"Status","Year","Ethnicity","Organisation","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Digital, Culture, Media and Sport (excl. agencies)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Digital, Culture, Media and Sport (excl. agencies)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Digital, Culture, Media and Sport (excl. agencies)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Digital, Culture, Media and Sport (excl. agencies)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Digital, Culture, Media and Sport (excl. agencies)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Digital, Culture, Media and Sport (excl. agencies)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Digital, Culture, Media and Sport (excl. agencies)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Digital, Culture, Media and Sport (excl. agencies)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Digital, Culture, Media and Sport (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Digital, Culture, Media and Sport (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Education (excl. agencies)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Education (excl. agencies)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Education (excl. agencies)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Education (excl. agencies)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Education (excl. agencies)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Education (excl. agencies)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Education (excl. agencies)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Education (excl. agencies)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Education (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Education (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for International Trade","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for International Trade","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for International Trade","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for International Trade","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for International Trade","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for International Trade","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for International Trade","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for International Trade","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for International Trade","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for International Trade","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Transport (excl. agencies)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Transport (excl. agencies)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Transport (excl. agencies)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Transport (excl. agencies)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Transport (excl. agencies)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Transport (excl. agencies)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Transport (excl. agencies)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Transport (excl. agencies)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Transport (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Transport (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions (excl. agencies)","Female","Heterosexual / straight","35","[c]","26730","27570"
"Leaver CS","2023","Undeclared","Department for Work and Pensions (excl. agencies)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions (excl. agencies)","Female","Undeclared","75","[c]","26950","27570"
"Leaver CS","2023","Undeclared","Department for Work and Pensions (excl. agencies)","Female","Unknown","80","[c]","25530","21690"
"Leaver CS","2023","Undeclared","Department for Work and Pensions (excl. agencies)","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions (excl. agencies)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions (excl. agencies)","Male","Undeclared","75","[c]","28910","27570"
"Leaver CS","2023","Undeclared","Department for Work and Pensions (excl. agencies)","Male","Unknown","35","[c]","29970","27840"
"Leaver CS","2023","Undeclared","Department for Work and Pensions (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department of Health and Social Care (excl. agencies)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department of Health and Social Care (excl. agencies)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department of Health and Social Care (excl. agencies)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department of Health and Social Care (excl. agencies)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department of Health and Social Care (excl. agencies)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department of Health and Social Care (excl. agencies)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department of Health and Social Care (excl. agencies)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department of Health and Social Care (excl. agencies)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department of Health and Social Care (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department of Health and Social Care (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Disclosure Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Disclosure Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Disclosure Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Disclosure Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Disclosure Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Disclosure Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Disclosure Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Disclosure Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Disclosure Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Disclosure Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Driver and Vehicle Licensing Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Driver and Vehicle Licensing Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Driver and Vehicle Licensing Agency","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Driver and Vehicle Licensing Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Driver and Vehicle Licensing Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Driver and Vehicle Licensing Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Driver and Vehicle Licensing Agency","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Driver and Vehicle Licensing Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Driver and Vehicle Licensing Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Driver and Vehicle Licensing Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Driver and Vehicle Standards Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Driver and Vehicle Standards Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Driver and Vehicle Standards Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Driver and Vehicle Standards Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Driver and Vehicle Standards Agency","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Driver and Vehicle Standards Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Driver and Vehicle Standards Agency","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Driver and Vehicle Standards Agency","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Driver and Vehicle Standards Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Driver and Vehicle Standards Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Education Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Education Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Education Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Education Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Education Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Education Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Education Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Education Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Education Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Education Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Education and Skills Funding Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Education and Skills Funding Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Education and Skills Funding Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Education and Skills Funding Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Education and Skills Funding Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Education and Skills Funding Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Education and Skills Funding Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Education and Skills Funding Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Education and Skills Funding Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Education and Skills Funding Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Estyn","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Estyn","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Estyn","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Estyn","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Estyn","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Estyn","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Estyn","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Estyn","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Estyn","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Estyn","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","FCDO Services","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","FCDO Services","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","FCDO Services","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","FCDO Services","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","FCDO Services","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","FCDO Services","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","FCDO Services","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","FCDO Services","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","FCDO Services","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","FCDO Services","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Food Standards Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Food Standards Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Food Standards Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Food Standards Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Food Standards Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Food Standards Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Food Standards Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Food Standards Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Food Standards Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Food Standards Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Food Standards Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Food Standards Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Food Standards Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Food Standards Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Food Standards Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Food Standards Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Food Standards Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Food Standards Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Food Standards Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Food Standards Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Forestry and Land Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Forestry and Land Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Forestry and Land Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Forestry and Land Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Forestry and Land Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Forestry and Land Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Forestry and Land Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Forestry and Land Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Forestry and Land Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Forestry and Land Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Government Actuary's Department","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Government Actuary's Department","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Government Actuary's Department","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Government Actuary's Department","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Government Actuary's Department","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Government Actuary's Department","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Government Actuary's Department","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Government Actuary's Department","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Government Actuary's Department","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Government Actuary's Department","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Government Commercial Organisation","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Government Commercial Organisation","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Government Commercial Organisation","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Government Commercial Organisation","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Government Commercial Organisation","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Government Commercial Organisation","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Government Commercial Organisation","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Government Commercial Organisation","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Government Commercial Organisation","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Government Commercial Organisation","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Government Internal Audit Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Government Internal Audit Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Government Internal Audit Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Government Internal Audit Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Government Internal Audit Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Government Internal Audit Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Government Internal Audit Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Government Internal Audit Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Government Internal Audit Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Government Internal Audit Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Government Legal Department","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Government Legal Department","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Government Legal Department","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Government Legal Department","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Government Legal Department","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Government Legal Department","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Government Legal Department","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Government Legal Department","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Government Legal Department","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Government Legal Department","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Government Property Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
