"Status","Year","Disability","Profession_of_post","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared disabled","Operational Delivery","Cumbria","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","Derbyshire and Nottinghamshire","Female","80","[c]","26260","27570"
"Leaver CS","2023","Declared disabled","Operational Delivery","Derbyshire and Nottinghamshire","Male","40","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","Devon","Female","40","[c]","26660","22510"
"Leaver CS","2023","Declared disabled","Operational Delivery","Devon","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","Dorset and Somerset","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","Dorset and Somerset","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","East Anglia","Female","70","[c]","26250","27570"
"Leaver CS","2023","Declared disabled","Operational Delivery","East Anglia","Male","50","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","East Wales","Female","65","[c]","28820","24250"
"Leaver CS","2023","Declared disabled","Operational Delivery","East Wales","Male","45","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","East Yorkshire and Northern Lincolnshire","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","East Yorkshire and Northern Lincolnshire","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","Eastern Scotland","Female","55","[c]","29280","27570"
"Leaver CS","2023","Declared disabled","Operational Delivery","Eastern Scotland","Male","45","[c]","29390","28120"
"Leaver CS","2023","Declared disabled","Operational Delivery","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","Essex","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","Essex","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Female","80","[c]","28310","27570"
"Leaver CS","2023","Declared disabled","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Male","55","[c]","29560","27570"
"Leaver CS","2023","Declared disabled","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","Greater Manchester","Female","105","[c]","25430","21690"
"Leaver CS","2023","Declared disabled","Operational Delivery","Greater Manchester","Male","65","[c]","25480","25830"
"Leaver CS","2023","Declared disabled","Operational Delivery","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","Hampshire and Isle of Wight","Female","80","[c]","26230","22220"
"Leaver CS","2023","Declared disabled","Operational Delivery","Hampshire and Isle of Wight","Male","45","[c]","25140","25930"
"Leaver CS","2023","Declared disabled","Operational Delivery","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","Highlands and Islands","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","Inner London - East","Female","80","[c]","30530","31060"
"Leaver CS","2023","Declared disabled","Operational Delivery","Inner London - East","Male","45","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","Inner London - West","Female","60","[c]","35820","31060"
"Leaver CS","2023","Declared disabled","Operational Delivery","Inner London - West","Male","35","[c]","41580","32520"
"Leaver CS","2023","Declared disabled","Operational Delivery","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","Kent","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","Kent","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","Lancashire","Female","65","[c]","24430","21690"
"Leaver CS","2023","Declared disabled","Operational Delivery","Lancashire","Male","50","[c]","23680","21690"
"Leaver CS","2023","Declared disabled","Operational Delivery","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","Leicestershire, Rutland and Northamptonshire","Female","45","[c]","25090","26840"
"Leaver CS","2023","Declared disabled","Operational Delivery","Leicestershire, Rutland and Northamptonshire","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","Lincolnshire","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","Lincolnshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","Merseyside","Female","110","[c]","24160","22400"
"Leaver CS","2023","Declared disabled","Operational Delivery","Merseyside","Male","40","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","North Yorkshire","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","North Yorkshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","Northern Ireland","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","Northern Ireland","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","Northumberland, and Tyne and Wear","Female","100","[c]","25310","21780"
"Leaver CS","2023","Declared disabled","Operational Delivery","Northumberland, and Tyne and Wear","Male","45","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","Outer London - East and North East","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","Outer London - East and North East","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","Outer London - South","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","Outer London - South","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","Outer London - West and North West","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","Outer London - West and North West","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","Shropshire and Staffordshire","Female","70","[c]","25270","21780"
"Leaver CS","2023","Declared disabled","Operational Delivery","Shropshire and Staffordshire","Male","40","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","South Yorkshire","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","South Yorkshire","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","Southern Scotland","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","Southern Scotland","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","Surrey, East and West Sussex","Female","60","[c]","29560","27570"
"Leaver CS","2023","Declared disabled","Operational Delivery","Surrey, East and West Sussex","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","Tees Valley and Durham","Female","55","[c]","25250","24260"
"Leaver CS","2023","Declared disabled","Operational Delivery","Tees Valley and Durham","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","West Central Scotland","Female","55","[c]","25710","21690"
"Leaver CS","2023","Declared disabled","Operational Delivery","West Central Scotland","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","West Midlands","Female","105","[c]","26820","25620"
"Leaver CS","2023","Declared disabled","Operational Delivery","West Midlands","Male","55","[c]","27070","27570"
"Leaver CS","2023","Declared disabled","Operational Delivery","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","West Wales and The Valleys","Female","100","[c]","23410","21840"
"Leaver CS","2023","Declared disabled","Operational Delivery","West Wales and The Valleys","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","West Yorkshire","Female","75","[c]","27980","27570"
"Leaver CS","2023","Declared disabled","Operational Delivery","West Yorkshire","Male","50","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Research","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Research","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Research","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Research","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Research","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Research","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Research","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Research","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Research","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Research","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Research","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Research","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Research","Inner London - East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Research","Inner London - East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Research","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Research","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Research","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Research","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Research","Merseyside","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Research","Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Research","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Research","Outer London - South","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Research","Outer London - South","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Research","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Research","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Research","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Research","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Research","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Research","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Research","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Research","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Research","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Research","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Research","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Research","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Research","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Devon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Devon","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Essex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Essex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Inner London - East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Inner London - East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Inner London - West","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Inner London - West","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Kent","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Kent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Merseyside","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Northumberland, and Tyne and Wear","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Outer London - South","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Outer London - South","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Outer London - West and North West","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
