"Status","Year","Disability","Organisation","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Declared non-disabled","Forestry and Land Scotland","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Forestry and Land Scotland","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Actuary's Department","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Actuary's Department","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Actuary's Department","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Actuary's Department","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Actuary's Department","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Actuary's Department","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Actuary's Department","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Actuary's Department","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Actuary's Department","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Actuary's Department","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Actuary's Department","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Actuary's Department","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Commercial Organisation","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Commercial Organisation","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Commercial Organisation","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Commercial Organisation","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Commercial Organisation","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Commercial Organisation","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Commercial Organisation","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Commercial Organisation","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Commercial Organisation","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Internal Audit Agency","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Internal Audit Agency","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Internal Audit Agency","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Internal Audit Agency","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Internal Audit Agency","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Internal Audit Agency","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Internal Audit Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Internal Audit Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Internal Audit Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Internal Audit Agency","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Internal Audit Agency","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Internal Audit Agency","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Legal Department","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Legal Department","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Legal Department","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Legal Department","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Legal Department","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Legal Department","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Legal Department","G6","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Legal Department","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Legal Department","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Legal Department","G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Legal Department","G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Legal Department","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Legal Department","HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Legal Department","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Legal Department","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Legal Department","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Legal Department","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Legal Department","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Legal Department","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Legal Department","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Legal Department","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Property Agency","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Property Agency","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Property Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Property Agency","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Property Agency","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Property Agency","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Property Agency","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Property Agency","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Property Agency","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Property Agency","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Property Agency","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Property Agency","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Property Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Property Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Property Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Property Agency","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Property Agency","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Property Agency","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Courts and Tribunals Service","AA","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Courts and Tribunals Service","AA","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Courts and Tribunals Service","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Courts and Tribunals Service","AO","Female","125","[c]","22320","21780"
"Leaver Dept.","2023","Declared non-disabled","HM Courts and Tribunals Service","AO","Male","50","[c]","22090","21780"
"Leaver Dept.","2023","Declared non-disabled","HM Courts and Tribunals Service","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Courts and Tribunals Service","EO","Female","30","[c]","27000","25830"
"Leaver Dept.","2023","Declared non-disabled","HM Courts and Tribunals Service","EO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Courts and Tribunals Service","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Courts and Tribunals Service","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Courts and Tribunals Service","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Courts and Tribunals Service","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Courts and Tribunals Service","G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Courts and Tribunals Service","G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Courts and Tribunals Service","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Courts and Tribunals Service","HEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Courts and Tribunals Service","HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Courts and Tribunals Service","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Courts and Tribunals Service","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Courts and Tribunals Service","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Courts and Tribunals Service","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Courts and Tribunals Service","SEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Courts and Tribunals Service","SEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Courts and Tribunals Service","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Crown Prosecution Service Inspectorate","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Crown Prosecution Service Inspectorate","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Crown Prosecution Service Inspectorate","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Crown Prosecution Service Inspectorate","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Crown Prosecution Service Inspectorate","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Crown Prosecution Service Inspectorate","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Prison and Probation Service","AA","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Prison and Probation Service","AA","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Prison and Probation Service","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Prison and Probation Service","AO","Female","80","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Prison and Probation Service","AO","Male","125","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Prison and Probation Service","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Prison and Probation Service","EO","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Prison and Probation Service","EO","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Prison and Probation Service","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Prison and Probation Service","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Prison and Probation Service","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Prison and Probation Service","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Prison and Probation Service","G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Prison and Probation Service","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Prison and Probation Service","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Prison and Probation Service","HEO","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Prison and Probation Service","HEO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Prison and Probation Service","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Prison and Probation Service","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Prison and Probation Service","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Prison and Probation Service","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Prison and Probation Service","SEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Prison and Probation Service","SEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Prison and Probation Service","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Prison and Probation Service","Unknown","Female","75","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Prison and Probation Service","Unknown","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Prison and Probation Service","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","AO","Female","200","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","AO","Male","130","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","EO","Female","65","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","EO","Male","75","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","G6","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","G6","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","G7","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","G7","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","HEO","Female","60","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","HEO","Male","45","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","SEO","Female","45","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","SEO","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Treasury (excl. agencies)","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Treasury (excl. agencies)","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Treasury (excl. agencies)","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Treasury (excl. agencies)","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Treasury (excl. agencies)","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Treasury (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Treasury (excl. agencies)","G6","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Treasury (excl. agencies)","G6","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Treasury (excl. agencies)","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Treasury (excl. agencies)","G7","Female","30","[c]","54340","54090"
"Leaver Dept.","2023","Declared non-disabled","HM Treasury (excl. agencies)","G7","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Treasury (excl. agencies)","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Treasury (excl. agencies)","HEO","Female","35","[c]","33430","33630"
"Leaver Dept.","2023","Declared non-disabled","HM Treasury (excl. agencies)","HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Treasury (excl. agencies)","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Treasury (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Treasury (excl. agencies)","SCS level","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Treasury (excl. agencies)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Treasury (excl. agencies)","SEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Treasury (excl. agencies)","SEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Treasury (excl. agencies)","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Health and Safety Executive","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Health and Safety Executive","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Health and Safety Executive","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Health and Safety Executive","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Health and Safety Executive","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Health and Safety Executive","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Health and Safety Executive","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Health and Safety Executive","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Health and Safety Executive","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Health and Safety Executive","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Health and Safety Executive","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Health and Safety Executive","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Health and Safety Executive","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Health and Safety Executive","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Health and Safety Executive","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Health and Safety Executive","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Health and Safety Executive","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Health and Safety Executive","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Health and Safety Executive","SEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Health and Safety Executive","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Health and Safety Executive","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Home Office","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Home Office","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Home Office","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Home Office","AO","Female","40","[c]","22790","22400"
"Leaver Dept.","2023","Declared non-disabled","Home Office","AO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Home Office","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Home Office","EO","Female","90","[c]","27480","26750"
"Leaver Dept.","2023","Declared non-disabled","Home Office","EO","Male","90","[c]","27150","26750"
"Leaver Dept.","2023","Declared non-disabled","Home Office","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Home Office","G6","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Home Office","G6","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Home Office","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Home Office","G7","Female","45","[c]","58880","59290"
"Leaver Dept.","2023","Declared non-disabled","Home Office","G7","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Home Office","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Home Office","HEO","Female","60","[c]","34480","35070"
"Leaver Dept.","2023","Declared non-disabled","Home Office","HEO","Male","50","[c]","35000","35690"
"Leaver Dept.","2023","Declared non-disabled","Home Office","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Home Office","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Home Office","SCS level","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Home Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Home Office","SEO","Female","70","[c]","42350","43210"
"Leaver Dept.","2023","Declared non-disabled","Home Office","SEO","Male","55","[c]","42410","43210"
"Leaver Dept.","2023","Declared non-disabled","Home Office","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Home Office","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Home Office","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Institute for Apprenticeships and Technical Education","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Institute for Apprenticeships and Technical Education","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Institute for Apprenticeships and Technical Education","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Institute for Apprenticeships and Technical Education","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Institute for Apprenticeships and Technical Education","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Institute for Apprenticeships and Technical Education","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Institute for Apprenticeships and Technical Education","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Institute for Apprenticeships and Technical Education","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Institute for Apprenticeships and Technical Education","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Intellectual Property Office","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Intellectual Property Office","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Intellectual Property Office","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Intellectual Property Office","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Intellectual Property Office","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Intellectual Property Office","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Intellectual Property Office","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Intellectual Property Office","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Intellectual Property Office","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Intellectual Property Office","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Intellectual Property Office","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Intellectual Property Office","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Intellectual Property Office","HEO","Female","[c]","[c]","[c]","[c]"
