"Status","Year","Age","Disability","Ethnicity","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","40-49","Unknown","Black","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Black","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Black","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Black","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Black","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Black","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Black","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Mixed","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Mixed","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Mixed","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Mixed","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Mixed","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Mixed","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Mixed","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Mixed","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Mixed","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Mixed","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Mixed","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Mixed","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Mixed","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Mixed","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Mixed","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Mixed","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Mixed","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Mixed","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Mixed","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Mixed","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Mixed","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Mixed","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Mixed","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Other ethnicity","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Other ethnicity","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Other ethnicity","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Other ethnicity","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Other ethnicity","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Other ethnicity","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Other ethnicity","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Other ethnicity","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Other ethnicity","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Other ethnicity","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Other ethnicity","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Other ethnicity","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Other ethnicity","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Other ethnicity","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Other ethnicity","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Other ethnicity","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Other ethnicity","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Undeclared","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Undeclared","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","Commercial","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","Communications","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","Digital, Data and Technology","25","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","Finance","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","Human Resources","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","Legal","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","Operational Delivery","130","[c]","34560","30450"
"Leaver Dept.","2023","40-49","Unknown","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","Other","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","Policy","40","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","Project Delivery","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","Property","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","Security","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","Tax","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","Unknown","125","[c]","53120","54010"
"Leaver Dept.","2023","40-49","Unknown","White","Commercial","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","White","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","White","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","White","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","White","Digital, Data and Technology","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","White","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","White","Finance","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","White","Human Resources","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","White","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","White","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","White","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","White","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","White","Legal","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","White","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","White","Operational Delivery","35","[c]","36280","32560"
"Leaver Dept.","2023","40-49","Unknown","White","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","White","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","White","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","White","Policy","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","White","Project Delivery","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","White","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","White","Science and Engineering","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","White","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","White","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","White","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","White","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","White","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","White","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Asian","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Asian","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Asian","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Asian","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Asian","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Asian","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Asian","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Asian","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Asian","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Asian","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Asian","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Asian","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Asian","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Asian","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Asian","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Asian","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Asian","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Asian","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Asian","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Asian","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Asian","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Asian","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Asian","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Asian","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Asian","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Black","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Black","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Black","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Black","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Black","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Black","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Black","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Black","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Black","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Black","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Black","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Black","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Black","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Black","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Black","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Black","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Black","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Black","Policy","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Black","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Black","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Black","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Black","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Black","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Black","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Black","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Black","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Mixed","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Mixed","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Mixed","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Mixed","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Mixed","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Mixed","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Mixed","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Mixed","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Mixed","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Mixed","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Mixed","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Mixed","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Mixed","Operational Delivery","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Mixed","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Mixed","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Mixed","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Mixed","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Mixed","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Mixed","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Mixed","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Mixed","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Mixed","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Mixed","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Other ethnicity","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Other ethnicity","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Other ethnicity","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Other ethnicity","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Other ethnicity","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Other ethnicity","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Other ethnicity","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Other ethnicity","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Other ethnicity","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Other ethnicity","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Other ethnicity","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Other ethnicity","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Other ethnicity","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Other ethnicity","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Other ethnicity","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Other ethnicity","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Other ethnicity","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Undeclared","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Undeclared","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Undeclared","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Undeclared","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Undeclared","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Undeclared","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Undeclared","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Undeclared","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Undeclared","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Undeclared","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Undeclared","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Undeclared","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Undeclared","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Undeclared","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Undeclared","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Undeclared","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Undeclared","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Undeclared","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Undeclared","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Undeclared","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Undeclared","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Unknown","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Unknown","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Unknown","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Unknown","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Unknown","Legal","[c]","[c]","[c]","[c]"
