"Status","Year","Function_of_post","Profession_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Legal","Operational Delivery","London","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Operational Delivery","North East (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Operational Delivery","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Operational Delivery","North West (England)","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Operational Delivery","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Operational Delivery","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Operational Delivery","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Operational Delivery","South East (England)","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Operational Delivery","South East (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Operational Delivery","South West (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Operational Delivery","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Operational Delivery","Wales","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Operational Delivery","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Operational Delivery","West Midlands (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Operational Delivery","West Midlands (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Operational Delivery","Yorkshire and The Humber","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Operational Delivery","Yorkshire and The Humber","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Other","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Other","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Other","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Other","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Other","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Other","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Policy","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Policy","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Policy","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Policy","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Project Delivery","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Project Delivery","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Property","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Property","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Tax","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Tax","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Tax","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Tax","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Tax","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Tax","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Tax","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Tax","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Tax","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Tax","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Tax","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Tax","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Tax","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Tax","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Unknown","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Unknown","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Commercial","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Commercial","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Commercial","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Commercial","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Commercial","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Commercial","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Commercial","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Commercial","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Commercial","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Commercial","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Commercial","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Commercial","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Communications","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","Communications","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Communications","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Communications","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Communications","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Communications","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Communications","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Communications","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Corporate Finance","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Corporate Finance","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Counter Fraud","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Counter Fraud","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Counter Fraud","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Counter Fraud","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Counter Fraud","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Counter Fraud","North East (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Counter Fraud","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Counter Fraud","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Digital, Data and Technology","London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","No function","Digital, Data and Technology","London","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","No function","Digital, Data and Technology","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Digital, Data and Technology","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Digital, Data and Technology","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Digital, Data and Technology","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Digital, Data and Technology","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Digital, Data and Technology","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Digital, Data and Technology","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Digital, Data and Technology","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Digital, Data and Technology","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Digital, Data and Technology","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Digital, Data and Technology","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Digital, Data and Technology","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Digital, Data and Technology","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Digital, Data and Technology","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Economics","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Economics","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Economics","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Economics","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Economics","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Economics","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Economics","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Economics","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Finance","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Finance","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Finance","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Finance","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Finance","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Finance","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Finance","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Finance","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Finance","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Finance","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Finance","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Finance","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Geography","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Geography","South West (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Geography","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Geography","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Human Resources","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Human Resources","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Human Resources","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Human Resources","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Human Resources","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Human Resources","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Human Resources","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Human Resources","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Human Resources","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Human Resources","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Human Resources","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Human Resources","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Human Resources","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Inspector of Education and Training","East Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Inspector of Education and Training","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Inspector of Education and Training","East of England","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","Inspector of Education and Training","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Inspector of Education and Training","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Inspector of Education and Training","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Inspector of Education and Training","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Inspector of Education and Training","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Inspector of Education and Training","North West (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","Inspector of Education and Training","North West (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Inspector of Education and Training","South East (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Inspector of Education and Training","South East (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Inspector of Education and Training","South West (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Inspector of Education and Training","South West (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Inspector of Education and Training","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Inspector of Education and Training","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Inspector of Education and Training","West Midlands (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Inspector of Education and Training","West Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Inspector of Education and Training","Yorkshire and The Humber","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","Inspector of Education and Training","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Intelligence Analysis","East Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Intelligence Analysis","East Midlands (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Intelligence Analysis","East of England","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Intelligence Analysis","East of England","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","Intelligence Analysis","London","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","No function","Intelligence Analysis","London","Male","45","[c]","36620","37130"
"Leaver CS","2023","No function","Intelligence Analysis","North West (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Intelligence Analysis","North West (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Intelligence Analysis","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Intelligence Analysis","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Intelligence Analysis","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Intelligence Analysis","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Intelligence Analysis","South East (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Intelligence Analysis","South East (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Intelligence Analysis","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Intelligence Analysis","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Intelligence Analysis","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Intelligence Analysis","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Intelligence Analysis","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Intelligence Analysis","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Intelligence Analysis","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Intelligence Analysis","Yorkshire and The Humber","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","International Trade","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","International Trade","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","International Trade","London","Female","30","[c]","50680","51710"
"Leaver CS","2023","No function","International Trade","London","Male","40","[c]","46510","45350"
"Leaver CS","2023","No function","International Trade","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","International Trade","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","International Trade","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","International Trade","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","International Trade","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","International Trade","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","International Trade","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","International Trade","Overseas","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","International Trade","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","International Trade","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","International Trade","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","International Trade","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","International Trade","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","International Trade","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","International Trade","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","International Trade","Yorkshire and The Humber","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Knowledge and Information Management","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Knowledge and Information Management","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Knowledge and Information Management","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Knowledge and Information Management","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Knowledge and Information Management","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Knowledge and Information Management","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Knowledge and Information Management","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Knowledge and Information Management","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Knowledge and Information Management","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Knowledge and Information Management","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Knowledge and Information Management","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Knowledge and Information Management","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Knowledge and Information Management","West Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Knowledge and Information Management","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Knowledge and Information Management","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Knowledge and Information Management","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Legal","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Legal","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Legal","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Legal","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Legal","London","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","No function","Legal","London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","No function","Legal","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Legal","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Legal","North West (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","Legal","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Legal","South East (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Legal","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Legal","South West (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Legal","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Legal","Wales","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Legal","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Legal","West Midlands (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Legal","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Legal","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Legal","Yorkshire and The Humber","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","East Midlands (England)","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","East Midlands (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","East of England","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","East of England","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","North West (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","North West (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","Scotland","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","South East (England)","Female","65","[c]","45430","40590"
"Leaver CS","2023","No function","Medicine","South East (England)","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","South West (England)","Female","45","[c]","40480","35570"
"Leaver CS","2023","No function","Medicine","South West (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","Wales","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","West Midlands (England)","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","Yorkshire and The Humber","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","Yorkshire and The Humber","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Operational Delivery","East Midlands (England)","Female","880","[c]","25750","23390"
"Leaver CS","2023","No function","Operational Delivery","East Midlands (England)","Male","660","[c]","27240","27140"
"Leaver CS","2023","No function","Operational Delivery","East of England","Female","925","[c]","27830","27570"
"Leaver CS","2023","No function","Operational Delivery","East of England","Male","715","[c]","28750","27570"
"Leaver CS","2023","No function","Operational Delivery","London","Female","2185","[c]","34100","31060"
"Leaver CS","2023","No function","Operational Delivery","London","Male","1470","[c]","36810","31060"
"Leaver CS","2023","No function","Operational Delivery","North East (England)","Female","945","[c]","25010","21780"
"Leaver CS","2023","No function","Operational Delivery","North East (England)","Male","630","[c]","26790","22400"
"Leaver CS","2023","No function","Operational Delivery","North West (England)","Female","2000","[c]","25220","22400"
"Leaver CS","2023","No function","Operational Delivery","North West (England)","Male","1420","[c]","26930","22910"
"Leaver CS","2023","No function","Operational Delivery","Northern Ireland","Female","70","[c]","24760","22400"
"Leaver CS","2023","No function","Operational Delivery","Northern Ireland","Male","60","[c]","30260","25880"
"Leaver CS","2023","No function","Operational Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Operational Delivery","Overseas","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","Operational Delivery","Scotland","Female","950","[c]","26420","24710"
"Leaver CS","2023","No function","Operational Delivery","Scotland","Male","785","[c]","29450","26960"
"Leaver CS","2023","No function","Operational Delivery","South East (England)","Female","1655","[c]","26860","25770"
"Leaver CS","2023","No function","Operational Delivery","South East (England)","Male","1320","[c]","27970","26750"
"Leaver CS","2023","No function","Operational Delivery","South West (England)","Female","945","[c]","26400","26500"
"Leaver CS","2023","No function","Operational Delivery","South West (England)","Male","780","[c]","29930","27570"
"Leaver CS","2023","No function","Operational Delivery","Unknown","Female","55","[c]","27620","27570"
"Leaver CS","2023","No function","Operational Delivery","Unknown","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","No function","Operational Delivery","Wales","Female","1020","[c]","23880","21840"
"Leaver CS","2023","No function","Operational Delivery","Wales","Male","665","[c]","26300","22500"
"Leaver CS","2023","No function","Operational Delivery","West Midlands (England)","Female","1155","[c]","25800","22500"
"Leaver CS","2023","No function","Operational Delivery","West Midlands (England)","Male","825","[c]","28280","26780"
"Leaver CS","2023","No function","Operational Delivery","Yorkshire and The Humber","Female","1065","[c]","28920","27450"
"Leaver CS","2023","No function","Operational Delivery","Yorkshire and The Humber","Male","900","[c]","30600","27570"
"Leaver CS","2023","No function","Operational Research","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Operational Research","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Operational Research","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Operational Research","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Other","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Other","East Midlands (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Other","East of England","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Other","East of England","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","No function","Other","London","Female","85","[c]","37140","31520"
"Leaver CS","2023","No function","Other","London","Male","60","[c]","43500","35560"
"Leaver CS","2023","No function","Other","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Other","North East (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Other","North West (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Other","North West (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Other","Northern Ireland","Female","[c]","[c]","[c]","[c]"
