"Status","Year","Disability","Parent_department","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Unknown","Competition and Markets Authority","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Competition and Markets Authority","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Competition and Markets Authority","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Competition and Markets Authority","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Competition and Markets Authority","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Competition and Markets Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","London","Heterosexual / straight","35","[c]","43070","40050"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","London","Unknown","60","[c]","43870","40050"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","Outside London","Unknown","120","[c]","29880","24620"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Digital, Culture, Media and Sport","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Digital, Culture, Media and Sport","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Digital, Culture, Media and Sport","London","Unknown","40","[c]","46040","41240"
"Leaver CS","2023","Unknown","Department for Education","London","Heterosexual / straight","30","[c]","40980","37490"
"Leaver CS","2023","Unknown","Department for Education","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education","London","Unknown","30","[c]","35720","34030"
"Leaver CS","2023","Unknown","Department for Education","Outside London","Heterosexual / straight","85","[c]","39700","37590"
"Leaver CS","2023","Unknown","Department for Education","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education","Outside London","Unknown","50","[c]","34150","33430"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","London","Unknown","70","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Outside London","Unknown","95","[c]","29210","25340"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","London","Unknown","80","[c]","35590","31800"
"Leaver CS","2023","Unknown","Department for International Trade","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Levelling Up, Housing and Communities","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Levelling Up, Housing and Communities","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Levelling Up, Housing and Communities","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Levelling Up, Housing and Communities","London","Unknown","30","[c]","46500","39600"
"Leaver CS","2023","Unknown","Department for Levelling Up, Housing and Communities","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Levelling Up, Housing and Communities","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Levelling Up, Housing and Communities","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Levelling Up, Housing and Communities","Outside London","Unknown","35","[c]","31770","23320"
"Leaver CS","2023","Unknown","Department for Transport","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Transport","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Transport","London","Unknown","60","[c]","39480","33390"
"Leaver CS","2023","Unknown","Department for Transport","Outside London","Heterosexual / straight","40","[c]","26370","22500"
"Leaver CS","2023","Unknown","Department for Transport","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Transport","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Transport","Outside London","Unknown","320","[c]","25660","26130"
"Leaver CS","2023","Unknown","Department for Work and Pensions","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Work and Pensions","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Work and Pensions","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Work and Pensions","London","Unknown","115","[c]","35380","31060"
"Leaver CS","2023","Unknown","Department for Work and Pensions","Outside London","Heterosexual / straight","35","[c]","28760","27570"
"Leaver CS","2023","Unknown","Department for Work and Pensions","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Work and Pensions","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Work and Pensions","Outside London","Unknown","490","[c]","27500","24250"
"Leaver CS","2023","Unknown","Department for Work and Pensions","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Work and Pensions","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Work and Pensions","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care","London","Heterosexual / straight","175","[c]","47090","40880"
"Leaver CS","2023","Unknown","Department of Health and Social Care","London","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care","London","Undeclared","160","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care","London","Unknown","320","[c]","49740","41870"
"Leaver CS","2023","Unknown","Department of Health and Social Care","Outside London","Heterosexual / straight","105","[c]","40460","37420"
"Leaver CS","2023","Unknown","Department of Health and Social Care","Outside London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care","Outside London","Undeclared","60","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care","Outside London","Unknown","205","[c]","45140","38970"
"Leaver CS","2023","Unknown","Department of Health and Social Care","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care","Unknown","Undeclared","45","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Estyn","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Estyn","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Estyn","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Food Standards Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Food Standards Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Food Standards Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Food Standards Agency","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Food Standards Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Food Standards Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Food Standards Agency","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Foreign, Commonwealth and Development Office","London","Heterosexual / straight","150","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Foreign, Commonwealth and Development Office","London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Foreign, Commonwealth and Development Office","London","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Foreign, Commonwealth and Development Office","Outside London","Heterosexual / straight","60","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Foreign, Commonwealth and Development Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Foreign, Commonwealth and Development Office","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Foreign, Commonwealth and Development Office","Overseas","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Foreign, Commonwealth and Development Office","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Foreign, Commonwealth and Development Office","Overseas","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Land Registry","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Land Registry","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Land Registry","London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Land Registry","Outside London","Heterosexual / straight","45","[c]","30350","28080"
"Leaver CS","2023","Unknown","HM Land Registry","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Land Registry","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Land Registry","Outside London","Unknown","95","[c]","32100","28080"
"Leaver CS","2023","Unknown","HM Revenue and Customs","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Revenue and Customs","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Revenue and Customs","London","Unknown","155","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Revenue and Customs","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Revenue and Customs","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Revenue and Customs","Outside London","Unknown","1230","[c]","27400","22520"
"Leaver CS","2023","Unknown","HM Treasury","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Treasury","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Treasury","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Treasury","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Treasury","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Treasury","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Treasury","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Treasury","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Home Office","London","Heterosexual / straight","95","[c]","42280","36180"
"Leaver CS","2023","Unknown","Home Office","London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Home Office","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Home Office","London","Unknown","260","[c]","34210","29750"
"Leaver CS","2023","Unknown","Home Office","Outside London","Heterosexual / straight","160","[c]","30060","25880"
"Leaver CS","2023","Unknown","Home Office","Outside London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Home Office","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Home Office","Outside London","Unknown","455","[c]","25290","25750"
"Leaver CS","2023","Unknown","Home Office","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Home Office","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Home Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Home Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Home Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Ministry of Defence","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Ministry of Defence","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Ministry of Defence","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Ministry of Defence","London","Unknown","45","[c]","35890","32580"
"Leaver CS","2023","Unknown","Ministry of Defence","Outside London","Heterosexual / straight","320","[c]","31750","27500"
"Leaver CS","2023","Unknown","Ministry of Defence","Outside London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Ministry of Defence","Outside London","Undeclared","45","[c]","35680","33990"
"Leaver CS","2023","Unknown","Ministry of Defence","Outside London","Unknown","845","[c]","34240","30650"
"Leaver CS","2023","Unknown","Ministry of Defence","Overseas","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Ministry of Defence","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Ministry of Defence","Overseas","Unknown","45","[c]","50000","48650"
"Leaver CS","2023","Unknown","Ministry of Defence","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Ministry of Defence","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Ministry of Defence","Unknown","Unknown","200","[c]","36910","34110"
"Leaver CS","2023","Unknown","Ministry of Justice","London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Ministry of Justice","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Ministry of Justice","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Ministry of Justice","London","Unknown","510","[c]","33540","28310"
"Leaver CS","2023","Unknown","Ministry of Justice","Outside London","Heterosexual / straight","60","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Ministry of Justice","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Ministry of Justice","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Ministry of Justice","Outside London","Unknown","1755","[c]","23430","21780"
"Leaver CS","2023","Unknown","Ministry of Justice","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Ministry of Justice","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Ministry of Justice","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","National Crime Agency","London","Heterosexual / straight","60","[c]","45500","41910"
"Leaver CS","2023","Unknown","National Crime Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","National Crime Agency","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","National Crime Agency","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","National Crime Agency","Outside London","Heterosexual / straight","120","[c]","37110","36740"
"Leaver CS","2023","Unknown","National Crime Agency","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","National Crime Agency","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","National Crime Agency","Outside London","Unknown","30","[c]","37330","36580"
"Leaver CS","2023","Unknown","National Crime Agency","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","National Crime Agency","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","National Crime Agency","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","National Crime Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","National Crime Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","National Crime Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland Office","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland Office","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office for Standards in Education, Children's Services and Skills","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office for Standards in Education, Children's Services and Skills","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office for Standards in Education, Children's Services and Skills","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office for Standards in Education, Children's Services and Skills","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office for Standards in Education, Children's Services and Skills","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office for Standards in Education, Children's Services and Skills","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office for Standards in Education, Children's Services and Skills","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office for Standards in Education, Children's Services and Skills","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of Gas and Electricity Markets","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of Gas and Electricity Markets","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of Gas and Electricity Markets","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of Gas and Electricity Markets","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of Gas and Electricity Markets","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of Gas and Electricity Markets","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of Gas and Electricity Markets","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of Gas and Electricity Markets","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of Qualifications and Examinations Regulation","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of Qualifications and Examinations Regulation","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of Qualifications and Examinations Regulation","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of Rail and Road","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of Rail and Road","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of Rail and Road","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of Rail and Road","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of the Secretary of State for Scotland","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of the Secretary of State for Scotland","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of the Secretary of State for Scotland","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of the Secretary of State for Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of the Secretary of State for Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of the Secretary of State for Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of the Secretary of State for Wales","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of the Secretary of State for Wales","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of the Secretary of State for Wales","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of the Secretary of State for Wales","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of the Secretary of State for Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scottish Government","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scottish Government","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scottish Government","Outside London","Heterosexual / straight","180","[c]","40060","37060"
"Leaver CS","2023","Unknown","Scottish Government","Outside London","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scottish Government","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scottish Government","Outside London","Unknown","710","[c]","32350","29100"
"Leaver CS","2023","Unknown","Scottish Government","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scottish Government","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","The National Archives","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","The National Archives","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","The National Archives","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","The National Archives","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Export Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Export Finance","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Export Finance","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Export Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Statistics Authority","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Statistics Authority","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Statistics Authority","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Statistics Authority","Outside London","Heterosexual / straight","125","[c]","28150","21200"
"Leaver CS","2023","Unknown","UK Statistics Authority","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Statistics Authority","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Statistics Authority","Outside London","Unknown","125","[c]","28940","23860"
"Leaver CS","2023","Unknown","UK Supreme Court","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Supreme Court","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Supreme Court","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Water Services Regulation Authority","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Water Services Regulation Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Water Services Regulation Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Welsh Government","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Welsh Government","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Welsh Government","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Welsh Government","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Attorney General's Departments","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Attorney General's Departments","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Attorney General's Departments","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Attorney General's Departments","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Attorney General's Departments","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Attorney General's Departments","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Attorney General's Departments","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Attorney General's Departments","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Cabinet Office","London","Heterosexual / straight","55","[c]","49120","49700"
