"Status","Year","Disability","Ethnicity","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Declared disabled","White","AO","Female","135","[c]","22060","21690"
"Leaver Dept.","2023","Declared disabled","White","AO","Male","85","[c]","22030","21690"
"Leaver Dept.","2023","Declared disabled","White","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","EO","Female","180","[c]","27950","28120"
"Leaver Dept.","2023","Declared disabled","White","EO","Male","105","[c]","27940","28120"
"Leaver Dept.","2023","Declared disabled","White","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","G6","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","G6","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","G7","Female","70","[c]","54160","54050"
"Leaver Dept.","2023","Declared disabled","White","G7","Male","45","[c]","54390","54440"
"Leaver Dept.","2023","Declared disabled","White","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","HEO","Female","155","[c]","33670","33990"
"Leaver Dept.","2023","Declared disabled","White","HEO","Male","75","[c]","34060","34170"
"Leaver Dept.","2023","Declared disabled","White","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","SCS level","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","SCS level","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","SEO","Female","100","[c]","40800","40730"
"Leaver Dept.","2023","Declared disabled","White","SEO","Male","55","[c]","40010","39070"
"Leaver Dept.","2023","Declared disabled","White","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","AO","Female","90","[c]","22470","21780"
"Leaver Dept.","2023","Declared non-disabled","Asian","AO","Male","85","[c]","22300","21690"
"Leaver Dept.","2023","Declared non-disabled","Asian","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","EO","Female","185","[c]","28870","28120"
"Leaver Dept.","2023","Declared non-disabled","Asian","EO","Male","155","[c]","28960","28120"
"Leaver Dept.","2023","Declared non-disabled","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","G6","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","G6","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","G7","Female","60","[c]","55980","55250"
"Leaver Dept.","2023","Declared non-disabled","Asian","G7","Male","40","[c]","56220","55150"
"Leaver Dept.","2023","Declared non-disabled","Asian","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","HEO","Female","115","[c]","34410","34300"
"Leaver Dept.","2023","Declared non-disabled","Asian","HEO","Male","100","[c]","34800","34170"
"Leaver Dept.","2023","Declared non-disabled","Asian","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","SEO","Female","65","[c]","41250","40800"
"Leaver Dept.","2023","Declared non-disabled","Asian","SEO","Male","50","[c]","42120","42280"
"Leaver Dept.","2023","Declared non-disabled","Asian","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","AO","Female","50","[c]","22870","21810"
"Leaver Dept.","2023","Declared non-disabled","Black","AO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","EO","Female","95","[c]","29770","29290"
"Leaver Dept.","2023","Declared non-disabled","Black","EO","Male","50","[c]","28660","28120"
"Leaver Dept.","2023","Declared non-disabled","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","HEO","Female","70","[c]","33930","34170"
"Leaver Dept.","2023","Declared non-disabled","Black","HEO","Male","40","[c]","34000","33990"
"Leaver Dept.","2023","Declared non-disabled","Black","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","SEO","Female","50","[c]","42540","42670"
"Leaver Dept.","2023","Declared non-disabled","Black","SEO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","AO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","EO","Female","50","[c]","28600","28120"
"Leaver Dept.","2023","Declared non-disabled","Mixed","EO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","G6","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","G6","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","G7","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","HEO","Female","55","[c]","33720","34110"
"Leaver Dept.","2023","Declared non-disabled","Mixed","HEO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","SEO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","SEO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","SEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","SEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","AO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","EO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","EO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","G6","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","HEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","SEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","SEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","AO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","AO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","EO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","EO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","HEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","SEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","SEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","AA","Female","40","[c]","20680","19930"
"Leaver Dept.","2023","Declared non-disabled","White","AA","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","AO","Female","715","[c]","21960","21690"
"Leaver Dept.","2023","Declared non-disabled","White","AO","Male","465","[c]","22290","21690"
"Leaver Dept.","2023","Declared non-disabled","White","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","EO","Female","925","[c]","27710","27960"
"Leaver Dept.","2023","Declared non-disabled","White","EO","Male","675","[c]","27870","28100"
"Leaver Dept.","2023","Declared non-disabled","White","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","G6","Female","190","[c]","67020","66490"
"Leaver Dept.","2023","Declared non-disabled","White","G6","Male","140","[c]","68250","66970"
"Leaver Dept.","2023","Declared non-disabled","White","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","G7","Female","475","[c]","54570","54700"
"Leaver Dept.","2023","Declared non-disabled","White","G7","Male","400","[c]","55090","54700"
"Leaver Dept.","2023","Declared non-disabled","White","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","HEO","Female","745","[c]","33740","33820"
"Leaver Dept.","2023","Declared non-disabled","White","HEO","Male","545","[c]","34120","34110"
"Leaver Dept.","2023","Declared non-disabled","White","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","SCS level","Female","100","[c]","84760","79770"
"Leaver Dept.","2023","Declared non-disabled","White","SCS level","Male","105","[c]","97600","86910"
"Leaver Dept.","2023","Declared non-disabled","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","SEO","Female","560","[c]","41180","40800"
"Leaver Dept.","2023","Declared non-disabled","White","SEO","Male","460","[c]","41400","41100"
"Leaver Dept.","2023","Declared non-disabled","White","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Unknown","Female","65","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Unknown","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","SEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","SEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","SCS level","Male","[c]","[c]","[c]","[c]"
