"Status","Year","Disability","Function_of_post","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Declared disabled","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","Inner London - East","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","Inner London - East","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","Inner London - West","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","Merseyside","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","Outer London - South","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","Outer London - South","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","Devon","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","Devon","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","Essex","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","Essex","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","Inner London - East","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","Inner London - East","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","Kent","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","Kent","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","Merseyside","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","Outer London - South","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","Outer London - South","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","Cheshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","Cheshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","Devon","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","Devon","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","Essex","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","Essex","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","Inner London - East","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","Inner London - East","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","Inner London - West","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","Merseyside","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","Outer London - South","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","Outer London - South","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
