"Status","Year","Age","Disability","Organisation","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","60-64","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Planning Inspectorate","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Planning Inspectorate","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Planning Inspectorate","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Planning Inspectorate","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Registers of Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Registers of Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Registers of Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Registers of Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Royal Fleet Auxiliary","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Royal Fleet Auxiliary","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Royal Fleet Auxiliary","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Rural Payments Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Rural Payments Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Rural Payments Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Rural Payments Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Scottish Courts and Tribunals Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Scottish Courts and Tribunals Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Scottish Courts and Tribunals Service","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Scottish Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Scottish Forestry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Scottish Forestry","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Scottish Forestry","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Scottish Forestry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Scottish Government (excl. agencies)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Scottish Government (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Scottish Government (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Scottish Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Scottish Prison Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Scottish Prison Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Scottish Prison Service","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Scottish Prison Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Scottish Public Pensions Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Scottish Public Pensions Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Scottish Public Pensions Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Scottish Public Pensions Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Serious Fraud Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Serious Fraud Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Serious Fraud Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Serious Fraud Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Social Security Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Social Security Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Social Security Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Social Security Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Student Awards Agency for Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Student Awards Agency for Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Student Awards Agency for Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Student Awards Agency for Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Submarine Delivery Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Submarine Delivery Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Submarine Delivery Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Submarine Delivery Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","The Insolvency Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","The Insolvency Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","The Insolvency Service","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","The Insolvency Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","The National Archives","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Transport Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Transport Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Transport Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Transport Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","UK Debt Management Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","UK Debt Management Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","UK Debt Management Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","UK Debt Management Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","UK Health Security Agency","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","UK Health Security Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","UK Health Security Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","UK Health Security Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","UK Hydrographic Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","UK Hydrographic Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","UK Hydrographic Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","UK Hydrographic Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","UK Space Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","UK Space Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","UK Space Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","UK Space Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","UK Statistics Authority","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","UK Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","UK Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","UK Supreme Court","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","UK Supreme Court","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Valuation Office Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Valuation Office Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Valuation Office Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Valuation Office Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Vehicle Certification Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Vehicle Certification Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Vehicle Certification Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Vehicle Certification Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Veterinary Medicines Directorate","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Veterinary Medicines Directorate","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Veterinary Medicines Directorate","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Veterinary Medicines Directorate","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Welsh Government (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Welsh Government (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Welsh Government (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Welsh Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Wilton Park","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Wilton Park","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Wilton Park","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Wilton Park","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Accountant in Bankruptcy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Accountant in Bankruptcy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Accountant in Bankruptcy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Accountant in Bankruptcy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Advisory, Conciliation and Arbitration Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Animal and Plant Health Agency","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Animal and Plant Health Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Animal and Plant Health Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Building Digital UK","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Building Digital UK","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Building Digital UK","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Building Digital UK","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Cabinet Office (excl. agencies)","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Cabinet Office (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Cabinet Office (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Charity Commission","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Companies House","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Companies House","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Companies House","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Companies House","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Competition and Markets Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Criminal Injuries Compensation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Criminal Injuries Compensation Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Criminal Injuries Compensation Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Criminal Injuries Compensation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Crown Commercial Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Crown Commercial Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Crown Commercial Service","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Crown Commercial Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Crown Office and Procurator Fiscal Service","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Crown Office and Procurator Fiscal Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Crown Office and Procurator Fiscal Service","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Crown Office and Procurator Fiscal Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Crown Prosecution Service","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Crown Prosecution Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Crown Prosecution Service","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Crown Prosecution Service","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Defence Electronics and Components Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Defence Electronics and Components Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Defence Electronics and Components Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Defence Electronics and Components Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Defence Equipment and Support","Heterosexual / straight","85","[c]","45600","39130"
"Leaver CS","2023","60-64","Declared non-disabled","Defence Equipment and Support","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Defence Equipment and Support","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Defence Equipment and Support","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Defence Science and Technology Laboratory","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Defence Science and Technology Laboratory","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Defence Science and Technology Laboratory","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Defence Science and Technology Laboratory","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Department for Education (excl. agencies)","Heterosexual / straight","30","[c]","48550","49070"
"Leaver CS","2023","60-64","Declared non-disabled","Department for Education (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Department for Education (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Department for Education (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Department for International Trade","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Department for Transport (excl. agencies)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Department for Transport (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Department for Transport (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Department for Transport (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Heterosexual / straight","655","[c]","28730","27570"
"Leaver CS","2023","60-64","Declared non-disabled","Department for Work and Pensions (excl. agencies)","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Undeclared","90","[c]","28910","27570"
"Leaver CS","2023","60-64","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Unknown","210","[c]","27650","27570"
"Leaver CS","2023","60-64","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Department of Health and Social Care (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Disclosure Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Disclosure Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Disclosure Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Disclosure Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Driver and Vehicle Licensing Agency","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Driver and Vehicle Licensing Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Driver and Vehicle Licensing Agency","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Driver and Vehicle Licensing Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Driver and Vehicle Standards Agency","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Driver and Vehicle Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Driver and Vehicle Standards Agency","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Driver and Vehicle Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Education Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Education Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Education Scotland","Undeclared","[c]","[c]","[c]","[c]"
