"Status","Year","Age","Ethnicity","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","30-39","White","Science and Engineering","SEO/HEO","120","[c]","36310","35000"
"New entrant CS","2023","30-39","White","Science and Engineering","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","Security","AA/AO","50","[c]","26460","27500"
"New entrant CS","2023","30-39","White","Security","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","Security","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","Security","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","Social Research","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","Social Research","SEO/HEO","35","[c]","38560","39430"
"New entrant CS","2023","30-39","White","Statistics","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","Statistics","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","Statistics","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","Statistics","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","Tax","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","Tax","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","Tax","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","Tax","SEO/HEO","30","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","Unknown","AA/AO","100","[c]","22820","22180"
"New entrant CS","2023","30-39","White","Unknown","EO","140","[c]","28870","29100"
"New entrant CS","2023","30-39","White","Unknown","G6/G7","55","[c]","58670","54690"
"New entrant CS","2023","30-39","White","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","Unknown","SEO/HEO","180","[c]","37590","37760"
"New entrant CS","2023","30-39","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","Veterinarian","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Commercial","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Commercial","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Communications","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Digital, Data and Technology","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Digital, Data and Technology","G6/G7","35","[c]","60650","59170"
"New entrant CS","2023","40-49","Asian","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Digital, Data and Technology","SEO/HEO","45","[c]","39840","39450"
"New entrant CS","2023","40-49","Asian","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Economics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Economics","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Economics","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Finance","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Geography","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Geography","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Geography","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Human Resources","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Inspector of Education and Training","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Inspector of Education and Training","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Intelligence Analysis","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Internal Audit","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","International Trade","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","International Trade","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","International Trade","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Legal","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Legal","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Legal","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Legal","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Legal","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Medicine","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Medicine","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Medicine","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Operational Delivery","AA/AO","195","[c]","23580","22500"
"New entrant CS","2023","40-49","Asian","Operational Delivery","EO","55","[c]","28050","28120"
"New entrant CS","2023","40-49","Asian","Operational Delivery","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Operational Delivery","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Operational Delivery","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Operational Research","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Operational Research","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Other","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Other","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Other","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Planning","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Planning Inspectors","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Policy","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Policy","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Policy","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Policy","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Policy","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Project Delivery","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Project Delivery","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Property","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Property","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Property","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Psychology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Psychology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Psychology","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Psychology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Science and Engineering","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Security","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Security","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Security","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Social Research","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Social Research","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Social Research","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Statistics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Statistics","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Tax","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Tax","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Tax","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Unknown","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Unknown","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Unknown","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Unknown","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Veterinarian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Veterinarian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Commercial","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Commercial","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Communications","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Counter Fraud","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Digital, Data and Technology","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Digital, Data and Technology","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Digital, Data and Technology","SEO/HEO","35","[c]","38330","39110"
"New entrant CS","2023","40-49","Black","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Economics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Economics","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Economics","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Geography","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Geography","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Geography","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Inspector of Education and Training","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Inspector of Education and Training","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Intelligence Analysis","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","International Trade","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","International Trade","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Legal","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Legal","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Legal","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Legal","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Medicine","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Medicine","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Medicine","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Operational Delivery","AA/AO","130","[c]","25890","24070"
"New entrant CS","2023","40-49","Black","Operational Delivery","EO","30","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Operational Delivery","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Operational Delivery","Unknown","40","[c]","24930","23640"
"New entrant CS","2023","40-49","Black","Operational Research","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Operational Research","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Other","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Other","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Other","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Planning","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Planning Inspectors","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Policy","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Policy","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Policy","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Policy","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Project Delivery","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Project Delivery","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Property","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Property","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Property","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Psychology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Psychology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Psychology","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Psychology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Security","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Security","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Security","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Social Research","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Social Research","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Social Research","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Statistics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Statistics","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Tax","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Tax","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Tax","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Unknown","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Veterinarian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Veterinarian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Commercial","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
