"Status","Year","Disability","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","London","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","Outside London","90","[c]","32650","27140"
"Leaver CS","2023","Unknown","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Psychology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Psychology","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Science and Engineering","London","35","[c]","46550","40450"
"Leaver CS","2023","Unknown","Science and Engineering","Outside London","365","[c]","35420","32520"
"Leaver CS","2023","Unknown","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Security","London","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Security","Outside London","225","[c]","30210","27500"
"Leaver CS","2023","Unknown","Social Research","London","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Social Research","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Statistics","London","60","[c]","28120","23500"
"Leaver CS","2023","Unknown","Statistics","Outside London","35","[c]","30430","25850"
"Leaver CS","2023","Unknown","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Tax","London","40","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Tax","Outside London","270","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","London","805","[c]","49460","43750"
"Leaver CS","2023","Unknown","Unknown","Outside London","805","[c]","38800","33010"
"Leaver CS","2023","Unknown","Unknown","Overseas","45","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Veterinarian","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Veterinarian","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Commercial","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Communications","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Communications","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Corporate Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Counter Fraud","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Counter Fraud","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data and Technology","London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data and Technology","Outside London","45","[c]","41690","38470"
"Leaver Dept.","2023","Declared disabled","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Economics","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Economics","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Geography","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Human Resources","London","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Human Resources","Outside London","45","[c]","36100","32410"
"Leaver Dept.","2023","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","International Trade","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Legal","London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Legal","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Medicine","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Operational Delivery","London","105","[c]","34210","31630"
"Leaver Dept.","2023","Declared disabled","Operational Delivery","Outside London","510","[c]","27530","27570"
"Leaver Dept.","2023","Declared disabled","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Planning","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Planning","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Policy","London","175","[c]","43530","39050"
"Leaver Dept.","2023","Declared disabled","Policy","Outside London","55","[c]","38660","36150"
"Leaver Dept.","2023","Declared disabled","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","Outside London","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Psychology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Psychology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Social Research","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Statistics","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Statistics","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Tax","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Tax","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","London","125","[c]","47350","41840"
"Leaver Dept.","2023","Declared disabled","Unknown","Outside London","55","[c]","37850","34020"
"Leaver Dept.","2023","Declared disabled","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Commercial","London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Commercial","Outside London","110","[c]","39110","39500"
"Leaver Dept.","2023","Declared non-disabled","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Communications","London","95","[c]","45510","41930"
"Leaver Dept.","2023","Declared non-disabled","Communications","Outside London","55","[c]","36600","31940"
"Leaver Dept.","2023","Declared non-disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Corporate Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Counter Fraud","London","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Counter Fraud","Outside London","100","[c]","29100","28120"
"Leaver Dept.","2023","Declared non-disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Digital, Data and Technology","London","80","[c]","54130","51020"
"Leaver Dept.","2023","Declared non-disabled","Digital, Data and Technology","Outside London","270","[c]","39190","37410"
"Leaver Dept.","2023","Declared non-disabled","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Economics","London","90","[c]","49860","39620"
"Leaver Dept.","2023","Declared non-disabled","Economics","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Finance","London","90","[c]","52520","46330"
"Leaver Dept.","2023","Declared non-disabled","Finance","Outside London","155","[c]","41770","37700"
"Leaver Dept.","2023","Declared non-disabled","Finance","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Geography","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Human Resources","London","105","[c]","44880","41340"
"Leaver Dept.","2023","Declared non-disabled","Human Resources","Outside London","250","[c]","34470","32180"
"Leaver Dept.","2023","Declared non-disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Intelligence Analysis","London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Intelligence Analysis","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Internal Audit","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","International Trade","London","30","[c]","40210","38160"
"Leaver Dept.","2023","Declared non-disabled","International Trade","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","International Trade","Overseas","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Knowledge and Information Management","London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Knowledge and Information Management","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Legal","London","85","[c]","59150","54890"
"Leaver Dept.","2023","Declared non-disabled","Legal","Outside London","45","[c]","48420","50000"
"Leaver Dept.","2023","Declared non-disabled","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Medicine","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Operational Delivery","London","650","[c]","36680","32520"
"Leaver Dept.","2023","Declared non-disabled","Operational Delivery","Outside London","2965","[c]","28010","27570"
"Leaver Dept.","2023","Declared non-disabled","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Operational Delivery","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Operational Research","London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Operational Research","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other","London","80","[c]","43780","36310"
"Leaver Dept.","2023","Declared non-disabled","Other","Outside London","130","[c]","29490","25880"
"Leaver Dept.","2023","Declared non-disabled","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Planning","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Planning","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Policy","London","1010","[c]","47080","41970"
"Leaver Dept.","2023","Declared non-disabled","Policy","Outside London","325","[c]","40500","37590"
"Leaver Dept.","2023","Declared non-disabled","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Project Delivery","London","120","[c]","46620","42560"
"Leaver Dept.","2023","Declared non-disabled","Project Delivery","Outside London","195","[c]","40740","38720"
"Leaver Dept.","2023","Declared non-disabled","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Property","London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Property","Outside London","60","[c]","35280","34080"
"Leaver Dept.","2023","Declared non-disabled","Psychology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Psychology","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Science and Engineering","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Science and Engineering","Outside London","35","[c]","37870","36050"
"Leaver Dept.","2023","Declared non-disabled","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Security","London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Security","Outside London","50","[c]","29640","27370"
"Leaver Dept.","2023","Declared non-disabled","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Social Research","London","35","[c]","46230","42710"
"Leaver Dept.","2023","Declared non-disabled","Social Research","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Statistics","London","50","[c]","43480","40560"
"Leaver Dept.","2023","Declared non-disabled","Statistics","Outside London","40","[c]","39000","35620"
"Leaver Dept.","2023","Declared non-disabled","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Tax","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Tax","Outside London","120","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","London","735","[c]","47210","41870"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Outside London","345","[c]","36820","33260"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Commercial","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Communications","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Corporate Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Counter Fraud","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Digital, Data and Technology","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Digital, Data and Technology","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Economics","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Economics","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Finance","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Human Resources","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Human Resources","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","International Trade","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Legal","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Legal","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Operational Delivery","London","50","[c]","38280","35440"
"Leaver Dept.","2023","Undeclared","Operational Delivery","Outside London","220","[c]","26710","27480"
"Leaver Dept.","2023","Undeclared","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Policy","London","95","[c]","48790","51730"
"Leaver Dept.","2023","Undeclared","Policy","Outside London","40","[c]","38100","35210"
"Leaver Dept.","2023","Undeclared","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Science and Engineering","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Security","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Social Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Tax","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","London","45","[c]","47220","43890"
"Leaver Dept.","2023","Undeclared","Unknown","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","Outside London","50","[c]","35670","33990"
"Leaver Dept.","2023","Unknown","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Communications","London","70","[c]","37700","34250"
"Leaver Dept.","2023","Unknown","Communications","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Counter Fraud","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Counter Fraud","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data and Technology","London","85","[c]","43210","38940"
"Leaver Dept.","2023","Unknown","Digital, Data and Technology","Outside London","120","[c]","38580","37590"
"Leaver Dept.","2023","Unknown","Digital, Data and Technology","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Economics","London","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Economics","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","London","70","[c]","41640","33250"
"Leaver Dept.","2023","Unknown","Finance","Outside London","45","[c]","40240","33300"
"Leaver Dept.","2023","Unknown","Finance","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Geography","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","London","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Outside London","70","[c]","36490","31660"
"Leaver Dept.","2023","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Intelligence Analysis","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","International Trade","London","35","[c]","39990","35010"
"Leaver Dept.","2023","Unknown","International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Knowledge and Information Management","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Legal","London","40","[c]","52800","52790"
"Leaver Dept.","2023","Unknown","Legal","Outside London","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Medicine","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Operational Delivery","London","320","[c]","39080","34060"
"Leaver Dept.","2023","Unknown","Operational Delivery","Outside London","885","[c]","28280","26350"
"Leaver Dept.","2023","Unknown","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Operational Research","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Operational Research","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other","London","70","[c]","38470","32660"
"Leaver Dept.","2023","Unknown","Other","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Planning","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Planning","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Policy","London","445","[c]","46260","41950"
"Leaver Dept.","2023","Unknown","Policy","Outside London","85","[c]","36620","35000"
"Leaver Dept.","2023","Unknown","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Project Delivery","London","95","[c]","38320","33250"
"Leaver Dept.","2023","Unknown","Project Delivery","Outside London","85","[c]","37260","34170"
"Leaver Dept.","2023","Unknown","Project Delivery","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Property","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Psychology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Science and Engineering","London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Science and Engineering","Outside London","40","[c]","40980","39890"
"Leaver Dept.","2023","Unknown","Security","London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Security","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Social Research","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Social Research","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Statistics","London","55","[c]","34370","33250"
"Leaver Dept.","2023","Unknown","Statistics","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Tax","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Tax","Outside London","95","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","London","835","[c]","41040","32960"
"Leaver Dept.","2023","Unknown","Unknown","Outside London","260","[c]","38070","32000"
"Leaver Dept.","2023","Unknown","Unknown","Overseas","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","50","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Commercial","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Commercial","Outside London","45","[c]","39520","33830"
"New entrant CS","2023","Declared disabled","Communications","London","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Communications","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Corporate Finance","London","[c]","[c]","[c]","[c]"
