"Status","Year","Organisation","Region_london","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Charity Commission","Outside London","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2023","Charity Commission","Outside London","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2023","Charity Commission","Outside London","SEO/HEO","Unknown","70","65","33640","30550"
"In post","2023","Companies House","London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Outside London","AA/AO","Heterosexual / straight","285","255","22630","23240"
"In post","2023","Companies House","Outside London","AA/AO","LGBO","20","15","[c]","[c]"
"In post","2023","Companies House","Outside London","AA/AO","Undeclared","35","30","22770","23240"
"In post","2023","Companies House","Outside London","AA/AO","Unknown","100","85","22620","23240"
"In post","2023","Companies House","Outside London","EO","Heterosexual / straight","215","205","27780","26060"
"In post","2023","Companies House","Outside London","EO","LGBO","10","10","[c]","[c]"
"In post","2023","Companies House","Outside London","EO","Undeclared","25","25","[c]","[c]"
"In post","2023","Companies House","Outside London","EO","Unknown","45","40","29810","28070"
"In post","2023","Companies House","Outside London","G6/G7","Heterosexual / straight","80","75","57660","55830"
"In post","2023","Companies House","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Outside London","G6/G7","Undeclared","10","10","[c]","[c]"
"In post","2023","Companies House","Outside London","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2023","Companies House","Outside London","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Companies House","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Outside London","SEO/HEO","Heterosexual / straight","280","270","39530","40500"
"In post","2023","Companies House","Outside London","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2023","Companies House","Outside London","SEO/HEO","Undeclared","35","30","40880","40680"
"In post","2023","Companies House","Outside London","SEO/HEO","Unknown","45","40","39770","40500"
"In post","2023","Competition and Markets Authority","London","AA/AO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Competition and Markets Authority","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","London","EO","Heterosexual / straight","50","45","28800","28760"
"In post","2023","Competition and Markets Authority","London","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","London","EO","Undeclared","5","5","[c]","[c]"
"In post","2023","Competition and Markets Authority","London","G6/G7","Heterosexual / straight","315","305","67600","66710"
"In post","2023","Competition and Markets Authority","London","G6/G7","LGBO","35","35","66690","61900"
"In post","2023","Competition and Markets Authority","London","G6/G7","Undeclared","45","45","67540","66150"
"In post","2023","Competition and Markets Authority","London","G6/G7","Unknown","15","10","[c]","[c]"
"In post","2023","Competition and Markets Authority","London","SCS level","Heterosexual / straight","100","95","109140","102320"
"In post","2023","Competition and Markets Authority","London","SCS level","LGBO","5","5","[c]","[c]"
"In post","2023","Competition and Markets Authority","London","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2023","Competition and Markets Authority","London","SEO/HEO","Heterosexual / straight","155","150","38280","35920"
"In post","2023","Competition and Markets Authority","London","SEO/HEO","LGBO","15","15","[c]","[c]"
"In post","2023","Competition and Markets Authority","London","SEO/HEO","Undeclared","15","15","[c]","[c]"
"In post","2023","Competition and Markets Authority","London","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2023","Competition and Markets Authority","Outside London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Outside London","G6/G7","Heterosexual / straight","55","50","65740","62360"
"In post","2023","Competition and Markets Authority","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Outside London","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2023","Competition and Markets Authority","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Outside London","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Competition and Markets Authority","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Outside London","SEO/HEO","Heterosexual / straight","30","30","38090","35600"
"In post","2023","Competition and Markets Authority","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Outside London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Criminal Injuries Compensation Authority","London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Criminal Injuries Compensation Authority","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Criminal Injuries Compensation Authority","London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Criminal Injuries Compensation Authority","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Criminal Injuries Compensation Authority","London","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Criminal Injuries Compensation Authority","Outside London","AA/AO","Heterosexual / straight","65","60","21580","21780"
"In post","2023","Criminal Injuries Compensation Authority","Outside London","AA/AO","LGBO","10","10","[c]","[c]"
"In post","2023","Criminal Injuries Compensation Authority","Outside London","AA/AO","Undeclared","10","10","[c]","[c]"
"In post","2023","Criminal Injuries Compensation Authority","Outside London","AA/AO","Unknown","45","45","21650","21780"
"In post","2023","Criminal Injuries Compensation Authority","Outside London","EO","Heterosexual / straight","60","55","25980","25830"
"In post","2023","Criminal Injuries Compensation Authority","Outside London","EO","LGBO","5","5","[c]","[c]"
"In post","2023","Criminal Injuries Compensation Authority","Outside London","EO","Undeclared","5","5","[c]","[c]"
"In post","2023","Criminal Injuries Compensation Authority","Outside London","EO","Unknown","15","15","[c]","[c]"
"In post","2023","Criminal Injuries Compensation Authority","Outside London","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Criminal Injuries Compensation Authority","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Criminal Injuries Compensation Authority","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Criminal Injuries Compensation Authority","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Criminal Injuries Compensation Authority","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Criminal Injuries Compensation Authority","Outside London","SEO/HEO","Heterosexual / straight","65","60","32790","31270"
"In post","2023","Criminal Injuries Compensation Authority","Outside London","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2023","Criminal Injuries Compensation Authority","Outside London","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2023","Criminal Injuries Compensation Authority","Outside London","SEO/HEO","Unknown","20","20","[c]","[c]"
"In post","2023","Criminal Injuries Compensation Authority","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Criminal Injuries Compensation Authority","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","London","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","London","G6/G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Crown Commercial Service","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","London","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2023","Crown Commercial Service","London","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Crown Commercial Service","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","London","SEO/HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Crown Commercial Service","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Outside London","AA/AO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Crown Commercial Service","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Outside London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Outside London","EO","Heterosexual / straight","75","70","26400","26410"
"In post","2023","Crown Commercial Service","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Outside London","EO","Unknown","10","10","[c]","[c]"
"In post","2023","Crown Commercial Service","Outside London","G6/G7","Heterosexual / straight","130","125","55930","53160"
"In post","2023","Crown Commercial Service","Outside London","G6/G7","LGBO","5","5","[c]","[c]"
"In post","2023","Crown Commercial Service","Outside London","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2023","Crown Commercial Service","Outside London","G6/G7","Unknown","20","20","[c]","[c]"
"In post","2023","Crown Commercial Service","Outside London","SCS level","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Crown Commercial Service","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Outside London","SEO/HEO","Heterosexual / straight","305","295","36570","39860"
"In post","2023","Crown Commercial Service","Outside London","SEO/HEO","LGBO","20","20","[c]","[c]"
"In post","2023","Crown Commercial Service","Outside London","SEO/HEO","Undeclared","15","15","[c]","[c]"
"In post","2023","Crown Commercial Service","Outside London","SEO/HEO","Unknown","70","70","36070","32980"
"In post","2023","Crown Office and Procurator Fiscal Service","Outside London","AA/AO","Heterosexual / straight","665","605","24000","24490"
"In post","2023","Crown Office and Procurator Fiscal Service","Outside London","AA/AO","LGBO","45","45","23830","23700"
"In post","2023","Crown Office and Procurator Fiscal Service","Outside London","AA/AO","Undeclared","40","35","24010","24490"
"In post","2023","Crown Office and Procurator Fiscal Service","Outside London","AA/AO","Unknown","25","20","[c]","[c]"
"In post","2023","Crown Office and Procurator Fiscal Service","Outside London","EO","Heterosexual / straight","355","345","30260","29450"
"In post","2023","Crown Office and Procurator Fiscal Service","Outside London","EO","LGBO","25","25","[c]","[c]"
"In post","2023","Crown Office and Procurator Fiscal Service","Outside London","EO","Undeclared","15","15","[c]","[c]"
"In post","2023","Crown Office and Procurator Fiscal Service","Outside London","EO","Unknown","15","15","[c]","[c]"
"In post","2023","Crown Office and Procurator Fiscal Service","Outside London","G6/G7","Heterosexual / straight","605","575","61570","58850"
"In post","2023","Crown Office and Procurator Fiscal Service","Outside London","G6/G7","LGBO","35","35","58360","55990"
"In post","2023","Crown Office and Procurator Fiscal Service","Outside London","G6/G7","Undeclared","50","45","62960","65280"
"In post","2023","Crown Office and Procurator Fiscal Service","Outside London","G6/G7","Unknown","50","45","66020","65280"
"In post","2023","Crown Office and Procurator Fiscal Service","Outside London","SCS level","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Crown Office and Procurator Fiscal Service","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Office and Procurator Fiscal Service","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Crown Office and Procurator Fiscal Service","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Crown Office and Procurator Fiscal Service","Outside London","SEO/HEO","Heterosexual / straight","445","425","37670","37940"
"In post","2023","Crown Office and Procurator Fiscal Service","Outside London","SEO/HEO","LGBO","15","15","[c]","[c]"
"In post","2023","Crown Office and Procurator Fiscal Service","Outside London","SEO/HEO","Undeclared","25","20","[c]","[c]"
"In post","2023","Crown Office and Procurator Fiscal Service","Outside London","SEO/HEO","Unknown","15","15","[c]","[c]"
"In post","2023","Crown Prosecution Service","London","AA/AO","Heterosexual / straight","265","250","24050","24480"
"In post","2023","Crown Prosecution Service","London","AA/AO","LGBO","20","15","[c]","[c]"
"In post","2023","Crown Prosecution Service","London","AA/AO","Undeclared","15","15","[c]","[c]"
"In post","2023","Crown Prosecution Service","London","AA/AO","Unknown","55","50","24470","24480"
"In post","2023","Crown Prosecution Service","London","EO","Heterosexual / straight","285","275","29310","28870"
