"Status","Year","Profession_of_post","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Human Resources","London","G6","25","[c]","71640","69800"
"Leaver CS","2023","Human Resources","London","G7","45","[c]","56930","57380"
"Leaver CS","2023","Human Resources","London","HEO","45","[c]","35450","35120"
"Leaver CS","2023","Human Resources","London","SCS level","15","[c]","87540","84670"
"Leaver CS","2023","Human Resources","London","SEO","35","[c]","44440","43850"
"Leaver CS","2023","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Outside London","AA","55","[c]","20750","20750"
"Leaver CS","2023","Human Resources","Outside London","AO","295","[c]","22010","22220"
"Leaver CS","2023","Human Resources","Outside London","EO","270","[c]","28270","27470"
"Leaver CS","2023","Human Resources","Outside London","G6","30","[c]","66750","65450"
"Leaver CS","2023","Human Resources","Outside London","G7","70","[c]","54640","54540"
"Leaver CS","2023","Human Resources","Outside London","HEO","210","[c]","34230","33990"
"Leaver CS","2023","Human Resources","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Outside London","SEO","105","[c]","42800","41800"
"Leaver CS","2023","Human Resources","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Overseas","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Overseas","HEO","45","[c]","46460","46130"
"Leaver CS","2023","Human Resources","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","London","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Outside London","G6","20","[c]","84800","87570"
"Leaver CS","2023","Inspector of Education and Training","Outside London","G7","60","[c]","76110","77470"
"Leaver CS","2023","Inspector of Education and Training","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Outside London","SEO","50","[c]","51240","52750"
"Leaver CS","2023","Intelligence Analysis","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","London","EO","25","[c]","30090","29940"
"Leaver CS","2023","Intelligence Analysis","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","London","HEO","30","[c]","38150","37890"
"Leaver CS","2023","Intelligence Analysis","London","SEO","15","[c]","45580","45750"
"Leaver CS","2023","Intelligence Analysis","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Outside London","EO","65","[c]","27630","27410"
"Leaver CS","2023","Intelligence Analysis","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Outside London","HEO","20","[c]","34140","34300"
"Leaver CS","2023","Intelligence Analysis","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","London","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Outside London","HEO","10","[c]","34090","33910"
"Leaver CS","2023","Internal Audit","Outside London","SEO","20","[c]","42490","42230"
"Leaver CS","2023","Internal Audit","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","International Trade","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","International Trade","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","International Trade","London","G7","30","[c]","54920","55080"
"Leaver CS","2023","International Trade","London","HEO","15","[c]","33400","32120"
"Leaver CS","2023","International Trade","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","International Trade","London","SEO","20","[c]","39350","38160"
"Leaver CS","2023","International Trade","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","International Trade","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","International Trade","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","International Trade","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","International Trade","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","International Trade","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","International Trade","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","International Trade","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","International Trade","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","International Trade","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","International Trade","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","International Trade","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","Outside London","AO","20","[c]","21810","21780"
"Leaver CS","2023","Knowledge and Information Management","Outside London","EO","20","[c]","27820","27470"
"Leaver CS","2023","Knowledge and Information Management","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","Outside London","HEO","15","[c]","33420","33140"
"Leaver CS","2023","Knowledge and Information Management","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","London","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","London","EO","55","[c]","29720","29280"
"Leaver CS","2023","Legal","London","G6","90","[c]","70050","68630"
"Leaver CS","2023","Legal","London","G7","155","[c]","55950","54100"
"Leaver CS","2023","Legal","London","HEO","50","[c]","37480","34260"
"Leaver CS","2023","Legal","London","SCS level","25","[c]","88560","85660"
"Leaver CS","2023","Legal","London","SEO","35","[c]","43150","43650"
"Leaver CS","2023","Legal","Outside London","AO","20","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Outside London","EO","70","[c]","26740","26900"
"Leaver CS","2023","Legal","Outside London","G6","30","[c]","71800","73180"
"Leaver CS","2023","Legal","Outside London","G7","150","[c]","56450","56450"
"Leaver CS","2023","Legal","Outside London","HEO","60","[c]","34070","33670"
"Leaver CS","2023","Legal","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Outside London","SEO","105","[c]","41990","41250"
"Leaver CS","2023","Legal","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","London","G6","15","[c]","68380","67600"
"Leaver CS","2023","Medicine","London","G7","10","[c]","53850","53830"
"Leaver CS","2023","Medicine","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","London","SCS level","20","[c]","100680","89410"
"Leaver CS","2023","Medicine","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Outside London","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Outside London","AO","40","[c]","24490","24680"
"Leaver CS","2023","Medicine","Outside London","EO","50","[c]","33370","32930"
"Leaver CS","2023","Medicine","Outside London","G6","35","[c]","85870","90430"
"Leaver CS","2023","Medicine","Outside London","G7","20","[c]","68070","73710"
"Leaver CS","2023","Medicine","Outside London","HEO","105","[c]","38480","40590"
"Leaver CS","2023","Medicine","Outside London","SCS level","25","[c]","110650","115850"
"Leaver CS","2023","Medicine","Outside London","SEO","30","[c]","45730","47670"
"Leaver CS","2023","Medicine","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","London","AA","160","[c]","22650","23000"
"Leaver CS","2023","Operational Delivery","London","AO","1065","[c]","25080","25480"
"Leaver CS","2023","Operational Delivery","London","EO","1360","[c]","30600","31060"
"Leaver CS","2023","Operational Delivery","London","G6","95","[c]","68050","66570"
"Leaver CS","2023","Operational Delivery","London","G7","225","[c]","55850","54690"
"Leaver CS","2023","Operational Delivery","London","HEO","400","[c]","34890","33790"
"Leaver CS","2023","Operational Delivery","London","SCS level","75","[c]","98870","91160"
"Leaver CS","2023","Operational Delivery","London","SEO","315","[c]","42460","41750"
"Leaver CS","2023","Operational Delivery","London","Unknown","255","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Outside London","AA","1595","[c]","19940","19860"
"Leaver CS","2023","Operational Delivery","Outside London","AO","10570","[c]","22050","21690"
"Leaver CS","2023","Operational Delivery","Outside London","EO","5695","[c]","28030","27570"
"Leaver CS","2023","Operational Delivery","Outside London","G6","135","[c]","66580","65410"
"Leaver CS","2023","Operational Delivery","Outside London","G7","285","[c]","53960","52010"
"Leaver CS","2023","Operational Delivery","Outside London","HEO","1110","[c]","33830","33290"
"Leaver CS","2023","Operational Delivery","Outside London","SCS level","60","[c]","94520","92460"
"Leaver CS","2023","Operational Delivery","Outside London","SEO","620","[c]","41630","39910"
"Leaver CS","2023","Operational Delivery","Outside London","Unknown","1585","[c]","38600","29050"
"Leaver CS","2023","Operational Delivery","Overseas","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Overseas","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Unknown","AO","30","[c]","21740","21690"
"Leaver CS","2023","Operational Delivery","Unknown","EO","40","[c]","29380","28120"
"Leaver CS","2023","Operational Delivery","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","London","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","London","AA","20","[c]","21760","22460"
"Leaver CS","2023","Other","London","AO","30","[c]","25300","25610"
"Leaver CS","2023","Other","London","EO","70","[c]","29070","28650"
"Leaver CS","2023","Other","London","G6","25","[c]","78050","70520"
"Leaver CS","2023","Other","London","G7","30","[c]","53670","53830"
"Leaver CS","2023","Other","London","HEO","65","[c]","35540","35410"
"Leaver CS","2023","Other","London","SCS level","20","[c]","104240","95060"
"Leaver CS","2023","Other","London","SEO","30","[c]","41490","41060"
"Leaver CS","2023","Other","Outside London","AA","160","[c]","19970","19770"
"Leaver CS","2023","Other","Outside London","AO","460","[c]","22050","21690"
"Leaver CS","2023","Other","Outside London","EO","120","[c]","27860","27570"
"Leaver CS","2023","Other","Outside London","G6","15","[c]","75720","70670"
"Leaver CS","2023","Other","Outside London","G7","55","[c]","53180","51220"
"Leaver CS","2023","Other","Outside London","HEO","85","[c]","34260","33540"
"Leaver CS","2023","Other","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","Other","Outside London","SEO","70","[c]","42710","41010"
"Leaver CS","2023","Other","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Unknown","AO","15","[c]","23820","25110"
"Leaver CS","2023","Other","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Unknown","Unknown","200","[c]","36910","34110"
"Leaver CS","2023","Planning","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectors","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectors","Outside London","G6","10","[c]","67250","64280"
"Leaver CS","2023","Planning Inspectors","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Policy","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","London","AO","80","[c]","23540","24900"
"Leaver CS","2023","Policy","London","EO","155","[c]","27920","28510"
"Leaver CS","2023","Policy","London","G6","155","[c]","67250","65800"
"Leaver CS","2023","Policy","London","G7","375","[c]","55280","54080"
"Leaver CS","2023","Policy","London","HEO","345","[c]","34890","34020"
"Leaver CS","2023","Policy","London","SCS level","95","[c]","91390","78990"
"Leaver CS","2023","Policy","London","SEO","255","[c]","42010","41440"
"Leaver CS","2023","Policy","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Outside London","AA","20","[c]","18710","18300"
"Leaver CS","2023","Policy","Outside London","AO","55","[c]","22020","21690"
"Leaver CS","2023","Policy","Outside London","EO","90","[c]","26420","26960"
"Leaver CS","2023","Policy","Outside London","G6","35","[c]","67470","66800"
"Leaver CS","2023","Policy","Outside London","G7","90","[c]","53550","52150"
"Leaver CS","2023","Policy","Outside London","HEO","135","[c]","32690","31660"
"Leaver CS","2023","Policy","Outside London","SCS level","15","[c]","99130","96160"
"Leaver CS","2023","Policy","Outside London","SEO","115","[c]","41070","39660"
"Leaver CS","2023","Policy","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","London","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","London","EO","35","[c]","28210","29530"
"Leaver CS","2023","Project Delivery","London","G6","40","[c]","71570","70840"
"Leaver CS","2023","Project Delivery","London","G7","85","[c]","56450","56450"
"Leaver CS","2023","Project Delivery","London","HEO","80","[c]","35500","35850"
"Leaver CS","2023","Project Delivery","London","SCS level","15","[c]","109030","96260"
"Leaver CS","2023","Project Delivery","London","SEO","55","[c]","42560","43050"
"Leaver CS","2023","Project Delivery","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Outside London","AO","35","[c]","22230","21840"
"Leaver CS","2023","Project Delivery","Outside London","EO","70","[c]","26220","26130"
"Leaver CS","2023","Project Delivery","Outside London","G6","70","[c]","67840","66140"
"Leaver CS","2023","Project Delivery","Outside London","G7","150","[c]","53210","52690"
"Leaver CS","2023","Project Delivery","Outside London","HEO","220","[c]","32770","32550"
"Leaver CS","2023","Project Delivery","Outside London","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Outside London","SEO","270","[c]","41550","41080"
"Leaver CS","2023","Project Delivery","Outside London","Unknown","45","[c]","41470","39980"
"Leaver CS","2023","Project Delivery","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","London","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","London","EO","15","[c]","30300","30590"
"Leaver CS","2023","Property","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","London","G7","15","[c]","60250","60000"
"Leaver CS","2023","Property","London","HEO","10","[c]","37230","38570"
"Leaver CS","2023","Property","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","London","SEO","30","[c]","47890","46800"
"Leaver CS","2023","Property","Outside London","AA","55","[c]","19030","18830"
"Leaver CS","2023","Property","Outside London","AO","45","[c]","22250","22040"
"Leaver CS","2023","Property","Outside London","EO","90","[c]","27030","26980"
"Leaver CS","2023","Property","Outside London","G6","15","[c]","69370","69940"
"Leaver CS","2023","Property","Outside London","G7","30","[c]","56490","57020"
"Leaver CS","2023","Property","Outside London","HEO","95","[c]","33500","33830"
"Leaver CS","2023","Property","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Outside London","SEO","100","[c]","44110","44530"
"Leaver CS","2023","Property","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","Outside London","AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","Outside London","EO","40","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","Outside London","HEO","25","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","Outside London","SEO","30","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","London","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","London","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","London","EO","20","[c]","28500","27960"
"Leaver CS","2023","Science and Engineering","London","G6","10","[c]","73020","74020"
"Leaver CS","2023","Science and Engineering","London","G7","25","[c]","56490","55640"
"Leaver CS","2023","Science and Engineering","London","HEO","45","[c]","33810","33330"
"Leaver CS","2023","Science and Engineering","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","London","SEO","40","[c]","42010","41380"
"Leaver CS","2023","Science and Engineering","Outside London","AA","50","[c]","19380","19280"
"Leaver CS","2023","Science and Engineering","Outside London","AO","145","[c]","22560","22150"
"Leaver CS","2023","Science and Engineering","Outside London","EO","155","[c]","26980","26670"
"Leaver CS","2023","Science and Engineering","Outside London","G6","30","[c]","73110","71020"
"Leaver CS","2023","Science and Engineering","Outside London","G7","135","[c]","52960","49330"
"Leaver CS","2023","Science and Engineering","Outside London","HEO","370","[c]","32850","32550"
"Leaver CS","2023","Science and Engineering","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Outside London","SEO","325","[c]","42220","41660"
"Leaver CS","2023","Science and Engineering","Outside London","Unknown","65","[c]","40400","34480"
"Leaver CS","2023","Science and Engineering","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","London","AA","20","[c]","24320","24380"
"Leaver CS","2023","Security","London","AO","20","[c]","32320","30440"
"Leaver CS","2023","Security","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","London","HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Security","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","London","SEO","20","[c]","45900","44500"
"Leaver CS","2023","Security","Outside London","AA","245","[c]","23480","22130"
"Leaver CS","2023","Security","Outside London","AO","300","[c]","33500","30560"
"Leaver CS","2023","Security","Outside London","EO","80","[c]","36870","32190"
"Leaver CS","2023","Security","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Outside London","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Outside London","HEO","60","[c]","41990","34320"
"Leaver CS","2023","Security","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Outside London","SEO","35","[c]","43620","42980"
"Leaver CS","2023","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","London","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","London","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","London","HEO","20","[c]","30140","34560"
"Leaver CS","2023","Social Research","London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Outside London","HEO","15","[c]","32100","31560"
"Leaver CS","2023","Social Research","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Outside London","SEO","10","[c]","40230","39970"
"Leaver CS","2023","Statistics","London","AA","35","[c]","23470","23500"
"Leaver CS","2023","Statistics","London","AO","15","[c]","25770","26560"
"Leaver CS","2023","Statistics","London","EO","15","[c]","29360","29660"
"Leaver CS","2023","Statistics","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","London","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","London","HEO","20","[c]","33180","33710"
"Leaver CS","2023","Statistics","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","London","SEO","10","[c]","43780","43030"
"Leaver CS","2023","Statistics","Outside London","AA","15","[c]","20800","21380"
"Leaver CS","2023","Statistics","Outside London","AO","15","[c]","21110","21170"
"Leaver CS","2023","Statistics","Outside London","EO","15","[c]","27570","26820"
"Leaver CS","2023","Statistics","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Outside London","HEO","20","[c]","33390","31910"
"Leaver CS","2023","Statistics","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Outside London","SEO","25","[c]","39980","39860"
"Leaver CS","2023","Statistics","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","London","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Tax","London","EO","35","[c]","[c]","[c]"
"Leaver CS","2023","Tax","London","G6","15","[c]","[c]","[c]"
"Leaver CS","2023","Tax","London","G7","20","[c]","[c]","[c]"
"Leaver CS","2023","Tax","London","HEO","55","[c]","[c]","[c]"
"Leaver CS","2023","Tax","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Tax","London","SEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Outside London","AO","295","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Outside London","EO","255","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Outside London","G6","25","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Outside London","G7","70","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Outside London","HEO","180","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Outside London","SEO","70","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","London","AO","115","[c]","21050","18300"
