"Status","Year","Function_of_post","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","No function","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Counter Fraud","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Counter Fraud","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Digital, Data and Technology","Female","30","[c]","45300","43210"
"Leaver CS","2023","No function","Digital, Data and Technology","Male","35","[c]","50450","50620"
"Leaver CS","2023","No function","Economics","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","Economics","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Finance","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Geography","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Human Resources","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Human Resources","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Inspector of Education and Training","Female","90","[c]","65980","66170"
"Leaver CS","2023","No function","Inspector of Education and Training","Male","45","[c]","72690","77470"
"Leaver CS","2023","No function","Intelligence Analysis","Female","55","[c]","32150","30090"
"Leaver CS","2023","No function","Intelligence Analysis","Male","105","[c]","33630","31930"
"Leaver CS","2023","No function","International Trade","Female","45","[c]","46800","40230"
"Leaver CS","2023","No function","International Trade","Male","65","[c]","45070","40300"
"Leaver CS","2023","No function","Knowledge and Information Management","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","Knowledge and Information Management","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Legal","Female","80","[c]","42980","43650"
"Leaver CS","2023","No function","Legal","Male","45","[c]","42160","38910"
"Leaver CS","2023","No function","Medicine","Female","245","[c]","48020","40590"
"Leaver CS","2023","No function","Medicine","Male","95","[c]","63950","48850"
"Leaver CS","2023","No function","Operational Delivery","Female","13845","[c]","27550","25880"
"Leaver CS","2023","No function","Operational Delivery","Male","10270","[c]","29840","27470"
"Leaver CS","2023","No function","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Other","Female","235","[c]","32670","28490"
"Leaver CS","2023","No function","Other","Male","310","[c]","30160","22220"
"Leaver CS","2023","No function","Planning","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Planning","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Planning Inspectors","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Planning Inspectors","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","Policy","Female","920","[c]","44630","40050"
"Leaver CS","2023","No function","Policy","Male","820","[c]","48140","45070"
"Leaver CS","2023","No function","Project Delivery","Female","55","[c]","49040","53380"
"Leaver CS","2023","No function","Project Delivery","Male","40","[c]","53930","44180"
"Leaver CS","2023","No function","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Psychology","Female","120","[c]","[c]","[c]"
"Leaver CS","2023","No function","Psychology","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Science and Engineering","Female","435","[c]","36150","33710"
"Leaver CS","2023","No function","Science and Engineering","Male","605","[c]","36390","33770"
"Leaver CS","2023","No function","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Security","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Statistics","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Statistics","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Tax","Female","395","[c]","[c]","[c]"
"Leaver CS","2023","No function","Tax","Male","445","[c]","[c]","[c]"
"Leaver CS","2023","No function","Unknown","Female","510","[c]","44140","39820"
"Leaver CS","2023","No function","Unknown","Male","530","[c]","48870","43750"
"Leaver CS","2023","No function","Veterinarian","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","No function","Veterinarian","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Operational Delivery","Female","35","[c]","37830","33470"
"Leaver CS","2023","Project Delivery","Operational Delivery","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Other","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Other","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Policy","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Policy","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Project Delivery","Female","480","[c]","41570","38800"
"Leaver CS","2023","Project Delivery","Project Delivery","Male","590","[c]","44270","40840"
"Leaver CS","2023","Project Delivery","Science and Engineering","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Science and Engineering","Male","70","[c]","40710","35320"
"Leaver CS","2023","Project Delivery","Tax","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Tax","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Finance","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Operational Delivery","Female","55","[c]","28790","22520"
"Leaver CS","2023","Property","Operational Delivery","Male","35","[c]","28760","22520"
"Leaver CS","2023","Property","Other","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","Other","Male","40","[c]","31040","28490"
"Leaver CS","2023","Property","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","Female","185","[c]","32710","29570"
"Leaver CS","2023","Property","Property","Male","325","[c]","38030","34300"
"Leaver CS","2023","Property","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Security","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","Female","145","[c]","30810","27680"
"Leaver CS","2023","Security","Security","Male","670","[c]","32620","27500"
"Leaver CS","2023","Security","Unknown","Female","50","[c]","32110","32500"
"Leaver CS","2023","Security","Unknown","Male","55","[c]","34450","32000"
"Leaver CS","2023","Unknown","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data and Technology","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Human Resources","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Legal","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Legal","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Medicine","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Medicine","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Operational Delivery","Female","65","[c]","32740","29090"
"Leaver CS","2023","Unknown","Operational Delivery","Male","45","[c]","42640","38160"
"Leaver CS","2023","Unknown","Other","Female","110","[c]","40820","38160"
"Leaver CS","2023","Unknown","Other","Male","240","[c]","39910","36240"
"Leaver CS","2023","Unknown","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Policy","Female","105","[c]","40100","38160"
"Leaver CS","2023","Unknown","Policy","Male","95","[c]","44660","39070"
"Leaver CS","2023","Unknown","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Project Delivery","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Science and Engineering","Female","45","[c]","44590","41280"
"Leaver CS","2023","Unknown","Science and Engineering","Male","40","[c]","44880","39890"
"Leaver CS","2023","Unknown","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Security","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Social Research","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Female","1115","[c]","37340","32000"
"Leaver CS","2023","Unknown","Unknown","Male","920","[c]","39320","33520"
"Leaver CS","2023","Unknown","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Economics","Female","40","[c]","40170","35410"
"Leaver Dept.","2023","Analysis","Economics","Male","90","[c]","47930","39050"
"Leaver Dept.","2023","Analysis","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Geography","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Operational Delivery","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Operational Delivery","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Operational Research","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Operational Research","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Science and Engineering","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Science and Engineering","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Social Research","Female","65","[c]","41900","41750"
"Leaver Dept.","2023","Analysis","Social Research","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Statistics","Female","95","[c]","36600","33250"
"Leaver Dept.","2023","Analysis","Statistics","Male","85","[c]","39540","34250"
"Leaver Dept.","2023","Analysis","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Commercial","Female","120","[c]","37750","38410"
"Leaver Dept.","2023","Commercial","Commercial","Male","105","[c]","37950","37650"
"Leaver Dept.","2023","Commercial","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Unknown","Female","30","[c]","45310","45600"
"Leaver Dept.","2023","Commercial","Unknown","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Communications","Female","135","[c]","38600","34310"
"Leaver Dept.","2023","Communications","Communications","Male","85","[c]","40540","37900"
"Leaver Dept.","2023","Communications","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Unknown","Female","40","[c]","44630","41870"
"Leaver Dept.","2023","Communications","Unknown","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Counter Fraud","Female","95","[c]","30170","28120"
"Leaver Dept.","2023","Counter Fraud","Counter Fraud","Male","90","[c]","31850","28120"
"Leaver Dept.","2023","Counter Fraud","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Legal","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Legal","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Operational Delivery","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Operational Delivery","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Other","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Other","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Tax","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Tax","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Operational Delivery","Female","65","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Operational Delivery","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Other","Female","30","[c]","23800","21690"
"Leaver Dept.","2023","Debt","Other","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Tax","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Tax","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","Female","260","[c]","40880","37590"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","Male","350","[c]","41360","38070"
"Leaver Dept.","2023","Digital, Data & Technology","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Knowledge and Information Management","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Knowledge and Information Management","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Operational Delivery","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Operational Delivery","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Other","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Unknown","Female","40","[c]","44030","40600"
"Leaver Dept.","2023","Digital, Data & Technology","Unknown","Male","40","[c]","49450","52630"
"Leaver Dept.","2023","Finance","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Corporate Finance","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","Female","205","[c]","43010","37590"
"Leaver Dept.","2023","Finance","Finance","Male","195","[c]","44650","37350"
"Leaver Dept.","2023","Finance","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Operational Delivery","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Operational Delivery","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Other","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Other","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Operational Delivery","Female","30","[c]","23890","22150"
"Leaver Dept.","2023","Grants Management","Operational Delivery","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","Female","385","[c]","37360","32670"
"Leaver Dept.","2023","Human Resources","Human Resources","Male","125","[c]","37710","36740"
"Leaver Dept.","2023","Human Resources","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Operational Delivery","Female","30","[c]","34570","28120"
"Leaver Dept.","2023","Human Resources","Operational Delivery","Male","30","[c]","33420","28120"
"Leaver Dept.","2023","Human Resources","Other","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Policy","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Unknown","Female","100","[c]","38850","34280"
"Leaver Dept.","2023","Human Resources","Unknown","Male","45","[c]","37200","33780"
"Leaver Dept.","2023","Internal Audit","Internal Audit","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Internal Audit","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Legal","Female","90","[c]","56780","53400"
"Leaver Dept.","2023","Legal","Legal","Male","60","[c]","58730","55000"
"Leaver Dept.","2023","Legal","Operational Delivery","Female","75","[c]","30130","27760"
"Leaver Dept.","2023","Legal","Operational Delivery","Male","35","[c]","27980","26900"
"Leaver Dept.","2023","Legal","Other","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Commercial","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Communications","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Communications","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Digital, Data and Technology","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Digital, Data and Technology","Male","15","[c]","[c]","[c]"
