"Status","Year","Ethnicity","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Asian","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","SEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","SEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","AA","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","AA","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","AA","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","AA","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","AA","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","AA","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","AO","Female","Heterosexual / straight","50","[c]","23110","21860"
"Leaver Dept.","2023","Black","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","AO","Female","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","AO","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","AO","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","AO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","AO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","EO","Female","Heterosexual / straight","115","[c]","29820","29660"
"Leaver Dept.","2023","Black","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","EO","Female","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","EO","Male","Heterosexual / straight","55","[c]","28530","28120"
"Leaver Dept.","2023","Black","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","EO","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","EO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","G6","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","G6","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","G6","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","G6","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","G7","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","G7","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","G7","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","G7","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","HEO","Female","Heterosexual / straight","90","[c]","34080","34170"
"Leaver Dept.","2023","Black","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","HEO","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","HEO","Male","Heterosexual / straight","45","[c]","34020","33990"
"Leaver Dept.","2023","Black","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","HEO","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","SCS level","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","SEO","Female","Heterosexual / straight","60","[c]","41600","41970"
"Leaver Dept.","2023","Black","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","SEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","SEO","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","SEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","SEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","SEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","AA","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","AA","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","AA","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","AA","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","AA","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","AA","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","AO","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","AO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","AO","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","AO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","AO","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","AO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","AO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","EO","Female","Heterosexual / straight","60","[c]","28700","28120"
"Leaver Dept.","2023","Mixed","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","EO","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","EO","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","EO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","EO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","G6","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","G6","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","G6","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","G6","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","G7","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","G7","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","G7","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","G7","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","G7","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","HEO","Female","Heterosexual / straight","65","[c]","34230","34170"
"Leaver Dept.","2023","Mixed","HEO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","HEO","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","HEO","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","HEO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","HEO","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","SCS level","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","SCS level","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","SEO","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","SEO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","SEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","SEO","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","SEO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","SEO","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","SEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","SEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","AA","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","AA","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","AA","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","AA","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","AA","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","AA","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","AO","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","AO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","AO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","AO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","AO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","EO","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","EO","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","EO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","G6","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","G6","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","G6","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","G6","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","G7","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","G7","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
