"Status","Year","Ethnicity","Function_of_post","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Black","Communications","Companies House","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Department for Digital, Culture, Media and Sport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Intellectual Property Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Serious Fraud Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","The Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","UK Space Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Counter Fraud","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Counter Fraud","Companies House","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Counter Fraud","Department for Work and Pensions (excl. agencies)","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Counter Fraud","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Counter Fraud","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Counter Fraud","HM Revenue and Customs (excl. agencies)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Counter Fraud","Serious Fraud Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Counter Fraud","The Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Debt","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Debt","HM Revenue and Customs (excl. agencies)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data & Technology","Building Digital UK","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data & Technology","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data & Technology","Central Civil Service Fast Stream","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data & Technology","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data & Technology","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data & Technology","Companies House","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data & Technology","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data & Technology","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data & Technology","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data & Technology","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data & Technology","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data & Technology","Department for Digital, Culture, Media and Sport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data & Technology","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data & Technology","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data & Technology","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data & Technology","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data & Technology","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data & Technology","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data & Technology","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data & Technology","Government Legal Department","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data & Technology","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data & Technology","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data & Technology","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data & Technology","Home Office","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data & Technology","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data & Technology","Intellectual Property Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data & Technology","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data & Technology","Met Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data & Technology","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data & Technology","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data & Technology","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data & Technology","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data & Technology","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data & Technology","Planning Inspectorate","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data & Technology","Registers of Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data & Technology","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data & Technology","Serious Fraud Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data & Technology","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data & Technology","The Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data & Technology","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data & Technology","UK Health Security Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data & Technology","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data & Technology","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data & Technology","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data & Technology","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Finance","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Finance","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Finance","Central Civil Service Fast Stream","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Finance","Companies House","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Finance","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Finance","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Finance","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Finance","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Finance","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Finance","Department for Digital, Culture, Media and Sport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Finance","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Finance","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Finance","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Finance","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Finance","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Finance","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Finance","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Finance","FCDO Services","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Finance","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Finance","Government Legal Department","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Finance","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Finance","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Finance","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Finance","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Finance","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Finance","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Finance","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Finance","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Finance","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Finance","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Finance","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Finance","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Finance","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Finance","Planning Inspectorate","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Finance","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Finance","Serious Fraud Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Finance","The Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Finance","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Finance","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Finance","UK Space Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Finance","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Finance","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Grants Management","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Grants Management","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","Cabinet Office (excl. agencies)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","Companies House","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","Department for Digital, Culture, Media and Sport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","Government Actuary's Department","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","Government Legal Department","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","Intellectual Property Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","Planning Inspectorate","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","Registers of Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","Scottish Prison Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","The Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","UK Health Security Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Internal Audit","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Internal Audit","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Internal Audit","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Internal Audit","Scottish Prison Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","Attorney General's Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","Crown Prosecution Service","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","FCDO Services","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","Government Legal Department","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","HM Crown Prosecution Service Inspectorate","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","Intellectual Property Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","Registers of Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","Serious Fraud Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","The Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Active Travel England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Building Digital UK","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Cabinet Office (excl. agencies)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Companies House","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Defence Electronics and Components Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Department for Digital, Culture, Media and Sport (excl. agencies)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Department for Education (excl. agencies)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Department for International Trade","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Department for Transport (excl. agencies)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Department for Work and Pensions (excl. agencies)","115","[c]","29270","28120"
"Leaver Dept.","2023","Black","No function","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","HM Courts and Tribunals Service","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","HM Prison and Probation Service","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","HM Revenue and Customs (excl. agencies)","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Home Office","50","[c]","36510","36180"
"Leaver Dept.","2023","Black","No function","Intellectual Property Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
