"Status","Year","Disability","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Undeclared","Brent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Brent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Bridgend and Neath Port Talbot","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Bridgend and Neath Port Talbot","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Bridgend and Neath Port Talbot","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Brighton and Hove","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Brighton and Hove","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Brighton and Hove","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Brighton and Hove","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Bristol, City of","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Bristol, City of","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Bristol, City of","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Bristol, City of","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Bromley","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Bromley","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Bromley","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Buckinghamshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Buckinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Buckinghamshire","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Buckinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Caithness and Sutherland, and Ross and Cromarty","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Caithness and Sutherland, and Ross and Cromarty","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Calderdale and Kirklees","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Calderdale and Kirklees","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Calderdale and Kirklees","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cambridgeshire CC","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cambridgeshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cambridgeshire CC","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cambridgeshire CC","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Camden and City of London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Camden and City of London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Camden and City of London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Camden and City of London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cardiff and Vale of Glamorgan","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cardiff and Vale of Glamorgan","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cardiff and Vale of Glamorgan","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cardiff and Vale of Glamorgan","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Causeway Coast and Glens","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Causeway Coast and Glens","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Central Bedfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Central Bedfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Central Bedfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Central Hampshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Central Hampshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Central Hampshire","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Central Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Central Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Central Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Central Valleys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cheshire East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cheshire East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cheshire East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cheshire East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cheshire West and Chester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cheshire West and Chester","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Chorley and West Lancashire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Chorley and West Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Chorley and West Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Chorley and West Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","City of Edinburgh","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","City of Edinburgh","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","City of Edinburgh","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","City of Edinburgh","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Clackmannanshire and Fife","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Clackmannanshire and Fife","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Conwy and Denbighshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Conwy and Denbighshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Conwy and Denbighshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Coventry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Coventry","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Coventry","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Croydon","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Croydon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Croydon","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Croydon","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Darlington","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Darlington","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Darlington","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Darlington","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Derby","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Derby","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Derby","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Derry City and Strabane","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Derry City and Strabane","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Devon CC","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Devon CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Devon CC","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Devon CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Dorset","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Dorset","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Dorset","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Dorset","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Dudley","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Dudley","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Dudley","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Dumfries and Galloway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Dumfries and Galloway","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Dumfries and Galloway","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Durham","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Durham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Durham","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Durham","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ealing","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ealing","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ealing","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Ayrshire and North Ayrshire mainland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Ayrshire and North Ayrshire mainland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Derbyshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Kent","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Kent","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Lothian and Midlothian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Lothian and Midlothian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Lothian and Midlothian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Riding of Yorkshire","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Riding of Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Riding of Yorkshire","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Riding of Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Surrey","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Surrey","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Surrey","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Sussex CC","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Sussex CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Sussex CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Sussex CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Enfield","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Enfield","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Essex Haven Gateway","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Essex Haven Gateway","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Essex Haven Gateway","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Essex Thames Gateway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Essex Thames Gateway","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Falkirk","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Falkirk","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Falkirk","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Falkirk","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Fermanagh and Omagh","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Fermanagh and Omagh","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Flintshire and Wrexham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Flintshire and Wrexham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Flintshire and Wrexham","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Flintshire and Wrexham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Glasgow City","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Glasgow City","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Glasgow City","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Glasgow City","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Gloucestershire CC","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Gloucestershire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Gloucestershire CC","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Gloucestershire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Greater Manchester North East","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Greater Manchester North East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Greater Manchester North East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Greater Manchester North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Greater Manchester North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Greater Manchester North West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Greater Manchester North West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Greater Manchester North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Greater Manchester South East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Greater Manchester South East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Greater Manchester South East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Greater Manchester South West","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Greater Manchester South West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Greater Manchester South West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Greater Manchester South West","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Gwent Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Gwent Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Gwynedd","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Gwynedd","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Gwynedd","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Hackney and Newham","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Hackney and Newham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Hackney and Newham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Hackney and Newham","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Haringey and Islington","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Haringey and Islington","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Haringey and Islington","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Haringey and Islington","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Harrow and Hillingdon","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Harrow and Hillingdon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Harrow and Hillingdon","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Harrow and Hillingdon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Hartlepool and Stockton-on-Tees","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Hartlepool and Stockton-on-Tees","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Hartlepool and Stockton-on-Tees","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Heart of Essex","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Heart of Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Heart of Essex","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Heart of Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Herefordshire, County of","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Herefordshire, County of","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Hertfordshire CC","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Hertfordshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Hertfordshire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Hertfordshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Hounslow and Richmond upon Thames","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Hounslow and Richmond upon Thames","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Hounslow and Richmond upon Thames","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Hounslow and Richmond upon Thames","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Inverclyde, East Renfrewshire, and Renfrewshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Inverclyde, East Renfrewshire, and Renfrewshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Inverness and Nairn, Moray, and Badenoch and Strathspey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Inverness and Nairn, Moray, and Badenoch and Strathspey","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Isle of Anglesey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Isle of Anglesey","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Isle of Wight","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Isle of Wight","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Kensington & Chelsea and Hammersmith & Fulham","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Kensington & Chelsea and Hammersmith & Fulham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Kensington & Chelsea and Hammersmith & Fulham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Kensington & Chelsea and Hammersmith & Fulham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Kent Thames Gateway","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Kent Thames Gateway","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Kent Thames Gateway","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Kent Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Kingston upon Hull, City of","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Kingston upon Hull, City of","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Kingston upon Hull, City of","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Kingston upon Hull, City of","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Lambeth","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Lambeth","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Lambeth","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Lambeth","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Lancaster and Wyre","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Lancaster and Wyre","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Lancaster and Wyre","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Lancaster and Wyre","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Leeds","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Leeds","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Leeds","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Leeds","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Leicester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Leicester","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Leicester","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Leicester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Leicestershire CC and Rutland","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Leicestershire CC and Rutland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Leicestershire CC and Rutland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Leicestershire CC and Rutland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Lewisham and Southwark","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Lewisham and Southwark","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Lewisham and Southwark","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Lewisham and Southwark","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Lincolnshire CC","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Lincolnshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Lincolnshire CC","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Lincolnshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Lisburn and Castlereagh","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Lisburn and Castlereagh","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Liverpool","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Liverpool","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Liverpool","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Liverpool","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Luton","Heterosexual / straight","[c]","[c]","[c]","[c]"
