"Status","Year","Age","Function_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","40-49","Counter Fraud","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Counter Fraud","South East (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Counter Fraud","South East (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Counter Fraud","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Counter Fraud","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Counter Fraud","Wales","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Counter Fraud","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Counter Fraud","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Counter Fraud","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Counter Fraud","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Counter Fraud","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Debt","East Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Debt","East Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Debt","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Debt","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Debt","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Debt","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Debt","North East (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Debt","North East (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Debt","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Debt","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Debt","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Debt","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Debt","Scotland","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Debt","Scotland","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Debt","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Debt","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Debt","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Debt","Wales","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Debt","West Midlands (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Debt","West Midlands (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Debt","Yorkshire and The Humber","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Debt","Yorkshire and The Humber","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Digital, Data & Technology","East Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Digital, Data & Technology","East Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Digital, Data & Technology","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Digital, Data & Technology","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Digital, Data & Technology","London","Female","55","[c]","53970","56430"
"Leaver CS","2023","40-49","Digital, Data & Technology","London","Male","85","[c]","61750","59930"
"Leaver CS","2023","40-49","Digital, Data & Technology","North East (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Digital, Data & Technology","North East (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Digital, Data & Technology","North West (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Digital, Data & Technology","North West (England)","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Digital, Data & Technology","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Digital, Data & Technology","Scotland","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Digital, Data & Technology","South East (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Digital, Data & Technology","South East (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Digital, Data & Technology","South West (England)","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Digital, Data & Technology","South West (England)","Male","50","[c]","44850","43400"
"Leaver CS","2023","40-49","Digital, Data & Technology","Wales","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Digital, Data & Technology","Wales","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Digital, Data & Technology","West Midlands (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Digital, Data & Technology","West Midlands (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Digital, Data & Technology","Yorkshire and The Humber","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Digital, Data & Technology","Yorkshire and The Humber","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","North West (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","South East (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","South East (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","South West (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","South West (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Grants Management","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Grants Management","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Grants Management","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Grants Management","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Grants Management","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Grants Management","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Grants Management","North West (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Grants Management","North West (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Grants Management","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Grants Management","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Grants Management","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Grants Management","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Grants Management","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Grants Management","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Grants Management","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Grants Management","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","East of England","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","London","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","North East (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","North West (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","Overseas","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","Overseas","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","Scotland","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","South East (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","South East (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","South West (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","South West (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","Wales","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","Wales","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","West Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","West Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","Yorkshire and The Humber","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","Yorkshire and The Humber","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Internal Audit","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Internal Audit","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Internal Audit","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Internal Audit","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Internal Audit","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Internal Audit","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Internal Audit","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Internal Audit","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Internal Audit","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Internal Audit","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Internal Audit","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Internal Audit","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Internal Audit","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","East of England","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","London","Female","55","[c]","57580","55720"
"Leaver CS","2023","40-49","Legal","London","Male","45","[c]","63720","65650"
"Leaver CS","2023","40-49","Legal","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","North West (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","South East (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","South West (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","West Midlands (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","Yorkshire and The Humber","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","Yorkshire and The Humber","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","No function","East Midlands (England)","Female","165","[c]","29470","27570"
"Leaver CS","2023","40-49","No function","East Midlands (England)","Male","100","[c]","33110","27570"
"Leaver CS","2023","40-49","No function","East of England","Female","175","[c]","31510","28120"
"Leaver CS","2023","40-49","No function","East of England","Male","110","[c]","34230","28120"
"Leaver CS","2023","40-49","No function","London","Female","540","[c]","43910","36440"
"Leaver CS","2023","40-49","No function","London","Male","380","[c]","50140","43750"
"Leaver CS","2023","40-49","No function","North East (England)","Female","125","[c]","27770","22400"
"Leaver CS","2023","40-49","No function","North East (England)","Male","85","[c]","31600","27260"
"Leaver CS","2023","40-49","No function","North West (England)","Female","280","[c]","28820","26880"
"Leaver CS","2023","40-49","No function","North West (England)","Male","210","[c]","29360","26960"
"Leaver CS","2023","40-49","No function","Northern Ireland","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","No function","Northern Ireland","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","No function","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","No function","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","No function","Scotland","Female","150","[c]","26310","24490"
"Leaver CS","2023","40-49","No function","Scotland","Male","105","[c]","29780","27220"
"Leaver CS","2023","40-49","No function","South East (England)","Female","280","[c]","30460","27570"
"Leaver CS","2023","40-49","No function","South East (England)","Male","235","[c]","32100","27880"
"Leaver CS","2023","40-49","No function","South West (England)","Female","180","[c]","31640","28080"
"Leaver CS","2023","40-49","No function","South West (England)","Male","160","[c]","34260","27610"
"Leaver CS","2023","40-49","No function","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","No function","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","No function","Wales","Female","155","[c]","24350","21840"
"Leaver CS","2023","40-49","No function","Wales","Male","110","[c]","27730","25100"
"Leaver CS","2023","40-49","No function","West Midlands (England)","Female","205","[c]","31290","27570"
"Leaver CS","2023","40-49","No function","West Midlands (England)","Male","145","[c]","32150","27750"
"Leaver CS","2023","40-49","No function","Yorkshire and The Humber","Female","170","[c]","34890","28120"
"Leaver CS","2023","40-49","No function","Yorkshire and The Humber","Male","145","[c]","36050","28120"
"Leaver CS","2023","40-49","Project Delivery","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","London","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","North West (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","North West (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","South East (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","South East (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","South West (England)","Female","35","[c]","43680","42230"
"Leaver CS","2023","40-49","Project Delivery","South West (England)","Male","45","[c]","48710","43650"
"Leaver CS","2023","40-49","Project Delivery","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","Wales","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","West Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","West Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","North East (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","South East (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","South West (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","East of England","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","Scotland","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","Scotland","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","South East (England)","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","South West (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","West Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","Yorkshire and The Humber","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","Yorkshire and The Humber","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","East of England","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","London","Female","80","[c]","58870","55600"
"Leaver CS","2023","40-49","Unknown","London","Male","50","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Overseas","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Scotland","Female","80","[c]","41550","36330"
"Leaver CS","2023","40-49","Unknown","Scotland","Male","70","[c]","44430","38330"
"Leaver CS","2023","40-49","Unknown","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","South East (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","South West (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","South West (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Unknown","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Wales","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Wales","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Yorkshire and The Humber","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Yorkshire and The Humber","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Analysis","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Analysis","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Analysis","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Analysis","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Analysis","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Analysis","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Analysis","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Analysis","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Analysis","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Analysis","South East (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Analysis","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Analysis","South West (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Analysis","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Analysis","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Analysis","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Analysis","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
