"Status","Year","Parent_department","Profession_of_post","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Cabinet Office","Knowledge and Information Management","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Operational Delivery","AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Operational Delivery","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Operational Delivery","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Operational Delivery","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Operational Delivery","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Operational Delivery","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Operational Delivery","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Operational Delivery","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Operational Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Operational Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Operational Delivery","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Operational Delivery","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Other","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Other","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Other","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Other","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Policy","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Policy","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Policy","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Policy","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Policy","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Policy","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Project Delivery","HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Project Delivery","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Project Delivery","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Project Delivery","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Property","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Property","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Property","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Property","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Property","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Property","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Property","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Property","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Science and Engineering","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Science and Engineering","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Security","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Security","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Security","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Security","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Security","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Security","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Security","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Security","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Statistics","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Statistics","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Unknown","AO","Female","55","[c]","20580","21050"
"Leaver CS","2023","Cabinet Office","Unknown","AO","Male","45","[c]","20150","21050"
"Leaver CS","2023","Cabinet Office","Unknown","EO","Female","60","[c]","26870","27500"
"Leaver CS","2023","Cabinet Office","Unknown","EO","Male","40","[c]","26830","27500"
"Leaver CS","2023","Cabinet Office","Unknown","G6","Female","55","[c]","68870","66530"
"Leaver CS","2023","Cabinet Office","Unknown","G6","Male","55","[c]","72540","68730"
"Leaver CS","2023","Cabinet Office","Unknown","G7","Female","130","[c]","58180","56430"
"Leaver CS","2023","Cabinet Office","Unknown","G7","Male","150","[c]","58390","56430"
"Leaver CS","2023","Cabinet Office","Unknown","HEO","Female","110","[c]","33380","34320"
"Leaver CS","2023","Cabinet Office","Unknown","HEO","Male","65","[c]","34060","34550"
"Leaver CS","2023","Cabinet Office","Unknown","SCS level","Female","30","[c]","106510","100450"
"Leaver CS","2023","Cabinet Office","Unknown","SCS level","Male","45","[c]","113200","100280"
"Leaver CS","2023","Cabinet Office","Unknown","SEO","Female","65","[c]","40560","40600"
"Leaver CS","2023","Cabinet Office","Unknown","SEO","Male","30","[c]","41940","41870"
"Leaver CS","2023","Chancellor's other departments","Commercial","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Commercial","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Commercial","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Commercial","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Communications","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Communications","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Communications","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Communications","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Communications","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Communications","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Communications","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Communications","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Counter Fraud","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Counter Fraud","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Digital, Data and Technology","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Digital, Data and Technology","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Finance","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Finance","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Finance","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Finance","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Finance","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Finance","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Human Resources","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Human Resources","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Human Resources","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Human Resources","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Human Resources","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Human Resources","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Human Resources","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Human Resources","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Human Resources","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Human Resources","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Operational Delivery","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Operational Delivery","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Operational Research","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Operational Research","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Operational Research","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Operational Research","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Other","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Other","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Other","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Other","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Other","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Other","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Other","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Other","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Other","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Other","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Other","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Other","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Project Delivery","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Project Delivery","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Project Delivery","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Project Delivery","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Project Delivery","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Project Delivery","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Project Delivery","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Project Delivery","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Communications","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Communications","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Communications","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Communications","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Digital, Data and Technology","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Digital, Data and Technology","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Digital, Data and Technology","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Digital, Data and Technology","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Digital, Data and Technology","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Digital, Data and Technology","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Finance","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Finance","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Human Resources","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Human Resources","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Human Resources","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Human Resources","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Operational Delivery","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Operational Delivery","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Operational Delivery","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Operational Delivery","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Operational Delivery","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Operational Delivery","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Operational Delivery","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Operational Delivery","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Operational Delivery","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Operational Delivery","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Policy","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Policy","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Project Delivery","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Project Delivery","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Project Delivery","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Project Delivery","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Project Delivery","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Project Delivery","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Project Delivery","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Project Delivery","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Commercial","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Commercial","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Commercial","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Commercial","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Communications","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Communications","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Communications","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Communications","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Communications","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Communications","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Communications","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Communications","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Communications","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Communications","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Communications","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Communications","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Corporate Finance","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Corporate Finance","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Corporate Finance","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Corporate Finance","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Digital, Data and Technology","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Digital, Data and Technology","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Digital, Data and Technology","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Digital, Data and Technology","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Digital, Data and Technology","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Digital, Data and Technology","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Digital, Data and Technology","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Digital, Data and Technology","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Digital, Data and Technology","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Digital, Data and Technology","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Digital, Data and Technology","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Digital, Data and Technology","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Digital, Data and Technology","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Digital, Data and Technology","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Economics","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Economics","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Economics","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Economics","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Economics","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Economics","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Economics","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Economics","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Economics","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Economics","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Human Resources","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Human Resources","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Human Resources","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Human Resources","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Human Resources","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Human Resources","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Human Resources","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Human Resources","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Human Resources","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Human Resources","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Intelligence Analysis","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Intelligence Analysis","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Intelligence Analysis","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Intelligence Analysis","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Knowledge and Information Management","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Knowledge and Information Management","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Knowledge and Information Management","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Knowledge and Information Management","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Legal","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Legal","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Legal","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Legal","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Legal","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Legal","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Legal","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Legal","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Legal","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Legal","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Policy","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Policy","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Policy","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Policy","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Project Delivery","AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Project Delivery","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Project Delivery","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Project Delivery","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Project Delivery","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Project Delivery","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Project Delivery","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Project Delivery","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Project Delivery","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Project Delivery","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Project Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Project Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Project Delivery","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Project Delivery","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Property","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Property","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Commercial","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Commercial","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Commercial","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Commercial","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Commercial","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Commercial","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Commercial","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Commercial","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Commercial","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Commercial","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Communications","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Communications","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Communications","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Communications","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Communications","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Communications","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Communications","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Communications","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Communications","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Communications","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Communications","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Communications","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Communications","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Communications","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Corporate Finance","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Corporate Finance","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Counter Fraud","AO","Female","5","[c]","[c]","[c]"
