"Status","Year","Function_of_post","Parent_department","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Analysis","Home Office","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Home Office","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Home Office","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Home Office","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Home Office","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Ministry of Defence","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Ministry of Defence","Geography","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Ministry of Defence","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Ministry of Defence","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Ministry of Defence","Science and Engineering","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Ministry of Defence","Science and Engineering","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Ministry of Defence","Statistics","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Ministry of Defence","Statistics","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Ministry of Justice","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Ministry of Justice","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Ministry of Justice","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Ministry of Justice","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Ministry of Justice","Operational Research","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Ministry of Justice","Operational Research","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Ministry of Justice","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Ministry of Justice","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Ministry of Justice","Social Research","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Ministry of Justice","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Ministry of Justice","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Ministry of Justice","Statistics","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Ministry of Justice","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Ministry of Justice","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Office for Standards in Education, Children's Services and Skills","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Office for Standards in Education, Children's Services and Skills","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Office for Standards in Education, Children's Services and Skills","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Office for Standards in Education, Children's Services and Skills","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Office of Gas and Electricity Markets","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Office of Gas and Electricity Markets","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Office of Rail and Road","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Office of Rail and Road","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Office of Rail and Road","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Office of Rail and Road","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","UK Export Finance","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","UK Export Finance","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","UK Statistics Authority","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","UK Statistics Authority","Economics","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","UK Statistics Authority","Operational Delivery","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","UK Statistics Authority","Operational Delivery","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","UK Statistics Authority","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","UK Statistics Authority","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","UK Statistics Authority","Social Research","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","UK Statistics Authority","Social Research","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","UK Statistics Authority","Statistics","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","UK Statistics Authority","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Water Services Regulation Authority","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Water Services Regulation Authority","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Attorney General's Departments","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Attorney General's Departments","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Cabinet Office","Commercial","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Cabinet Office","Commercial","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Cabinet Office","Unknown","Female","30","[c]","45310","45600"
"Leaver Dept.","2023","Commercial","Cabinet Office","Unknown","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Chancellor's other departments","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Chancellor's other departments","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Chancellor's other departments","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Chancellor's other departments","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Chancellor's other departments","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Chancellor's other departments","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Charity Commission","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Charity Commission","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Business, Energy and Industrial Strategy","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Business, Energy and Industrial Strategy","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Business, Energy and Industrial Strategy","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Business, Energy and Industrial Strategy","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Business, Energy and Industrial Strategy","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Business, Energy and Industrial Strategy","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Digital, Culture, Media and Sport","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Digital, Culture, Media and Sport","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Education","Commercial","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Education","Commercial","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Environment, Food and Rural Affairs","Commercial","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Environment, Food and Rural Affairs","Commercial","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for International Trade","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for International Trade","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Levelling Up, Housing and Communities","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Levelling Up, Housing and Communities","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Transport","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Transport","Commercial","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Work and Pensions","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Work and Pensions","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Work and Pensions","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Work and Pensions","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department of Health and Social Care","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department of Health and Social Care","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department of Health and Social Care","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department of Health and Social Care","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Food Standards Agency","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Food Standards Agency","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","HM Revenue and Customs","Commercial","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","HM Revenue and Customs","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","HM Revenue and Customs","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","HM Revenue and Customs","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","HM Treasury","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","HM Treasury","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Home Office","Commercial","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Home Office","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Ministry of Defence","Commercial","Female","35","[c]","38050","41200"
"Leaver Dept.","2023","Commercial","Ministry of Defence","Commercial","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Ministry of Justice","Commercial","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Ministry of Justice","Commercial","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Ministry of Justice","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Ministry of Justice","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","National Crime Agency","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","National Crime Agency","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Office for Standards in Education, Children's Services and Skills","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Office for Standards in Education, Children's Services and Skills","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Scottish Government","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Scottish Government","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","UK Export Finance","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","UK Export Finance","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Water Services Regulation Authority","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Water Services Regulation Authority","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Attorney General's Departments","Communications","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Attorney General's Departments","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Cabinet Office","Communications","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Cabinet Office","Communications","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Cabinet Office","Unknown","Female","40","[c]","44630","41870"
"Leaver Dept.","2023","Communications","Cabinet Office","Unknown","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Charity Commission","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Charity Commission","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Competition and Markets Authority","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Competition and Markets Authority","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Business, Energy and Industrial Strategy","Communications","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Business, Energy and Industrial Strategy","Communications","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Business, Energy and Industrial Strategy","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Business, Energy and Industrial Strategy","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Digital, Culture, Media and Sport","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Digital, Culture, Media and Sport","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Education","Communications","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Education","Communications","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Environment, Food and Rural Affairs","Communications","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Environment, Food and Rural Affairs","Communications","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Environment, Food and Rural Affairs","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Environment, Food and Rural Affairs","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for International Trade","Communications","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for International Trade","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Levelling Up, Housing and Communities","Communications","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Levelling Up, Housing and Communities","Communications","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Transport","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Transport","Communications","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Work and Pensions","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Work and Pensions","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Food Standards Agency","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Food Standards Agency","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","HM Revenue and Customs","Communications","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","HM Revenue and Customs","Communications","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","HM Treasury","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","HM Treasury","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Home Office","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Home Office","Communications","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Home Office","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Home Office","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Ministry of Defence","Communications","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Ministry of Defence","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Ministry of Justice","Communications","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Ministry of Justice","Communications","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Ministry of Justice","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Ministry of Justice","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","National Crime Agency","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","National Crime Agency","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Northern Ireland Office","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Northern Ireland Office","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Office of Gas and Electricity Markets","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Office of Gas and Electricity Markets","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Office of Qualifications and Examinations Regulation","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Office of Qualifications and Examinations Regulation","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Office of Rail and Road","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Office of Rail and Road","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Office of the Secretary of State for Scotland","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Office of the Secretary of State for Scotland","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Office of the Secretary of State for Wales","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Office of the Secretary of State for Wales","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","The National Archives","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","The National Archives","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","UK Export Finance","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","UK Export Finance","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","UK Export Finance","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","UK Export Finance","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","UK Statistics Authority","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","UK Statistics Authority","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","UK Supreme Court","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","UK Supreme Court","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Water Services Regulation Authority","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Water Services Regulation Authority","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Attorney General's Departments","Counter Fraud","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Attorney General's Departments","Counter Fraud","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Cabinet Office","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Cabinet Office","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Cabinet Office","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Cabinet Office","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Department for Business, Energy and Industrial Strategy","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Department for Business, Energy and Industrial Strategy","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Department for Transport","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Department for Transport","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Department for Work and Pensions","Counter Fraud","Female","75","[c]","29280","28120"
"Leaver Dept.","2023","Counter Fraud","Department for Work and Pensions","Counter Fraud","Male","65","[c]","29410","28120"
"Leaver Dept.","2023","Counter Fraud","Department for Work and Pensions","Other","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Department for Work and Pensions","Other","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Food Standards Agency","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Food Standards Agency","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","HM Revenue and Customs","Counter Fraud","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","HM Revenue and Customs","Counter Fraud","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","HM Revenue and Customs","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","HM Revenue and Customs","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","HM Revenue and Customs","Legal","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","HM Revenue and Customs","Legal","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","HM Revenue and Customs","Operational Delivery","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","HM Revenue and Customs","Operational Delivery","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","HM Revenue and Customs","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","HM Revenue and Customs","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","HM Revenue and Customs","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","HM Revenue and Customs","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","HM Revenue and Customs","Tax","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","HM Revenue and Customs","Tax","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Department for Work and Pensions","Other","Female","30","[c]","23800","21690"
"Leaver Dept.","2023","Debt","Department for Work and Pensions","Other","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","HM Revenue and Customs","Operational Delivery","Female","65","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","HM Revenue and Customs","Operational Delivery","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","HM Revenue and Customs","Tax","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","HM Revenue and Customs","Tax","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Attorney General's Departments","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Attorney General's Departments","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Attorney General's Departments","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Attorney General's Departments","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Cabinet Office","Digital, Data and Technology","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Cabinet Office","Digital, Data and Technology","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Cabinet Office","Unknown","Female","40","[c]","43660","40600"
"Leaver Dept.","2023","Digital, Data & Technology","Cabinet Office","Unknown","Male","40","[c]","49330","51160"
"Leaver Dept.","2023","Digital, Data & Technology","Charity Commission","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Charity Commission","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Competition and Markets Authority","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Competition and Markets Authority","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Education","Digital, Data and Technology","Female","40","[c]","43700","37880"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Education","Digital, Data and Technology","Male","35","[c]","43420","38070"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Science and Engineering","Female","[c]","[c]","[c]","[c]"
