"Status","Year","Age","Disability","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","40-49","Declared disabled","Department for Business, Energy and Industrial Strategy","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Education","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Education","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Environment, Food and Rural Affairs","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Environment, Food and Rural Affairs","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Levelling Up, Housing and Communities","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Transport","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Transport","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Work and Pensions","Female","115","[c]","27750","27570"
"Leaver CS","2023","40-49","Declared disabled","Department for Work and Pensions","Male","85","[c]","30340","27570"
"Leaver CS","2023","40-49","Declared disabled","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department of Health and Social Care","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department of Health and Social Care","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","HM Revenue and Customs","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","HM Revenue and Customs","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Home Office","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Home Office","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Ministry of Defence","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Ministry of Defence","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Ministry of Justice","Female","110","[c]","30290","21780"
"Leaver CS","2023","40-49","Declared disabled","Ministry of Justice","Male","70","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Scottish Government","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Scottish Government","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","UK Statistics Authority","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Welsh Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Welsh Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Attorney General's Departments","Female","60","[c]","48750","52020"
"Leaver CS","2023","40-49","Declared non-disabled","Attorney General's Departments","Male","35","[c]","61270","65300"
"Leaver CS","2023","40-49","Declared non-disabled","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Cabinet Office","Female","45","[c]","51750","55570"
"Leaver CS","2023","40-49","Declared non-disabled","Cabinet Office","Male","45","[c]","62470","61230"
"Leaver CS","2023","40-49","Declared non-disabled","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Chancellor's other departments","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Chancellor's other departments","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Charity Commission","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Competition and Markets Authority","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Competition and Markets Authority","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Female","45","[c]","51120","48540"
"Leaver CS","2023","40-49","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Male","55","[c]","50900","48250"
"Leaver CS","2023","40-49","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Department for Digital, Culture, Media and Sport","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Department for Digital, Culture, Media and Sport","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Department for Education","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Department for Education","Male","30","[c]","54800","51640"
"Leaver CS","2023","40-49","Declared non-disabled","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Department for Environment, Food and Rural Affairs","Female","95","[c]","29120","25920"
"Leaver CS","2023","40-49","Declared non-disabled","Department for Environment, Food and Rural Affairs","Male","50","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Department for Levelling Up, Housing and Communities","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Department for Levelling Up, Housing and Communities","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Department for Transport","Female","70","[c]","31810","26780"
"Leaver CS","2023","40-49","Declared non-disabled","Department for Transport","Male","90","[c]","34300","28260"
"Leaver CS","2023","40-49","Declared non-disabled","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Department for Work and Pensions","Female","530","[c]","27440","27570"
"Leaver CS","2023","40-49","Declared non-disabled","Department for Work and Pensions","Male","295","[c]","31430","27570"
"Leaver CS","2023","40-49","Declared non-disabled","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Department of Health and Social Care","Female","180","[c]","40780","37420"
"Leaver CS","2023","40-49","Declared non-disabled","Department of Health and Social Care","Male","80","[c]","44040","37630"
"Leaver CS","2023","40-49","Declared non-disabled","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Foreign, Commonwealth and Development Office","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","HM Land Registry","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","HM Land Registry","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","HM Revenue and Customs","Female","150","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","HM Revenue and Customs","Male","115","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","HM Treasury","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","HM Treasury","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Home Office","Female","105","[c]","39690","31850"
"Leaver CS","2023","40-49","Declared non-disabled","Home Office","Male","80","[c]","38760","32160"
"Leaver CS","2023","40-49","Declared non-disabled","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Ministry of Defence","Female","165","[c]","37180","33990"
"Leaver CS","2023","40-49","Declared non-disabled","Ministry of Defence","Male","185","[c]","39820","34300"
"Leaver CS","2023","40-49","Declared non-disabled","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Ministry of Justice","Female","420","[c]","31660","25480"
"Leaver CS","2023","40-49","Declared non-disabled","Ministry of Justice","Male","365","[c]","41490","38550"
"Leaver CS","2023","40-49","Declared non-disabled","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","National Crime Agency","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Office of Gas and Electricity Markets","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Office of Gas and Electricity Markets","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Scottish Government","Female","50","[c]","39490","32360"
"Leaver CS","2023","40-49","Declared non-disabled","Scottish Government","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","The National Archives","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","The National Archives","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","UK Export Finance","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","UK Export Finance","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","UK Statistics Authority","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","UK Statistics Authority","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Water Services Regulation Authority","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Welsh Government","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Welsh Government","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Cabinet Office","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Department for Transport","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Department for Transport","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Department for Work and Pensions","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Department for Work and Pensions","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Department of Health and Social Care","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Department of Health and Social Care","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Food Standards Agency","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","HM Revenue and Customs","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","HM Revenue and Customs","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Ministry of Defence","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Ministry of Defence","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Ministry of Justice","Female","50","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Ministry of Justice","Male","45","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Office of Rail and Road","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Welsh Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Welsh Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Attorney General's Departments","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Attorney General's Departments","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Cabinet Office","Female","40","[c]","67620","65250"
"Leaver CS","2023","40-49","Unknown","Cabinet Office","Male","40","[c]","75110","66890"
"Leaver CS","2023","40-49","Unknown","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Charity Commission","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Charity Commission","Male","[c]","[c]","[c]","[c]"
