"Status","Year","Function_of_post","Region_ITL1","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Digital, Data & Technology","North East (England)","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","North East (England)","EO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","North East (England)","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","North East (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","North East (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","North East (England)","G7","Heterosexual / straight","45","[c]","54860","52820"
"New entrant CS","2023","Digital, Data & Technology","North East (England)","G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","North East (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","North East (England)","G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","North East (England)","HEO","Heterosexual / straight","35","[c]","33680","34170"
"New entrant CS","2023","Digital, Data & Technology","North East (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","North East (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","North East (England)","HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","North East (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","North East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","North East (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","North East (England)","SEO","Heterosexual / straight","65","[c]","40360","40000"
"New entrant CS","2023","Digital, Data & Technology","North East (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","North East (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","North East (England)","SEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","North West (England)","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","North West (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","North West (England)","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","North West (England)","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","North West (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","North West (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","North West (England)","EO","Heterosexual / straight","60","[c]","27500","27650"
"New entrant CS","2023","Digital, Data & Technology","North West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","North West (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","North West (England)","EO","Unknown","35","[c]","26540","25750"
"New entrant CS","2023","Digital, Data & Technology","North West (England)","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","North West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","North West (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","North West (England)","G7","Heterosexual / straight","40","[c]","53970","53900"
"New entrant CS","2023","Digital, Data & Technology","North West (England)","G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","North West (England)","G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","North West (England)","G7","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","North West (England)","HEO","Heterosexual / straight","65","[c]","33400","34170"
"New entrant CS","2023","Digital, Data & Technology","North West (England)","HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","North West (England)","HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","North West (England)","HEO","Unknown","55","[c]","32100","32000"
"New entrant CS","2023","Digital, Data & Technology","North West (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","North West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","North West (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","North West (England)","SEO","Heterosexual / straight","80","[c]","39530","39000"
"New entrant CS","2023","Digital, Data & Technology","North West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","North West (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","North West (England)","SEO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","North West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Northern Ireland","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Northern Ireland","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Northern Ireland","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Northern Ireland","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Northern Ireland","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Northern Ireland","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Northern Ireland","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Northern Ireland","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Overseas","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Overseas","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Scotland","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Scotland","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Scotland","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Scotland","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Scotland","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Scotland","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Scotland","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Scotland","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Scotland","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Scotland","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Scotland","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Scotland","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Scotland","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Scotland","HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Scotland","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Scotland","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Scotland","SEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","South East (England)","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","South East (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","South East (England)","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","South East (England)","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","South East (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","South East (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","South East (England)","EO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","South East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","South East (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","South East (England)","EO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","South East (England)","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","South East (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","South East (England)","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","South East (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","South East (England)","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","South East (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","South East (England)","G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","South East (England)","G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","South East (England)","HEO","Heterosexual / straight","30","[c]","33120","32660"
"New entrant CS","2023","Digital, Data & Technology","South East (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","South East (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","South East (England)","HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","South East (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","South East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","South East (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","South East (England)","SEO","Heterosexual / straight","35","[c]","40380","39430"
"New entrant CS","2023","Digital, Data & Technology","South East (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","South East (England)","SEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","South East (England)","SEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","South West (England)","AA","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","South West (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","South West (England)","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","South West (England)","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","South West (England)","AO","Heterosexual / straight","35","[c]","21440","20660"
"New entrant CS","2023","Digital, Data & Technology","South West (England)","AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","South West (England)","AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","South West (England)","AO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","South West (England)","EO","Heterosexual / straight","50","[c]","26800","26650"
"New entrant CS","2023","Digital, Data & Technology","South West (England)","EO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","South West (England)","EO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","South West (England)","EO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","South West (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","South West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","South West (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","South West (England)","G7","Heterosexual / straight","30","[c]","53450","51290"
"New entrant CS","2023","Digital, Data & Technology","South West (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","South West (England)","G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","South West (England)","G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","South West (England)","HEO","Heterosexual / straight","55","[c]","32630","32640"
"New entrant CS","2023","Digital, Data & Technology","South West (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","South West (England)","HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","South West (England)","HEO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","South West (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","South West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","South West (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","South West (England)","SEO","Heterosexual / straight","50","[c]","39960","39500"
"New entrant CS","2023","Digital, Data & Technology","South West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","South West (England)","SEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","South West (England)","SEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","South West (England)","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","South West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Unknown","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Unknown","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Wales","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Wales","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Wales","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Wales","EO","Heterosexual / straight","50","[c]","27010","26780"
"New entrant CS","2023","Digital, Data & Technology","Wales","EO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Wales","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Wales","EO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Wales","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Wales","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Wales","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Wales","G7","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Wales","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Wales","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Wales","G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Wales","HEO","Heterosexual / straight","50","[c]","33730","33160"
"New entrant CS","2023","Digital, Data & Technology","Wales","HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Wales","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Wales","HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Wales","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Wales","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Wales","SEO","Heterosexual / straight","45","[c]","41700","39800"
"New entrant CS","2023","Digital, Data & Technology","Wales","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Wales","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Wales","SEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","West Midlands (England)","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","West Midlands (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","West Midlands (England)","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","West Midlands (England)","AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","West Midlands (England)","EO","Heterosexual / straight","35","[c]","27410","27650"
"New entrant CS","2023","Digital, Data & Technology","West Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","West Midlands (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","West Midlands (England)","EO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","West Midlands (England)","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","West Midlands (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","West Midlands (England)","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","West Midlands (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","West Midlands (England)","G7","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","West Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","West Midlands (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","West Midlands (England)","G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","West Midlands (England)","HEO","Heterosexual / straight","45","[c]","35020","34400"
"New entrant CS","2023","Digital, Data & Technology","West Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","West Midlands (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","West Midlands (England)","HEO","Unknown","40","[c]","34020","34400"
"New entrant CS","2023","Digital, Data & Technology","West Midlands (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","West Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","West Midlands (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","West Midlands (England)","SEO","Heterosexual / straight","70","[c]","42490","42750"
"New entrant CS","2023","Digital, Data & Technology","West Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","West Midlands (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","West Midlands (England)","SEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Yorkshire and The Humber","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Yorkshire and The Humber","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Yorkshire and The Humber","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Yorkshire and The Humber","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Yorkshire and The Humber","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Yorkshire and The Humber","EO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Yorkshire and The Humber","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Yorkshire and The Humber","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Yorkshire and The Humber","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Yorkshire and The Humber","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Yorkshire and The Humber","G7","Heterosexual / straight","45","[c]","54420","54000"
"New entrant CS","2023","Digital, Data & Technology","Yorkshire and The Humber","G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Yorkshire and The Humber","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Yorkshire and The Humber","G7","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Yorkshire and The Humber","HEO","Heterosexual / straight","30","[c]","33880","34400"
"New entrant CS","2023","Digital, Data & Technology","Yorkshire and The Humber","HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Yorkshire and The Humber","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Yorkshire and The Humber","HEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Yorkshire and The Humber","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Yorkshire and The Humber","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Yorkshire and The Humber","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Yorkshire and The Humber","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Yorkshire and The Humber","SEO","Heterosexual / straight","40","[c]","39840","40000"
"New entrant CS","2023","Digital, Data & Technology","Yorkshire and The Humber","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Yorkshire and The Humber","SEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Yorkshire and The Humber","SEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Finance","East Midlands (England)","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","East Midlands (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","East Midlands (England)","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","East Midlands (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","East Midlands (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","East Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","East Midlands (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","East Midlands (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","East Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","East Midlands (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","East Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","East Midlands (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","East Midlands (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","East Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","East of England","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","East of England","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","East of England","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","East of England","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","East of England","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","East of England","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","East of England","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","East of England","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","East of England","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","East of England","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","East of England","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","East of England","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","East of England","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
