"Status","Year","Age","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","40-49","Attorney General's Departments","Male","55","[c]","56550","60550"
"Leaver CS","2023","40-49","Cabinet Office","Female","95","[c]","58410","56830"
"Leaver CS","2023","40-49","Cabinet Office","Male","100","[c]","66210","61850"
"Leaver CS","2023","40-49","Chancellor's other departments","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Chancellor's other departments","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Charity Commission","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Competition and Markets Authority","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Competition and Markets Authority","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Business, Energy and Industrial Strategy","Female","60","[c]","47560","47960"
"Leaver CS","2023","40-49","Department for Business, Energy and Industrial Strategy","Male","85","[c]","50600","47740"
"Leaver CS","2023","40-49","Department for Digital, Culture, Media and Sport","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Digital, Culture, Media and Sport","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Education","Female","45","[c]","47530","42170"
"Leaver CS","2023","40-49","Department for Education","Male","55","[c]","54690","51460"
"Leaver CS","2023","40-49","Department for Environment, Food and Rural Affairs","Female","115","[c]","29060","25920"
"Leaver CS","2023","40-49","Department for Environment, Food and Rural Affairs","Male","65","[c]","33260","28060"
"Leaver CS","2023","40-49","Department for International Trade","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for International Trade","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Levelling Up, Housing and Communities","Female","35","[c]","52170","53130"
"Leaver CS","2023","40-49","Department for Levelling Up, Housing and Communities","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Transport","Female","120","[c]","31730","26960"
"Leaver CS","2023","40-49","Department for Transport","Male","160","[c]","33320","27490"
"Leaver CS","2023","40-49","Department for Work and Pensions","Female","730","[c]","27570","27570"
"Leaver CS","2023","40-49","Department for Work and Pensions","Male","455","[c]","31460","27570"
"Leaver CS","2023","40-49","Department of Health and Social Care","Female","365","[c]","43930","40590"
"Leaver CS","2023","40-49","Department of Health and Social Care","Male","180","[c]","49970","49430"
"Leaver CS","2023","40-49","Food Standards Agency","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Food Standards Agency","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Foreign, Commonwealth and Development Office","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Foreign, Commonwealth and Development Office","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Land Registry","Female","40","[c]","37650","34850"
"Leaver CS","2023","40-49","HM Land Registry","Male","35","[c]","41310","39460"
"Leaver CS","2023","40-49","HM Revenue and Customs","Female","265","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Male","235","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Treasury","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Treasury","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Home Office","Female","195","[c]","37120","28150"
"Leaver CS","2023","40-49","Home Office","Male","170","[c]","36670","29750"
"Leaver CS","2023","40-49","Ministry of Defence","Female","290","[c]","37640","34300"
"Leaver CS","2023","40-49","Ministry of Defence","Male","365","[c]","39810","36870"
"Leaver CS","2023","40-49","Ministry of Justice","Female","730","[c]","31360","24720"
"Leaver CS","2023","40-49","Ministry of Justice","Male","605","[c]","40850","36050"
"Leaver CS","2023","40-49","National Crime Agency","Female","30","[c]","47890","42240"
"Leaver CS","2023","40-49","National Crime Agency","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","Female","30","[c]","55740","52750"
"Leaver CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office of Gas and Electricity Markets","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office of Gas and Electricity Markets","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office of Rail and Road","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Scottish Government","Female","125","[c]","38060","33520"
"Leaver CS","2023","40-49","Scottish Government","Male","85","[c]","41170","37060"
"Leaver CS","2023","40-49","The National Archives","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","The National Archives","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","UK Export Finance","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","UK Export Finance","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","UK Statistics Authority","Female","40","[c]","33480","27950"
"Leaver CS","2023","40-49","UK Statistics Authority","Male","40","[c]","44860","39300"
"Leaver CS","2023","40-49","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Water Services Regulation Authority","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Welsh Government","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Welsh Government","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Attorney General's Departments","Female","95","[c]","49390","54390"
"Leaver CS","2023","50-59","Attorney General's Departments","Male","50","[c]","51710","55080"
"Leaver CS","2023","50-59","Cabinet Office","Female","85","[c]","57820","49970"
"Leaver CS","2023","50-59","Cabinet Office","Male","80","[c]","62980","53000"
"Leaver CS","2023","50-59","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Competition and Markets Authority","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Business, Energy and Industrial Strategy","Female","75","[c]","47810","40680"
"Leaver CS","2023","50-59","Department for Business, Energy and Industrial Strategy","Male","85","[c]","49190","47960"
"Leaver CS","2023","50-59","Department for Digital, Culture, Media and Sport","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Digital, Culture, Media and Sport","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Education","Female","35","[c]","46120","41590"
"Leaver CS","2023","50-59","Department for Education","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Environment, Food and Rural Affairs","Female","80","[c]","29920","25640"
"Leaver CS","2023","50-59","Department for Environment, Food and Rural Affairs","Male","60","[c]","30740","26030"
"Leaver CS","2023","50-59","Department for International Trade","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for International Trade","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Levelling Up, Housing and Communities","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Levelling Up, Housing and Communities","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Transport","Female","100","[c]","32750","26780"
"Leaver CS","2023","50-59","Department for Transport","Male","185","[c]","32680","27190"
"Leaver CS","2023","50-59","Department for Work and Pensions","Female","1240","[c]","27520","27570"
"Leaver CS","2023","50-59","Department for Work and Pensions","Male","545","[c]","31220","28120"
"Leaver CS","2023","50-59","Department of Health and Social Care","Female","265","[c]","46910","40590"
"Leaver CS","2023","50-59","Department of Health and Social Care","Male","140","[c]","55990","49410"
"Leaver CS","2023","50-59","Estyn","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Estyn","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Food Standards Agency","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Food Standards Agency","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Foreign, Commonwealth and Development Office","Female","45","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Foreign, Commonwealth and Development Office","Male","45","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Land Registry","Female","60","[c]","35660","29970"
"Leaver CS","2023","50-59","HM Land Registry","Male","50","[c]","36850","34850"
"Leaver CS","2023","50-59","HM Revenue and Customs","Female","480","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs","Male","375","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Treasury","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Treasury","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Female","205","[c]","33330","26750"
"Leaver CS","2023","50-59","Home Office","Male","245","[c]","33680","27620"
"Leaver CS","2023","50-59","Ministry of Defence","Female","375","[c]","37400","34300"
"Leaver CS","2023","50-59","Ministry of Defence","Male","635","[c]","39330","35900"
"Leaver CS","2023","50-59","Ministry of Justice","Female","810","[c]","28960","21780"
"Leaver CS","2023","50-59","Ministry of Justice","Male","850","[c]","36590","29790"
"Leaver CS","2023","50-59","National Crime Agency","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","National Crime Agency","Male","65","[c]","46710","43710"
"Leaver CS","2023","50-59","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office for Standards in Education, Children's Services and Skills","Female","50","[c]","62080","52750"
"Leaver CS","2023","50-59","Office for Standards in Education, Children's Services and Skills","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office of Gas and Electricity Markets","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office of Gas and Electricity Markets","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Scottish Government","Female","140","[c]","42270","38170"
"Leaver CS","2023","50-59","Scottish Government","Male","175","[c]","40270","37060"
"Leaver CS","2023","50-59","The National Archives","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","UK Statistics Authority","Female","75","[c]","27300","21200"
"Leaver CS","2023","50-59","UK Statistics Authority","Male","60","[c]","34360","22030"
"Leaver CS","2023","50-59","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Water Services Regulation Authority","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Welsh Government","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Welsh Government","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Attorney General's Departments","Female","45","[c]","45260","45750"
"Leaver CS","2023","60-64","Attorney General's Departments","Male","30","[c]","59440","61200"
"Leaver CS","2023","60-64","Cabinet Office","Female","30","[c]","51500","42270"
"Leaver CS","2023","60-64","Cabinet Office","Male","40","[c]","58210","54700"
"Leaver CS","2023","60-64","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Business, Energy and Industrial Strategy","Female","50","[c]","42830","44840"
"Leaver CS","2023","60-64","Department for Business, Energy and Industrial Strategy","Male","50","[c]","49110","44450"
"Leaver CS","2023","60-64","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Education","Female","30","[c]","47500","43840"
"Leaver CS","2023","60-64","Department for Education","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Environment, Food and Rural Affairs","Female","45","[c]","29850","25970"
"Leaver CS","2023","60-64","Department for Environment, Food and Rural Affairs","Male","60","[c]","34650","31700"
"Leaver CS","2023","60-64","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for International Trade","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Levelling Up, Housing and Communities","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Levelling Up, Housing and Communities","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Transport","Female","55","[c]","30060","22500"
"Leaver CS","2023","60-64","Department for Transport","Male","95","[c]","37740","29730"
"Leaver CS","2023","60-64","Department for Work and Pensions","Female","965","[c]","27810","27570"
"Leaver CS","2023","60-64","Department for Work and Pensions","Male","430","[c]","30940","28120"
"Leaver CS","2023","60-64","Department of Health and Social Care","Female","110","[c]","49510","40590"
"Leaver CS","2023","60-64","Department of Health and Social Care","Male","60","[c]","67690","58770"
"Leaver CS","2023","60-64","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Food Standards Agency","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Foreign, Commonwealth and Development Office","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Foreign, Commonwealth and Development Office","Male","45","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Land Registry","Female","40","[c]","32050","28080"
"Leaver CS","2023","60-64","HM Land Registry","Male","35","[c]","39380","34850"
"Leaver CS","2023","60-64","HM Revenue and Customs","Female","505","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Revenue and Customs","Male","345","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Treasury","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Treasury","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Home Office","Female","140","[c]","32650","27370"
"Leaver CS","2023","60-64","Home Office","Male","175","[c]","36950","30050"
"Leaver CS","2023","60-64","Ministry of Defence","Female","275","[c]","32250","26810"
"Leaver CS","2023","60-64","Ministry of Defence","Male","600","[c]","40270","36540"
"Leaver CS","2023","60-64","Ministry of Justice","Female","465","[c]","29000","23000"
"Leaver CS","2023","60-64","Ministry of Justice","Male","425","[c]","35260","27170"
"Leaver CS","2023","60-64","National Crime Agency","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","National Crime Agency","Male","40","[c]","48560","46810"
"Leaver CS","2023","60-64","Office for Standards in Education, Children's Services and Skills","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Office for Standards in Education, Children's Services and Skills","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Scottish Government","Female","115","[c]","41330","37820"
"Leaver CS","2023","60-64","Scottish Government","Male","160","[c]","43470","37060"
"Leaver CS","2023","60-64","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","UK Export Finance","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","UK Statistics Authority","Female","50","[c]","29540","23880"
"Leaver CS","2023","60-64","UK Statistics Authority","Male","45","[c]","25540","21200"
"Leaver CS","2023","60-64","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Welsh Government","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Welsh Government","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","Attorney General's Departments","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","Attorney General's Departments","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","65+","Cabinet Office","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","Cabinet Office","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for Business, Energy and Industrial Strategy","Female","35","[c]","33440","29420"
"Leaver CS","2023","65+","Department for Business, Energy and Industrial Strategy","Male","35","[c]","42430","43780"
"Leaver CS","2023","65+","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for Education","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for Education","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for Environment, Food and Rural Affairs","Female","45","[c]","25450","22150"
"Leaver CS","2023","65+","Department for Environment, Food and Rural Affairs","Male","40","[c]","32010","26130"
"Leaver CS","2023","65+","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for International Trade","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for Levelling Up, Housing and Communities","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for Levelling Up, Housing and Communities","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for Transport","Female","75","[c]","25620","22500"
"Leaver CS","2023","65+","Department for Transport","Male","125","[c]","31280","27450"
"Leaver CS","2023","65+","Department for Work and Pensions","Female","760","[c]","26010","25610"
"Leaver CS","2023","65+","Department for Work and Pensions","Male","390","[c]","27470","27570"
"Leaver CS","2023","65+","Department of Health and Social Care","Female","40","[c]","50610","37650"
"Leaver CS","2023","65+","Department of Health and Social Care","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","65+","Estyn","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Estyn","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Food Standards Agency","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Foreign, Commonwealth and Development Office","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Foreign, Commonwealth and Development Office","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","HM Land Registry","Female","35","[c]","31970","28080"
"Leaver CS","2023","65+","HM Land Registry","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","HM Revenue and Customs","Female","350","[c]","[c]","[c]"
"Leaver CS","2023","65+","HM Revenue and Customs","Male","265","[c]","[c]","[c]"
"Leaver CS","2023","65+","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","HM Treasury","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Home Office","Female","135","[c]","29960","26400"
"Leaver CS","2023","65+","Home Office","Male","100","[c]","30210","26770"
"Leaver CS","2023","65+","Ministry of Defence","Female","185","[c]","28930","23720"
"Leaver CS","2023","65+","Ministry of Defence","Male","535","[c]","32860","30830"
"Leaver CS","2023","65+","Ministry of Justice","Female","400","[c]","25020","21780"
"Leaver CS","2023","65+","Ministry of Justice","Male","430","[c]","28160","21780"
"Leaver CS","2023","65+","National Crime Agency","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","National Crime Agency","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office for Standards in Education, Children's Services and Skills","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office for Standards in Education, Children's Services and Skills","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Scottish Government","Female","75","[c]","33530","27740"
"Leaver CS","2023","65+","Scottish Government","Male","110","[c]","37510","37060"
"Leaver CS","2023","65+","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","UK Statistics Authority","Female","45","[c]","25160","21200"
"Leaver CS","2023","65+","UK Statistics Authority","Male","50","[c]","26270","21200"
"Leaver CS","2023","65+","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Welsh Government","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","65+","Welsh Government","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Female","70","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Male","45","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Attorney General's Departments","Female","55","[c]","29020","28200"
"Leaver Dept.","2023","20-29","Attorney General's Departments","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Cabinet Office","Female","470","[c]","33580","32000"
"Leaver Dept.","2023","20-29","Cabinet Office","Male","355","[c]","34150","32000"
"Leaver Dept.","2023","20-29","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Charity Commission","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Competition and Markets Authority","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Business, Energy and Industrial Strategy","Female","145","[c]","35870","33570"
"Leaver Dept.","2023","20-29","Department for Business, Energy and Industrial Strategy","Male","125","[c]","36240","33570"
"Leaver Dept.","2023","20-29","Department for Digital, Culture, Media and Sport","Female","60","[c]","36560","35620"
"Leaver Dept.","2023","20-29","Department for Digital, Culture, Media and Sport","Male","60","[c]","40250","35620"
"Leaver Dept.","2023","20-29","Department for Education","Female","110","[c]","36350","34030"
