"Status","Year","Age","Disability","Ethnicity","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","30-39","Unknown","Undeclared","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Undeclared","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Undeclared","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Undeclared","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Undeclared","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Undeclared","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Undeclared","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Unknown","AA","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Unknown","AO","135","[c]","22570","22400"
"Leaver Dept.","2023","30-39","Unknown","Unknown","EO","110","[c]","27570","27570"
"Leaver Dept.","2023","30-39","Unknown","Unknown","G6","70","[c]","66520","65930"
"Leaver Dept.","2023","30-39","Unknown","Unknown","G7","165","[c]","55450","55120"
"Leaver Dept.","2023","30-39","Unknown","Unknown","HEO","235","[c]","33330","32960"
"Leaver Dept.","2023","30-39","Unknown","Unknown","SCS level","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Unknown","SEO","145","[c]","41730","41660"
"Leaver Dept.","2023","30-39","Unknown","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","White","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","White","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","White","EO","35","[c]","28400","26900"
"Leaver Dept.","2023","30-39","Unknown","White","G6","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","White","G7","60","[c]","53470","53800"
"Leaver Dept.","2023","30-39","Unknown","White","HEO","70","[c]","34150","32550"
"Leaver Dept.","2023","30-39","Unknown","White","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","White","SEO","75","[c]","41110","40540"
"Leaver Dept.","2023","30-39","Unknown","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Asian","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Asian","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Asian","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Asian","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Asian","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Asian","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Asian","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Asian","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Black","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Black","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Black","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Black","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Black","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Black","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Black","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Black","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Mixed","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Mixed","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Mixed","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Mixed","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Mixed","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Mixed","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Mixed","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Mixed","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Other ethnicity","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Other ethnicity","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Other ethnicity","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Other ethnicity","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Other ethnicity","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Other ethnicity","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Undeclared","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Undeclared","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Undeclared","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Undeclared","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Undeclared","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Undeclared","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Undeclared","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Undeclared","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","White","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","White","AO","45","[c]","21890","21690"
"Leaver Dept.","2023","40-49","Declared disabled","White","EO","55","[c]","28090","27570"
"Leaver Dept.","2023","40-49","Declared disabled","White","G6","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","White","G7","30","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","White","HEO","45","[c]","33150","32160"
"Leaver Dept.","2023","40-49","Declared disabled","White","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","White","SEO","40","[c]","40610","39090"
"Leaver Dept.","2023","40-49","Declared disabled","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Asian","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Asian","AO","35","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Asian","EO","60","[c]","28650","28120"
"Leaver Dept.","2023","40-49","Declared non-disabled","Asian","G6","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Asian","G7","30","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Asian","HEO","35","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Asian","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Asian","SEO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Asian","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Black","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Black","AO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Black","EO","35","[c]","29060","28120"
"Leaver Dept.","2023","40-49","Declared non-disabled","Black","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Black","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Black","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Black","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Black","SEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Mixed","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Mixed","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Mixed","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Mixed","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Mixed","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Mixed","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Mixed","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Mixed","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Other ethnicity","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Other ethnicity","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Other ethnicity","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Other ethnicity","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Other ethnicity","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Other ethnicity","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Undeclared","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Undeclared","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Undeclared","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Undeclared","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Undeclared","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Undeclared","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Undeclared","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Undeclared","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Unknown","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Unknown","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Unknown","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","White","AA","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","White","AO","225","[c]","21970","21690"
"Leaver Dept.","2023","40-49","Declared non-disabled","White","EO","335","[c]","27760","27960"
"Leaver Dept.","2023","40-49","Declared non-disabled","White","G6","125","[c]","67450","66530"
"Leaver Dept.","2023","40-49","Declared non-disabled","White","G7","205","[c]","55040","54630"
"Leaver Dept.","2023","40-49","Declared non-disabled","White","HEO","195","[c]","33770","33990"
"Leaver Dept.","2023","40-49","Declared non-disabled","White","SCS level","85","[c]","90360","81370"
"Leaver Dept.","2023","40-49","Declared non-disabled","White","SEO","265","[c]","41430","41080"
"Leaver Dept.","2023","40-49","Declared non-disabled","White","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Asian","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Asian","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Asian","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Asian","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Asian","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Asian","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Asian","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Asian","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Black","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Black","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Black","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Black","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Black","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Black","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Black","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Black","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Mixed","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Mixed","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Mixed","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Mixed","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Mixed","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Mixed","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Mixed","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Mixed","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Other ethnicity","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Other ethnicity","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Other ethnicity","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Other ethnicity","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Other ethnicity","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Other ethnicity","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Undeclared","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Undeclared","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Undeclared","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Undeclared","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Undeclared","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Undeclared","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Undeclared","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","White","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","White","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","White","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","White","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","White","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","White","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","White","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","White","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Asian","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Asian","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Asian","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Asian","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Asian","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Asian","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Asian","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Asian","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Black","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Black","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Black","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Black","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Black","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Black","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Black","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Black","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Mixed","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Mixed","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Mixed","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Mixed","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Mixed","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Mixed","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Mixed","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Mixed","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Other ethnicity","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Other ethnicity","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Other ethnicity","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Other ethnicity","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Other ethnicity","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Other ethnicity","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Undeclared","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Undeclared","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Undeclared","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","AO","50","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","EO","70","[c]","28200","27900"
"Leaver Dept.","2023","40-49","Unknown","Unknown","G6","40","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","G7","75","[c]","56170","56430"
"Leaver Dept.","2023","40-49","Unknown","Unknown","HEO","80","[c]","33200","32000"
"Leaver Dept.","2023","40-49","Unknown","Unknown","SCS level","40","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","SEO","55","[c]","41470","40600"
"Leaver Dept.","2023","40-49","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","White","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","White","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","White","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","White","G6","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","White","G7","30","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","White","HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","White","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","White","SEO","35","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Asian","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Asian","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Asian","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Asian","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Asian","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Asian","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Asian","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Asian","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Black","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Black","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Black","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Black","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Black","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Black","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Black","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Black","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Mixed","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Mixed","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Mixed","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Mixed","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Mixed","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Mixed","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Mixed","SCS level","[c]","[c]","[c]","[c]"
