"Status","Year","Function_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Project Delivery","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Scotland","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Scotland","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","South East (England)","Female","50","[c]","39900","37690"
"Leaver CS","2023","Project Delivery","South East (England)","Male","50","[c]","44570","41800"
"Leaver CS","2023","Project Delivery","South West (England)","Female","175","[c]","40440","39510"
"Leaver CS","2023","Project Delivery","South West (England)","Male","315","[c]","42720","40280"
"Leaver CS","2023","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Wales","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Wales","Male","40","[c]","42860","39040"
"Leaver CS","2023","Project Delivery","West Midlands (England)","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","West Midlands (England)","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Yorkshire and The Humber","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Yorkshire and The Humber","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Property","East Midlands (England)","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Property","East Midlands (England)","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Property","East of England","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Property","East of England","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Property","London","Female","50","[c]","41270","37180"
"Leaver CS","2023","Property","London","Male","70","[c]","45470","45750"
"Leaver CS","2023","Property","North East (England)","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Property","North East (England)","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Property","North West (England)","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Property","North West (England)","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Property","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Northern Ireland","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Scotland","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Property","Scotland","Male","50","[c]","33340","28490"
"Leaver CS","2023","Property","South East (England)","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Property","South East (England)","Male","35","[c]","36880","34000"
"Leaver CS","2023","Property","South West (England)","Female","45","[c]","29780","25490"
"Leaver CS","2023","Property","South West (England)","Male","60","[c]","30930","30640"
"Leaver CS","2023","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Wales","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Property","Wales","Male","30","[c]","33310","27020"
"Leaver CS","2023","Property","West Midlands (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Property","West Midlands (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Property","Yorkshire and The Humber","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Property","Yorkshire and The Humber","Male","35","[c]","43360","44710"
"Leaver CS","2023","Security","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","East Midlands (England)","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Security","East of England","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Security","East of England","Male","55","[c]","37190","27500"
"Leaver CS","2023","Security","London","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Security","London","Male","75","[c]","39130","35740"
"Leaver CS","2023","Security","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","North West (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Security","North West (England)","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Security","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Northern Ireland","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Security","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Scotland","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Security","Scotland","Male","105","[c]","33000","27140"
"Leaver CS","2023","Security","South East (England)","Female","35","[c]","30500","28410"
"Leaver CS","2023","Security","South East (England)","Male","170","[c]","32450","29480"
"Leaver CS","2023","Security","South West (England)","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Security","South West (England)","Male","140","[c]","32030","27500"
"Leaver CS","2023","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Wales","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Security","West Midlands (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","West Midlands (England)","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Security","Yorkshire and The Humber","Female","35","[c]","30480","30600"
"Leaver CS","2023","Security","Yorkshire and The Humber","Male","60","[c]","30620","26750"
"Leaver CS","2023","Unknown","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East of England","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East of England","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","London","Female","530","[c]","43750","38440"
"Leaver CS","2023","Unknown","London","Male","380","[c]","46650","39780"
"Leaver CS","2023","Unknown","North East (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North West (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North West (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","Female","575","[c]","37850","33520"
"Leaver CS","2023","Unknown","Scotland","Male","535","[c]","39450","34730"
"Leaver CS","2023","Unknown","South East (England)","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Male","45","[c]","38910","30650"
"Leaver CS","2023","Unknown","Unknown","Female","55","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Male","200","[c]","37650","34250"
"Leaver CS","2023","Unknown","Wales","Female","120","[c]","38540","31610"
"Leaver CS","2023","Unknown","Wales","Male","90","[c]","46070","41980"
"Leaver CS","2023","Unknown","West Midlands (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Yorkshire and The Humber","Female","70","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Yorkshire and The Humber","Male","50","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","London","Female","155","[c]","40530","36590"
"Leaver Dept.","2023","Analysis","London","Male","185","[c]","44610","37680"
"Leaver Dept.","2023","Analysis","North East (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","North East (England)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","North West (England)","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","North West (England)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Scotland","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","South East (England)","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","South East (England)","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","South West (England)","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","South West (England)","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Wales","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Wales","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","West Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Yorkshire and The Humber","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Yorkshire and The Humber","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","East of England","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","East of England","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","London","Female","45","[c]","39670","38160"
"Leaver Dept.","2023","Commercial","London","Male","40","[c]","44860","41420"
"Leaver Dept.","2023","Commercial","North East (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","North East (England)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","North West (England)","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","North West (England)","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Scotland","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Scotland","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","South East (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","South West (England)","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","South West (England)","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Wales","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Wales","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","West Midlands (England)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Yorkshire and The Humber","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Yorkshire and The Humber","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","London","Female","140","[c]","42300","38160"
"Leaver Dept.","2023","Communications","London","Male","85","[c]","41900","39350"
"Leaver Dept.","2023","Communications","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","North West (England)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","South West (England)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","South West (England)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Wales","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Wales","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Yorkshire and The Humber","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","East Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","East Midlands (England)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","East of England","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","East of England","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","London","Female","45","[c]","32640","32520"
"Leaver Dept.","2023","Counter Fraud","London","Male","50","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","North East (England)","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","North East (England)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","North West (England)","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","North West (England)","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Scotland","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Scotland","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","South East (England)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","South East (England)","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","South West (England)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","South West (England)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Wales","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Wales","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","West Midlands (England)","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","West Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Yorkshire and The Humber","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Yorkshire and The Humber","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","East Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","East Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","North East (England)","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","North East (England)","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","North West (England)","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","North West (England)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Scotland","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Scotland","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Wales","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","West Midlands (England)","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","West Midlands (England)","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Yorkshire and The Humber","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Yorkshire and The Humber","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","East Midlands (England)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","East Midlands (England)","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","East of England","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","London","Female","110","[c]","47290","43410"
"Leaver Dept.","2023","Digital, Data & Technology","London","Male","130","[c]","47430","43700"
"Leaver Dept.","2023","Digital, Data & Technology","North East (England)","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","North East (England)","Male","45","[c]","39430","34400"
"Leaver Dept.","2023","Digital, Data & Technology","North West (England)","Female","55","[c]","36430","36010"
"Leaver Dept.","2023","Digital, Data & Technology","North West (England)","Male","50","[c]","38780","38470"
"Leaver Dept.","2023","Digital, Data & Technology","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Scotland","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Scotland","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","South East (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","South East (England)","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","South West (England)","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","South West (England)","Male","40","[c]","40830","40580"
"Leaver Dept.","2023","Digital, Data & Technology","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Wales","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Wales","Male","35","[c]","42030","42990"
"Leaver Dept.","2023","Digital, Data & Technology","West Midlands (England)","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","West Midlands (England)","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Yorkshire and The Humber","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Yorkshire and The Humber","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","East Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","London","Female","95","[c]","46900","39550"
"Leaver Dept.","2023","Finance","London","Male","100","[c]","50310","43110"
"Leaver Dept.","2023","Finance","North East (England)","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","North East (England)","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","North West (England)","Female","35","[c]","40670","36560"
"Leaver Dept.","2023","Finance","North West (England)","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Scotland","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Scotland","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","South East (England)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","South West (England)","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","South West (England)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Wales","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Wales","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","West Midlands (England)","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","West Midlands (England)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Yorkshire and The Humber","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Yorkshire and The Humber","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","North East (England)","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","North East (England)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Yorkshire and The Humber","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Yorkshire and The Humber","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","East Midlands (England)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","East of England","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","London","Female","190","[c]","43290","36670"
"Leaver Dept.","2023","Human Resources","London","Male","60","[c]","43520","40340"
"Leaver Dept.","2023","Human Resources","North East (England)","Female","50","[c]","31530","31200"
"Leaver Dept.","2023","Human Resources","North East (England)","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","North West (England)","Female","70","[c]","36570","33300"
"Leaver Dept.","2023","Human Resources","North West (England)","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Scotland","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Scotland","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","South East (England)","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","South East (England)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","South West (England)","Female","45","[c]","32740","31660"
"Leaver Dept.","2023","Human Resources","South West (England)","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Wales","Female","65","[c]","33170","31660"
"Leaver Dept.","2023","Human Resources","Wales","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","West Midlands (England)","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","West Midlands (England)","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Yorkshire and The Humber","Female","40","[c]","37770","35020"
"Leaver Dept.","2023","Human Resources","Yorkshire and The Humber","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","South West (England)","Female","[c]","[c]","[c]","[c]"
