"Status","Year","Age","Disability","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","40-49","Declared non-disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Unknown","Female","110","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Unknown","Male","45","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","AA/AO","Female","50","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","AA/AO","Male","55","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","EO","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","EO","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","G6/G7","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","G6/G7","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","SEO/HEO","Female","40","[c]","37370","36330"
"Leaver CS","2023","40-49","Undeclared","SEO/HEO","Male","40","[c]","38260","37680"
"Leaver CS","2023","40-49","Undeclared","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","AA/AO","Female","260","[c]","22830","22400"
"Leaver CS","2023","40-49","Unknown","AA/AO","Male","230","[c]","24300","22400"
"Leaver CS","2023","40-49","Unknown","EO","Female","135","[c]","28940","28120"
"Leaver CS","2023","40-49","Unknown","EO","Male","120","[c]","28600","27140"
"Leaver CS","2023","40-49","Unknown","G6/G7","Female","205","[c]","60830","58190"
"Leaver CS","2023","40-49","Unknown","G6/G7","Male","205","[c]","61890","59290"
"Leaver CS","2023","40-49","Unknown","SCS level","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","SCS level","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","SEO/HEO","Female","195","[c]","39310","39150"
"Leaver CS","2023","40-49","Unknown","SEO/HEO","Male","190","[c]","38960","39380"
"Leaver CS","2023","40-49","Unknown","Unknown","Female","70","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Unknown","Male","50","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","AA/AO","Female","255","[c]","22210","21690"
"Leaver CS","2023","50-59","Declared disabled","AA/AO","Male","150","[c]","22920","21690"
"Leaver CS","2023","50-59","Declared disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","EO","Female","205","[c]","28460","28120"
"Leaver CS","2023","50-59","Declared disabled","EO","Male","130","[c]","29400","28120"
"Leaver CS","2023","50-59","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","G6/G7","Female","65","[c]","61380","61240"
"Leaver CS","2023","50-59","Declared disabled","G6/G7","Male","45","[c]","64830","61440"
"Leaver CS","2023","50-59","Declared disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","SEO/HEO","Female","120","[c]","37680","36680"
"Leaver CS","2023","50-59","Declared disabled","SEO/HEO","Male","115","[c]","39440","38410"
"Leaver CS","2023","50-59","Declared disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Unknown","Female","45","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Unknown","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","AA/AO","Female","910","[c]","22000","21690"
"Leaver CS","2023","50-59","Declared non-disabled","AA/AO","Male","575","[c]","23600","21690"
"Leaver CS","2023","50-59","Declared non-disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","EO","Female","680","[c]","28120","28080"
"Leaver CS","2023","50-59","Declared non-disabled","EO","Male","505","[c]","29010","28070"
"Leaver CS","2023","50-59","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","G6/G7","Female","300","[c]","62140","60420"
"Leaver CS","2023","50-59","Declared non-disabled","G6/G7","Male","320","[c]","62590","60660"
"Leaver CS","2023","50-59","Declared non-disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","SCS level","Female","65","[c]","101080","95380"
"Leaver CS","2023","50-59","Declared non-disabled","SCS level","Male","70","[c]","112740","100820"
"Leaver CS","2023","50-59","Declared non-disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","SEO/HEO","Female","550","[c]","39260","38470"
"Leaver CS","2023","50-59","Declared non-disabled","SEO/HEO","Male","525","[c]","40380","40010"
"Leaver CS","2023","50-59","Declared non-disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Unknown","Female","120","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Unknown","Male","75","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","AA/AO","Female","100","[c]","22000","21690"
"Leaver CS","2023","50-59","Undeclared","AA/AO","Male","130","[c]","25100","22000"
"Leaver CS","2023","50-59","Undeclared","EO","Female","50","[c]","28020","27570"
"Leaver CS","2023","50-59","Undeclared","EO","Male","60","[c]","28850","27830"
"Leaver CS","2023","50-59","Undeclared","G6/G7","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","G6/G7","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","SEO/HEO","Female","45","[c]","40050","40380"
"Leaver CS","2023","50-59","Undeclared","SEO/HEO","Male","70","[c]","40690","39730"
"Leaver CS","2023","50-59","Undeclared","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","AA/AO","Female","280","[c]","22850","22080"
"Leaver CS","2023","50-59","Unknown","AA/AO","Male","275","[c]","24170","22340"
"Leaver CS","2023","50-59","Unknown","EO","Female","155","[c]","28650","27900"
"Leaver CS","2023","50-59","Unknown","EO","Male","250","[c]","29640","27270"
"Leaver CS","2023","50-59","Unknown","G6/G7","Female","145","[c]","61550","58260"
"Leaver CS","2023","50-59","Unknown","G6/G7","Male","145","[c]","61940","59610"
"Leaver CS","2023","50-59","Unknown","SCS level","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","SCS level","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","SEO/HEO","Female","155","[c]","39550","39720"
"Leaver CS","2023","50-59","Unknown","SEO/HEO","Male","190","[c]","40890","40650"
"Leaver CS","2023","50-59","Unknown","Unknown","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Unknown","Male","50","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","AA/AO","Female","205","[c]","21980","21690"
"Leaver CS","2023","60-64","Declared disabled","AA/AO","Male","115","[c]","23790","21690"
"Leaver CS","2023","60-64","Declared disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","EO","Female","150","[c]","28390","28120"
"Leaver CS","2023","60-64","Declared disabled","EO","Male","80","[c]","29930","28120"
"Leaver CS","2023","60-64","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","G6/G7","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","G6/G7","Male","40","[c]","63090","63170"
"Leaver CS","2023","60-64","Declared disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","SEO/HEO","Female","95","[c]","37580","35000"
"Leaver CS","2023","60-64","Declared disabled","SEO/HEO","Male","75","[c]","39840","38310"
"Leaver CS","2023","60-64","Declared disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Unknown","Female","45","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","AA/AO","Female","690","[c]","21910","21690"
"Leaver CS","2023","60-64","Declared non-disabled","AA/AO","Male","410","[c]","23280","21690"
"Leaver CS","2023","60-64","Declared non-disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","EO","Female","550","[c]","28360","28120"
"Leaver CS","2023","60-64","Declared non-disabled","EO","Male","345","[c]","29000","28120"
"Leaver CS","2023","60-64","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","G6/G7","Female","200","[c]","62710","59760"
"Leaver CS","2023","60-64","Declared non-disabled","G6/G7","Male","290","[c]","64190","62970"
"Leaver CS","2023","60-64","Declared non-disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","SCS level","Female","35","[c]","101010","99290"
"Leaver CS","2023","60-64","Declared non-disabled","SCS level","Male","50","[c]","106450","93840"
"Leaver CS","2023","60-64","Declared non-disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","SEO/HEO","Female","410","[c]","38550","37850"
"Leaver CS","2023","60-64","Declared non-disabled","SEO/HEO","Male","500","[c]","40590","39650"
"Leaver CS","2023","60-64","Declared non-disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Unknown","Female","80","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Unknown","Male","45","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","AA/AO","Female","75","[c]","21320","21690"
"Leaver CS","2023","60-64","Undeclared","AA/AO","Male","90","[c]","24720","21730"
"Leaver CS","2023","60-64","Undeclared","EO","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","EO","Male","50","[c]","29870","27650"
"Leaver CS","2023","60-64","Undeclared","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","G6/G7","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","SEO/HEO","Female","45","[c]","38290","37690"
"Leaver CS","2023","60-64","Undeclared","SEO/HEO","Male","60","[c]","40190","39980"
"Leaver CS","2023","60-64","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","AA/AO","Female","155","[c]","22240","22200"
"Leaver CS","2023","60-64","Unknown","AA/AO","Male","145","[c]","24820","22400"
"Leaver CS","2023","60-64","Unknown","EO","Female","50","[c]","28810","28120"
"Leaver CS","2023","60-64","Unknown","EO","Male","110","[c]","32290","31270"
"Leaver CS","2023","60-64","Unknown","G6/G7","Female","60","[c]","63230","64840"
"Leaver CS","2023","60-64","Unknown","G6/G7","Male","90","[c]","65270","63750"
"Leaver CS","2023","60-64","Unknown","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","SCS level","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","SEO/HEO","Female","85","[c]","39310","39110"
"Leaver CS","2023","60-64","Unknown","SEO/HEO","Male","120","[c]","43060","42590"
"Leaver CS","2023","60-64","Unknown","Unknown","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Unknown","Male","50","[c]","47200","39040"
"Leaver CS","2023","65+","Declared disabled","AA/AO","Female","225","[c]","22080","21690"
"Leaver CS","2023","65+","Declared disabled","AA/AO","Male","150","[c]","22060","21690"
"Leaver CS","2023","65+","Declared disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","EO","Female","150","[c]","28700","28120"
"Leaver CS","2023","65+","Declared disabled","EO","Male","100","[c]","29180","28120"
"Leaver CS","2023","65+","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","SEO/HEO","Female","45","[c]","37300","34970"
"Leaver CS","2023","65+","Declared disabled","SEO/HEO","Male","55","[c]","40230","39850"
"Leaver CS","2023","65+","Declared disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","Unknown","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","Unknown","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","AA/AO","Female","735","[c]","22150","21690"
"Leaver CS","2023","65+","Declared non-disabled","AA/AO","Male","560","[c]","22760","21690"
"Leaver CS","2023","65+","Declared non-disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","EO","Female","395","[c]","28220","28120"
"Leaver CS","2023","65+","Declared non-disabled","EO","Male","340","[c]","28920","28120"
"Leaver CS","2023","65+","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","G6/G7","Female","65","[c]","64200","61970"
"Leaver CS","2023","65+","Declared non-disabled","G6/G7","Male","130","[c]","64070","61640"
"Leaver CS","2023","65+","Declared non-disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","SCS level","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","SCS level","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","SEO/HEO","Female","180","[c]","37910","35900"
"Leaver CS","2023","65+","Declared non-disabled","SEO/HEO","Male","340","[c]","40230","39200"
"Leaver CS","2023","65+","Declared non-disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Unknown","Female","80","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Unknown","Male","40","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","AA/AO","Female","85","[c]","22010","21690"
"Leaver CS","2023","65+","Undeclared","AA/AO","Male","100","[c]","23190","21690"
"Leaver CS","2023","65+","Undeclared","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","EO","Male","45","[c]","29020","28120"
"Leaver CS","2023","65+","Undeclared","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","SEO/HEO","Male","40","[c]","40660","39030"
"Leaver CS","2023","65+","Undeclared","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","AA/AO","Female","130","[c]","22940","22220"
"Leaver CS","2023","65+","Unknown","AA/AO","Male","125","[c]","23100","22330"
"Leaver CS","2023","65+","Unknown","EO","Female","50","[c]","29870","30200"
"Leaver CS","2023","65+","Unknown","EO","Male","60","[c]","31760","30850"
"Leaver CS","2023","65+","Unknown","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","G6/G7","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","SEO/HEO","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","SEO/HEO","Male","70","[c]","39790","40470"
"Leaver CS","2023","65+","Unknown","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Unknown","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared disabled","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared disabled","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared non-disabled","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared non-disabled","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared non-disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Undeclared","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Undeclared","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","AA/AO","Female","55","[c]","22130","21780"
"Leaver Dept.","2023","20-29","Declared disabled","AA/AO","Male","40","[c]","22460","21690"
"Leaver Dept.","2023","20-29","Declared disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","EO","Female","65","[c]","28540","28120"
"Leaver Dept.","2023","20-29","Declared disabled","EO","Male","45","[c]","27810","28120"
"Leaver Dept.","2023","20-29","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","SEO/HEO","Female","125","[c]","36060","35410"
"Leaver Dept.","2023","20-29","Declared disabled","SEO/HEO","Male","60","[c]","36740","35650"
"Leaver Dept.","2023","20-29","Declared disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","AA/AO","Female","350","[c]","22320","21780"
"Leaver Dept.","2023","20-29","Declared non-disabled","AA/AO","Male","225","[c]","22270","21690"
"Leaver Dept.","2023","20-29","Declared non-disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","EO","Female","475","[c]","28280","28120"
"Leaver Dept.","2023","20-29","Declared non-disabled","EO","Male","325","[c]","28130","28120"
"Leaver Dept.","2023","20-29","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
