"Status","Year","Organisation","Parent_department","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","South East (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","South East (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Forestry and Land Scotland","Scottish Government","Scotland","Female","50","[c]","32230","29560"
"Leaver CS","2023","Forestry and Land Scotland","Scottish Government","Scotland","Male","65","[c]","34310","29560"
"Leaver CS","2023","Government Actuary's Department","Chancellor's other departments","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Government Actuary's Department","Chancellor's other departments","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Government Actuary's Department","Chancellor's other departments","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Actuary's Department","Chancellor's other departments","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Cabinet Office","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Cabinet Office","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Cabinet Office","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Cabinet Office","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Cabinet Office","London","Female","45","[c]","74210","68000"
"Leaver CS","2023","Government Commercial Organisation","Cabinet Office","London","Male","45","[c]","80350","70000"
"Leaver CS","2023","Government Commercial Organisation","Cabinet Office","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Cabinet Office","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Cabinet Office","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Cabinet Office","North West (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Cabinet Office","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Cabinet Office","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Cabinet Office","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Cabinet Office","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Cabinet Office","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Cabinet Office","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Cabinet Office","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Cabinet Office","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Cabinet Office","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Cabinet Office","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Cabinet Office","Yorkshire and The Humber","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Cabinet Office","Yorkshire and The Humber","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","HM Treasury","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","HM Treasury","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","HM Treasury","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","HM Treasury","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","HM Treasury","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","HM Treasury","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","HM Treasury","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","HM Treasury","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","HM Treasury","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","HM Treasury","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","HM Treasury","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","HM Treasury","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","HM Treasury","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","HM Treasury","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","HM Treasury","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","HM Treasury","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","HM Treasury","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","HM Treasury","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","HM Treasury","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","HM Treasury","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","Attorney General's Departments","London","Female","140","[c]","50390","52020"
"Leaver CS","2023","Government Legal Department","Attorney General's Departments","London","Male","105","[c]","57300","56140"
"Leaver CS","2023","Government Legal Department","Attorney General's Departments","South West (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","Attorney General's Departments","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","Attorney General's Departments","Yorkshire and The Humber","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","Attorney General's Departments","Yorkshire and The Humber","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","Cabinet Office","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","Cabinet Office","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","Cabinet Office","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","Cabinet Office","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","Cabinet Office","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","Cabinet Office","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","Cabinet Office","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","Cabinet Office","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","Cabinet Office","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","Cabinet Office","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","Cabinet Office","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","Cabinet Office","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","Cabinet Office","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","Cabinet Office","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Ministry of Justice","East Midlands (England)","Female","155","[c]","22470","21780"
"Leaver CS","2023","HM Courts and Tribunals Service","Ministry of Justice","East Midlands (England)","Male","60","[c]","23680","21780"
"Leaver CS","2023","HM Courts and Tribunals Service","Ministry of Justice","East of England","Female","105","[c]","23220","21780"
"Leaver CS","2023","HM Courts and Tribunals Service","Ministry of Justice","East of England","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Ministry of Justice","London","Female","340","[c]","29470","25480"
"Leaver CS","2023","HM Courts and Tribunals Service","Ministry of Justice","London","Male","175","[c]","31210","25480"
"Leaver CS","2023","HM Courts and Tribunals Service","Ministry of Justice","North East (England)","Female","50","[c]","24730","21780"
"Leaver CS","2023","HM Courts and Tribunals Service","Ministry of Justice","North East (England)","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Ministry of Justice","North West (England)","Female","180","[c]","24310","21780"
"Leaver CS","2023","HM Courts and Tribunals Service","Ministry of Justice","North West (England)","Male","95","[c]","23800","21780"
"Leaver CS","2023","HM Courts and Tribunals Service","Ministry of Justice","Scotland","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Ministry of Justice","Scotland","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Ministry of Justice","South East (England)","Female","135","[c]","24080","21780"
"Leaver CS","2023","HM Courts and Tribunals Service","Ministry of Justice","South East (England)","Male","45","[c]","23720","21780"
"Leaver CS","2023","HM Courts and Tribunals Service","Ministry of Justice","South West (England)","Female","90","[c]","22890","21780"
"Leaver CS","2023","HM Courts and Tribunals Service","Ministry of Justice","South West (England)","Male","45","[c]","25320","21780"
"Leaver CS","2023","HM Courts and Tribunals Service","Ministry of Justice","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Ministry of Justice","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Ministry of Justice","Wales","Female","60","[c]","24240","21780"
"Leaver CS","2023","HM Courts and Tribunals Service","Ministry of Justice","Wales","Male","35","[c]","26590","21780"
"Leaver CS","2023","HM Courts and Tribunals Service","Ministry of Justice","West Midlands (England)","Female","180","[c]","23420","21780"
"Leaver CS","2023","HM Courts and Tribunals Service","Ministry of Justice","West Midlands (England)","Male","60","[c]","25340","21780"
"Leaver CS","2023","HM Courts and Tribunals Service","Ministry of Justice","Yorkshire and The Humber","Female","90","[c]","23700","21780"
"Leaver CS","2023","HM Courts and Tribunals Service","Ministry of Justice","Yorkshire and The Humber","Male","35","[c]","24870","21780"
"Leaver CS","2023","HM Land Registry","HM Land Registry","East Midlands (England)","Female","40","[c]","30410","28080"
"Leaver CS","2023","HM Land Registry","HM Land Registry","East Midlands (England)","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","HM Land Registry","East of England","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","HM Land Registry","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","HM Land Registry","London","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","HM Land Registry","London","Male","35","[c]","39000","37350"
"Leaver CS","2023","HM Land Registry","HM Land Registry","North East (England)","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","HM Land Registry","North East (England)","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","HM Land Registry","North West (England)","Female","30","[c]","29310","27610"
"Leaver CS","2023","HM Land Registry","HM Land Registry","North West (England)","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","HM Land Registry","South West (England)","Female","75","[c]","36800","34850"
"Leaver CS","2023","HM Land Registry","HM Land Registry","South West (England)","Male","80","[c]","37360","34850"
"Leaver CS","2023","HM Land Registry","HM Land Registry","Wales","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","HM Land Registry","Wales","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","HM Land Registry","West Midlands (England)","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","HM Land Registry","West Midlands (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","HM Land Registry","Yorkshire and The Humber","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","HM Land Registry","Yorkshire and The Humber","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Ministry of Justice","East Midlands (England)","Female","340","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Ministry of Justice","East Midlands (England)","Male","365","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Ministry of Justice","East of England","Female","390","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Ministry of Justice","East of England","Male","400","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Ministry of Justice","London","Female","525","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Ministry of Justice","London","Male","370","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Ministry of Justice","North East (England)","Female","180","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Ministry of Justice","North East (England)","Male","220","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Ministry of Justice","North West (England)","Female","460","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Ministry of Justice","North West (England)","Male","415","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Ministry of Justice","South East (England)","Female","670","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Ministry of Justice","South East (England)","Male","620","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Ministry of Justice","South West (England)","Female","265","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Ministry of Justice","South West (England)","Male","275","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Ministry of Justice","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Ministry of Justice","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Ministry of Justice","Wales","Female","165","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Ministry of Justice","Wales","Male","155","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Ministry of Justice","West Midlands (England)","Female","365","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Ministry of Justice","West Midlands (England)","Male","325","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Ministry of Justice","Yorkshire and The Humber","Female","395","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Ministry of Justice","Yorkshire and The Humber","Male","370","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","East Midlands (England)","Female","115","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","East Midlands (England)","Male","115","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","East of England","Female","80","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","East of England","Male","65","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","London","Female","240","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","London","Male","275","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","North East (England)","Female","430","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","North East (England)","Male","280","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","North West (England)","Female","510","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","North West (England)","Male","400","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Northern Ireland","Female","55","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Northern Ireland","Male","55","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Scotland","Female","295","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Scotland","Male","250","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","South East (England)","Female","95","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","South East (England)","Male","85","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","South West (England)","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","South West (England)","Male","45","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Wales","Female","120","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Wales","Male","145","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","West Midlands (England)","Female","155","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","West Midlands (England)","Male","150","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Yorkshire and The Humber","Female","165","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Yorkshire and The Humber","Male","155","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","HM Treasury","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","HM Treasury","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","HM Treasury","London","Female","125","[c]","42770","37900"
"Leaver CS","2023","HM Treasury (excl. agencies)","HM Treasury","London","Male","140","[c]","45010","39050"
"Leaver CS","2023","HM Treasury (excl. agencies)","HM Treasury","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","HM Treasury","North East (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Department for Work and Pensions","East Midlands (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Department for Work and Pensions","East Midlands (England)","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Department for Work and Pensions","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Department for Work and Pensions","East of England","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Department for Work and Pensions","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Department for Work and Pensions","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Department for Work and Pensions","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Department for Work and Pensions","North East (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Department for Work and Pensions","North West (England)","Female","30","[c]","38160","39330"
"Leaver CS","2023","Health and Safety Executive","Department for Work and Pensions","North West (England)","Male","35","[c]","47770","45870"
"Leaver CS","2023","Health and Safety Executive","Department for Work and Pensions","Scotland","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Department for Work and Pensions","Scotland","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Department for Work and Pensions","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Department for Work and Pensions","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Department for Work and Pensions","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Department for Work and Pensions","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Department for Work and Pensions","Wales","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Department for Work and Pensions","Wales","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Department for Work and Pensions","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Department for Work and Pensions","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Department for Work and Pensions","Yorkshire and The Humber","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Department for Work and Pensions","Yorkshire and The Humber","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Home Office","East Midlands (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Home Office","East Midlands (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Home Office","East of England","Female","55","[c]","26790","22400"
"Leaver CS","2023","Home Office","Home Office","East of England","Male","65","[c]","26590","25750"
"Leaver CS","2023","Home Office","Home Office","London","Female","510","[c]","39830","35200"
"Leaver CS","2023","Home Office","Home Office","London","Male","480","[c]","40970","36180"
"Leaver CS","2023","Home Office","Home Office","North East (England)","Female","70","[c]","25160","22400"
"Leaver CS","2023","Home Office","Home Office","North East (England)","Male","50","[c]","24040","22400"
"Leaver CS","2023","Home Office","Home Office","North West (England)","Female","245","[c]","26690","22400"
"Leaver CS","2023","Home Office","Home Office","North West (England)","Male","230","[c]","28720","25880"
"Leaver CS","2023","Home Office","Home Office","Northern Ireland","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Home Office","Northern Ireland","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Home Office","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Home Office","Overseas","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Home Office","Scotland","Female","45","[c]","25810","25750"
"Leaver CS","2023","Home Office","Home Office","Scotland","Male","55","[c]","27850","25880"
"Leaver CS","2023","Home Office","Home Office","South East (England)","Female","80","[c]","27430","26130"
"Leaver CS","2023","Home Office","Home Office","South East (England)","Male","150","[c]","28290","26750"
"Leaver CS","2023","Home Office","Home Office","South West (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Home Office","South West (England)","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Home Office","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Home Office","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Home Office","Wales","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Home Office","Wales","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Home Office","West Midlands (England)","Female","30","[c]","28940","26430"
"Leaver CS","2023","Home Office","Home Office","West Midlands (England)","Male","30","[c]","29600","26750"
"Leaver CS","2023","Home Office","Home Office","Yorkshire and The Humber","Female","115","[c]","28920","26110"
"Leaver CS","2023","Home Office","Home Office","Yorkshire and The Humber","Male","130","[c]","28410","25880"
"Leaver CS","2023","Institute for Apprenticeships and Technical Education","Department for Education","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Institute for Apprenticeships and Technical Education","Department for Education","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Institute for Apprenticeships and Technical Education","Department for Education","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Institute for Apprenticeships and Technical Education","Department for Education","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Institute for Apprenticeships and Technical Education","Department for Education","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Institute for Apprenticeships and Technical Education","Department for Education","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Institute for Apprenticeships and Technical Education","Department for Education","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Institute for Apprenticeships and Technical Education","Department for Education","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Institute for Apprenticeships and Technical Education","Department for Education","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Institute for Apprenticeships and Technical Education","Department for Education","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Wales","Female","30","[c]","32640","28750"
"Leaver CS","2023","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Wales","Male","55","[c]","39100","36570"
"Leaver CS","2023","Legal Aid Agency","Ministry of Justice","East Midlands (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","Ministry of Justice","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","Ministry of Justice","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","Ministry of Justice","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","Ministry of Justice","North East (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","Ministry of Justice","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","Ministry of Justice","North West (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","Ministry of Justice","North West (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","Ministry of Justice","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","Ministry of Justice","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","Ministry of Justice","South West (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","Ministry of Justice","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","Ministry of Justice","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","Ministry of Justice","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","Ministry of Justice","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","Ministry of Justice","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","Ministry of Justice","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","Ministry of Justice","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","Department for Transport","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","Department for Transport","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","Department for Transport","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","Department for Transport","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","Department for Transport","North East (England)","Female","[c]","[c]","[c]","[c]"
