"Status","Year","Profession_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Economics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Female","Heterosexual / straight","145","[c]","43540","38470"
"Leaver Dept.","2023","Finance","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Female","Unknown","50","[c]","42360","34250"
"Leaver Dept.","2023","Finance","Male","Heterosexual / straight","110","[c]","47970","40480"
"Leaver Dept.","2023","Finance","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Male","Unknown","75","[c]","35530","33250"
"Leaver Dept.","2023","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Geography","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Geography","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Geography","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Geography","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Geography","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Geography","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Geography","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Geography","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Geography","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Geography","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Female","Heterosexual / straight","295","[c]","38280","33030"
"Leaver Dept.","2023","Human Resources","Female","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Female","Unknown","75","[c]","36440","32160"
"Leaver Dept.","2023","Human Resources","Male","Heterosexual / straight","90","[c]","38030","37680"
"Leaver Dept.","2023","Human Resources","Male","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Inspector of Education and Training","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Inspector of Education and Training","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Inspector of Education and Training","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Inspector of Education and Training","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Inspector of Education and Training","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Inspector of Education and Training","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Inspector of Education and Training","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Inspector of Education and Training","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Inspector of Education and Training","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Inspector of Education and Training","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intelligence Analysis","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Intelligence Analysis","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intelligence Analysis","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Intelligence Analysis","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intelligence Analysis","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Intelligence Analysis","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intelligence Analysis","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intelligence Analysis","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Intelligence Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intelligence Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","Female","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Female","Heterosexual / straight","65","[c]","54910","51770"
"Leaver Dept.","2023","Legal","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Female","Unknown","65","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Male","Heterosexual / straight","35","[c]","50940","52020"
"Leaver Dept.","2023","Legal","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Male","Unknown","55","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Medicine","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Medicine","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Medicine","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Medicine","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Medicine","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Medicine","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Medicine","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Medicine","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Medicine","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Medicine","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Female","Heterosexual / straight","2125","[c]","29130","28120"
"Leaver Dept.","2023","Operational Delivery","Female","LGBO","155","[c]","28230","27570"
"Leaver Dept.","2023","Operational Delivery","Female","Undeclared","180","[c]","28170","27450"
"Leaver Dept.","2023","Operational Delivery","Female","Unknown","905","[c]","30340","27570"
"Leaver Dept.","2023","Operational Delivery","Male","Heterosexual / straight","1380","[c]","30710","28120"
"Leaver Dept.","2023","Operational Delivery","Male","LGBO","155","[c]","31120","28120"
"Leaver Dept.","2023","Operational Delivery","Male","Undeclared","130","[c]","29700","27570"
"Leaver Dept.","2023","Operational Delivery","Male","Unknown","710","[c]","31740","28120"
"Leaver Dept.","2023","Operational Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Research","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Research","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Research","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Research","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Research","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Research","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Research","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Research","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Research","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Research","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Female","Heterosexual / straight","115","[c]","35320","28970"
"Leaver Dept.","2023","Other","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Female","Unknown","75","[c]","37370","32580"
"Leaver Dept.","2023","Other","Male","Heterosexual / straight","70","[c]","33690","30000"
"Leaver Dept.","2023","Other","Male","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Male","Unknown","50","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Female","Heterosexual / straight","825","[c]","44730","40080"
"Leaver Dept.","2023","Policy","Female","LGBO","105","[c]","41050","37540"
"Leaver Dept.","2023","Policy","Female","Undeclared","100","[c]","44610","41550"
"Leaver Dept.","2023","Policy","Female","Unknown","255","[c]","45360","40130"
"Leaver Dept.","2023","Policy","Male","Heterosexual / straight","620","[c]","46040","40050"
"Leaver Dept.","2023","Policy","Male","LGBO","95","[c]","44930","40050"
"Leaver Dept.","2023","Policy","Male","Undeclared","80","[c]","47130","43650"
"Leaver Dept.","2023","Policy","Male","Unknown","165","[c]","45260","42590"
"Leaver Dept.","2023","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Female","Heterosexual / straight","195","[c]","42920","38850"
"Leaver Dept.","2023","Project Delivery","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Female","Unknown","100","[c]","36410","32960"
"Leaver Dept.","2023","Project Delivery","Male","Heterosexual / straight","130","[c]","41150","39440"
"Leaver Dept.","2023","Project Delivery","Male","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Male","Unknown","85","[c]","38240","33250"
"Leaver Dept.","2023","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Male","Heterosexual / straight","40","[c]","39620","34800"
"Leaver Dept.","2023","Property","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Psychology","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Psychology","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Psychology","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Psychology","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Psychology","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Psychology","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Psychology","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Psychology","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Psychology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Psychology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Female","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Male","Unknown","35","[c]","39910","38070"
"Leaver Dept.","2023","Science and Engineering","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Male","Heterosexual / straight","45","[c]","31100","27500"
"Leaver Dept.","2023","Security","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Male","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","Female","Heterosexual / straight","45","[c]","43910","42710"
"Leaver Dept.","2023","Social Research","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","Female","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","Female","Heterosexual / straight","45","[c]","40630","37410"
"Leaver Dept.","2023","Statistics","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","Female","Unknown","45","[c]","32710","32000"
"Leaver Dept.","2023","Statistics","Male","Heterosexual / straight","40","[c]","41900","36340"
"Leaver Dept.","2023","Statistics","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","Male","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","Female","Unknown","135","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","Male","Unknown","125","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Female","Heterosexual / straight","775","[c]","44100","40580"
"Leaver Dept.","2023","Unknown","Female","LGBO","80","[c]","39950","36410"
"Leaver Dept.","2023","Unknown","Female","Undeclared","170","[c]","43090","38460"
"Leaver Dept.","2023","Unknown","Female","Unknown","405","[c]","38280","32000"
"Leaver Dept.","2023","Unknown","Male","Heterosexual / straight","520","[c]","46100","39000"
"Leaver Dept.","2023","Unknown","Male","LGBO","90","[c]","41200","36680"
"Leaver Dept.","2023","Unknown","Male","Undeclared","130","[c]","47150","43890"
"Leaver Dept.","2023","Unknown","Male","Unknown","345","[c]","41260","34710"
"Leaver Dept.","2023","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Veterinarian","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Veterinarian","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Veterinarian","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Veterinarian","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Veterinarian","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Veterinarian","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Veterinarian","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Veterinarian","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Veterinarian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Veterinarian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Female","Heterosexual / straight","205","[c]","34990","33250"
"New entrant CS","2023","Commercial","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Female","Unknown","135","[c]","40140","29160"
"New entrant CS","2023","Commercial","Male","Heterosexual / straight","150","[c]","36050","32500"
"New entrant CS","2023","Commercial","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Male","Unknown","125","[c]","43840","33720"
"New entrant CS","2023","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Female","Heterosexual / straight","230","[c]","37570","35410"
"New entrant CS","2023","Communications","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Female","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Female","Unknown","85","[c]","36520","35580"
"New entrant CS","2023","Communications","Male","Heterosexual / straight","100","[c]","37890","35310"
"New entrant CS","2023","Communications","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Male","Unknown","65","[c]","38610","37000"
"New entrant CS","2023","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Corporate Finance","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Corporate Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Corporate Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Corporate Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Corporate Finance","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Corporate Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Corporate Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Corporate Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Corporate Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Corporate Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Female","Heterosexual / straight","210","[c]","27630","26120"
"New entrant CS","2023","Counter Fraud","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Female","Unknown","40","[c]","28800","27650"
"New entrant CS","2023","Counter Fraud","Male","Heterosexual / straight","155","[c]","27710","26620"
"New entrant CS","2023","Counter Fraud","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Male","Unknown","60","[c]","30090","28120"
"New entrant CS","2023","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","Female","Heterosexual / straight","580","[c]","39320","37680"
"New entrant CS","2023","Digital, Data and Technology","Female","LGBO","80","[c]","37730","35000"
"New entrant CS","2023","Digital, Data and Technology","Female","Undeclared","70","[c]","39970","37760"
"New entrant CS","2023","Digital, Data and Technology","Female","Unknown","265","[c]","38640","34850"
"New entrant CS","2023","Digital, Data and Technology","Male","Heterosexual / straight","1105","[c]","42100","38000"
"New entrant CS","2023","Digital, Data and Technology","Male","LGBO","80","[c]","39560","35320"
"New entrant CS","2023","Digital, Data and Technology","Male","Undeclared","90","[c]","41640","39200"
"New entrant CS","2023","Digital, Data and Technology","Male","Unknown","590","[c]","40010","36000"
"New entrant CS","2023","Digital, Data and Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","Female","Heterosexual / straight","80","[c]","34530","32430"
"New entrant CS","2023","Economics","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Economics","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Economics","Female","Unknown","30","[c]","34330","34480"
"New entrant CS","2023","Economics","Male","Heterosexual / straight","160","[c]","33350","31560"
"New entrant CS","2023","Economics","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Economics","Male","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Economics","Male","Unknown","50","[c]","35680","35010"
"New entrant CS","2023","Economics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Female","Heterosexual / straight","255","[c]","35020","31310"
"New entrant CS","2023","Finance","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Female","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Female","Unknown","130","[c]","30880","27890"
"New entrant CS","2023","Finance","Male","Heterosexual / straight","200","[c]","36050","31350"
