"Status","Year","Disability","Function_of_post","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared disabled","No function","Legal","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Medicine","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Medicine","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Operational Delivery","Heterosexual / straight","2125","[c]","27340","26780"
"Leaver CS","2023","Declared disabled","No function","Operational Delivery","LGBO","315","[c]","27890","27570"
"Leaver CS","2023","Declared disabled","No function","Operational Delivery","Undeclared","255","[c]","25960","24660"
"Leaver CS","2023","Declared disabled","No function","Operational Delivery","Unknown","345","[c]","28870","27490"
"Leaver CS","2023","Declared disabled","No function","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Other","Heterosexual / straight","40","[c]","29340","26090"
"Leaver CS","2023","Declared disabled","No function","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Planning","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Planning","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Planning","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Planning Inspectors","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Policy","Heterosexual / straight","115","[c]","46160","41120"
"Leaver CS","2023","Declared disabled","No function","Policy","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Policy","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Policy","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Psychology","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Psychology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Psychology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Science and Engineering","Heterosexual / straight","70","[c]","36460","33990"
"Leaver CS","2023","Declared disabled","No function","Science and Engineering","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Science and Engineering","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Science and Engineering","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Social Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Tax","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Tax","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Tax","Unknown","75","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Unknown","Heterosexual / straight","105","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Unknown","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Unknown","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Medicine","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Operational Delivery","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Policy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Policy","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Project Delivery","Heterosexual / straight","60","[c]","39810","37000"
"Leaver CS","2023","Declared disabled","Project Delivery","Project Delivery","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Project Delivery","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Project Delivery","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Science and Engineering","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Tax","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Tax","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Tax","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Operational Delivery","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Planning","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Planning","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Planning","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Property","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Security","Heterosexual / straight","60","[c]","34150","30700"
"Leaver CS","2023","Declared disabled","Security","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Security","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Security","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Economics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Economics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Medicine","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Other","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Planning","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Planning","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Planning","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Policy","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Policy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Social Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","Heterosexual / straight","60","[c]","41830","34060"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
