"Status","Year","Disability","Function_of_post","Organisation","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Planning Inspectorate","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Planning Inspectorate","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Registers of Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Registers of Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Scottish Courts and Tribunals Service","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Scottish Courts and Tribunals Service","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Scottish Prison Service","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Scottish Prison Service","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Serious Fraud Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Serious Fraud Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Submarine Delivery Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Submarine Delivery Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","The Insolvency Service","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","The Insolvency Service","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","UK Debt Management Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","UK Debt Management Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","UK Health Security Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","UK Health Security Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","UK Hydrographic Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","UK Hydrographic Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Valuation Office Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Valuation Office Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Vehicle Certification Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Vehicle Certification Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Wilton Park","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Wilton Park","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Cabinet Office (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Cabinet Office (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Central Civil Service Fast Stream","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Central Civil Service Fast Stream","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Centre for Environment, Fisheries and Aquaculture Science","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Centre for Environment, Fisheries and Aquaculture Science","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Companies House","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Companies House","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Crown Commercial Service","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Crown Commercial Service","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Crown Prosecution Service","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Crown Prosecution Service","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Defence Electronics and Components Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Defence Electronics and Components Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Defence Equipment and Support","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Defence Equipment and Support","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Defence Science and Technology Laboratory","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Defence Science and Technology Laboratory","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Department for Digital, Culture, Media and Sport (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Department for Digital, Culture, Media and Sport (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Department for Education (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Department for Education (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Department for Transport (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Department for Transport (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Department for Work and Pensions (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Department for Work and Pensions (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Department of Health and Social Care (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Department of Health and Social Care (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Driver and Vehicle Licensing Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Driver and Vehicle Licensing Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Driver and Vehicle Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Driver and Vehicle Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Education and Skills Funding Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Education and Skills Funding Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Estyn","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Estyn","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","FCDO Services","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","FCDO Services","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Government Legal Department","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Government Legal Department","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","HM Courts and Tribunals Service","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","HM Courts and Tribunals Service","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","HM Revenue and Customs (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","HM Revenue and Customs (excl. agencies)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","HM Treasury (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","HM Treasury (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Health and Safety Executive","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Health and Safety Executive","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Institute for Apprenticeships and Technical Education","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Institute for Apprenticeships and Technical Education","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Intellectual Property Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Intellectual Property Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Maritime and Coastguard Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Maritime and Coastguard Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Medicines and Healthcare Products Regulatory Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Medicines and Healthcare Products Regulatory Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Met Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Met Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Ministry of Defence (excl. agencies)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Ministry of Defence (excl. agencies)","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Ministry of Justice (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Ministry of Justice (excl. agencies)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","National Savings and Investments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","National Savings and Investments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Planning Inspectorate","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Planning Inspectorate","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Queen Elizabeth II Centre","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Queen Elizabeth II Centre","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Registers of Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Registers of Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Scottish Courts and Tribunals Service","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Scottish Courts and Tribunals Service","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Scottish Prison Service","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Scottish Prison Service","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Serious Fraud Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Serious Fraud Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Submarine Delivery Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Submarine Delivery Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","The Insolvency Service","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","The Insolvency Service","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","UK Debt Management Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","UK Debt Management Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","UK Health Security Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","UK Health Security Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","UK Space Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","UK Space Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Valuation Office Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Valuation Office Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Vehicle Certification Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Vehicle Certification Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Welsh Revenue Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Welsh Revenue Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Wilton Park","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Wilton Park","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Grants Management","Rural Payments Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Grants Management","Rural Payments Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Advisory, Conciliation and Arbitration Service","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Advisory, Conciliation and Arbitration Service","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Cabinet Office (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Cabinet Office (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Centre for Environment, Fisheries and Aquaculture Science","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Centre for Environment, Fisheries and Aquaculture Science","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Companies House","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Companies House","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Criminal Injuries Compensation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Criminal Injuries Compensation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Crown Commercial Service","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Crown Commercial Service","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Crown Prosecution Service","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Crown Prosecution Service","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Defence Equipment and Support","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Defence Equipment and Support","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Defence Science and Technology Laboratory","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Defence Science and Technology Laboratory","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Department for Digital, Culture, Media and Sport (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Department for Digital, Culture, Media and Sport (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Department for Education (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Department for Education (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Department for Transport (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Department for Transport (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Department for Work and Pensions (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Department for Work and Pensions (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Driver and Vehicle Licensing Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Driver and Vehicle Licensing Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Driver and Vehicle Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Driver and Vehicle Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Estyn","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Estyn","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","FCDO Services","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","FCDO Services","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Government Actuary's Department","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Government Actuary's Department","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Government Legal Department","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Government Legal Department","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","HM Courts and Tribunals Service","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","HM Courts and Tribunals Service","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","HM Prison and Probation Service","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","HM Prison and Probation Service","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","HM Revenue and Customs (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","HM Revenue and Customs (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","HM Treasury (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","HM Treasury (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Health and Safety Executive","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Health and Safety Executive","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Institute for Apprenticeships and Technical Education","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Institute for Apprenticeships and Technical Education","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Intellectual Property Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Intellectual Property Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Maritime and Coastguard Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Maritime and Coastguard Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Medicines and Healthcare Products Regulatory Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Medicines and Healthcare Products Regulatory Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Met Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Met Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Ministry of Defence (excl. agencies)","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Ministry of Defence (excl. agencies)","Male","35","[c]","34120","33300"
"Leaver CS","2023","Undeclared","Human Resources","Ministry of Justice (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Ministry of Justice (excl. agencies)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
