"Status","Year","Disability","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Declared non-disabled","West Midlands (England)","Shropshire and Staffordshire","530","[c]","31270","28880"
"New entrant CS","2023","Declared non-disabled","West Midlands (England)","West Midlands","1200","[c]","28940","23640"
"New entrant CS","2023","Declared non-disabled","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","300","[c]","26980","28880"
"New entrant CS","2023","Declared non-disabled","Yorkshire and The Humber","North Yorkshire","280","[c]","31920","26350"
"New entrant CS","2023","Declared non-disabled","Yorkshire and The Humber","South Yorkshire","380","[c]","30070","27140"
"New entrant CS","2023","Declared non-disabled","Yorkshire and The Humber","West Yorkshire","1120","[c]","30240","27650"
"New entrant CS","2023","Undeclared","East Midlands (England)","Derbyshire and Nottinghamshire","35","[c]","26500","23230"
"New entrant CS","2023","Undeclared","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East Midlands (England)","Lincolnshire","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East of England","Bedfordshire and Hertfordshire","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East of England","East Anglia","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East of England","Essex","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","Inner London - East","45","[c]","36040","33800"
"New entrant CS","2023","Undeclared","London","Inner London - West","170","[c]","35950","33800"
"New entrant CS","2023","Undeclared","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","Outer London - South","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","Outer London - West and North West","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North East (England)","Northumberland, and Tyne and Wear","40","[c]","27690","22700"
"New entrant CS","2023","Undeclared","North East (England)","Tees Valley and Durham","30","[c]","28130","24820"
"New entrant CS","2023","Undeclared","North West (England)","Cheshire","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North West (England)","Cumbria","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North West (England)","Greater Manchester","65","[c]","27370","23640"
"New entrant CS","2023","Undeclared","North West (England)","Lancashire","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North West (England)","Merseyside","30","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Northern Ireland","Northern Ireland","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Scotland","Eastern Scotland","30","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Scotland","Southern Scotland","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Scotland","West Central Scotland","50","[c]","29090","27570"
"New entrant CS","2023","Undeclared","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","South East (England)","Hampshire and Isle of Wight","30","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","South East (England)","Kent","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","South East (England)","Surrey, East and West Sussex","30","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","South West (England)","Devon","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","South West (England)","Dorset and Somerset","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","70","[c]","32400","30480"
"New entrant CS","2023","Undeclared","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Wales","East Wales","55","[c]","29920","26900"
"New entrant CS","2023","Undeclared","Wales","West Wales and The Valleys","45","[c]","23940","22500"
"New entrant CS","2023","Undeclared","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","West Midlands (England)","Shropshire and Staffordshire","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","West Midlands (England)","West Midlands","70","[c]","26930","22500"
"New entrant CS","2023","Undeclared","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Yorkshire and The Humber","North Yorkshire","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Yorkshire and The Humber","South Yorkshire","30","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Yorkshire and The Humber","West Yorkshire","45","[c]","27300","26300"
"New entrant CS","2023","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","670","[c]","27670","23390"
"New entrant CS","2023","Unknown","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","320","[c]","25840","23230"
"New entrant CS","2023","Unknown","East Midlands (England)","Lincolnshire","170","[c]","28100","26780"
"New entrant CS","2023","Unknown","East of England","Bedfordshire and Hertfordshire","245","[c]","29550","26560"
"New entrant CS","2023","Unknown","East of England","East Anglia","615","[c]","27640","23390"
"New entrant CS","2023","Unknown","East of England","Essex","265","[c]","27210","25750"
"New entrant CS","2023","Unknown","London","Inner London - East","825","[c]","36180","32980"
"New entrant CS","2023","Unknown","London","Inner London - West","2490","[c]","36840","33800"
"New entrant CS","2023","Unknown","London","Outer London - East and North East","175","[c]","31050","30780"
"New entrant CS","2023","Unknown","London","Outer London - South","940","[c]","31110","29750"
"New entrant CS","2023","Unknown","London","Outer London - West and North West","885","[c]","31350","29750"
"New entrant CS","2023","Unknown","North East (England)","Northumberland, and Tyne and Wear","605","[c]","28160","23640"
"New entrant CS","2023","Unknown","North East (England)","Tees Valley and Durham","675","[c]","26610","23390"
"New entrant CS","2023","Unknown","North West (England)","Cheshire","270","[c]","31530","28880"
"New entrant CS","2023","Unknown","North West (England)","Cumbria","100","[c]","28130","23640"
"New entrant CS","2023","Unknown","North West (England)","Greater Manchester","1050","[c]","29290","25830"
"New entrant CS","2023","Unknown","North West (England)","Lancashire","395","[c]","26720","23640"
"New entrant CS","2023","Unknown","North West (England)","Merseyside","2160","[c]","24270","22400"
"New entrant CS","2023","Unknown","Northern Ireland","Northern Ireland","370","[c]","26070","22520"
"New entrant CS","2023","Unknown","Overseas","Overseas","65","[c]","48990","45690"
"New entrant CS","2023","Unknown","Scotland","Eastern Scotland","1540","[c]","31720","29100"
"New entrant CS","2023","Unknown","Scotland","Highlands and Islands","115","[c]","26910","24710"
"New entrant CS","2023","Unknown","Scotland","North Eastern Scotland","100","[c]","30260","29100"
"New entrant CS","2023","Unknown","Scotland","Southern Scotland","310","[c]","26120","23190"
"New entrant CS","2023","Unknown","Scotland","West Central Scotland","1835","[c]","27930","24710"
"New entrant CS","2023","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","490","[c]","31670","27880"
"New entrant CS","2023","Unknown","South East (England)","Hampshire and Isle of Wight","1230","[c]","29620","26780"
"New entrant CS","2023","Unknown","South East (England)","Kent","770","[c]","25960","25750"
"New entrant CS","2023","Unknown","South East (England)","Surrey, East and West Sussex","380","[c]","30170","26750"
"New entrant CS","2023","Unknown","South West (England)","Cornwall and Isles of Scilly","70","[c]","29720","22500"
"New entrant CS","2023","Unknown","South West (England)","Devon","395","[c]","28140","25750"
"New entrant CS","2023","Unknown","South West (England)","Dorset and Somerset","265","[c]","27450","25750"
"New entrant CS","2023","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","2060","[c]","31550","27500"
"New entrant CS","2023","Unknown","Unknown","Unknown","270","[c]","25080","22400"
"New entrant CS","2023","Unknown","Wales","East Wales","810","[c]","28360","25750"
"New entrant CS","2023","Unknown","Wales","West Wales and The Valleys","395","[c]","25000","22500"
"New entrant CS","2023","Unknown","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","200","[c]","26330","24070"
"New entrant CS","2023","Unknown","West Midlands (England)","Shropshire and Staffordshire","500","[c]","30800","27500"
"New entrant CS","2023","Unknown","West Midlands (England)","West Midlands","1090","[c]","27110","23230"
"New entrant CS","2023","Unknown","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","170","[c]","26610","25750"
"New entrant CS","2023","Unknown","Yorkshire and The Humber","North Yorkshire","210","[c]","30390","27110"
"New entrant CS","2023","Unknown","Yorkshire and The Humber","South Yorkshire","1070","[c]","26400","25750"
"New entrant CS","2023","Unknown","Yorkshire and The Humber","West Yorkshire","940","[c]","28530","25750"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2023-07-26, with GIT d545f65.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Four organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","",""
"Region_ITL1","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","",""
"","Following the UK's withdrawal from the EU, a new UK-managed international statistical geography - International Territorial Levels (ITL) - was introduced from 1st January 2021, replacing the former NUTS classification. They align with international standards, enabling comparability both over time and internationally. To ensure continued alignment, the ITLs mirror the NUTS system. They also follow a similar review timetable - every three years.","","","","","","",""
"","ITL 1 divides into Wales, Scotland, Northern Ireland, and the 9 statistical regions of England.","","","","","","",""
"Region_ITL2","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","",""
"","Following the UK's withdrawal from the EU, a new UK-managed international statistical geography - International Territorial Levels (ITL) - was introduced from 1st January 2021, replacing the former NUTS classification. They align with international standards, enabling comparability both over time and internationally. To ensure continued alignment, the ITLs mirror the NUTS system. They also follow a similar review timetable - every three years.","","","","","","",""
"","ITL 2 divides into Northern Ireland, counties in England (most grouped), groups of districts in Greater London, groups of unitary authorities in Wales, groups of council areas in Scotland.","","","","","","",""
"Disability","Self reported disability.","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their disability status and ""Unknown"" accounts for employees who have not made an active declaration about their disability status.","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
