"Status","Year","Disability","Organisation","Parent_department","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Undeclared","Legal Aid Agency","Ministry of Justice","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Legal Aid Agency","Ministry of Justice","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Maritime and Coastguard Agency","Department for Transport","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","Cheshire East","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","Northumberland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","Shropshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Ministry of Justice (excl. agencies)","Ministry of Justice","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Ministry of Justice (excl. agencies)","Ministry of Justice","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Ministry of Justice (excl. agencies)","Ministry of Justice","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Ministry of Justice (excl. agencies)","Ministry of Justice","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Ministry of Justice (excl. agencies)","Ministry of Justice","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Ministry of Justice (excl. agencies)","Ministry of Justice","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Ministry of Justice (excl. agencies)","Ministry of Justice","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Ministry of Justice (excl. agencies)","Ministry of Justice","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Ministry of Justice (excl. agencies)","Ministry of Justice","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Ministry of Justice (excl. agencies)","Ministry of Justice","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Ministry of Justice (excl. agencies)","Ministry of Justice","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Ministry of Justice (excl. agencies)","Ministry of Justice","Wakefield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Ministry of Justice (excl. agencies)","Ministry of Justice","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Ministry of Justice (excl. agencies)","Ministry of Justice","Westminster","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","National Infrastructure Commission","HM Treasury","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","National Savings and Investments","Chancellor's other departments","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Office for Budget Responsibility","HM Treasury","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Office of Rail and Road","Office of Rail and Road","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Office of Rail and Road","Office of Rail and Road","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Office of Rail and Road","Office of Rail and Road","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Office of Rail and Road","Office of Rail and Road","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Office of Rail and Road","Office of Rail and Road","Tower Hamlets","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Office of the Public Guardian","Ministry of Justice","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Registers of Scotland","Scottish Government","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Scottish Courts and Tribunals Service","Scottish Government","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Scottish Government (excl. agencies)","Scottish Government","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","The Insolvency Service","Department for Business, Energy and Industrial Strategy","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","UK Export Finance","UK Export Finance","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","UK Health Security Agency","Department of Health and Social Care","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","UK Health Security Agency","Department of Health and Social Care","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","UK Health Security Agency","Department of Health and Social Care","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","UK Health Security Agency","Department of Health and Social Care","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","UK Health Security Agency","Department of Health and Social Care","Leeds","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","UK Health Security Agency","Department of Health and Social Care","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","UK Health Security Agency","Department of Health and Social Care","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","UK Health Security Agency","Department of Health and Social Care","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","UK Health Security Agency","Department of Health and Social Care","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","UK Health Security Agency","Department of Health and Social Care","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","UK Health Security Agency","Department of Health and Social Care","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","UK Health Security Agency","Department of Health and Social Care","Westminster","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","UK Hydrographic Office","Ministry of Defence","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","UK Space Agency","Department for Business, Energy and Industrial Strategy","Swindon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","UK Space Agency","Department for Business, Energy and Industrial Strategy","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","UK Statistics Authority","UK Statistics Authority","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","UK Statistics Authority","UK Statistics Authority","South Hampshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Vehicle Certification Agency","Department for Transport","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Vehicle Certification Agency","Department for Transport","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Welsh Government (excl. agencies)","Welsh Government","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Westminster","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Powys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Attorney General's Office","Attorney General's Departments","Westminster","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Building Digital UK","Department for Digital, Culture, Media and Sport","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Tower Hamlets","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Tyneside","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Westminster","170","[c]","49870","50230"
"Leaver Dept.","2023","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","York","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Central Civil Service Fast Stream","Cabinet Office","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Central Civil Service Fast Stream","Cabinet Office","Berkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Central Civil Service Fast Stream","Cabinet Office","Birmingham","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Central Civil Service Fast Stream","Cabinet Office","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Central Civil Service Fast Stream","Cabinet Office","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Central Civil Service Fast Stream","Cabinet Office","Cardiff and Vale of Glamorgan","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Central Civil Service Fast Stream","Cabinet Office","City of Edinburgh","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Central Civil Service Fast Stream","Cabinet Office","Darlington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Central Civil Service Fast Stream","Cabinet Office","Glasgow City","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Central Civil Service Fast Stream","Cabinet Office","Greater Manchester South West","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Central Civil Service Fast Stream","Cabinet Office","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Central Civil Service Fast Stream","Cabinet Office","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Central Civil Service Fast Stream","Cabinet Office","Leeds","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Central Civil Service Fast Stream","Cabinet Office","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Central Civil Service Fast Stream","Cabinet Office","Manchester","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Central Civil Service Fast Stream","Cabinet Office","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Central Civil Service Fast Stream","Cabinet Office","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Central Civil Service Fast Stream","Cabinet Office","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Central Civil Service Fast Stream","Cabinet Office","Tower Hamlets","55","[c]","31580","32000"
"Leaver Dept.","2023","Unknown","Central Civil Service Fast Stream","Cabinet Office","Tyneside","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Central Civil Service Fast Stream","Cabinet Office","Unknown","35","[c]","31080","32000"
"Leaver Dept.","2023","Unknown","Central Civil Service Fast Stream","Cabinet Office","Westminster","320","[c]","31880","32000"
"Leaver Dept.","2023","Unknown","Central Civil Service Fast Stream","Cabinet Office","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Dorset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Charity Commission","Charity Commission","Sefton","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Charity Commission","Charity Commission","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Companies House","Department for Business, Energy and Industrial Strategy","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Companies House","Department for Business, Energy and Industrial Strategy","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Competition and Markets Authority","Competition and Markets Authority","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Criminal Injuries Compensation Authority","Ministry of Justice","Glasgow City","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Crown Commercial Service","Cabinet Office","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Crown Commercial Service","Cabinet Office","Liverpool","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Crown Commercial Service","Cabinet Office","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Crown Commercial Service","Cabinet Office","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Crown Prosecution Service","Attorney General's Departments","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Crown Prosecution Service","Attorney General's Departments","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Crown Prosecution Service","Attorney General's Departments","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Crown Prosecution Service","Attorney General's Departments","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Crown Prosecution Service","Attorney General's Departments","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Crown Prosecution Service","Attorney General's Departments","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Crown Prosecution Service","Attorney General's Departments","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Crown Prosecution Service","Attorney General's Departments","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Crown Prosecution Service","Attorney General's Departments","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Crown Prosecution Service","Attorney General's Departments","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Crown Prosecution Service","Attorney General's Departments","Leeds","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Crown Prosecution Service","Attorney General's Departments","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Crown Prosecution Service","Attorney General's Departments","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Crown Prosecution Service","Attorney General's Departments","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Crown Prosecution Service","Attorney General's Departments","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Crown Prosecution Service","Attorney General's Departments","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Crown Prosecution Service","Attorney General's Departments","South Teesside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Crown Prosecution Service","Attorney General's Departments","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Crown Prosecution Service","Attorney General's Departments","Swansea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Crown Prosecution Service","Attorney General's Departments","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Crown Prosecution Service","Attorney General's Departments","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Crown Prosecution Service","Attorney General's Departments","Westminster","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Crown Prosecution Service","Attorney General's Departments","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Defence Equipment and Support","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Defence Equipment and Support","Ministry of Defence","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Defence Science and Technology Laboratory","Ministry of Defence","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Defence Science and Technology Laboratory","Ministry of Defence","Central Hampshire","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Defence Science and Technology Laboratory","Ministry of Defence","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Defence Science and Technology Laboratory","Ministry of Defence","West Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Defence Science and Technology Laboratory","Ministry of Defence","Wiltshire","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Darlington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Greater Manchester South West","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Westminster","70","[c]","45820","40050"
"Leaver Dept.","2023","Unknown","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","Westminster","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Education (excl. agencies)","Department for Education","Bristol, City of","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Education (excl. agencies)","Department for Education","Coventry","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Education (excl. agencies)","Department for Education","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Education (excl. agencies)","Department for Education","Darlington","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Education (excl. agencies)","Department for Education","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Education (excl. agencies)","Department for Education","Manchester","35","[c]","35640","33370"
"Leaver Dept.","2023","Unknown","Department for Education (excl. agencies)","Department for Education","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Education (excl. agencies)","Department for Education","Sheffield","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Education (excl. agencies)","Department for Education","Tyneside","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Education (excl. agencies)","Department for Education","Westminster","85","[c]","44740","41440"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Barnet","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Warrington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Westminster","50","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","York","[c]","[c]","[c]","[c]"
