"Status","Year","Parent_department","Profession_of_post","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","North Yorkshire","York","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","Northumberland, and Tyne and Wear","Sunderland","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","Northumberland, and Tyne and Wear","Tyneside","10","[c]","28100","28120"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","Outer London - East and North East","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","Outer London - East and North East","Redbridge and Waltham Forest","20","[c]","28830","25610"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","Outer London - South","Bromley","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","Outer London - South","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","Outer London - West and North West","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","Outer London - West and North West","Ealing","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","Shropshire and Staffordshire","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","Southern Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","Southern Scotland","East Ayrshire and North Ayrshire mainland","25","[c]","22780","21690"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","Southern Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","Surrey, East and West Sussex","Brighton and Hove","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","Surrey, East and West Sussex","East Sussex CC","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","Tees Valley and Durham","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","Tees Valley and Durham","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","West Central Scotland","Glasgow City","20","[c]","25610","27570"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","West Central Scotland","North Lanarkshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","West Midlands","Birmingham","15","[c]","26500","27570"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","West Midlands","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","West Midlands","Solihull","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","West Midlands","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","West Wales and The Valleys","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","West Wales and The Valleys","Central Valleys","10","[c]","23800","21690"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","West Wales and The Valleys","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","West Yorkshire","Bradford","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","West Yorkshire","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Digital, Data and Technology","Cheshire","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Digital, Data and Technology","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Digital, Data and Technology","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Digital, Data and Technology","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Digital, Data and Technology","Greater Manchester","Manchester","65","[c]","47960","40670"
"Leaver CS","2023","Department for Work and Pensions","Digital, Data and Technology","Inner London - West","Westminster","35","[c]","56610","45920"
"Leaver CS","2023","Department for Work and Pensions","Digital, Data and Technology","Lancashire","Blackpool","55","[c]","47250","42640"
"Leaver CS","2023","Department for Work and Pensions","Digital, Data and Technology","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Digital, Data and Technology","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Digital, Data and Technology","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Digital, Data and Technology","Merseyside","Sefton","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Digital, Data and Technology","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Digital, Data and Technology","Northumberland, and Tyne and Wear","Sunderland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Digital, Data and Technology","Northumberland, and Tyne and Wear","Tyneside","100","[c]","44550","40670"
"Leaver CS","2023","Department for Work and Pensions","Digital, Data and Technology","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Digital, Data and Technology","South Yorkshire","Sheffield","15","[c]","46470","48860"
"Leaver CS","2023","Department for Work and Pensions","Digital, Data and Technology","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Digital, Data and Technology","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Digital, Data and Technology","West Midlands","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Digital, Data and Technology","West Wales and The Valleys","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Digital, Data and Technology","West Wales and The Valleys","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Digital, Data and Technology","West Wales and The Valleys","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Digital, Data and Technology","West Yorkshire","Bradford","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Digital, Data and Technology","West Yorkshire","Leeds","35","[c]","48450","40140"
"Leaver CS","2023","Department for Work and Pensions","Digital, Data and Technology","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Finance","Cheshire","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Finance","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Finance","Devon","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Finance","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Finance","Greater Manchester","Manchester","15","[c]","42150","38470"
"Leaver CS","2023","Department for Work and Pensions","Finance","Inner London - West","Westminster","30","[c]","38860","39150"
"Leaver CS","2023","Department for Work and Pensions","Finance","Kent","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Finance","Lancashire","Blackpool","10","[c]","41820","36890"
"Leaver CS","2023","Department for Work and Pensions","Finance","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Finance","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Finance","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Finance","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Finance","North Yorkshire","York","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Finance","Northumberland, and Tyne and Wear","Tyneside","10","[c]","43400","36910"
"Leaver CS","2023","Department for Work and Pensions","Finance","South Yorkshire","Sheffield","15","[c]","33190","28120"
"Leaver CS","2023","Department for Work and Pensions","Finance","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Finance","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Finance","West Wales and The Valleys","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Finance","West Yorkshire","Leeds","25","[c]","39660","35720"
"Leaver CS","2023","Department for Work and Pensions","Human Resources","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Human Resources","Dorset and Somerset","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Human Resources","Hampshire and Isle of Wight","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Human Resources","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Human Resources","Lancashire","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Human Resources","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Human Resources","Merseyside","Sefton","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Human Resources","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Human Resources","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Human Resources","West Midlands","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Human Resources","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Knowledge and Information Management","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Knowledge and Information Management","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Knowledge and Information Management","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Legal","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Bedfordshire and Hertfordshire","Bedford","25","[c]","29540","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Bedfordshire and Hertfordshire","Central Bedfordshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Bedfordshire and Hertfordshire","Hertfordshire CC","100","[c]","29570","29290"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Bedfordshire and Hertfordshire","Luton","20","[c]","28010","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","30","[c]","29740","29290"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","20","[c]","28020","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","20","[c]","26380","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","40","[c]","28170","28120"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Cheshire","Cheshire East","15","[c]","29930","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Cheshire","Cheshire West and Chester","15","[c]","25140","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Cheshire","Warrington","25","[c]","27380","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","65","[c]","24790","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Cumbria","East Cumbria","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Cumbria","West Cumbria","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Derbyshire and Nottinghamshire","Derby","55","[c]","25680","21690"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Derbyshire and Nottinghamshire","East Derbyshire","25","[c]","26490","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Derbyshire and Nottinghamshire","North Nottinghamshire","30","[c]","28410","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Derbyshire and Nottinghamshire","Nottingham","65","[c]","26040","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Derbyshire and Nottinghamshire","South Nottinghamshire","10","[c]","39500","31660"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Derbyshire and Nottinghamshire","South and West Derbyshire","20","[c]","27440","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Devon","Devon CC","100","[c]","24970","21690"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Devon","Plymouth","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Devon","Torbay","20","[c]","23910","21690"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Dorset and Somerset","Bournemouth, Christchurch and Poole","30","[c]","27190","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Dorset and Somerset","Dorset","10","[c]","28940","28120"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Dorset and Somerset","Somerset CC","20","[c]","27390","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","East Anglia","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","East Anglia","Cambridgeshire CC","30","[c]","27750","28120"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","East Anglia","North and West Norfolk","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","East Anglia","Norwich and East Norfolk","45","[c]","28030","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","East Anglia","Peterborough","20","[c]","29170","28120"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","East Anglia","Suffolk CC","55","[c]","26790","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","East Wales","Cardiff and Vale of Glamorgan","40","[c]","29860","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","East Wales","Flintshire and Wrexham","50","[c]","26330","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","East Wales","Monmouthshire and Newport","50","[c]","23650","21690"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","East Wales","Powys","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","10","[c]","28540","28120"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","35","[c]","26680","26840"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","25","[c]","26330","28120"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Eastern Scotland","Angus and Dundee City","75","[c]","23860","21690"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Eastern Scotland","City of Edinburgh","30","[c]","29130","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Eastern Scotland","Clackmannanshire and Fife","85","[c]","24180","21690"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Eastern Scotland","East Lothian and Midlothian","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Eastern Scotland","Falkirk","75","[c]","24800","21690"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Eastern Scotland","Perth and Kinross, and Stirling","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Eastern Scotland","West Lothian","10","[c]","23800","21690"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Essex","Essex Haven Gateway","30","[c]","30430","29290"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Essex","Essex Thames Gateway","50","[c]","28240","29290"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Essex","Heart of Essex","25","[c]","31120","29290"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Essex","Southend-on-Sea","20","[c]","28990","29290"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Essex","Thurrock","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Essex","West Essex","20","[c]","30060","29290"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","40","[c]","27100","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","95","[c]","26670","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","85","[c]","25000","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","25","[c]","27360","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","50","[c]","26420","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Greater Manchester","Greater Manchester North East","110","[c]","24090","21690"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Greater Manchester","Greater Manchester North West","105","[c]","23970","21690"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Greater Manchester","Greater Manchester South East","85","[c]","23610","21690"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Greater Manchester","Greater Manchester South West","20","[c]","25500","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Greater Manchester","Manchester","85","[c]","26550","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Hampshire and Isle of Wight","Central Hampshire","15","[c]","27080","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Hampshire and Isle of Wight","Isle of Wight","20","[c]","27080","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Hampshire and Isle of Wight","North Hampshire","20","[c]","29250","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Hampshire and Isle of Wight","Portsmouth","75","[c]","22200","21260"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Hampshire and Isle of Wight","South Hampshire","20","[c]","27330","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Hampshire and Isle of Wight","Southampton","60","[c]","23990","21690"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","10","[c]","28480","28120"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","25","[c]","27930","28120"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","30","[c]","26110","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","20","[c]","27290","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Highlands and Islands","Orkney Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Highlands and Islands","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Inner London - East","Hackney and Newham","140","[c]","28940","31060"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Inner London - East","Haringey and Islington","50","[c]","31300","31060"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Inner London - East","Lambeth","35","[c]","30960","31060"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Inner London - East","Lewisham and Southwark","50","[c]","31230","31060"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Inner London - East","Tower Hamlets","35","[c]","35280","32520"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Inner London - West","Camden and City of London","15","[c]","31520","31060"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","30","[c]","30960","31060"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Inner London - West","Wandsworth","20","[c]","31720","31060"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Inner London - West","Westminster","35","[c]","34530","31060"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Kent","East Kent","75","[c]","28770","29290"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Kent","Kent Thames Gateway","40","[c]","27790","29290"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Kent","Medway","20","[c]","29400","29290"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Kent","Mid Kent","20","[c]","31270","29290"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Kent","West Kent","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Lancashire","Blackburn with Darwen","20","[c]","26740","21690"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Lancashire","Blackpool","225","[c]","24800","21690"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Lancashire","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Lancashire","East Lancashire","25","[c]","24590","21690"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Lancashire","Lancaster and Wyre","15","[c]","24930","21690"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Lancashire","Mid Lancashire","110","[c]","23440","21690"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Leicestershire, Rutland and Northamptonshire","Leicester","65","[c]","24820","26120"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","15","[c]","27980","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","20","[c]","26450","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","30","[c]","27660","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Lincolnshire","Lincolnshire CC","60","[c]","26890","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Merseyside","East Merseyside","35","[c]","26950","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Merseyside","Liverpool","65","[c]","26820","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Merseyside","Sefton","85","[c]","31200","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Merseyside","Wirral","70","[c]","23840","21690"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","North Eastern Scotland","Aberdeen City and Aberdeenshire","20","[c]","39410","28120"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","North Yorkshire","North Yorkshire CC","10","[c]","27400","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","North Yorkshire","York","10","[c]","28470","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Northumberland, and Tyne and Wear","Northumberland","15","[c]","29160","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Northumberland, and Tyne and Wear","Sunderland","55","[c]","27070","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Northumberland, and Tyne and Wear","Tyneside","280","[c]","24290","21690"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Outer London - East and North East","Barking & Dagenham and Havering","45","[c]","31280","31790"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Outer London - East and North East","Bexley and Greenwich","50","[c]","31080","31060"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Outer London - East and North East","Enfield","20","[c]","31320","31790"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Outer London - East and North East","Redbridge and Waltham Forest","50","[c]","30340","31060"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Outer London - South","Bromley","20","[c]","32900","32520"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Outer London - South","Croydon","20","[c]","31620","32520"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Outer London - South","Merton, Kingston upon Thames and Sutton","25","[c]","31480","31790"
