"Status","Year","Function_of_post","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Analysis","Office for Standards in Education, Children's Services and Skills","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","UK Statistics Authority","Female","45","[c]","34940","33710"
"Leaver Dept.","2023","Analysis","UK Statistics Authority","Male","35","[c]","35860","33710"
"Leaver Dept.","2023","Analysis","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Cabinet Office","Female","45","[c]","42160","39170"
"Leaver Dept.","2023","Commercial","Cabinet Office","Male","40","[c]","41170","35450"
"Leaver Dept.","2023","Commercial","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Business, Energy and Industrial Strategy","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Education","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Education","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Environment, Food and Rural Affairs","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Environment, Food and Rural Affairs","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Transport","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","HM Revenue and Customs","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Home Office","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Ministry of Defence","Female","35","[c]","38050","41200"
"Leaver Dept.","2023","Commercial","Ministry of Defence","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Ministry of Justice","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Ministry of Justice","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Attorney General's Departments","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Cabinet Office","Female","55","[c]","41690","35740"
"Leaver Dept.","2023","Communications","Cabinet Office","Male","35","[c]","40300","36680"
"Leaver Dept.","2023","Communications","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Business, Energy and Industrial Strategy","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Business, Energy and Industrial Strategy","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Education","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Education","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Environment, Food and Rural Affairs","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Environment, Food and Rural Affairs","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for International Trade","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Levelling Up, Housing and Communities","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Levelling Up, Housing and Communities","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Transport","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","HM Revenue and Customs","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","HM Revenue and Customs","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Home Office","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Home Office","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Ministry of Defence","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Ministry of Justice","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Ministry of Justice","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Attorney General's Departments","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Attorney General's Departments","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Cabinet Office","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Cabinet Office","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Department for Work and Pensions","Female","95","[c]","28800","28120"
"Leaver Dept.","2023","Counter Fraud","Department for Work and Pensions","Male","75","[c]","29350","28120"
"Leaver Dept.","2023","Counter Fraud","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","HM Revenue and Customs","Female","60","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","HM Revenue and Customs","Male","60","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Department for Work and Pensions","Female","30","[c]","23800","21690"
"Leaver Dept.","2023","Debt","Department for Work and Pensions","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","HM Revenue and Customs","Female","90","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","HM Revenue and Customs","Male","45","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Attorney General's Departments","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Cabinet Office","Female","60","[c]","39350","32990"
"Leaver Dept.","2023","Digital, Data & Technology","Cabinet Office","Male","70","[c]","42680","34830"
"Leaver Dept.","2023","Digital, Data & Technology","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Education","Female","40","[c]","43700","37880"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Education","Male","35","[c]","43420","38070"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for International Trade","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Transport","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Transport","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Work and Pensions","Female","50","[c]","41420","38470"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Work and Pensions","Male","65","[c]","41350","38470"
"Leaver Dept.","2023","Digital, Data & Technology","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","HM Revenue and Customs","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","HM Revenue and Customs","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Home Office","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Home Office","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Ministry of Defence","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Ministry of Defence","Male","45","[c]","37390","37410"
"Leaver Dept.","2023","Digital, Data & Technology","Ministry of Justice","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Ministry of Justice","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","National Crime Agency","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","National Crime Agency","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","The National Archives","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","UK Statistics Authority","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","UK Statistics Authority","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Cabinet Office","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Cabinet Office","Male","35","[c]","35760","33250"
"Leaver Dept.","2023","Finance","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Business, Energy and Industrial Strategy","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Business, Energy and Industrial Strategy","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Education","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Education","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Environment, Food and Rural Affairs","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for International Trade","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for International Trade","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Levelling Up, Housing and Communities","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Transport","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Transport","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Work and Pensions","Female","55","[c]","42000","35700"
"Leaver Dept.","2023","Finance","Department for Work and Pensions","Male","50","[c]","43730","38090"
"Leaver Dept.","2023","Finance","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","HM Revenue and Customs","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","HM Revenue and Customs","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","HM Treasury","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Home Office","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Home Office","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Defence","Female","30","[c]","46320","41390"
"Leaver Dept.","2023","Finance","Ministry of Defence","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Justice","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Justice","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Department for Environment, Food and Rural Affairs","Female","30","[c]","23890","22150"
"Leaver Dept.","2023","Grants Management","Department for Environment, Food and Rural Affairs","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Attorney General's Departments","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Cabinet Office","Female","100","[c]","39180","34550"
"Leaver Dept.","2023","Human Resources","Cabinet Office","Male","45","[c]","36960","33020"
"Leaver Dept.","2023","Human Resources","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Business, Energy and Industrial Strategy","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Business, Energy and Industrial Strategy","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Digital, Culture, Media and Sport","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Education","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Education","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Environment, Food and Rural Affairs","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Environment, Food and Rural Affairs","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for International Trade","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Levelling Up, Housing and Communities","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Transport","Female","45","[c]","32380","31660"
"Leaver Dept.","2023","Human Resources","Department for Transport","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Work and Pensions","Female","70","[c]","35060","32260"
"Leaver Dept.","2023","Human Resources","Department for Work and Pensions","Male","40","[c]","35060","32000"
"Leaver Dept.","2023","Human Resources","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HM Revenue and Customs","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HM Revenue and Customs","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HM Treasury","Female","15","[c]","[c]","[c]"
