"Status","Year","Disability","Ethnicity","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Declared non-disabled","White","AA/AO","AO","1180","[c]","22080","21690"
"Leaver Dept.","2023","Declared non-disabled","White","EO","EO","1600","[c]","27780","28090"
"Leaver Dept.","2023","Declared non-disabled","White","G6/G7","G6","335","[c]","67540","66530"
"Leaver Dept.","2023","Declared non-disabled","White","G6/G7","G7","875","[c]","54810","54700"
"Leaver Dept.","2023","Declared non-disabled","White","SCS level","SCS level","205","[c]","91460","82360"
"Leaver Dept.","2023","Declared non-disabled","White","SEO/HEO","HEO","1290","[c]","33910","33990"
"Leaver Dept.","2023","Declared non-disabled","White","SEO/HEO","SEO","1020","[c]","41280","40840"
"Leaver Dept.","2023","Declared non-disabled","White","Unknown","Unknown","90","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","AA/AO","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","EO","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","SEO/HEO","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","AA/AO","AO","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","EO","EO","40","[c]","28370","28120"
"Leaver Dept.","2023","Undeclared","Undeclared","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","G6/G7","G7","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","SEO/HEO","HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","SEO/HEO","SEO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","AA/AO","AO","70","[c]","22010","21780"
"Leaver Dept.","2023","Undeclared","White","EO","EO","85","[c]","27830","28120"
"Leaver Dept.","2023","Undeclared","White","G6/G7","G6","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","G6/G7","G7","50","[c]","54070","53840"
"Leaver Dept.","2023","Undeclared","White","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","SEO/HEO","HEO","80","[c]","32790","33000"
"Leaver Dept.","2023","Undeclared","White","SEO/HEO","SEO","55","[c]","40290","40250"
"Leaver Dept.","2023","Undeclared","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","AA/AO","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","EO","EO","50","[c]","28630","28650"
"Leaver Dept.","2023","Unknown","Asian","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","G6/G7","G7","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","SEO/HEO","HEO","55","[c]","33700","33630"
"Leaver Dept.","2023","Unknown","Asian","SEO/HEO","SEO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","EO","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","SEO/HEO","HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","SEO/HEO","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","EO","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","G6/G7","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","SEO/HEO","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","AA/AO","AA","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","AA/AO","AO","475","[c]","22820","22400"
"Leaver Dept.","2023","Unknown","Unknown","EO","EO","480","[c]","27890","27570"
"Leaver Dept.","2023","Unknown","Unknown","G6/G7","G6","145","[c]","67950","66780"
"Leaver Dept.","2023","Unknown","Unknown","G6/G7","G7","390","[c]","55750","55150"
"Leaver Dept.","2023","Unknown","Unknown","SCS level","SCS level","90","[c]","87020","76380"
"Leaver Dept.","2023","Unknown","Unknown","SEO/HEO","HEO","1125","[c]","32820","32000"
"Leaver Dept.","2023","Unknown","Unknown","SEO/HEO","SEO","380","[c]","41550","41550"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","AA/AO","AO","80","[c]","23420","22400"
"Leaver Dept.","2023","Unknown","White","EO","EO","150","[c]","28260","27260"
"Leaver Dept.","2023","Unknown","White","G6/G7","G6","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","G6/G7","G7","135","[c]","53870","53960"
"Leaver Dept.","2023","Unknown","White","SCS level","SCS level","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","SEO/HEO","HEO","205","[c]","33580","32660"
"Leaver Dept.","2023","Unknown","White","SEO/HEO","SEO","175","[c]","40960","40130"
"Leaver Dept.","2023","Unknown","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","AA/AO","AO","115","[c]","22970","21780"
"New entrant CS","2023","Declared disabled","Asian","EO","EO","55","[c]","27570","27820"
"New entrant CS","2023","Declared disabled","Asian","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","SEO/HEO","HEO","45","[c]","32200","32190"
"New entrant CS","2023","Declared disabled","Asian","SEO/HEO","SEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Unknown","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","AA/AO","AO","50","[c]","25400","22520"
"New entrant CS","2023","Declared disabled","Black","EO","EO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","SEO/HEO","HEO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Unknown","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","AA/AO","AA","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","AA/AO","AO","45","[c]","24190","22400"
"New entrant CS","2023","Declared disabled","Mixed","EO","EO","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","SEO/HEO","HEO","35","[c]","32330","32720"
"New entrant CS","2023","Declared disabled","Mixed","SEO/HEO","SEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Unknown","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","AA/AO","AO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","AA/AO","AA","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","AA/AO","AO","45","[c]","24080","22790"
"New entrant CS","2023","Declared disabled","Unknown","EO","EO","45","[c]","28090","27500"
"New entrant CS","2023","Declared disabled","Unknown","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","SEO/HEO","HEO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","SEO/HEO","SEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","AA/AO","AA","205","[c]","22130","22180"
"New entrant CS","2023","Declared disabled","White","AA/AO","AO","1015","[c]","23340","22220"
"New entrant CS","2023","Declared disabled","White","EO","EO","530","[c]","27400","28050"
"New entrant CS","2023","Declared disabled","White","G6/G7","G6","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","G6/G7","G7","150","[c]","54440","54100"
"New entrant CS","2023","Declared disabled","White","SCS level","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","SEO/HEO","HEO","470","[c]","32880","32990"
"New entrant CS","2023","Declared disabled","White","SEO/HEO","SEO","195","[c]","40930","40260"
"New entrant CS","2023","Declared disabled","White","Unknown","Unknown","395","[c]","23340","23640"
"New entrant CS","2023","Declared non-disabled","Asian","AA/AO","AA","80","[c]","22770","23230"
"New entrant CS","2023","Declared non-disabled","Asian","AA/AO","AO","1230","[c]","23450","22520"
"New entrant CS","2023","Declared non-disabled","Asian","EO","EO","420","[c]","27800","27840"
"New entrant CS","2023","Declared non-disabled","Asian","G6/G7","G6","35","[c]","72370","69990"
"New entrant CS","2023","Declared non-disabled","Asian","G6/G7","G7","145","[c]","56130","54330"
"New entrant CS","2023","Declared non-disabled","Asian","SCS level","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","SEO/HEO","HEO","300","[c]","34750","34300"
"New entrant CS","2023","Declared non-disabled","Asian","SEO/HEO","SEO","200","[c]","42350","41780"
"New entrant CS","2023","Declared non-disabled","Asian","Unknown","Unknown","170","[c]","22920","23640"
"New entrant CS","2023","Declared non-disabled","Black","AA/AO","AA","65","[c]","24230","23230"
"New entrant CS","2023","Declared non-disabled","Black","AA/AO","AO","525","[c]","25910","24280"
"New entrant CS","2023","Declared non-disabled","Black","EO","EO","170","[c]","27990","28120"
"New entrant CS","2023","Declared non-disabled","Black","G6/G7","G6","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","G6/G7","G7","75","[c]","56620","54630"
"New entrant CS","2023","Declared non-disabled","Black","SCS level","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","SEO/HEO","HEO","165","[c]","34690","34400"
"New entrant CS","2023","Declared non-disabled","Black","SEO/HEO","SEO","125","[c]","41830","41670"
"New entrant CS","2023","Declared non-disabled","Black","Unknown","Unknown","155","[c]","24750","23640"
"New entrant CS","2023","Declared non-disabled","Mixed","AA/AO","AA","45","[c]","22560","23230"
"New entrant CS","2023","Declared non-disabled","Mixed","AA/AO","AO","275","[c]","24950","22520"
"New entrant CS","2023","Declared non-disabled","Mixed","EO","EO","120","[c]","27550","27760"
"New entrant CS","2023","Declared non-disabled","Mixed","G6/G7","G6","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","G6/G7","G7","50","[c]","54970","55000"
"New entrant CS","2023","Declared non-disabled","Mixed","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","SEO/HEO","HEO","90","[c]","34070","33930"
"New entrant CS","2023","Declared non-disabled","Mixed","SEO/HEO","SEO","55","[c]","41310","41550"
"New entrant CS","2023","Declared non-disabled","Mixed","Unknown","Unknown","115","[c]","24280","23640"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","AA/AO","AA","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","AA/AO","AO","70","[c]","24690","22520"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","EO","EO","35","[c]","27910","28120"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","SEO/HEO","HEO","30","[c]","34210","34000"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","SEO/HEO","SEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","Unknown","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","AA/AO","AA","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","AA/AO","AO","90","[c]","24290","22150"
"New entrant CS","2023","Declared non-disabled","Undeclared","EO","EO","40","[c]","28160","27970"
"New entrant CS","2023","Declared non-disabled","Undeclared","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","G6/G7","G7","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","SEO/HEO","HEO","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","SEO/HEO","SEO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Unknown","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","AA/AO","AA","40","[c]","21880","22080"
"New entrant CS","2023","Declared non-disabled","Unknown","AA/AO","AO","160","[c]","22710","22180"
"New entrant CS","2023","Declared non-disabled","Unknown","EO","EO","65","[c]","26860","26620"
"New entrant CS","2023","Declared non-disabled","Unknown","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","G6/G7","G7","35","[c]","60930","58650"
"New entrant CS","2023","Declared non-disabled","Unknown","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","SEO/HEO","HEO","50","[c]","33490","33000"
"New entrant CS","2023","Declared non-disabled","Unknown","SEO/HEO","SEO","60","[c]","41680","40900"
"New entrant CS","2023","Declared non-disabled","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","AA/AO","AA","1230","[c]","22380","23230"
"New entrant CS","2023","Declared non-disabled","White","AA/AO","AO","6740","[c]","24740","22520"
"New entrant CS","2023","Declared non-disabled","White","EO","EO","2485","[c]","27650","27820"
"New entrant CS","2023","Declared non-disabled","White","G6/G7","G6","275","[c]","70860","68540"
"New entrant CS","2023","Declared non-disabled","White","G6/G7","G7","1230","[c]","56260","54150"
"New entrant CS","2023","Declared non-disabled","White","SCS level","SCS level","90","[c]","101890","95000"
"New entrant CS","2023","Declared non-disabled","White","SEO/HEO","HEO","2260","[c]","33750","33530"
"New entrant CS","2023","Declared non-disabled","White","SEO/HEO","SEO","1530","[c]","42110","41460"
"New entrant CS","2023","Declared non-disabled","White","Unknown","Unknown","1935","[c]","23680","23640"
"New entrant CS","2023","Undeclared","Asian","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","AA/AO","AO","40","[c]","22590","22500"
"New entrant CS","2023","Undeclared","Asian","EO","EO","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","SEO/HEO","HEO","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","AA/AO","AO","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","AA/AO","AO","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","SEO/HEO","HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","AA/AO","AA","5","[c]","[c]","[c]"
