"Status","Year","Disability","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Undeclared","Department for Environment, Food and Rural Affairs","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Environment, Food and Rural Affairs","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Levelling Up, Housing and Communities","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Levelling Up, Housing and Communities","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Transport","Female","50","[c]","29560","27020"
"Leaver CS","2023","Undeclared","Department for Transport","Male","75","[c]","32330","27870"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","Female","190","[c]","26950","27570"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","Male","130","[c]","30090","27570"
"Leaver CS","2023","Undeclared","Department of Health and Social Care","Female","110","[c]","40470","37420"
"Leaver CS","2023","Undeclared","Department of Health and Social Care","Male","60","[c]","50920","41660"
"Leaver CS","2023","Undeclared","Estyn","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Estyn","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Food Standards Agency","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Food Standards Agency","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Land Registry","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Revenue and Customs","Female","95","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Revenue and Customs","Male","125","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Treasury","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Treasury","Male","35","[c]","39050","33720"
"Leaver CS","2023","Undeclared","Home Office","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Home Office","Male","40","[c]","35400","28070"
"Leaver CS","2023","Undeclared","Ministry of Defence","Female","90","[c]","33720","32880"
"Leaver CS","2023","Undeclared","Ministry of Defence","Male","240","[c]","37080","34300"
"Leaver CS","2023","Undeclared","Ministry of Justice","Female","355","[c]","25890","21780"
"Leaver CS","2023","Undeclared","Ministry of Justice","Male","460","[c]","34190","29660"
"Leaver CS","2023","Undeclared","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office of Rail and Road","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office of Rail and Road","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Scottish Government","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Scottish Government","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","UK Statistics Authority","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","UK Statistics Authority","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Welsh Government","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Welsh Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Attorney General's Departments","Female","105","[c]","39600","29370"
"Leaver CS","2023","Unknown","Attorney General's Departments","Male","65","[c]","44930","43370"
"Leaver CS","2023","Unknown","Cabinet Office","Female","230","[c]","46620","37390"
"Leaver CS","2023","Unknown","Cabinet Office","Male","225","[c]","51720","41930"
"Leaver CS","2023","Unknown","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Chancellor's other departments","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Charity Commission","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Charity Commission","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Competition and Markets Authority","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","Female","120","[c]","33810","30950"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","Male","150","[c]","39280","36270"
"Leaver CS","2023","Unknown","Department for Digital, Culture, Media and Sport","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Digital, Culture, Media and Sport","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education","Female","120","[c]","36360","34710"
"Leaver CS","2023","Unknown","Department for Education","Male","105","[c]","39620","37590"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Female","100","[c]","27890","24920"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Male","85","[c]","30880","25920"
"Leaver CS","2023","Unknown","Department for International Trade","Female","55","[c]","41530","40050"
"Leaver CS","2023","Unknown","Department for International Trade","Male","75","[c]","36580","32120"
"Leaver CS","2023","Unknown","Department for Levelling Up, Housing and Communities","Female","35","[c]","43820","34550"
"Leaver CS","2023","Unknown","Department for Levelling Up, Housing and Communities","Male","35","[c]","34730","26870"
"Leaver CS","2023","Unknown","Department for Transport","Female","155","[c]","27440","22500"
"Leaver CS","2023","Unknown","Department for Transport","Male","275","[c]","28100","26780"
"Leaver CS","2023","Unknown","Department for Work and Pensions","Female","365","[c]","27530","26970"
"Leaver CS","2023","Unknown","Department for Work and Pensions","Male","320","[c]","30300","27570"
"Leaver CS","2023","Unknown","Department of Health and Social Care","Female","685","[c]","45210","40500"
"Leaver CS","2023","Unknown","Department of Health and Social Care","Male","430","[c]","49870","42890"
"Leaver CS","2023","Unknown","Estyn","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Estyn","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Food Standards Agency","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Food Standards Agency","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Foreign, Commonwealth and Development Office","Female","185","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Foreign, Commonwealth and Development Office","Male","165","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Land Registry","Female","90","[c]","32400","28080"
"Leaver CS","2023","Unknown","HM Land Registry","Male","85","[c]","33110","31680"
"Leaver CS","2023","Unknown","HM Revenue and Customs","Female","705","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Revenue and Customs","Male","685","[c]","30380","26020"
"Leaver CS","2023","Unknown","HM Treasury","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Treasury","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Home Office","Female","485","[c]","29500","25880"
"Leaver CS","2023","Unknown","Home Office","Male","535","[c]","30840","25880"
"Leaver CS","2023","Unknown","Ministry of Defence","Female","495","[c]","34150","30650"
"Leaver CS","2023","Unknown","Ministry of Defence","Male","1060","[c]","34990","31710"
"Leaver CS","2023","Unknown","Ministry of Justice","Female","1380","[c]","26070","21780"
"Leaver CS","2023","Unknown","Ministry of Justice","Male","1010","[c]","29670","23680"
"Leaver CS","2023","Unknown","National Crime Agency","Female","115","[c]","37210","36040"
"Leaver CS","2023","Unknown","National Crime Agency","Male","150","[c]","42170","39690"
"Leaver CS","2023","Unknown","Northern Ireland Office","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office for Standards in Education, Children's Services and Skills","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of Gas and Electricity Markets","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of Gas and Electricity Markets","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of the Secretary of State for Scotland","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scottish Government","Female","435","[c]","33090","29100"
"Leaver CS","2023","Unknown","Scottish Government","Male","495","[c]","34780","31940"
"Leaver CS","2023","Unknown","The National Archives","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","The National Archives","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Statistics Authority","Female","120","[c]","27280","21200"
"Leaver CS","2023","Unknown","UK Statistics Authority","Male","165","[c]","30740","24840"
"Leaver CS","2023","Unknown","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Welsh Government","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Welsh Government","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Attorney General's Departments","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Attorney General's Departments","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Cabinet Office","Female","65","[c]","44030","40600"
"Leaver Dept.","2023","Declared disabled","Cabinet Office","Male","55","[c]","45010","37300"
"Leaver Dept.","2023","Declared disabled","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Female","50","[c]","40800","35420"
"Leaver Dept.","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Male","30","[c]","43180","40050"
"Leaver Dept.","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department for Digital, Culture, Media and Sport","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department for Digital, Culture, Media and Sport","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department for Education","Female","30","[c]","42500","37590"
"Leaver Dept.","2023","Declared disabled","Department for Education","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Female","45","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department for International Trade","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department for International Trade","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Female","30","[c]","41000","36250"
"Leaver Dept.","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department for Transport","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department for Transport","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department for Work and Pensions","Female","260","[c]","28900","28120"
"Leaver Dept.","2023","Declared disabled","Department for Work and Pensions","Male","135","[c]","28250","28120"
"Leaver Dept.","2023","Declared disabled","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department of Health and Social Care","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department of Health and Social Care","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Estyn","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Estyn","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Estyn","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","HM Revenue and Customs","Female","60","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","HM Revenue and Customs","Male","45","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","HM Treasury","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","HM Treasury","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Home Office","Female","50","[c]","38310","32160"
"Leaver Dept.","2023","Declared disabled","Home Office","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Ministry of Defence","Female","40","[c]","34520","33990"
"Leaver Dept.","2023","Declared disabled","Ministry of Defence","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Ministry of Justice","Female","120","[c]","29820","27170"
"Leaver Dept.","2023","Declared disabled","Ministry of Justice","Male","90","[c]","32670","29660"
"Leaver Dept.","2023","Declared disabled","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Scottish Government","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Scottish Government","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","UK Statistics Authority","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","UK Statistics Authority","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Welsh Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Welsh Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Attorney General's Departments","Female","100","[c]","43800","38920"
"Leaver Dept.","2023","Declared non-disabled","Attorney General's Departments","Male","55","[c]","47850","50250"
"Leaver Dept.","2023","Declared non-disabled","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Cabinet Office","Female","435","[c]","44000","40580"
"Leaver Dept.","2023","Declared non-disabled","Cabinet Office","Male","325","[c]","45990","40600"
"Leaver Dept.","2023","Declared non-disabled","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Charity Commission","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Competition and Markets Authority","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Competition and Markets Authority","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Female","225","[c]","41780","40050"
"Leaver Dept.","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Male","200","[c]","43970","40050"
"Leaver Dept.","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport","Female","90","[c]","44830","36150"
"Leaver Dept.","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport","Male","85","[c]","46600","41670"
"Leaver Dept.","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Education","Female","155","[c]","45560","41880"
"Leaver Dept.","2023","Declared non-disabled","Department for Education","Male","85","[c]","49780","43490"
"Leaver Dept.","2023","Declared non-disabled","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","Female","240","[c]","26930","24370"
"Leaver Dept.","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","Male","170","[c]","27330","24920"
"Leaver Dept.","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for International Trade","Female","55","[c]","40800","35080"
"Leaver Dept.","2023","Declared non-disabled","Department for International Trade","Male","50","[c]","45790","38490"
"Leaver Dept.","2023","Declared non-disabled","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Female","180","[c]","41040","36340"
"Leaver Dept.","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Male","130","[c]","43980","37780"
"Leaver Dept.","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Transport","Female","190","[c]","33780","31660"
"Leaver Dept.","2023","Declared non-disabled","Department for Transport","Male","195","[c]","38450","34230"
"Leaver Dept.","2023","Declared non-disabled","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Work and Pensions","Female","1220","[c]","29990","28120"
"Leaver Dept.","2023","Declared non-disabled","Department for Work and Pensions","Male","800","[c]","30870","28120"
"Leaver Dept.","2023","Declared non-disabled","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department of Health and Social Care","Female","80","[c]","37160","31300"
"Leaver Dept.","2023","Declared non-disabled","Department of Health and Social Care","Male","40","[c]","[c]","[c]"
