"Status","Year","Profession_of_post","Region_ITL1","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Property","North West (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","North West (England)","Outside London","EO","15","[c]","26930","27000"
"Leaver CS","2023","Property","North West (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","North West (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","North West (England)","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","North West (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Northern Ireland","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Northern Ireland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Northern Ireland","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Overseas","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Overseas","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Scotland","Outside London","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","Scotland","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Scotland","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Scotland","Outside London","SEO","10","[c]","44650","45500"
"Leaver CS","2023","Property","South East (England)","Outside London","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","South East (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","South East (England)","Outside London","EO","15","[c]","27550","27270"
"Leaver CS","2023","Property","South East (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","South East (England)","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","South East (England)","Outside London","HEO","10","[c]","34330","34000"
"Leaver CS","2023","Property","South East (England)","Outside London","SEO","10","[c]","43250","42500"
"Leaver CS","2023","Property","South East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","South West (England)","Outside London","AA","10","[c]","19140","19030"
"Leaver CS","2023","Property","South West (England)","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","South West (England)","Outside London","EO","10","[c]","27270","26920"
"Leaver CS","2023","Property","South West (England)","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","South West (England)","Outside London","HEO","25","[c]","33510","33570"
"Leaver CS","2023","Property","South West (England)","Outside London","SEO","15","[c]","43440","42510"
"Leaver CS","2023","Property","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Wales","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Wales","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Wales","Outside London","EO","10","[c]","26490","26920"
"Leaver CS","2023","Property","Wales","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Wales","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Wales","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","Wales","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","West Midlands (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","West Midlands (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","West Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","West Midlands (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","West Midlands (England)","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","West Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","West Midlands (England)","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","Yorkshire and The Humber","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Yorkshire and The Humber","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Yorkshire and The Humber","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","Yorkshire and The Humber","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Yorkshire and The Humber","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Yorkshire and The Humber","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Yorkshire and The Humber","Outside London","SEO","15","[c]","43960","44710"
"Leaver CS","2023","Psychology","East Midlands (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","East Midlands (England)","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","East Midlands (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","East Midlands (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","East Midlands (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","East of England","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","East of England","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","East of England","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","East of England","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","London","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","London","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","London","London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","London","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","North East (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","North East (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","North East (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","North East (England)","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","North West (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","North West (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","North West (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","North West (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","Scotland","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","Scotland","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","South East (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","South East (England)","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","South East (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","South East (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","South West (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","South West (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","South West (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","South West (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","South West (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","Wales","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","Wales","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","Wales","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","West Midlands (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","West Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","West Midlands (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","West Midlands (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","Yorkshire and The Humber","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","Yorkshire and The Humber","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","Yorkshire and The Humber","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","Yorkshire and The Humber","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","East Midlands (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","East Midlands (England)","Outside London","EO","15","[c]","26210","26520"
"Leaver CS","2023","Science and Engineering","East Midlands (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","East Midlands (England)","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","East Midlands (England)","Outside London","HEO","35","[c]","33660","33710"
"Leaver CS","2023","Science and Engineering","East Midlands (England)","Outside London","SEO","25","[c]","41690","41660"
"Leaver CS","2023","Science and Engineering","East of England","Outside London","AO","10","[c]","23320","22600"
"Leaver CS","2023","Science and Engineering","East of England","Outside London","EO","15","[c]","28250","28750"
"Leaver CS","2023","Science and Engineering","East of England","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","East of England","Outside London","G7","10","[c]","50770","49400"
"Leaver CS","2023","Science and Engineering","East of England","Outside London","HEO","35","[c]","33120","32840"
"Leaver CS","2023","Science and Engineering","East of England","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","East of England","Outside London","SEO","35","[c]","41070","41480"
"Leaver CS","2023","Science and Engineering","London","London","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","London","London","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","London","London","EO","20","[c]","28500","27960"
"Leaver CS","2023","Science and Engineering","London","London","G6","10","[c]","73020","74020"
"Leaver CS","2023","Science and Engineering","London","London","G7","25","[c]","56490","55640"
"Leaver CS","2023","Science and Engineering","London","London","HEO","45","[c]","33810","33330"
"Leaver CS","2023","Science and Engineering","London","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","London","London","SEO","40","[c]","42010","41380"
"Leaver CS","2023","Science and Engineering","North East (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","North East (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","North East (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","North East (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","North West (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","North West (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","North West (England)","Outside London","EO","15","[c]","25930","25290"
"Leaver CS","2023","Science and Engineering","North West (England)","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","North West (England)","Outside London","HEO","25","[c]","31970","32500"
"Leaver CS","2023","Science and Engineering","North West (England)","Outside London","SEO","15","[c]","41500","41660"
"Leaver CS","2023","Science and Engineering","North West (England)","Outside London","Unknown","15","[c]","41730","35020"
"Leaver CS","2023","Science and Engineering","Northern Ireland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Overseas","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Overseas","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Overseas","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Scotland","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Scotland","Outside London","AO","10","[c]","22080","21580"
"Leaver CS","2023","Science and Engineering","Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Scotland","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Scotland","Outside London","HEO","10","[c]","37440","33780"
"Leaver CS","2023","Science and Engineering","Scotland","Outside London","SEO","10","[c]","45820","47750"
"Leaver CS","2023","Science and Engineering","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","South East (England)","Outside London","AA","10","[c]","19380","19280"
"Leaver CS","2023","Science and Engineering","South East (England)","Outside London","AO","25","[c]","23820","24370"
"Leaver CS","2023","Science and Engineering","South East (England)","Outside London","EO","25","[c]","27230","27050"
"Leaver CS","2023","Science and Engineering","South East (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","South East (England)","Outside London","G7","35","[c]","50980","49260"
"Leaver CS","2023","Science and Engineering","South East (England)","Outside London","HEO","50","[c]","33130","32320"
"Leaver CS","2023","Science and Engineering","South East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","South East (England)","Outside London","SEO","60","[c]","41070","40260"
"Leaver CS","2023","Science and Engineering","South West (England)","Outside London","AA","30","[c]","19430","19280"
"Leaver CS","2023","Science and Engineering","South West (England)","Outside London","AO","75","[c]","22280","20750"
"Leaver CS","2023","Science and Engineering","South West (England)","Outside London","EO","40","[c]","25650","25900"
"Leaver CS","2023","Science and Engineering","South West (England)","Outside London","G6","15","[c]","73530","71890"
"Leaver CS","2023","Science and Engineering","South West (England)","Outside London","G7","60","[c]","54000","49430"
"Leaver CS","2023","Science and Engineering","South West (England)","Outside London","HEO","165","[c]","32350","32500"
"Leaver CS","2023","Science and Engineering","South West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","South West (England)","Outside London","SEO","150","[c]","43130","42620"
"Leaver CS","2023","Science and Engineering","South West (England)","Outside London","Unknown","50","[c]","39140","33690"
"Leaver CS","2023","Science and Engineering","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Wales","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Wales","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Wales","Outside London","EO","20","[c]","29580","30230"
"Leaver CS","2023","Science and Engineering","Wales","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Wales","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Wales","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Wales","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","West Midlands (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","West Midlands (England)","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","West Midlands (England)","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","West Midlands (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","West Midlands (England)","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","West Midlands (England)","Outside London","HEO","25","[c]","32850","32080"
"Leaver CS","2023","Science and Engineering","West Midlands (England)","Outside London","SEO","15","[c]","39770","38340"
"Leaver CS","2023","Science and Engineering","Yorkshire and The Humber","Outside London","AO","10","[c]","21800","21300"
"Leaver CS","2023","Science and Engineering","Yorkshire and The Humber","Outside London","EO","10","[c]","27590","27660"
"Leaver CS","2023","Science and Engineering","Yorkshire and The Humber","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Yorkshire and The Humber","Outside London","HEO","15","[c]","32870","32220"
"Leaver CS","2023","Science and Engineering","Yorkshire and The Humber","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","East Midlands (England)","Outside London","AA","10","[c]","23000","21380"
"Leaver CS","2023","Security","East Midlands (England)","Outside London","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","East Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","East Midlands (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","East Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","East of England","Outside London","AA","20","[c]","25230","25000"
"Leaver CS","2023","Security","East of England","Outside London","AO","25","[c]","33220","30560"
"Leaver CS","2023","Security","East of England","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","East of England","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","East of England","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","East of England","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","East of England","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","London","London","AA","20","[c]","24320","24380"
"Leaver CS","2023","Security","London","London","AO","20","[c]","32320","30440"
"Leaver CS","2023","Security","London","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","London","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","London","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","London","London","HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Security","London","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","London","London","SEO","20","[c]","45900","44500"
"Leaver CS","2023","Security","North East (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","North East (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","North East (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","North West (England)","Outside London","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","North West (England)","Outside London","AO","15","[c]","29130","26950"
"Leaver CS","2023","Security","North West (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","North West (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","North West (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Northern Ireland","Outside London","AA","20","[c]","21800","21500"
"Leaver CS","2023","Security","Northern Ireland","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Overseas","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Scotland","Outside London","AA","45","[c]","22160","21380"
"Leaver CS","2023","Security","Scotland","Outside London","AO","45","[c]","37870","40880"
"Leaver CS","2023","Security","Scotland","Outside London","EO","10","[c]","40540","46710"
"Leaver CS","2023","Security","Scotland","Outside London","HEO","15","[c]","51650","57980"
"Leaver CS","2023","Security","South East (England)","Outside London","AA","40","[c]","23780","22550"
"Leaver CS","2023","Security","South East (England)","Outside London","AO","115","[c]","32580","29480"
"Leaver CS","2023","Security","South East (England)","Outside London","EO","20","[c]","37260","32190"
"Leaver CS","2023","Security","South East (England)","Outside London","HEO","10","[c]","42610","34340"
"Leaver CS","2023","Security","South East (England)","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","South East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","South West (England)","Outside London","AA","60","[c]","24910","25000"
"Leaver CS","2023","Security","South West (England)","Outside London","AO","55","[c]","32860","30200"
"Leaver CS","2023","Security","South West (England)","Outside London","EO","25","[c]","34310","29890"
"Leaver CS","2023","Security","South West (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","South West (England)","Outside London","HEO","10","[c]","37040","34320"
"Leaver CS","2023","Security","South West (England)","Outside London","SEO","10","[c]","43870","44120"
"Leaver CS","2023","Security","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Wales","Outside London","AA","15","[c]","22840","21380"
"Leaver CS","2023","Security","Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Wales","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Wales","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Wales","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Wales","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","West Midlands (England)","Outside London","AA","10","[c]","22470","21380"
"Leaver CS","2023","Security","West Midlands (England)","Outside London","AO","10","[c]","33210","30700"
"Leaver CS","2023","Security","West Midlands (England)","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","West Midlands (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","West Midlands (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","West Midlands (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Yorkshire and The Humber","Outside London","AA","15","[c]","21980","21060"
"Leaver CS","2023","Security","Yorkshire and The Humber","Outside London","AO","20","[c]","34820","39980"
"Leaver CS","2023","Security","Yorkshire and The Humber","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Yorkshire and The Humber","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Yorkshire and The Humber","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Yorkshire and The Humber","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","East Midlands (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","East Midlands (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","London","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","London","London","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","London","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","London","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","London","London","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","London","London","HEO","20","[c]","30140","34560"
"Leaver CS","2023","Social Research","London","London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","North East (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","North East (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","North West (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","North West (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","South East (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","South East (England)","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","South East (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","South West (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","South West (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","South West (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Wales","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Wales","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Wales","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Wales","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Wales","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","West Midlands (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","West Midlands (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Yorkshire and The Humber","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Yorkshire and The Humber","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","East Midlands (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","East of England","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","East of England","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","London","London","AA","35","[c]","23470","23500"
"Leaver CS","2023","Statistics","London","London","AO","15","[c]","25770","26560"
"Leaver CS","2023","Statistics","London","London","EO","15","[c]","29360","29660"
"Leaver CS","2023","Statistics","London","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","London","London","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","London","London","HEO","20","[c]","33180","33710"
"Leaver CS","2023","Statistics","London","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","London","London","SEO","10","[c]","43780","43030"
"Leaver CS","2023","Statistics","North East (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","North East (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","North West (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","North West (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","North West (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","North West (England)","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Scotland","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","South East (England)","Outside London","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","South East (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","South East (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","South East (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","South East (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","South East (England)","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","South East (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
