"Status","Year","Parent_department","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Ministry of Defence","London","EO","55","[c]","31820","30950"
"Leaver CS","2023","Ministry of Defence","London","G6/G7","45","[c]","65240","61440"
"Leaver CS","2023","Ministry of Defence","London","SCS level","15","[c]","96410","97380"
"Leaver CS","2023","Ministry of Defence","London","SEO/HEO","125","[c]","43030","43470"
"Leaver CS","2023","Ministry of Defence","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Outside London","AA/AO","1690","[c]","24030","22220"
"Leaver CS","2023","Ministry of Defence","Outside London","EO","695","[c]","29310","27470"
"Leaver CS","2023","Ministry of Defence","Outside London","G6/G7","415","[c]","60520","56900"
"Leaver CS","2023","Ministry of Defence","Outside London","SCS level","35","[c]","109290","103220"
"Leaver CS","2023","Ministry of Defence","Outside London","SEO/HEO","1560","[c]","38440","38140"
"Leaver CS","2023","Ministry of Defence","Outside London","Unknown","180","[c]","40950","36910"
"Leaver CS","2023","Ministry of Defence","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Overseas","G6/G7","10","[c]","72950","70820"
"Leaver CS","2023","Ministry of Defence","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Overseas","SEO/HEO","60","[c]","45460","44220"
"Leaver CS","2023","Ministry of Defence","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Unknown","Unknown","200","[c]","36910","34110"
"Leaver CS","2023","Ministry of Justice","London","AA/AO","800","[c]","24690","25480"
"Leaver CS","2023","Ministry of Justice","London","EO","225","[c]","29510","29660"
"Leaver CS","2023","Ministry of Justice","London","G6/G7","155","[c]","61940","60570"
"Leaver CS","2023","Ministry of Justice","London","SCS level","15","[c]","93400","84520"
"Leaver CS","2023","Ministry of Justice","London","SEO/HEO","305","[c]","40280","41750"
"Leaver CS","2023","Ministry of Justice","London","Unknown","275","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Outside London","AA/AO","5195","[c]","21430","21780"
"Leaver CS","2023","Ministry of Justice","Outside London","EO","640","[c]","25870","25830"
"Leaver CS","2023","Ministry of Justice","Outside London","G6/G7","110","[c]","58930","59000"
"Leaver CS","2023","Ministry of Justice","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Outside London","SEO/HEO","590","[c]","37510","37680"
"Leaver CS","2023","Ministry of Justice","Outside London","Unknown","1680","[c]","33980","25240"
"Leaver CS","2023","Ministry of Justice","Unknown","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","London","AA/AO","10","[c]","27970","26550"
"Leaver CS","2023","National Crime Agency","London","EO","40","[c]","37170","37050"
"Leaver CS","2023","National Crime Agency","London","G6/G7","20","[c]","70310","71430"
"Leaver CS","2023","National Crime Agency","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","London","SEO/HEO","35","[c]","47770","47300"
"Leaver CS","2023","National Crime Agency","Outside London","AA/AO","30","[c]","25430","24650"
"Leaver CS","2023","National Crime Agency","Outside London","EO","105","[c]","35250","36040"
"Leaver CS","2023","National Crime Agency","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Outside London","SEO/HEO","85","[c]","44060","43840"
"Leaver CS","2023","National Crime Agency","Overseas","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Overseas","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","London","G6/G7","10","[c]","73130","76140"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","London","SEO/HEO","15","[c]","41020","40290"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Outside London","AA/AO","25","[c]","20870","22490"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Outside London","EO","10","[c]","27120","27140"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Outside London","G6/G7","80","[c]","77760","77470"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Outside London","SEO/HEO","75","[c]","46520","47750"
"Leaver CS","2023","Office of Gas and Electricity Markets","London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","London","EO","35","[c]","28050","26910"
"Leaver CS","2023","Office of Gas and Electricity Markets","London","G6/G7","65","[c]","64240","62550"
"Leaver CS","2023","Office of Gas and Electricity Markets","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","London","SEO/HEO","45","[c]","37950","38200"
"Leaver CS","2023","Office of Gas and Electricity Markets","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Outside London","EO","20","[c]","25600","25000"
"Leaver CS","2023","Office of Gas and Electricity Markets","Outside London","G6/G7","25","[c]","54480","56250"
"Leaver CS","2023","Office of Gas and Electricity Markets","Outside London","SEO/HEO","45","[c]","35990","35000"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","London","G6/G7","15","[c]","66190","69500"
"Leaver CS","2023","Office of Rail and Road","London","SEO/HEO","10","[c]","42170","42880"
"Leaver CS","2023","Office of Rail and Road","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Outside London","AA/AO","675","[c]","24690","24710"
"Leaver CS","2023","Scottish Government","Outside London","EO","390","[c]","33180","31940"
"Leaver CS","2023","Scottish Government","Outside London","G6/G7","185","[c]","67360","65280"
"Leaver CS","2023","Scottish Government","Outside London","SCS level","15","[c]","97340","85200"
"Leaver CS","2023","Scottish Government","Outside London","SEO/HEO","445","[c]","41530","41640"
"Leaver CS","2023","Scottish Government","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","London","AA/AO","25","[c]","23260","23460"
"Leaver CS","2023","The National Archives","London","EO","10","[c]","25200","24990"
"Leaver CS","2023","The National Archives","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","London","SEO/HEO","45","[c]","35730","33410"
"Leaver CS","2023","UK Export Finance","London","EO","10","[c]","31790","32300"
"Leaver CS","2023","UK Export Finance","London","G6/G7","20","[c]","64190","60000"
"Leaver CS","2023","UK Export Finance","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","London","SEO/HEO","35","[c]","40550","42000"
"Leaver CS","2023","UK Export Finance","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","London","SEO/HEO","20","[c]","36650","33710"
"Leaver CS","2023","UK Statistics Authority","Outside London","AA/AO","360","[c]","20690","20350"
"Leaver CS","2023","UK Statistics Authority","Outside London","EO","55","[c]","25220","24840"
"Leaver CS","2023","UK Statistics Authority","Outside London","G6/G7","75","[c]","56470","54890"
"Leaver CS","2023","UK Statistics Authority","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Outside London","SEO/HEO","160","[c]","34460","33520"
"Leaver CS","2023","UK Supreme Court","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","London","SEO/HEO","10","[c]","36280","37230"
"Leaver CS","2023","Water Services Regulation Authority","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Outside London","SEO/HEO","25","[c]","47680","46370"
"Leaver CS","2023","Welsh Government","Outside London","AA/AO","45","[c]","23380","24630"
"Leaver CS","2023","Welsh Government","Outside London","EO","40","[c]","28300","29430"
"Leaver CS","2023","Welsh Government","Outside London","G6/G7","35","[c]","64970","61440"
"Leaver CS","2023","Welsh Government","Outside London","SCS level","10","[c]","99490","92110"
"Leaver CS","2023","Welsh Government","Outside London","SEO/HEO","75","[c]","41730","41980"
"Leaver Dept.","2023","Attorney General's Departments","London","AA/AO","15","[c]","24680","24480"
"Leaver Dept.","2023","Attorney General's Departments","London","EO","35","[c]","27960","27760"
"Leaver Dept.","2023","Attorney General's Departments","London","G6/G7","85","[c]","59510","55850"
"Leaver Dept.","2023","Attorney General's Departments","London","SCS level","10","[c]","86000","79940"
"Leaver Dept.","2023","Attorney General's Departments","London","SEO/HEO","35","[c]","36270","32660"
"Leaver Dept.","2023","Attorney General's Departments","Outside London","AA/AO","15","[c]","23590","22870"
"Leaver Dept.","2023","Attorney General's Departments","Outside London","EO","30","[c]","27400","26900"
"Leaver Dept.","2023","Attorney General's Departments","Outside London","G6/G7","30","[c]","55450","53540"
"Leaver Dept.","2023","Attorney General's Departments","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Outside London","SEO/HEO","25","[c]","34700","32500"
"Leaver Dept.","2023","Cabinet Office","London","AA/AO","20","[c]","23530","24490"
"Leaver Dept.","2023","Cabinet Office","London","EO","115","[c]","27830","28280"
"Leaver Dept.","2023","Cabinet Office","London","G6/G7","325","[c]","59460","56430"
"Leaver Dept.","2023","Cabinet Office","London","SCS level","75","[c]","83850","77410"
"Leaver Dept.","2023","Cabinet Office","London","SEO/HEO","715","[c]","34600","33250"
"Leaver Dept.","2023","Cabinet Office","Outside London","AA/AO","35","[c]","21540","21720"
"Leaver Dept.","2023","Cabinet Office","Outside London","EO","55","[c]","25100","24610"
"Leaver Dept.","2023","Cabinet Office","Outside London","G6/G7","75","[c]","54610","52110"
"Leaver Dept.","2023","Cabinet Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Outside London","SEO/HEO","225","[c]","33800","32990"
"Leaver Dept.","2023","Cabinet Office","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Unknown","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Unknown","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Unknown","SEO/HEO","50","[c]","32360","32000"
"Leaver Dept.","2023","Chancellor's other departments","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chancellor's other departments","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chancellor's other departments","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chancellor's other departments","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chancellor's other departments","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","Outside London","SEO/HEO","15","[c]","29940","29270"
"Leaver Dept.","2023","Competition and Markets Authority","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","London","SEO/HEO","10","[c]","36320","34620"
"Leaver Dept.","2023","Competition and Markets Authority","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","London","EO","40","[c]","27800","27680"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","London","G6/G7","175","[c]","57100","54450"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","London","SCS level","20","[c]","86680","75810"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","London","SEO/HEO","255","[c]","36910","35050"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Outside London","AA/AO","45","[c]","21730","21810"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Outside London","EO","50","[c]","25190","24620"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Outside London","G6/G7","30","[c]","54840","50690"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Outside London","SEO/HEO","85","[c]","36030","34110"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport","London","EO","20","[c]","27330","27780"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport","London","G6/G7","90","[c]","55950","53730"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport","London","SCS level","15","[c]","87200","79260"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport","London","SEO/HEO","125","[c]","35970","35620"
"Leaver Dept.","2023","Department for Education","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education","London","EO","20","[c]","30130","29530"
"Leaver Dept.","2023","Department for Education","London","G6/G7","60","[c]","59770","56000"
"Leaver Dept.","2023","Department for Education","London","SCS level","15","[c]","89590","84500"
"Leaver Dept.","2023","Department for Education","London","SEO/HEO","95","[c]","39500","41440"
"Leaver Dept.","2023","Department for Education","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education","Outside London","EO","40","[c]","26400","25900"
"Leaver Dept.","2023","Department for Education","Outside London","G6/G7","85","[c]","54920","52150"
"Leaver Dept.","2023","Department for Education","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education","Outside London","SEO/HEO","215","[c]","36310","37590"
"Leaver Dept.","2023","Department for Education","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","London","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","London","G6/G7","65","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","London","SEO/HEO","140","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","Outside London","AA/AO","65","[c]","21930","22150"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","Outside London","EO","55","[c]","25880","25920"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","Outside London","G6/G7","55","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","Outside London","SEO/HEO","165","[c]","35010","36300"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","London","EO","25","[c]","26460","26250"
"Leaver Dept.","2023","Department for International Trade","London","G6/G7","50","[c]","56750","55370"
"Leaver Dept.","2023","Department for International Trade","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","London","SEO/HEO","110","[c]","36120","35270"
"Leaver Dept.","2023","Department for International Trade","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Overseas","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","London","EO","45","[c]","28490","27850"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","London","G6/G7","100","[c]","57820","54870"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","London","SCS level","15","[c]","88300","76060"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","London","SEO/HEO","150","[c]","35960","34310"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Outside London","EO","20","[c]","26380","26050"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Outside London","G6/G7","35","[c]","53380","49860"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Outside London","SEO/HEO","95","[c]","35100","34470"
"Leaver Dept.","2023","Department for Transport","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","London","EO","25","[c]","31590","30920"
"Leaver Dept.","2023","Department for Transport","London","G6/G7","55","[c]","59370","55740"
"Leaver Dept.","2023","Department for Transport","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","London","SEO/HEO","110","[c]","38450","35760"
"Leaver Dept.","2023","Department for Transport","Outside London","AA/AO","115","[c]","22130","22500"
"Leaver Dept.","2023","Department for Transport","Outside London","EO","95","[c]","27050","26960"
"Leaver Dept.","2023","Department for Transport","Outside London","G6/G7","25","[c]","56410","51390"
"Leaver Dept.","2023","Department for Transport","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","Outside London","SEO/HEO","160","[c]","35160","32670"
"Leaver Dept.","2023","Department for Work and Pensions","London","AA/AO","20","[c]","25220","25610"
"Leaver Dept.","2023","Department for Work and Pensions","London","EO","260","[c]","32050","32520"
"Leaver Dept.","2023","Department for Work and Pensions","London","G6/G7","40","[c]","61470","58350"
"Leaver Dept.","2023","Department for Work and Pensions","London","SCS level","10","[c]","99510","85670"
"Leaver Dept.","2023","Department for Work and Pensions","London","SEO/HEO","105","[c]","38750","39150"
"Leaver Dept.","2023","Department for Work and Pensions","Outside London","AA/AO","555","[c]","21600","21690"
"Leaver Dept.","2023","Department for Work and Pensions","Outside London","EO","1280","[c]","28070","28120"
"Leaver Dept.","2023","Department for Work and Pensions","Outside London","G6/G7","85","[c]","56340","53190"
"Leaver Dept.","2023","Department for Work and Pensions","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Outside London","SEO/HEO","345","[c]","35450","34170"
"Leaver Dept.","2023","Department for Work and Pensions","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Unknown","EO","25","[c]","28920","28120"
"Leaver Dept.","2023","Department for Work and Pensions","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Unknown","SEO/HEO","10","[c]","37010","37560"
"Leaver Dept.","2023","Department of Health and Social Care","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","London","EO","50","[c]","27480","27960"
"Leaver Dept.","2023","Department of Health and Social Care","London","G6/G7","130","[c]","59560","56480"
"Leaver Dept.","2023","Department of Health and Social Care","London","SCS level","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","London","SEO/HEO","195","[c]","36850","36820"
"Leaver Dept.","2023","Department of Health and Social Care","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","Outside London","EO","30","[c]","25110","24390"
"Leaver Dept.","2023","Department of Health and Social Care","Outside London","G6/G7","55","[c]","56030","53360"
"Leaver Dept.","2023","Department of Health and Social Care","Outside London","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","Outside London","SEO/HEO","95","[c]","33720","33790"
"Leaver Dept.","2023","Department of Health and Social Care","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","Unknown","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","Unknown","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","Unknown","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Estyn","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Estyn","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","London","SEO/HEO","15","[c]","37520","40650"
"Leaver Dept.","2023","Food Standards Agency","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","Outside London","SEO/HEO","25","[c]","35410","37350"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office","London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office","London","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office","London","G6/G7","65","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office","London","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office","London","SEO/HEO","55","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office","Outside London","G6/G7","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office","Outside London","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office","Overseas","G6/G7","10","[c]","[c]","[c]"
