"Status","Year","Organisation","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Shropshire and Staffordshire","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","South Yorkshire","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Southern Scotland","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Surrey, East and West Sussex","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Tees Valley and Durham","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","West Central Scotland","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","West Midlands","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","West Wales and The Valleys","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","West Wales and The Valleys","Male","30","[c]","30030","26780"
"Leaver CS","2023","Driver and Vehicle Standards Agency","West Yorkshire","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","West Yorkshire","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Education Scotland","Eastern Scotland","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Education Scotland","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education Scotland","West Central Scotland","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Education Scotland","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","Greater Manchester","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","Greater Manchester","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","Inner London - West","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","Kent","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","Kent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","Outer London - South","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","Outer London - South","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","South Yorkshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","West Midlands","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","West Midlands","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","East Wales","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","East Wales","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","Berkshire, Buckinghamshire and Oxfordshire","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","Berkshire, Buckinghamshire and Oxfordshire","Male","45","[c]","35740","30020"
"Leaver CS","2023","FCDO Services","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","Inner London - West","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Cheshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Cheshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Devon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Devon","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Essex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Essex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Inner London - East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Inner London - East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Kent","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Kent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Northern Ireland","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Outer London - South","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Outer London - South","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Scotland","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Scotland","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Scotland","North Eastern Scotland","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Scotland","North Eastern Scotland","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Scotland","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Scotland","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Inner London - West","Female","115","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Inner London - West","Male","110","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Southern Scotland","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Southern Scotland","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Forestry and Land Scotland","Eastern Scotland","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Forestry and Land Scotland","Eastern Scotland","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Forestry and Land Scotland","Highlands and Islands","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Forestry and Land Scotland","Highlands and Islands","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Forestry and Land Scotland","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Forestry and Land Scotland","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Forestry and Land Scotland","Southern Scotland","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Forestry and Land Scotland","Southern Scotland","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Forestry and Land Scotland","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Forestry and Land Scotland","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Actuary's Department","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Actuary's Department","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Actuary's Department","Inner London - West","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Government Actuary's Department","Inner London - West","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Inner London - East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Inner London - East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Inner London - West","Female","40","[c]","74350","68000"
"Leaver CS","2023","Government Commercial Organisation","Inner London - West","Male","45","[c]","80710","70000"
"Leaver CS","2023","Government Commercial Organisation","Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Merseyside","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","West Yorkshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","West Yorkshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Devon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Devon","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Inner London - West","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Inner London - West","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Merseyside","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","Gloucestershire, Wiltshire and Bath/Bristol area","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","Inner London - West","Female","135","[c]","50620","52020"
"Leaver CS","2023","Government Legal Department","Inner London - West","Male","100","[c]","57780","56770"
"Leaver CS","2023","Government Legal Department","Outer London - South","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","Outer London - South","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","West Yorkshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","West Yorkshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","Inner London - West","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Bedfordshire and Hertfordshire","Female","35","[c]","24900","21780"
"Leaver CS","2023","HM Courts and Tribunals Service","Bedfordshire and Hertfordshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Berkshire, Buckinghamshire and Oxfordshire","Female","30","[c]","24170","21780"
"Leaver CS","2023","HM Courts and Tribunals Service","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Cheshire","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Cheshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Cumbria","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Derbyshire and Nottinghamshire","Female","55","[c]","22480","21780"
"Leaver CS","2023","HM Courts and Tribunals Service","Derbyshire and Nottinghamshire","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Devon","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Devon","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Dorset and Somerset","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Dorset and Somerset","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","East Anglia","Female","50","[c]","22310","21780"
"Leaver CS","2023","HM Courts and Tribunals Service","East Anglia","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","East Wales","Female","30","[c]","23960","21780"
"Leaver CS","2023","HM Courts and Tribunals Service","East Wales","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","East Yorkshire and Northern Lincolnshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Essex","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Essex","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Gloucestershire, Wiltshire and Bath/Bristol area","Female","55","[c]","22160","21780"
"Leaver CS","2023","HM Courts and Tribunals Service","Gloucestershire, Wiltshire and Bath/Bristol area","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Greater Manchester","Female","110","[c]","23880","21780"
"Leaver CS","2023","HM Courts and Tribunals Service","Greater Manchester","Male","70","[c]","23720","21780"
