"Status","Year","Function_of_post","Organisation","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Inner London - West","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Merseyside","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Northumberland, and Tyne and Wear","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Department for Work and Pensions (excl. agencies)","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Department for Work and Pensions (excl. agencies)","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Department for Work and Pensions (excl. agencies)","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Department for Work and Pensions (excl. agencies)","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Department for Work and Pensions (excl. agencies)","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Department for Work and Pensions (excl. agencies)","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Department for Work and Pensions (excl. agencies)","West Yorkshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Department for Work and Pensions (excl. agencies)","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Driver and Vehicle Licensing Agency","West Wales and The Valleys","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Driver and Vehicle Licensing Agency","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Driver and Vehicle Standards Agency","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Driver and Vehicle Standards Agency","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Driver and Vehicle Standards Agency","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Driver and Vehicle Standards Agency","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Driver and Vehicle Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Driver and Vehicle Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Driver and Vehicle Standards Agency","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Driver and Vehicle Standards Agency","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Driver and Vehicle Standards Agency","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Driver and Vehicle Standards Agency","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Driver and Vehicle Standards Agency","Outer London - South","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Driver and Vehicle Standards Agency","Outer London - South","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Estyn","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Estyn","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","FCDO Services","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","FCDO Services","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","FCDO Services","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","FCDO Services","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Food Standards Agency","Devon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Food Standards Agency","Devon","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Food Standards Agency","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Food Standards Agency","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Government Actuary's Department","Inner London - West","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Government Actuary's Department","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Government Legal Department","Inner London - West","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Government Legal Department","Inner London - West","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Courts and Tribunals Service","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Courts and Tribunals Service","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Courts and Tribunals Service","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Courts and Tribunals Service","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Land Registry","Derbyshire and Nottinghamshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Land Registry","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Land Registry","Devon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Land Registry","Devon","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Land Registry","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Land Registry","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Land Registry","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Land Registry","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Prison and Probation Service","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Prison and Probation Service","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","Derbyshire and Nottinghamshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","Derbyshire and Nottinghamshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","Essex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","Essex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","Greater Manchester","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","Inner London - East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","Inner London - East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","Merseyside","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","Outer London - South","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","Outer London - South","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Treasury (excl. agencies)","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Treasury (excl. agencies)","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Treasury (excl. agencies)","Inner London - West","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Treasury (excl. agencies)","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Treasury (excl. agencies)","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Treasury (excl. agencies)","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Health and Safety Executive","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Health and Safety Executive","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Health and Safety Executive","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Health and Safety Executive","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Health and Safety Executive","Merseyside","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Health and Safety Executive","Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Home Office","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Home Office","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Home Office","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Home Office","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Home Office","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Home Office","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Home Office","Merseyside","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Home Office","Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Home Office","Outer London - South","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Home Office","Outer London - South","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Home Office","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Home Office","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Home Office","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Home Office","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Home Office","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Home Office","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Institute for Apprenticeships and Technical Education","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Institute for Apprenticeships and Technical Education","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Intellectual Property Office","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Intellectual Property Office","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Maritime and Coastguard Agency","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Maritime and Coastguard Agency","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Maritime and Coastguard Agency","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Maritime and Coastguard Agency","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Medicines and Healthcare Products Regulatory Agency","Inner London - East","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Medicines and Healthcare Products Regulatory Agency","Inner London - East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Met Office","Devon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Met Office","Devon","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Met Office","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Met Office","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Bedfordshire and Hertfordshire","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Cheshire","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Cheshire","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Cornwall and Isles of Scilly","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Devon","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Devon","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Dorset and Somerset","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Dorset and Somerset","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","East Anglia","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","East Anglia","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","East Wales","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","East Wales","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","East Yorkshire and Northern Lincolnshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","East Yorkshire and Northern Lincolnshire","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Eastern Scotland","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Eastern Scotland","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Essex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Essex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","45","[c]","25870","22220"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","40","[c]","37440","33990"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Hampshire and Isle of Wight","Female","50","[c]","26410","22220"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Hampshire and Isle of Wight","Male","70","[c]","34600","33300"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Inner London - West","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Inner London - West","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Kent","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Kent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Lancashire","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Lincolnshire","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Lincolnshire","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Merseyside","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","North Yorkshire","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","North Yorkshire","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Northern Ireland","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Northern Ireland","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Overseas","Female","40","[c]","50130","48580"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Overseas","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Shropshire and Staffordshire","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Shropshire and Staffordshire","Male","45","[c]","30580","30140"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","West Central Scotland","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","West Central Scotland","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Justice (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Justice (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Justice (excl. agencies)","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Justice (excl. agencies)","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Justice (excl. agencies)","Devon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Justice (excl. agencies)","Devon","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Justice (excl. agencies)","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Justice (excl. agencies)","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Justice (excl. agencies)","East Wales","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Justice (excl. agencies)","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Justice (excl. agencies)","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Justice (excl. agencies)","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Justice (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Justice (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Justice (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
