"Status","Year","Disability","Region_london","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Unknown","Outside London","AA","Male","455","[c]","21800","21380"
"Leaver CS","2023","Unknown","Outside London","AO","Female","1720","[c]","22540","21780"
"Leaver CS","2023","Unknown","Outside London","AO","Male","1630","[c]","23790","22400"
"Leaver CS","2023","Unknown","Outside London","EO","Female","695","[c]","28230","27570"
"Leaver CS","2023","Unknown","Outside London","EO","Male","920","[c]","29020","27140"
"Leaver CS","2023","Unknown","Outside London","G6","Female","90","[c]","69900","68530"
"Leaver CS","2023","Unknown","Outside London","G6","Male","110","[c]","72800","69340"
"Leaver CS","2023","Unknown","Outside London","G7","Female","230","[c]","55130","53750"
"Leaver CS","2023","Unknown","Outside London","G7","Male","295","[c]","54760","52580"
"Leaver CS","2023","Unknown","Outside London","HEO","Female","370","[c]","33750","33010"
"Leaver CS","2023","Unknown","Outside London","HEO","Male","465","[c]","34170","33000"
"Leaver CS","2023","Unknown","Outside London","SCS level","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Outside London","SCS level","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Outside London","SEO","Female","280","[c]","41300","39950"
"Leaver CS","2023","Unknown","Outside London","SEO","Male","385","[c]","42130","40590"
"Leaver CS","2023","Unknown","Outside London","Unknown","Female","315","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Outside London","Unknown","Male","155","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","HEO","Female","35","[c]","46300","46450"
"Leaver CS","2023","Unknown","Overseas","HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","Male","185","[c]","37700","34250"
"Leaver Dept.","2023","Declared disabled","London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","AO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","EO","Female","70","[c]","30510","30740"
"Leaver Dept.","2023","Declared disabled","London","EO","Male","35","[c]","30020","29660"
"Leaver Dept.","2023","Declared disabled","London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","G6","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","G6","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","G7","Female","60","[c]","55640","55150"
"Leaver Dept.","2023","Declared disabled","London","G7","Male","40","[c]","54720","54700"
"Leaver Dept.","2023","Declared disabled","London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","HEO","Female","100","[c]","35190","34740"
"Leaver Dept.","2023","Declared disabled","London","HEO","Male","55","[c]","35600","35620"
"Leaver Dept.","2023","Declared disabled","London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","SCS level","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","SEO","Female","60","[c]","42440","41640"
"Leaver Dept.","2023","Declared disabled","London","SEO","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Outside London","AA","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Outside London","AA","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Outside London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Outside London","AO","Female","150","[c]","21760","21690"
"Leaver Dept.","2023","Declared disabled","Outside London","AO","Male","95","[c]","22130","21690"
"Leaver Dept.","2023","Declared disabled","Outside London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Outside London","EO","Female","180","[c]","27490","27570"
"Leaver Dept.","2023","Declared disabled","Outside London","EO","Male","105","[c]","27430","27570"
"Leaver Dept.","2023","Declared disabled","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Outside London","G6","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Outside London","G6","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Outside London","G7","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Outside London","G7","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Outside London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Outside London","HEO","Female","100","[c]","32670","32160"
"Leaver Dept.","2023","Declared disabled","Outside London","HEO","Male","60","[c]","32760","32160"
"Leaver Dept.","2023","Declared disabled","Outside London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Outside London","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Outside London","SEO","Female","60","[c]","39500","38470"
"Leaver Dept.","2023","Declared disabled","Outside London","SEO","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Outside London","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Outside London","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Overseas","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Overseas","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Overseas","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Overseas","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Overseas","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Overseas","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Overseas","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Overseas","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Overseas","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Overseas","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Overseas","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","London","AO","Female","90","[c]","24750","25480"
"Leaver Dept.","2023","Declared non-disabled","London","AO","Male","70","[c]","25560","25480"
"Leaver Dept.","2023","Declared non-disabled","London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","London","EO","Female","350","[c]","29870","29890"
"Leaver Dept.","2023","Declared non-disabled","London","EO","Male","255","[c]","29870","29660"
"Leaver Dept.","2023","Declared non-disabled","London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","London","G6","Female","175","[c]","67420","66530"
"Leaver Dept.","2023","Declared non-disabled","London","G6","Male","110","[c]","68740","67790"
"Leaver Dept.","2023","Declared non-disabled","London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","London","G7","Female","360","[c]","55880","55150"
"Leaver Dept.","2023","Declared non-disabled","London","G7","Male","310","[c]","56060","55190"
"Leaver Dept.","2023","Declared non-disabled","London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","London","HEO","Female","510","[c]","34870","34620"
"Leaver Dept.","2023","Declared non-disabled","London","HEO","Male","380","[c]","35030","34730"
"Leaver Dept.","2023","Declared non-disabled","London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","London","SCS level","Female","90","[c]","85300","80000"
"Leaver Dept.","2023","Declared non-disabled","London","SCS level","Male","90","[c]","95760","86130"
"Leaver Dept.","2023","Declared non-disabled","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","London","SEO","Female","340","[c]","42490","42020"
"Leaver Dept.","2023","Declared non-disabled","London","SEO","Male","260","[c]","42370","41950"
"Leaver Dept.","2023","Declared non-disabled","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","London","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","London","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Outside London","AA","Female","40","[c]","20690","19930"
"Leaver Dept.","2023","Declared non-disabled","Outside London","AA","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Outside London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Outside London","AO","Female","840","[c]","21850","21690"
"Leaver Dept.","2023","Declared non-disabled","Outside London","AO","Male","560","[c]","21930","21690"
"Leaver Dept.","2023","Declared non-disabled","Outside London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Outside London","EO","Female","960","[c]","27450","27570"
"Leaver Dept.","2023","Declared non-disabled","Outside London","EO","Male","710","[c]","27570","27570"
"Leaver Dept.","2023","Declared non-disabled","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Outside London","G6","Female","50","[c]","66200","64840"
"Leaver Dept.","2023","Declared non-disabled","Outside London","G6","Male","55","[c]","67430","66790"
"Leaver Dept.","2023","Declared non-disabled","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Outside London","G7","Female","220","[c]","52530","51770"
"Leaver Dept.","2023","Declared non-disabled","Outside London","G7","Male","175","[c]","53800","52260"
"Leaver Dept.","2023","Declared non-disabled","Outside London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Outside London","HEO","Female","515","[c]","32760","32170"
"Leaver Dept.","2023","Declared non-disabled","Outside London","HEO","Male","355","[c]","33180","33020"
"Leaver Dept.","2023","Declared non-disabled","Outside London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Outside London","SCS level","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Outside London","SCS level","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Outside London","SEO","Female","390","[c]","40200","39190"
"Leaver Dept.","2023","Declared non-disabled","Outside London","SEO","Male","315","[c]","40730","40000"
"Leaver Dept.","2023","Declared non-disabled","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Outside London","Unknown","Female","70","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Outside London","Unknown","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","SEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","SEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","EO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","G6","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","G6","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","G7","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","G7","Male","35","[c]","56050","54710"
"Leaver Dept.","2023","Undeclared","London","HEO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","HEO","Male","35","[c]","34910","34160"
"Leaver Dept.","2023","Undeclared","London","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","SEO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","SEO","Male","35","[c]","41750","41410"
"Leaver Dept.","2023","Undeclared","London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","AO","Female","65","[c]","21890","21780"
"Leaver Dept.","2023","Undeclared","Outside London","AO","Male","50","[c]","21890","21690"
"Leaver Dept.","2023","Undeclared","Outside London","EO","Female","75","[c]","27340","27650"
"Leaver Dept.","2023","Undeclared","Outside London","EO","Male","45","[c]","28020","28120"
"Leaver Dept.","2023","Undeclared","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","G7","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","HEO","Female","45","[c]","32330","32020"
"Leaver Dept.","2023","Undeclared","Outside London","HEO","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","SEO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","SEO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Overseas","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Overseas","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Overseas","G7","Female","[c]","[c]","[c]","[c]"
