"Status","Year","Age","Parent_department","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","40-49","Foreign, Commonwealth and Development Office","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Foreign, Commonwealth and Development Office","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Foreign, Commonwealth and Development Office","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Foreign, Commonwealth and Development Office","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Foreign, Commonwealth and Development Office","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Foreign, Commonwealth and Development Office","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Foreign, Commonwealth and Development Office","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Land Registry","AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Land Registry","AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Land Registry","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Land Registry","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Land Registry","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Land Registry","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Land Registry","G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Land Registry","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Land Registry","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Land Registry","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Land Registry","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Land Registry","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Land Registry","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Land Registry","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","AO","Female","145","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","AO","Male","105","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","EO","Female","55","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","EO","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","G6","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","HEO","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","HEO","Male","40","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","SEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Treasury","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Treasury","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Treasury","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Treasury","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Treasury","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Treasury","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Treasury","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Treasury","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Treasury","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Treasury","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Treasury","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Treasury","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Home Office","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Home Office","AA","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Home Office","AO","Female","45","[c]","23020","22400"
"Leaver CS","2023","40-49","Home Office","AO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Home Office","EO","Female","65","[c]","27300","26750"
"Leaver CS","2023","40-49","Home Office","EO","Male","60","[c]","26980","25990"
"Leaver CS","2023","40-49","Home Office","G6","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Home Office","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Home Office","G7","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Home Office","G7","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Home Office","HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Home Office","HEO","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Home Office","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Home Office","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Home Office","SEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Home Office","SEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Home Office","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Home Office","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Defence","AA","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Defence","AA","Male","40","[c]","22540","21380"
"Leaver CS","2023","40-49","Ministry of Defence","AO","Female","70","[c]","23820","22220"
"Leaver CS","2023","40-49","Ministry of Defence","AO","Male","50","[c]","29330","25760"
"Leaver CS","2023","40-49","Ministry of Defence","EO","Female","40","[c]","29910","27470"
"Leaver CS","2023","40-49","Ministry of Defence","EO","Male","50","[c]","29830","27850"
"Leaver CS","2023","40-49","Ministry of Defence","G6","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Defence","G6","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Defence","G7","Female","30","[c]","53760","54490"
"Leaver CS","2023","40-49","Ministry of Defence","G7","Male","40","[c]","55740","55200"
"Leaver CS","2023","40-49","Ministry of Defence","HEO","Female","65","[c]","38350","36960"
"Leaver CS","2023","40-49","Ministry of Defence","HEO","Male","60","[c]","35190","33990"
"Leaver CS","2023","40-49","Ministry of Defence","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Defence","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Defence","SEO","Female","40","[c]","43010","42900"
"Leaver CS","2023","40-49","Ministry of Defence","SEO","Male","60","[c]","43360","42620"
"Leaver CS","2023","40-49","Ministry of Defence","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Defence","Unknown","Male","35","[c]","40960","39200"
"Leaver CS","2023","40-49","Ministry of Justice","AA","Female","90","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Justice","AA","Male","75","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Justice","AO","Female","260","[c]","22360","21780"
"Leaver CS","2023","40-49","Ministry of Justice","AO","Male","275","[c]","22520","21780"
"Leaver CS","2023","40-49","Ministry of Justice","EO","Female","50","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Justice","EO","Male","80","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Justice","G6","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Justice","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Justice","G7","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Justice","G7","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Justice","HEO","Female","45","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Justice","HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Justice","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Justice","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Justice","SEO","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Justice","SEO","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Justice","Unknown","Female","215","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Justice","Unknown","Male","70","[c]","[c]","[c]"
"Leaver CS","2023","40-49","National Crime Agency","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","National Crime Agency","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","National Crime Agency","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","National Crime Agency","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","National Crime Agency","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","National Crime Agency","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","National Crime Agency","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","National Crime Agency","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","National Crime Agency","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","National Crime Agency","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","National Crime Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","National Crime Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","National Crime Agency","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","National Crime Agency","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","SEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office of Gas and Electricity Markets","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office of Gas and Electricity Markets","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office of Gas and Electricity Markets","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office of Gas and Electricity Markets","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office of Gas and Electricity Markets","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office of Gas and Electricity Markets","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office of Gas and Electricity Markets","G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office of Gas and Electricity Markets","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office of Gas and Electricity Markets","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office of Gas and Electricity Markets","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office of Gas and Electricity Markets","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office of Gas and Electricity Markets","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office of Gas and Electricity Markets","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office of Gas and Electricity Markets","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office of Qualifications and Examinations Regulation","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office of Qualifications and Examinations Regulation","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office of Qualifications and Examinations Regulation","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office of Qualifications and Examinations Regulation","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office of Qualifications and Examinations Regulation","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office of Qualifications and Examinations Regulation","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office of Rail and Road","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office of Rail and Road","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office of Rail and Road","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office of Rail and Road","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office of Rail and Road","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office of Rail and Road","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Scottish Government","AA","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Scottish Government","AA","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Scottish Government","AO","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Scottish Government","AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Scottish Government","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Scottish Government","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Scottish Government","G6","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Scottish Government","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Scottish Government","G7","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Scottish Government","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Scottish Government","HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Scottish Government","HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Scottish Government","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Scottish Government","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Scottish Government","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Scottish Government","SEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","The National Archives","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","The National Archives","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","The National Archives","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","The National Archives","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","The National Archives","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","The National Archives","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","The National Archives","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","The National Archives","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","The National Archives","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","The National Archives","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","The National Archives","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","The National Archives","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","The National Archives","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","The National Archives","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","UK Export Finance","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","UK Export Finance","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","UK Export Finance","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","UK Export Finance","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","UK Export Finance","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","UK Export Finance","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","UK Export Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","UK Export Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","UK Export Finance","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","UK Export Finance","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","UK Statistics Authority","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","UK Statistics Authority","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","UK Statistics Authority","AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","UK Statistics Authority","AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","UK Statistics Authority","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","UK Statistics Authority","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","UK Statistics Authority","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","UK Statistics Authority","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","UK Statistics Authority","G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","UK Statistics Authority","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","UK Statistics Authority","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","UK Statistics Authority","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","UK Statistics Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","UK Statistics Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","UK Statistics Authority","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","UK Statistics Authority","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","UK Supreme Court","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","UK Supreme Court","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Water Services Regulation Authority","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Water Services Regulation Authority","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Water Services Regulation Authority","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Water Services Regulation Authority","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Water Services Regulation Authority","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Water Services Regulation Authority","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Water Services Regulation Authority","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Water Services Regulation Authority","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Welsh Government","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Welsh Government","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Welsh Government","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Welsh Government","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Welsh Government","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Welsh Government","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Welsh Government","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Welsh Government","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Welsh Government","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Welsh Government","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Welsh Government","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Welsh Government","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Welsh Government","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Welsh Government","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Attorney General's Departments","AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Attorney General's Departments","AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Attorney General's Departments","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Attorney General's Departments","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Attorney General's Departments","G6","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Attorney General's Departments","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Attorney General's Departments","G7","Female","40","[c]","57900","56450"
"Leaver CS","2023","50-59","Attorney General's Departments","G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Attorney General's Departments","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Attorney General's Departments","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Attorney General's Departments","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Attorney General's Departments","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Attorney General's Departments","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Attorney General's Departments","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Cabinet Office","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Cabinet Office","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Cabinet Office","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Cabinet Office","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Cabinet Office","G6","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Cabinet Office","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Cabinet Office","G7","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Cabinet Office","G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Cabinet Office","HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Cabinet Office","HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Cabinet Office","SCS level","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Cabinet Office","SCS level","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Cabinet Office","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Cabinet Office","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Chancellor's other departments","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Chancellor's other departments","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Chancellor's other departments","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Chancellor's other departments","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Chancellor's other departments","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Chancellor's other departments","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Chancellor's other departments","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Chancellor's other departments","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Chancellor's other departments","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Chancellor's other departments","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Charity Commission","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Charity Commission","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Charity Commission","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Charity Commission","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Charity Commission","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Charity Commission","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Competition and Markets Authority","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Competition and Markets Authority","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Competition and Markets Authority","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Competition and Markets Authority","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Competition and Markets Authority","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Competition and Markets Authority","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Competition and Markets Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Competition and Markets Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Competition and Markets Authority","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Competition and Markets Authority","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Business, Energy and Industrial Strategy","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Business, Energy and Industrial Strategy","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Business, Energy and Industrial Strategy","AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Business, Energy and Industrial Strategy","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Business, Energy and Industrial Strategy","EO","Female","10","[c]","[c]","[c]"
