"Status","Year","Parent_department","Responsibility_level_grouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Scottish Government","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","SEO/HEO","Female","Heterosexual / straight","105","[c]","40180","38330"
"Leaver CS","2023","Scottish Government","SEO/HEO","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","SEO/HEO","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","SEO/HEO","Female","Unknown","95","[c]","40790","39520"
"Leaver CS","2023","Scottish Government","SEO/HEO","Male","Heterosexual / straight","105","[c]","43760","42860"
"Leaver CS","2023","Scottish Government","SEO/HEO","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","SEO/HEO","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","SEO/HEO","Male","Unknown","95","[c]","41640","41570"
"Leaver CS","2023","Scottish Government","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","AA/AO","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","AA/AO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","AA/AO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","AA/AO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","EO","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","G6/G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","G6/G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","SEO/HEO","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","SEO/HEO","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","SEO/HEO","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","SEO/HEO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","SEO/HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","EO","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","EO","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","G6/G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","G6/G7","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","SEO/HEO","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","SEO/HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","SEO/HEO","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","SEO/HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","AA/AO","Female","Heterosexual / straight","125","[c]","20430","20150"
"Leaver CS","2023","UK Statistics Authority","AA/AO","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","AA/AO","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","AA/AO","Female","Unknown","35","[c]","20750","21200"
"Leaver CS","2023","UK Statistics Authority","AA/AO","Male","Heterosexual / straight","125","[c]","20780","21200"
"Leaver CS","2023","UK Statistics Authority","AA/AO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","AA/AO","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","AA/AO","Male","Unknown","45","[c]","21370","21200"
"Leaver CS","2023","UK Statistics Authority","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","EO","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","EO","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","EO","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","EO","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","G6/G7","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","G6/G7","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","G6/G7","Male","Heterosexual / straight","30","[c]","57680","57240"
"Leaver CS","2023","UK Statistics Authority","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","G6/G7","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","SCS level","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","SEO/HEO","Female","Heterosexual / straight","65","[c]","34620","33520"
"Leaver CS","2023","UK Statistics Authority","SEO/HEO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","SEO/HEO","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","SEO/HEO","Male","Heterosexual / straight","50","[c]","35360","36840"
"Leaver CS","2023","UK Statistics Authority","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","SEO/HEO","Male","Unknown","30","[c]","34070","31980"
"Leaver CS","2023","UK Statistics Authority","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","EO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","G6/G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","G6/G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","SEO/HEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","SEO/HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","SEO/HEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","SEO/HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","AA/AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","AA/AO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","AA/AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","AA/AO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","EO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","G6/G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","G6/G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","SEO/HEO","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","SEO/HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","SEO/HEO","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","SEO/HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","AA/AO","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","AA/AO","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","AA/AO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","AA/AO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","EO","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","EO","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","G6/G7","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","G6/G7","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","G6/G7","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","SCS level","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","SEO/HEO","Female","Heterosexual / straight","40","[c]","41050","39690"
"Leaver CS","2023","Welsh Government","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","SEO/HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","SEO/HEO","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","SEO/HEO","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","SEO/HEO","Male","Unknown","[c]","[c]","[c]","[c]"
