"Status","Year","Disability","Function_of_post","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Unknown","Project Delivery","HEO","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Project Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Project Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Project Delivery","SEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Project Delivery","SEO","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Project Delivery","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Project Delivery","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","AA","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","AA","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","AO","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","SEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Security","AA","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Security","AA","Male","80","[c]","24650","25000"
"Leaver CS","2023","Unknown","Security","AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Security","AO","Male","100","[c]","32740","30200"
"Leaver CS","2023","Unknown","Security","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Security","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Security","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Security","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Security","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Security","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Security","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Security","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Security","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Security","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Security","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Security","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","AA","Female","70","[c]","22790","22180"
"Leaver CS","2023","Unknown","Unknown","AA","Male","75","[c]","22770","22180"
"Leaver CS","2023","Unknown","Unknown","AO","Female","70","[c]","24460","25610"
"Leaver CS","2023","Unknown","Unknown","AO","Male","45","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","EO","Female","160","[c]","28330","29100"
"Leaver CS","2023","Unknown","Unknown","EO","Male","115","[c]","26730","29100"
"Leaver CS","2023","Unknown","Unknown","G6","Female","60","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","G6","Male","65","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","G7","Female","145","[c]","56770","55350"
"Leaver CS","2023","Unknown","Unknown","G7","Male","100","[c]","55480","54870"
"Leaver CS","2023","Unknown","Unknown","HEO","Female","190","[c]","33640","33520"
"Leaver CS","2023","Unknown","Unknown","HEO","Male","130","[c]","33970","33940"
"Leaver CS","2023","Unknown","Unknown","SCS level","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","SCS level","Male","45","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","SEO","Female","130","[c]","43320","42860"
"Leaver CS","2023","Unknown","Unknown","SEO","Male","85","[c]","45760","44890"
"Leaver CS","2023","Unknown","Unknown","Unknown","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","Male","175","[c]","37700","34250"
"Leaver Dept.","2023","Declared disabled","Analysis","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Analysis","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Analysis","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Analysis","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Analysis","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Analysis","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Analysis","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Analysis","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Analysis","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Analysis","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Analysis","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Analysis","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Analysis","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Analysis","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Analysis","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Analysis","HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Analysis","HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Analysis","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Analysis","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Analysis","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Analysis","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Analysis","SEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Analysis","SEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Analysis","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Commercial","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Commercial","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Commercial","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Commercial","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Commercial","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Commercial","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Commercial","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Commercial","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Commercial","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Commercial","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Commercial","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Commercial","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Commercial","HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Commercial","HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Commercial","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Commercial","SEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Commercial","SEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Commercial","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Communications","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Communications","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Communications","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Communications","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Communications","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Communications","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Communications","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Communications","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Communications","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Communications","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Communications","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Communications","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Communications","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Communications","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Communications","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Communications","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Communications","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Communications","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Communications","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Communications","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Communications","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Counter Fraud","AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Counter Fraud","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Counter Fraud","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Counter Fraud","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Counter Fraud","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Counter Fraud","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Counter Fraud","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Counter Fraud","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Counter Fraud","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Counter Fraud","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Counter Fraud","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Counter Fraud","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Counter Fraud","HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Counter Fraud","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Counter Fraud","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Counter Fraud","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Counter Fraud","SEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Counter Fraud","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Debt","AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Debt","AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Debt","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Debt","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Debt","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Debt","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Debt","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Debt","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Debt","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Debt","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Debt","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Debt","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","SEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","SEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Grants Management","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Grants Management","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Grants Management","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Grants Management","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Grants Management","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Grants Management","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Grants Management","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Grants Management","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Grants Management","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Grants Management","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Grants Management","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Grants Management","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Grants Management","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Grants Management","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Grants Management","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Grants Management","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Grants Management","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Grants Management","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Human Resources","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Human Resources","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Human Resources","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Human Resources","AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Human Resources","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Human Resources","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Human Resources","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Human Resources","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Human Resources","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Human Resources","G6","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Human Resources","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Human Resources","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Human Resources","G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Human Resources","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Human Resources","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Human Resources","HEO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Human Resources","HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Human Resources","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Human Resources","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Human Resources","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Human Resources","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Human Resources","SEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Human Resources","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Human Resources","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Internal Audit","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Internal Audit","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Internal Audit","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Internal Audit","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Internal Audit","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Internal Audit","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Internal Audit","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Internal Audit","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Internal Audit","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Internal Audit","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Internal Audit","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Internal Audit","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Internal Audit","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Internal Audit","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Internal Audit","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Legal","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Legal","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Legal","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Legal","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Legal","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Legal","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Legal","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Legal","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Legal","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Legal","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Legal","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Legal","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Legal","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Legal","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Legal","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Legal","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Legal","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Legal","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Legal","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Legal","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Legal","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","No function","AA","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","No function","AA","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","No function","AA","Unknown","[c]","[c]","[c]","[c]"
