"Status","Year","Age","Disability","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","65+","Undeclared","AO","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","AO","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","EO","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","EO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","SEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","AA","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","AA","Unknown","55","[c]","22580","22080"
"Leaver CS","2023","65+","Unknown","AO","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","AO","Unknown","135","[c]","23940","22500"
"Leaver CS","2023","65+","Unknown","EO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","EO","Unknown","70","[c]","29290","28030"
"Leaver CS","2023","65+","Unknown","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","G6","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","G7","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","HEO","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","SEO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Unknown","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","EO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","SEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared disabled","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared disabled","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared disabled","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared disabled","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared disabled","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared disabled","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared disabled","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared disabled","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared non-disabled","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared non-disabled","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared non-disabled","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared non-disabled","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared non-disabled","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared non-disabled","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared non-disabled","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared non-disabled","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Undeclared","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Undeclared","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Undeclared","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Undeclared","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Undeclared","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Unknown","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Unknown","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","AO","Heterosexual / straight","45","[c]","22490","21780"
"Leaver Dept.","2023","20-29","Declared disabled","AO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","AO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","AO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","EO","Heterosexual / straight","75","[c]","28340","28120"
"Leaver Dept.","2023","20-29","Declared disabled","EO","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","G7","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","HEO","Heterosexual / straight","60","[c]","34320","34300"
"Leaver Dept.","2023","20-29","Declared disabled","HEO","LGBO","35","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","HEO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","SEO","Heterosexual / straight","35","[c]","40590","40720"
"Leaver Dept.","2023","20-29","Declared disabled","SEO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","AA","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","AA","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","AO","Heterosexual / straight","330","[c]","22400","21780"
"Leaver Dept.","2023","20-29","Declared non-disabled","AO","LGBO","35","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","AO","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","AO","Unknown","160","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","EO","Heterosexual / straight","625","[c]","28310","28120"
"Leaver Dept.","2023","20-29","Declared non-disabled","EO","LGBO","65","[c]","27820","27850"
"Leaver Dept.","2023","20-29","Declared non-disabled","EO","Undeclared","35","[c]","27890","28120"
"Leaver Dept.","2023","20-29","Declared non-disabled","EO","Unknown","75","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","G7","Heterosexual / straight","130","[c]","54530","54630"
"Leaver Dept.","2023","20-29","Declared non-disabled","G7","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","G7","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","HEO","Heterosexual / straight","600","[c]","34080","34170"
"Leaver Dept.","2023","20-29","Declared non-disabled","HEO","LGBO","75","[c]","33880","33730"
"Leaver Dept.","2023","20-29","Declared non-disabled","HEO","Undeclared","60","[c]","34020","34070"
"Leaver Dept.","2023","20-29","Declared non-disabled","HEO","Unknown","50","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","SEO","Heterosexual / straight","225","[c]","41250","41440"
"Leaver Dept.","2023","20-29","Declared non-disabled","SEO","LGBO","35","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","SEO","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","SEO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
