"Status","Year","Ethnicity","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Black","Social Research","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Social Research","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Social Research","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Social Research","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Social Research","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Statistics","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Statistics","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Statistics","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Statistics","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Statistics","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Statistics","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Tax","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Tax","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Tax","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Tax","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Tax","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Tax","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Veterinarian","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Veterinarian","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Corporate Finance","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Corporate Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Corporate Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Corporate Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Counter Fraud","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Counter Fraud","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Counter Fraud","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Digital, Data and Technology","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Digital, Data and Technology","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Digital, Data and Technology","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Economics","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Economics","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Economics","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Economics","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Economics","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Economics","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Finance","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Finance","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Finance","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Geography","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Geography","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Human Resources","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Human Resources","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Human Resources","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Human Resources","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Human Resources","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Human Resources","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Inspector of Education and Training","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Intelligence Analysis","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Intelligence Analysis","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Intelligence Analysis","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Intelligence Analysis","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Intelligence Analysis","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Internal Audit","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Internal Audit","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","International Trade","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","International Trade","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","International Trade","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","International Trade","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","International Trade","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","International Trade","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Knowledge and Information Management","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Knowledge and Information Management","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Legal","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Legal","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Legal","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Legal","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Legal","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Medicine","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Medicine","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Medicine","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Medicine","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Medicine","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Operational Delivery","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Operational Delivery","AO","45","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Operational Delivery","EO","70","[c]","29160","28120"
"Leaver Dept.","2023","Mixed","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Operational Delivery","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Operational Delivery","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Operational Delivery","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Operational Research","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Operational Research","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Operational Research","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Operational Research","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Operational Research","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Operational Research","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Other","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Other","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Other","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Other","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Other","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Other","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Other","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Planning","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Planning","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Planning","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Planning","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Planning","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Policy","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Policy","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Policy","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Policy","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Policy","G7","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Policy","HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Policy","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Policy","SEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Psychology","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Psychology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Psychology","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Science and Engineering","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Science and Engineering","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Science and Engineering","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Science and Engineering","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Science and Engineering","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Social Research","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Social Research","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Social Research","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Social Research","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Social Research","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Statistics","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Statistics","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Statistics","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Statistics","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Statistics","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Statistics","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Tax","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Tax","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Tax","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Tax","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Tax","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Tax","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","G7","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Veterinarian","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Veterinarian","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Commercial","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Commercial","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Commercial","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Commercial","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Commercial","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Communications","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Communications","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Communications","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Communications","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Corporate Finance","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Corporate Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Corporate Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Corporate Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Counter Fraud","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Counter Fraud","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Digital, Data and Technology","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Digital, Data and Technology","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Economics","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Economics","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Economics","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Economics","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Economics","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Economics","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Finance","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Finance","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Finance","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Geography","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Geography","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Human Resources","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Human Resources","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Human Resources","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Human Resources","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Human Resources","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Human Resources","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Inspector of Education and Training","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Intelligence Analysis","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Intelligence Analysis","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Intelligence Analysis","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Intelligence Analysis","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Intelligence Analysis","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Internal Audit","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Internal Audit","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","International Trade","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","International Trade","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","International Trade","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","International Trade","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","International Trade","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","International Trade","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Knowledge and Information Management","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Knowledge and Information Management","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Legal","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Legal","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Legal","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Legal","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Legal","SCS level","[c]","[c]","[c]","[c]"
