"Status","Year","Age","Profession_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","40-49","Operational Delivery","South East (England)","Female","240","[c]","27990","27570"
"Leaver CS","2023","40-49","Operational Delivery","South East (England)","Male","200","[c]","29790","27570"
"Leaver CS","2023","40-49","Operational Delivery","South West (England)","Female","135","[c]","26890","27570"
"Leaver CS","2023","40-49","Operational Delivery","South West (England)","Male","110","[c]","28080","27570"
"Leaver CS","2023","40-49","Operational Delivery","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Operational Delivery","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Operational Delivery","Wales","Female","155","[c]","25060","21840"
"Leaver CS","2023","40-49","Operational Delivery","Wales","Male","95","[c]","27060","23450"
"Leaver CS","2023","40-49","Operational Delivery","West Midlands (England)","Female","170","[c]","27300","25830"
"Leaver CS","2023","40-49","Operational Delivery","West Midlands (England)","Male","125","[c]","29350","27570"
"Leaver CS","2023","40-49","Operational Delivery","Yorkshire and The Humber","Female","145","[c]","32090","27570"
"Leaver CS","2023","40-49","Operational Delivery","Yorkshire and The Humber","Male","130","[c]","35190","28120"
"Leaver CS","2023","40-49","Operational Research","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Operational Research","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Operational Research","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Operational Research","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Operational Research","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Operational Research","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Operational Research","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Operational Research","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other","London","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other","London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other","Scotland","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other","South East (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other","South West (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other","South West (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other","Unknown","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other","Wales","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other","West Midlands (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other","West Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other","Yorkshire and The Humber","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other","Yorkshire and The Humber","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Planning","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Planning","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Planning Inspectors","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Planning Inspectors","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Planning Inspectors","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Planning Inspectors","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Planning Inspectors","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Planning Inspectors","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Planning Inspectors","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Planning Inspectors","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Policy","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Policy","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Policy","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Policy","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Policy","London","Female","100","[c]","58470","57850"
"Leaver CS","2023","40-49","Policy","London","Male","85","[c]","61200","58440"
"Leaver CS","2023","40-49","Policy","North East (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Policy","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Policy","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Policy","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Policy","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Policy","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Policy","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Policy","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Policy","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Policy","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Policy","South West (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Policy","South West (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Policy","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Policy","Wales","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Policy","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Policy","West Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Policy","Yorkshire and The Humber","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Policy","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","London","Female","30","[c]","52540","54230"
"Leaver CS","2023","40-49","Project Delivery","London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","North West (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","North West (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","South East (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","South East (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","South West (England)","Female","30","[c]","44110","42230"
"Leaver CS","2023","40-49","Project Delivery","South West (England)","Male","35","[c]","50390","46550"
"Leaver CS","2023","40-49","Project Delivery","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","Wales","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","West Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","Yorkshire and The Humber","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","South East (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","South West (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Psychology","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Psychology","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Psychology","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Psychology","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Psychology","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Psychology","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Psychology","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Psychology","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Psychology","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Psychology","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Psychology","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Psychology","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Psychology","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Psychology","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Psychology","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Psychology","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","East Midlands (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","East Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","East of England","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","East of England","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","North West (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","North West (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","South East (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","South East (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","South West (England)","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","South West (England)","Male","50","[c]","44240","43400"
"Leaver CS","2023","40-49","Science and Engineering","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","Wales","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","West Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","West Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","Yorkshire and The Humber","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","East of England","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","Scotland","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","South East (England)","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","South West (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","West Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","Yorkshire and The Humber","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Social Research","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Social Research","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Social Research","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Social Research","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Social Research","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Social Research","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Social Research","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Social Research","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Social Research","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Social Research","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Social Research","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Social Research","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Statistics","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Statistics","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Statistics","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Statistics","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Statistics","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Statistics","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Statistics","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Statistics","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Statistics","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Statistics","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Statistics","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Statistics","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Tax","East Midlands (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Tax","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Tax","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Tax","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Tax","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Tax","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Tax","North East (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Tax","North East (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Tax","North West (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Tax","North West (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Tax","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Tax","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Tax","Scotland","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Tax","Scotland","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Tax","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Tax","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Tax","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Tax","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Tax","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Tax","Wales","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Tax","West Midlands (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Tax","West Midlands (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Tax","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Tax","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","East Midlands (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","East Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","East of England","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","East of England","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","London","Female","130","[c]","62090","61710"
"Leaver CS","2023","40-49","Unknown","London","Male","115","[c]","71110","67120"
"Leaver CS","2023","40-49","Unknown","North East (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","North East (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","North West (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","North West (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Overseas","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Overseas","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Scotland","Female","85","[c]","42700","36330"
"Leaver CS","2023","40-49","Unknown","Scotland","Male","75","[c]","45200","38330"
"Leaver CS","2023","40-49","Unknown","South East (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","South East (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","South West (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","South West (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","West Midlands (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","West Midlands (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Yorkshire and The Humber","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Yorkshire and The Humber","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Veterinarian","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Veterinarian","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Veterinarian","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Veterinarian","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Veterinarian","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Veterinarian","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Veterinarian","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Veterinarian","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Veterinarian","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Veterinarian","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Veterinarian","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Veterinarian","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","North West (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","South East (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","South West (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","South West (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","North West (England)","Male","[c]","[c]","[c]","[c]"
