"Status","Year","Organisation","Region_london","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Registers of Scotland","Outside London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Registers of Scotland","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Registers of Scotland","Outside London","SEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Revenue Scotland","Outside London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Revenue Scotland","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Revenue Scotland","Outside London","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Revenue Scotland","Outside London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Revenue Scotland","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Revenue Scotland","Outside London","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Revenue Scotland","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Revenue Scotland","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Revenue Scotland","Outside London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Revenue Scotland","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Revenue Scotland","Outside London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Revenue Scotland","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Revenue Scotland","Outside London","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Revenue Scotland","Outside London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Revenue Scotland","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Revenue Scotland","Outside London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Revenue Scotland","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Revenue Scotland","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Royal Fleet Auxiliary","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Royal Fleet Auxiliary","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Royal Fleet Auxiliary","Unknown","Unknown","Unknown","150","[c]","22470","17530"
"New entrant CS","2023","Rural Payments Agency","London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Rural Payments Agency","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Rural Payments Agency","Outside London","AO","Heterosexual / straight","195","[c]","22060","22150"
"New entrant CS","2023","Rural Payments Agency","Outside London","AO","LGBO","35","[c]","22130","22150"
"New entrant CS","2023","Rural Payments Agency","Outside London","AO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","Rural Payments Agency","Outside London","AO","Unknown","90","[c]","21850","22150"
"New entrant CS","2023","Rural Payments Agency","Outside London","EO","Heterosexual / straight","30","[c]","25220","25920"
"New entrant CS","2023","Rural Payments Agency","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Rural Payments Agency","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Rural Payments Agency","Outside London","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Rural Payments Agency","Outside London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Rural Payments Agency","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Rural Payments Agency","Outside London","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Rural Payments Agency","Outside London","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Rural Payments Agency","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Rural Payments Agency","Outside London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Rural Payments Agency","Outside London","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Rural Payments Agency","Outside London","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Rural Payments Agency","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Rural Payments Agency","Outside London","SEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Courts and Tribunals Service","Outside London","AA","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Courts and Tribunals Service","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Courts and Tribunals Service","Outside London","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Courts and Tribunals Service","Outside London","AA","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Courts and Tribunals Service","Outside London","AO","Heterosexual / straight","60","[c]","23220","23190"
"New entrant CS","2023","Scottish Courts and Tribunals Service","Outside London","AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Courts and Tribunals Service","Outside London","AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Courts and Tribunals Service","Outside London","AO","Unknown","50","[c]","23190","23190"
"New entrant CS","2023","Scottish Courts and Tribunals Service","Outside London","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Courts and Tribunals Service","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Courts and Tribunals Service","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Courts and Tribunals Service","Outside London","EO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Courts and Tribunals Service","Outside London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Courts and Tribunals Service","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Courts and Tribunals Service","Outside London","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Courts and Tribunals Service","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Courts and Tribunals Service","Outside London","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Courts and Tribunals Service","Outside London","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Courts and Tribunals Service","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Courts and Tribunals Service","Outside London","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Courts and Tribunals Service","Outside London","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Courts and Tribunals Service","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Courts and Tribunals Service","Outside London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Courts and Tribunals Service","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Fiscal Commission","Outside London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Fiscal Commission","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Fiscal Commission","Outside London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Fiscal Commission","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Fiscal Commission","Outside London","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Fiscal Commission","Outside London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Fiscal Commission","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","London","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","London","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","London","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","Outside London","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","Outside London","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","Outside London","AA","Unknown","60","[c]","24140","22180"
"New entrant CS","2023","Scottish Government (excl. agencies)","Outside London","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","Outside London","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","Outside London","AO","Unknown","65","[c]","26160","25710"
"New entrant CS","2023","Scottish Government (excl. agencies)","Outside London","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","Outside London","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","Outside London","EO","Unknown","110","[c]","29460","29100"
"New entrant CS","2023","Scottish Government (excl. agencies)","Outside London","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","Outside London","G6","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","Outside London","G7","Heterosexual / straight","30","[c]","56900","52360"
"New entrant CS","2023","Scottish Government (excl. agencies)","Outside London","G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","Outside London","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","Outside London","G7","Unknown","85","[c]","55350","52360"
"New entrant CS","2023","Scottish Government (excl. agencies)","Outside London","HEO","Heterosexual / straight","65","[c]","34770","33520"
"New entrant CS","2023","Scottish Government (excl. agencies)","Outside London","HEO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","Outside London","HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","Outside London","HEO","Unknown","150","[c]","34320","33520"
"New entrant CS","2023","Scottish Government (excl. agencies)","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","Outside London","SCS level","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","Outside London","SEO","Heterosexual / straight","65","[c]","44040","41640"
"New entrant CS","2023","Scottish Government (excl. agencies)","Outside London","SEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","Outside London","SEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","Outside London","SEO","Unknown","85","[c]","43400","41640"
"New entrant CS","2023","Scottish Government (excl. agencies)","Overseas","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","Overseas","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","Overseas","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","Overseas","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","Overseas","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","Overseas","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Housing Regulator","Outside London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Housing Regulator","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Housing Regulator","Outside London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Housing Regulator","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Prison Service","Outside London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Prison Service","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Prison Service","Outside London","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Prison Service","Outside London","AA","Unknown","55","[c]","22530","22920"
"New entrant CS","2023","Scottish Prison Service","Outside London","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Prison Service","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Prison Service","Outside London","AO","Unknown","225","[c]","25020","24710"
"New entrant CS","2023","Scottish Prison Service","Outside London","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Prison Service","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Prison Service","Outside London","EO","Unknown","75","[c]","31330","31290"
"New entrant CS","2023","Scottish Prison Service","Outside London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Prison Service","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Prison Service","Outside London","G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Prison Service","Outside London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Prison Service","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Prison Service","Outside London","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Prison Service","Outside London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Prison Service","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Prison Service","Outside London","SEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Public Pensions Agency","Outside London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Public Pensions Agency","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Public Pensions Agency","Outside London","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Public Pensions Agency","Outside London","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Public Pensions Agency","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Public Pensions Agency","Outside London","AO","Unknown","55","[c]","25710","25710"
"New entrant CS","2023","Scottish Public Pensions Agency","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Public Pensions Agency","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Public Pensions Agency","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Public Pensions Agency","Outside London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Public Pensions Agency","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Public Pensions Agency","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Public Pensions Agency","Outside London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Public Pensions Agency","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Public Pensions Agency","Outside London","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Public Pensions Agency","Outside London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Public Pensions Agency","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Public Pensions Agency","Outside London","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Public Pensions Agency","Outside London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Public Pensions Agency","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Public Pensions Agency","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Serious Fraud Office","London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Serious Fraud Office","London","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Serious Fraud Office","London","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Serious Fraud Office","London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Serious Fraud Office","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Serious Fraud Office","London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Serious Fraud Office","London","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Serious Fraud Office","London","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Serious Fraud Office","London","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Serious Fraud Office","London","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Serious Fraud Office","London","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Serious Fraud Office","London","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Serious Fraud Office","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Serious Fraud Office","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Serious Fraud Office","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Serious Fraud Office","London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Serious Fraud Office","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Security Scotland","Outside London","AA","Heterosexual / straight","145","[c]","22220","22180"
"New entrant CS","2023","Social Security Scotland","Outside London","AA","LGBO","35","[c]","22180","22180"
"New entrant CS","2023","Social Security Scotland","Outside London","AA","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Social Security Scotland","Outside London","AA","Unknown","575","[c]","22220","22180"
"New entrant CS","2023","Social Security Scotland","Outside London","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Social Security Scotland","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Security Scotland","Outside London","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Security Scotland","Outside London","AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Social Security Scotland","Outside London","EO","Heterosexual / straight","300","[c]","29410","29100"
"New entrant CS","2023","Social Security Scotland","Outside London","EO","LGBO","40","[c]","29180","29100"
"New entrant CS","2023","Social Security Scotland","Outside London","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Social Security Scotland","Outside London","EO","Unknown","365","[c]","29450","29100"
"New entrant CS","2023","Social Security Scotland","Outside London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Security Scotland","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Security Scotland","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Security Scotland","Outside London","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Social Security Scotland","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Security Scotland","Outside London","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Security Scotland","Outside London","G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Social Security Scotland","Outside London","HEO","Heterosexual / straight","105","[c]","35490","35020"
"New entrant CS","2023","Social Security Scotland","Outside London","HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Social Security Scotland","Outside London","HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Social Security Scotland","Outside London","HEO","Unknown","115","[c]","35830","35020"
"New entrant CS","2023","Social Security Scotland","Outside London","SEO","Heterosexual / straight","30","[c]","45220","44890"
"New entrant CS","2023","Social Security Scotland","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Security Scotland","Outside London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Security Scotland","Outside London","SEO","Unknown","40","[c]","44800","44890"
"New entrant CS","2023","Standards and Testing Agency","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Standards and Testing Agency","London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Standards and Testing Agency","London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Standards and Testing Agency","London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Standards and Testing Agency","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Standards and Testing Agency","London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Standards and Testing Agency","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Standards and Testing Agency","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Standards and Testing Agency","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Standards and Testing Agency","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Standards and Testing Agency","Outside London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Standards and Testing Agency","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Student Awards Agency for Scotland","Outside London","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Student Awards Agency for Scotland","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Student Awards Agency for Scotland","Outside London","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Student Awards Agency for Scotland","Outside London","AA","Unknown","45","[c]","22180","22180"
"New entrant CS","2023","Student Awards Agency for Scotland","Outside London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Student Awards Agency for Scotland","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Student Awards Agency for Scotland","Outside London","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Student Awards Agency for Scotland","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Student Awards Agency for Scotland","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Student Awards Agency for Scotland","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Student Awards Agency for Scotland","Outside London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Student Awards Agency for Scotland","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Student Awards Agency for Scotland","Outside London","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Student Awards Agency for Scotland","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Student Awards Agency for Scotland","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Student Awards Agency for Scotland","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Submarine Delivery Agency","Outside London","Unknown","Heterosexual / straight","165","[c]","35310","32500"
"New entrant CS","2023","Submarine Delivery Agency","Outside London","Unknown","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Submarine Delivery Agency","Outside London","Unknown","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Submarine Delivery Agency","Outside London","Unknown","Unknown","80","[c]","30210","27330"
"New entrant CS","2023","Teaching Regulation Agency","Outside London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Teaching Regulation Agency","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Teaching Regulation Agency","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Teaching Regulation Agency","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Teaching Regulation Agency","Outside London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Teaching Regulation Agency","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Teaching Regulation Agency","Outside London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Teaching Regulation Agency","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","London","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Outside London","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Outside London","AO","LGBO","5","[c]","[c]","[c]"
