"Status","Year","Age","Ethnicity","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","30-39","Asian","Department for Education","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Department for Education","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Department for Education","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Department for Education","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Department for Education","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Department for Education","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Department for Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Department for Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Department for Environment, Food and Rural Affairs","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Department for Environment, Food and Rural Affairs","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Department for Environment, Food and Rural Affairs","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Department for Environment, Food and Rural Affairs","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Department for Environment, Food and Rural Affairs","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Department for Environment, Food and Rural Affairs","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Department for Environment, Food and Rural Affairs","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Department for Environment, Food and Rural Affairs","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Department for Environment, Food and Rural Affairs","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Department for Environment, Food and Rural Affairs","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Department for International Trade","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Department for International Trade","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Department for International Trade","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Department for International Trade","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Department for International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Department for Levelling Up, Housing and Communities","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Department for Levelling Up, Housing and Communities","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Department for Levelling Up, Housing and Communities","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Department for Levelling Up, Housing and Communities","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Department for Levelling Up, Housing and Communities","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Department for Levelling Up, Housing and Communities","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Department for Levelling Up, Housing and Communities","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Department for Levelling Up, Housing and Communities","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Department for Levelling Up, Housing and Communities","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Department for Levelling Up, Housing and Communities","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Department for Transport","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Department for Transport","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Department for Transport","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Department for Transport","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Department for Transport","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Department for Transport","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Department for Transport","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Department for Transport","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Department for Transport","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Department for Transport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Department for Work and Pensions","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Department for Work and Pensions","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Department for Work and Pensions","London","30","[c]","32710","32520"
"Leaver Dept.","2023","30-39","Asian","Department for Work and Pensions","North East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Department for Work and Pensions","North West (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Department for Work and Pensions","Scotland","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Department for Work and Pensions","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Department for Work and Pensions","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Department for Work and Pensions","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Department for Work and Pensions","West Midlands (England)","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Department for Work and Pensions","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Department of Health and Social Care","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Department of Health and Social Care","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Department of Health and Social Care","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Department of Health and Social Care","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Department of Health and Social Care","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Department of Health and Social Care","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Department of Health and Social Care","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Department of Health and Social Care","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Department of Health and Social Care","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Estyn","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Food Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Food Standards Agency","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Foreign, Commonwealth and Development Office","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Foreign, Commonwealth and Development Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Foreign, Commonwealth and Development Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","HM Revenue and Customs","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","HM Revenue and Customs","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","HM Revenue and Customs","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","HM Revenue and Customs","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","HM Revenue and Customs","North West (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","HM Revenue and Customs","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","HM Revenue and Customs","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","HM Revenue and Customs","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","HM Revenue and Customs","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","HM Revenue and Customs","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","HM Revenue and Customs","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","HM Revenue and Customs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","HM Treasury","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","HM Treasury","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","HM Treasury","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Home Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Home Office","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Home Office","London","35","[c]","42410","43210"
"Leaver Dept.","2023","30-39","Asian","Home Office","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Home Office","North West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Home Office","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Home Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Home Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Home Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Home Office","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Home Office","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Home Office","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Ministry of Defence","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Ministry of Defence","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Ministry of Defence","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Ministry of Defence","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Ministry of Defence","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Ministry of Defence","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Ministry of Defence","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Ministry of Defence","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Ministry of Defence","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Ministry of Defence","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Ministry of Justice","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Ministry of Justice","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Ministry of Justice","London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Ministry of Justice","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Ministry of Justice","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Ministry of Justice","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Ministry of Justice","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Ministry of Justice","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Ministry of Justice","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Ministry of Justice","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Ministry of Justice","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","National Crime Agency","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","National Crime Agency","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","National Crime Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","National Crime Agency","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","National Crime Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","National Crime Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","National Crime Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Office for Standards in Education, Children's Services and Skills","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Office for Standards in Education, Children's Services and Skills","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Office of Gas and Electricity Markets","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Office of Gas and Electricity Markets","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Office of Qualifications and Examinations Regulation","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Office of Rail and Road","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Office of Rail and Road","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Office of Rail and Road","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Office of the Secretary of State for Wales","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Scottish Government","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","UK Statistics Authority","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","UK Statistics Authority","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Water Services Regulation Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Welsh Government","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Attorney General's Departments","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Attorney General's Departments","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Attorney General's Departments","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Attorney General's Departments","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Attorney General's Departments","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Attorney General's Departments","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Attorney General's Departments","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Attorney General's Departments","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Attorney General's Departments","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Cabinet Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Cabinet Office","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Cabinet Office","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Cabinet Office","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Cabinet Office","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Cabinet Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Cabinet Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Cabinet Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Cabinet Office","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Cabinet Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Cabinet Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Charity Commission","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Competition and Markets Authority","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Department for Business, Energy and Industrial Strategy","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Department for Business, Energy and Industrial Strategy","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Department for Business, Energy and Industrial Strategy","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Department for Business, Energy and Industrial Strategy","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Department for Business, Energy and Industrial Strategy","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Department for Business, Energy and Industrial Strategy","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Department for Business, Energy and Industrial Strategy","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Department for Business, Energy and Industrial Strategy","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Department for Business, Energy and Industrial Strategy","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Department for Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Department for Education","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Department for Education","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Department for Education","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Department for Education","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Department for Education","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Department for Education","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Department for Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Department for Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Department for Environment, Food and Rural Affairs","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Department for Environment, Food and Rural Affairs","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Department for Environment, Food and Rural Affairs","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Department for Environment, Food and Rural Affairs","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Department for Environment, Food and Rural Affairs","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Department for Environment, Food and Rural Affairs","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Department for Environment, Food and Rural Affairs","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Department for Environment, Food and Rural Affairs","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Department for Environment, Food and Rural Affairs","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Department for International Trade","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Department for International Trade","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Department for International Trade","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Department for International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Department for Levelling Up, Housing and Communities","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Department for Levelling Up, Housing and Communities","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Department for Levelling Up, Housing and Communities","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Department for Levelling Up, Housing and Communities","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Department for Levelling Up, Housing and Communities","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Department for Levelling Up, Housing and Communities","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Department for Levelling Up, Housing and Communities","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Department for Levelling Up, Housing and Communities","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Department for Levelling Up, Housing and Communities","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Department for Levelling Up, Housing and Communities","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Department for Transport","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Department for Transport","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Department for Transport","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Department for Transport","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Department for Transport","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Department for Transport","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Department for Transport","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Department for Transport","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Department for Transport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Department for Work and Pensions","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Department for Work and Pensions","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Department for Work and Pensions","London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Department for Work and Pensions","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Department for Work and Pensions","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Department for Work and Pensions","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Department for Work and Pensions","South East (England)","[c]","[c]","[c]","[c]"
