"Status","Year","Disability","Ethnicity","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Unknown","White","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Home Office","Female","120","[c]","33430","26030"
"Leaver CS","2023","Unknown","White","Home Office","Male","105","[c]","33090","26750"
"Leaver CS","2023","Unknown","White","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Ministry of Defence","Female","235","[c]","33430","30650"
"Leaver CS","2023","Unknown","White","Ministry of Defence","Male","430","[c]","35180","32550"
"Leaver CS","2023","Unknown","White","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Ministry of Justice","Female","45","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Ministry of Justice","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","National Crime Agency","Female","90","[c]","38040","36410"
"Leaver CS","2023","Unknown","White","National Crime Agency","Male","110","[c]","42580","39630"
"Leaver CS","2023","Unknown","White","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Northern Ireland Office","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Scottish Government","Female","95","[c]","39220","33520"
"Leaver CS","2023","Unknown","White","Scottish Government","Male","130","[c]","39830","37060"
"Leaver CS","2023","Unknown","White","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","The National Archives","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","UK Statistics Authority","Female","50","[c]","28210","21200"
"Leaver CS","2023","Unknown","White","UK Statistics Authority","Male","70","[c]","32270","21200"
"Leaver CS","2023","Unknown","White","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Welsh Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Welsh Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Attorney General's Departments","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Cabinet Office","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Department for Business, Energy and Industrial Strategy","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Department for Business, Energy and Industrial Strategy","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Department for Levelling Up, Housing and Communities","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Department for Work and Pensions","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Department for Work and Pensions","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Estyn","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Estyn","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Estyn","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","HM Revenue and Customs","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Home Office","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Ministry of Defence","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Ministry of Justice","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Ministry of Justice","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Welsh Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Welsh Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Department for Business, Energy and Industrial Strategy","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Department for Work and Pensions","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Estyn","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Estyn","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Estyn","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","HM Revenue and Customs","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Home Office","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Ministry of Justice","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
