"Status","Year","Disability","Ethnicity","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Declared disabled","Asian","Department for Levelling Up, Housing and Communities","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Department for Work and Pensions","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Department for Work and Pensions","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Estyn","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","HM Revenue and Customs","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","HM Treasury","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Home Office","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Home Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Ministry of Justice","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Ministry of Justice","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Office of the Secretary of State for Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Office of the Secretary of State for Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Department for Business, Energy and Industrial Strategy","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Department for Education","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Department for Work and Pensions","London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Department for Work and Pensions","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Estyn","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","HM Revenue and Customs","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Home Office","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Home Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Ministry of Justice","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Ministry of Justice","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Office of the Secretary of State for Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Office of the Secretary of State for Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Cabinet Office","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Department for Education","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Department for Work and Pensions","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Department for Work and Pensions","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Estyn","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","HM Revenue and Customs","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Home Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Home Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Ministry of Justice","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Ministry of Justice","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Office of the Secretary of State for Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Office of the Secretary of State for Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Department for Education","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Estyn","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
