"Status","Year","Ethnicity","Function_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Asian","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Debt","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Debt","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Debt","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","G6/G7","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","SEO/HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","SEO/HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Grants Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Grants Management","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Human Resources","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Human Resources","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Human Resources","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Human Resources","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Internal Audit","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Internal Audit","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Legal","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Legal","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Legal","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Legal","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","No function","AA/AO","175","[c]","22440","21780"
"Leaver Dept.","2023","Asian","No function","EO","350","[c]","28750","28120"
"Leaver Dept.","2023","Asian","No function","G6/G7","100","[c]","58050","56430"
"Leaver Dept.","2023","Asian","No function","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","No function","SEO/HEO","255","[c]","37040","35650"
"Leaver Dept.","2023","Asian","No function","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Project Delivery","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Project Delivery","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Property","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Security","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Security","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","SEO/HEO","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Counter Fraud","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Counter Fraud","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Counter Fraud","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Debt","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Debt","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Debt","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data & Technology","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data & Technology","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Finance","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Finance","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Grants Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Grants Management","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Internal Audit","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","AA/AO","70","[c]","22910","21780"
"Leaver Dept.","2023","Black","No function","EO","160","[c]","29490","28670"
"Leaver Dept.","2023","Black","No function","G6/G7","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","SEO/HEO","130","[c]","36870","36180"
"Leaver Dept.","2023","Black","No function","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Counter Fraud","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Debt","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Debt","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Debt","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Digital, Data & Technology","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Digital, Data & Technology","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Grants Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Grants Management","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Human Resources","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Human Resources","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Human Resources","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Internal Audit","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","No function","AA/AO","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","No function","EO","85","[c]","29020","28120"
"Leaver Dept.","2023","Mixed","No function","G6/G7","50","[c]","56950","55320"
"Leaver Dept.","2023","Mixed","No function","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","No function","SEO/HEO","105","[c]","37390","35630"
"Leaver Dept.","2023","Mixed","No function","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Analysis","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Analysis","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Analysis","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Debt","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Debt","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Debt","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Digital, Data & Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Digital, Data & Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Grants Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Grants Management","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Internal Audit","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","No function","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","No function","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","No function","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","No function","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","No function","SEO/HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Property","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Security","G6/G7","[c]","[c]","[c]","[c]"
