"Status","Year","Ethnicity","Function_of_post","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Mixed","Security","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Economics","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Inspector of Education and Training","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Medicine","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Medicine","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Other","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Other","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Other","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Planning","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Planning","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Policy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Policy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Property","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Social Research","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Social Research","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Statistics","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Statistics","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Unknown","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Unknown","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Unknown","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Veterinarian","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","Economics","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","Economics","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","Economics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","Economics","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","Geography","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","Geography","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","Inspector of Education and Training","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","Intelligence Analysis","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","Intelligence Analysis","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","Operational Research","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","Operational Research","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","Operational Research","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","Other","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","Other","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","Other","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","Policy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","Policy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","Social Research","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","Social Research","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","Social Research","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","Social Research","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","Social Research","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","Statistics","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","Statistics","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","Statistics","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Commercial","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Other","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Other","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Policy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Policy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Intelligence Analysis","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Knowledge and Information Management","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Other","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Other","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Other","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Tax","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Tax","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Tax","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Tax","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Tax","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Debt","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Debt","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Debt","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Debt","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Debt","Other","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Debt","Other","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Debt","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Debt","Tax","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Debt","Tax","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Digital, Data and Technology","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Other","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Other","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Policy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Tax","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Tax","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data & Technology","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","Corporate Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","Corporate Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
