"Status","Year","Organisation","Responsibility_level_grouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Valuation Office Agency","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","SEO/HEO","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","SEO/HEO","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Vehicle Certification Agency","AA/AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Vehicle Certification Agency","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Vehicle Certification Agency","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Vehicle Certification Agency","AA/AO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Vehicle Certification Agency","AA/AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Vehicle Certification Agency","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Vehicle Certification Agency","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Vehicle Certification Agency","AA/AO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Vehicle Certification Agency","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Vehicle Certification Agency","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Vehicle Certification Agency","EO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Vehicle Certification Agency","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Vehicle Certification Agency","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Vehicle Certification Agency","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Vehicle Certification Agency","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Vehicle Certification Agency","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Vehicle Certification Agency","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Vehicle Certification Agency","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Vehicle Certification Agency","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Vehicle Certification Agency","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Vehicle Certification Agency","G6/G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Vehicle Certification Agency","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Vehicle Certification Agency","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Vehicle Certification Agency","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Vehicle Certification Agency","G6/G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Vehicle Certification Agency","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Vehicle Certification Agency","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Vehicle Certification Agency","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Vehicle Certification Agency","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Vehicle Certification Agency","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Vehicle Certification Agency","SEO/HEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Vehicle Certification Agency","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Vehicle Certification Agency","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Vehicle Certification Agency","SEO/HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Vehicle Certification Agency","SEO/HEO","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Vehicle Certification Agency","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Vehicle Certification Agency","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Vehicle Certification Agency","SEO/HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Vehicle Certification Agency","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Vehicle Certification Agency","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinary Medicines Directorate","AA/AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinary Medicines Directorate","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinary Medicines Directorate","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinary Medicines Directorate","AA/AO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinary Medicines Directorate","AA/AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinary Medicines Directorate","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinary Medicines Directorate","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinary Medicines Directorate","AA/AO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinary Medicines Directorate","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinary Medicines Directorate","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinary Medicines Directorate","G6/G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinary Medicines Directorate","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinary Medicines Directorate","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinary Medicines Directorate","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinary Medicines Directorate","G6/G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinary Medicines Directorate","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinary Medicines Directorate","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinary Medicines Directorate","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinary Medicines Directorate","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinary Medicines Directorate","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinary Medicines Directorate","SEO/HEO","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Veterinary Medicines Directorate","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinary Medicines Directorate","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinary Medicines Directorate","SEO/HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinary Medicines Directorate","SEO/HEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinary Medicines Directorate","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinary Medicines Directorate","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinary Medicines Directorate","SEO/HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinary Medicines Directorate","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinary Medicines Directorate","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","AA/AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","AA/AO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","AA/AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","AA/AO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","EO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","G6/G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","G6/G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","SEO/HEO","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","SEO/HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","SEO/HEO","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","SEO/HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","AA/AO","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","AA/AO","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","AA/AO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","AA/AO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","EO","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","EO","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","G6/G7","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","G6/G7","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","G6/G7","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","SCS level","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","SEO/HEO","Female","Heterosexual / straight","40","[c]","41050","39690"
"Leaver CS","2023","Welsh Government (excl. agencies)","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","SEO/HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","SEO/HEO","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","SEO/HEO","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","SEO/HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Revenue Authority","EO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Revenue Authority","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Revenue Authority","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Revenue Authority","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Revenue Authority","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Revenue Authority","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Revenue Authority","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Revenue Authority","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Revenue Authority","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Revenue Authority","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wilton Park","AA/AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wilton Park","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wilton Park","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wilton Park","AA/AO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wilton Park","AA/AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wilton Park","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wilton Park","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wilton Park","AA/AO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wilton Park","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wilton Park","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wilton Park","EO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wilton Park","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wilton Park","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wilton Park","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wilton Park","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wilton Park","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wilton Park","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wilton Park","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wilton Park","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wilton Park","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wilton Park","G6/G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wilton Park","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wilton Park","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wilton Park","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wilton Park","G6/G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wilton Park","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wilton Park","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wilton Park","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wilton Park","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wilton Park","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wilton Park","SEO/HEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wilton Park","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wilton Park","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wilton Park","SEO/HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wilton Park","SEO/HEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wilton Park","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wilton Park","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wilton Park","SEO/HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wilton Park","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wilton Park","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Active Travel England","G6/G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Active Travel England","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Active Travel England","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Active Travel England","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Active Travel England","G6/G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Active Travel England","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Active Travel England","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Active Travel England","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Active Travel England","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Active Travel England","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Active Travel England","SEO/HEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Active Travel England","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Active Travel England","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Active Travel England","SEO/HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Active Travel England","SEO/HEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Active Travel England","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Active Travel England","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Active Travel England","SEO/HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Active Travel England","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Active Travel England","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","AA/AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","AA/AO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","AA/AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","AA/AO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","EO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
