"Status","Year","Function_of_post","Organisation","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Security","Cabinet Office (excl. agencies)","South West (England)","Female","10","5","[c]","[c]"
"In post","2023","Security","Cabinet Office (excl. agencies)","South West (England)","Male","20","15","[c]","[c]"
"In post","2023","Security","Cabinet Office (excl. agencies)","Unknown","Female","20","20","[c]","[c]"
"In post","2023","Security","Cabinet Office (excl. agencies)","Unknown","Male","40","40","27170","24610"
"In post","2023","Security","Cabinet Office (excl. agencies)","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Cabinet Office (excl. agencies)","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","Cabinet Office (excl. agencies)","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Cabinet Office (excl. agencies)","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","Cabinet Office (excl. agencies)","Yorkshire and The Humber","Female","245","230","30750","27430"
"In post","2023","Security","Cabinet Office (excl. agencies)","Yorkshire and The Humber","Male","215","205","31370","29200"
"In post","2023","Security","Charity Commission","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Charity Commission","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","Charity Commission","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Charity Commission","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","Companies House","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Companies House","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","Competition and Markets Authority","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Competition and Markets Authority","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","Crown Office and Procurator Fiscal Service","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Crown Office and Procurator Fiscal Service","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","Defence Equipment and Support","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Defence Equipment and Support","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","Defence Equipment and Support","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Defence Equipment and Support","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","Defence Equipment and Support","South West (England)","Female","25","25","[c]","[c]"
"In post","2023","Security","Defence Equipment and Support","South West (England)","Male","40","40","42180","40000"
"In post","2023","Security","Defence Equipment and Support","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Defence Equipment and Support","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","Defence Science and Technology Laboratory","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Defence Science and Technology Laboratory","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","Defence Science and Technology Laboratory","South East (England)","Female","15","15","[c]","[c]"
"In post","2023","Security","Defence Science and Technology Laboratory","South East (England)","Male","15","15","[c]","[c]"
"In post","2023","Security","Defence Science and Technology Laboratory","South West (England)","Female","45","45","36940","39890"
"In post","2023","Security","Defence Science and Technology Laboratory","South West (England)","Male","35","35","44690","39890"
"In post","2023","Security","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Female","10","10","[c]","[c]"
"In post","2023","Security","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Male","5","5","[c]","[c]"
"In post","2023","Security","Department for Business, Energy and Industrial Strategy (excl. agencies)","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Department for Business, Energy and Industrial Strategy (excl. agencies)","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","Department for Business, Energy and Industrial Strategy (excl. agencies)","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Department for Business, Energy and Industrial Strategy (excl. agencies)","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","Department for Digital, Culture, Media and Sport (excl. agencies)","London","Female","5","5","[c]","[c]"
"In post","2023","Security","Department for Digital, Culture, Media and Sport (excl. agencies)","London","Male","5","5","[c]","[c]"
"In post","2023","Security","Department for Digital, Culture, Media and Sport (excl. agencies)","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Department for Digital, Culture, Media and Sport (excl. agencies)","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","Department for Digital, Culture, Media and Sport (excl. agencies)","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Department for Digital, Culture, Media and Sport (excl. agencies)","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","Department for Education (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Department for Education (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","Department for Education (excl. agencies)","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Department for Education (excl. agencies)","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","Department for Education (excl. agencies)","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Department for Education (excl. agencies)","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","Department for Education (excl. agencies)","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Department for Education (excl. agencies)","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","Department for Education (excl. agencies)","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Department for Education (excl. agencies)","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","Department for Education (excl. agencies)","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Department for Education (excl. agencies)","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","Department for International Trade","London","Female","10","10","[c]","[c]"
"In post","2023","Security","Department for International Trade","London","Male","15","15","[c]","[c]"
"In post","2023","Security","Department for International Trade","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Department for International Trade","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","Department for Levelling Up, Housing and Communities (excl. agencies)","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Department for Levelling Up, Housing and Communities (excl. agencies)","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","Department for Transport (excl. agencies)","London","Female","35","35","49090","44570"
"In post","2023","Security","Department for Transport (excl. agencies)","London","Male","75","75","48170","45180"
"In post","2023","Security","Department for Transport (excl. agencies)","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Department for Transport (excl. agencies)","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","Department for Transport (excl. agencies)","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Department for Transport (excl. agencies)","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","Department for Transport (excl. agencies)","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Department for Transport (excl. agencies)","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","Department for Work and Pensions (excl. agencies)","East Midlands (England)","Female","5","5","[c]","[c]"
"In post","2023","Security","Department for Work and Pensions (excl. agencies)","East Midlands (England)","Male","5","5","[c]","[c]"
"In post","2023","Security","Department for Work and Pensions (excl. agencies)","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Department for Work and Pensions (excl. agencies)","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","Department for Work and Pensions (excl. agencies)","London","Female","5","5","[c]","[c]"
"In post","2023","Security","Department for Work and Pensions (excl. agencies)","London","Male","5","5","[c]","[c]"
"In post","2023","Security","Department for Work and Pensions (excl. agencies)","North East (England)","Female","10","10","[c]","[c]"
"In post","2023","Security","Department for Work and Pensions (excl. agencies)","North East (England)","Male","10","10","[c]","[c]"
"In post","2023","Security","Department for Work and Pensions (excl. agencies)","North West (England)","Female","15","10","[c]","[c]"
"In post","2023","Security","Department for Work and Pensions (excl. agencies)","North West (England)","Male","5","5","[c]","[c]"
"In post","2023","Security","Department for Work and Pensions (excl. agencies)","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Department for Work and Pensions (excl. agencies)","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","Department for Work and Pensions (excl. agencies)","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Department for Work and Pensions (excl. agencies)","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","Department for Work and Pensions (excl. agencies)","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Department for Work and Pensions (excl. agencies)","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","Department for Work and Pensions (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Department for Work and Pensions (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","Department for Work and Pensions (excl. agencies)","Wales","Female","5","5","[c]","[c]"
"In post","2023","Security","Department for Work and Pensions (excl. agencies)","Wales","Male","5","5","[c]","[c]"
"In post","2023","Security","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","Female","30","25","28520","28120"
"In post","2023","Security","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","Male","20","20","[c]","[c]"
"In post","2023","Security","Department of Health and Social Care (excl. agencies)","London","Female","15","15","[c]","[c]"
"In post","2023","Security","Department of Health and Social Care (excl. agencies)","London","Male","10","10","[c]","[c]"
"In post","2023","Security","Department of Health and Social Care (excl. agencies)","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Department of Health and Social Care (excl. agencies)","North West (England)","Male","15","15","[c]","[c]"
"In post","2023","Security","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","Female","10","10","[c]","[c]"
"In post","2023","Security","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","Male","5","5","[c]","[c]"
"In post","2023","Security","Driver and Vehicle Licensing Agency","Wales","Female","45","45","29380","27220"
"In post","2023","Security","Driver and Vehicle Licensing Agency","Wales","Male","75","75","28100","25650"
"In post","2023","Security","Driver and Vehicle Standards Agency","East Midlands (England)","Female","10","10","[c]","[c]"
"In post","2023","Security","Driver and Vehicle Standards Agency","East Midlands (England)","Male","10","10","[c]","[c]"
"In post","2023","Security","Driver and Vehicle Standards Agency","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Driver and Vehicle Standards Agency","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","Driver and Vehicle Standards Agency","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Driver and Vehicle Standards Agency","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","Driver and Vehicle Standards Agency","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Driver and Vehicle Standards Agency","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","Driver and Vehicle Standards Agency","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Driver and Vehicle Standards Agency","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","Driver and Vehicle Standards Agency","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Driver and Vehicle Standards Agency","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","Education and Skills Funding Agency","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Education and Skills Funding Agency","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","Estyn","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Estyn","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","FCDO Services","London","Female","5","5","[c]","[c]"
"In post","2023","Security","FCDO Services","London","Male","40","40","36070","36870"
"In post","2023","Security","FCDO Services","Overseas","Female","10","10","[c]","[c]"
"In post","2023","Security","FCDO Services","Overseas","Male","85","85","40140","40890"
"In post","2023","Security","FCDO Services","South East (England)","Female","35","35","34240","29400"
"In post","2023","Security","FCDO Services","South East (England)","Male","165","160","37910","35250"
"In post","2023","Security","Food Standards Agency","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Food Standards Agency","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","Food Standards Agency","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Food Standards Agency","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","Food Standards Agency","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Food Standards Agency","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","Food Standards Agency","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Food Standards Agency","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","Food Standards Agency","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Food Standards Agency","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","Food Standards Agency","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Food Standards Agency","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","Foreign, Commonwealth and Development Office (excl. agencies)","London","Female","220","215","47920","43060"
"In post","2023","Security","Foreign, Commonwealth and Development Office (excl. agencies)","London","Male","255","255","54080","54960"
"In post","2023","Security","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Female","15","15","[c]","[c]"
"In post","2023","Security","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Male","15","15","[c]","[c]"
"In post","2023","Security","Foreign, Commonwealth and Development Office (excl. agencies)","Scotland","Female","5","5","[c]","[c]"
"In post","2023","Security","Foreign, Commonwealth and Development Office (excl. agencies)","Scotland","Male","5","5","[c]","[c]"
"In post","2023","Security","Foreign, Commonwealth and Development Office (excl. agencies)","South East (England)","Female","10","10","[c]","[c]"
"In post","2023","Security","Foreign, Commonwealth and Development Office (excl. agencies)","South East (England)","Male","10","10","[c]","[c]"
"In post","2023","Security","Government Actuary's Department","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Government Actuary's Department","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","Government Legal Department","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Government Legal Department","London","Male","5","5","[c]","[c]"
"In post","2023","Security","Government Legal Department","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Government Legal Department","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","HM Prison and Probation Service","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","HM Prison and Probation Service","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","HM Prison and Probation Service","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","HM Prison and Probation Service","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","HM Prison and Probation Service","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","HM Prison and Probation Service","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","HM Prison and Probation Service","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","HM Prison and Probation Service","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","HM Prison and Probation Service","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","HM Prison and Probation Service","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","HM Prison and Probation Service","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","HM Prison and Probation Service","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","HM Revenue and Customs (excl. agencies)","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","HM Revenue and Customs (excl. agencies)","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","HM Revenue and Customs (excl. agencies)","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","HM Revenue and Customs (excl. agencies)","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","HM Revenue and Customs (excl. agencies)","London","Female","20","15","[c]","[c]"
"In post","2023","Security","HM Revenue and Customs (excl. agencies)","London","Male","30","30","[c]","[c]"
"In post","2023","Security","HM Revenue and Customs (excl. agencies)","North East (England)","Female","5","5","[c]","[c]"
"In post","2023","Security","HM Revenue and Customs (excl. agencies)","North East (England)","Male","15","15","[c]","[c]"
"In post","2023","Security","HM Revenue and Customs (excl. agencies)","North West (England)","Female","15","15","[c]","[c]"
"In post","2023","Security","HM Revenue and Customs (excl. agencies)","North West (England)","Male","15","15","[c]","[c]"
"In post","2023","Security","HM Revenue and Customs (excl. agencies)","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","HM Revenue and Customs (excl. agencies)","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","HM Revenue and Customs (excl. agencies)","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","HM Revenue and Customs (excl. agencies)","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","HM Revenue and Customs (excl. agencies)","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","HM Revenue and Customs (excl. agencies)","South West (England)","Male","10","10","[c]","[c]"
"In post","2023","Security","HM Revenue and Customs (excl. agencies)","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","HM Revenue and Customs (excl. agencies)","Wales","Male","5","5","[c]","[c]"
"In post","2023","Security","HM Revenue and Customs (excl. agencies)","West Midlands (England)","Female","30","25","[c]","[c]"
"In post","2023","Security","HM Revenue and Customs (excl. agencies)","West Midlands (England)","Male","30","30","41750","38390"
"In post","2023","Security","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","Male","20","20","[c]","[c]"
"In post","2023","Security","Health and Safety Executive","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Health and Safety Executive","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","Home Office","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Home Office","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","Home Office","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Home Office","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","Home Office","London","Female","100","95","35400","30410"
"In post","2023","Security","Home Office","London","Male","140","135","33580","29890"
"In post","2023","Security","Home Office","North West (England)","Female","20","20","[c]","[c]"
"In post","2023","Security","Home Office","North West (England)","Male","35","35","32100","32160"
"In post","2023","Security","Home Office","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Home Office","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","Home Office","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Home Office","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","Home Office","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Home Office","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","Home Office","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Home Office","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","Home Office","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Home Office","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","Home Office","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Home Office","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","Home Office","Yorkshire and The Humber","Female","5","5","[c]","[c]"
"In post","2023","Security","Home Office","Yorkshire and The Humber","Male","25","25","[c]","[c]"
"In post","2023","Security","Intellectual Property Office","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Intellectual Property Office","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","Intellectual Property Office","Wales","Female","5","5","[c]","[c]"
"In post","2023","Security","Intellectual Property Office","Wales","Male","10","10","[c]","[c]"
"In post","2023","Security","Legal Aid Agency","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Legal Aid Agency","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","Legal Aid Agency","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Legal Aid Agency","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","Legal Aid Agency","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Legal Aid Agency","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","Legal Aid Agency","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Legal Aid Agency","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","Medicines and Healthcare Products Regulatory Agency","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Medicines and Healthcare Products Regulatory Agency","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","Medicines and Healthcare Products Regulatory Agency","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Medicines and Healthcare Products Regulatory Agency","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","Met Office","South West (England)","Female","5","5","[c]","[c]"
"In post","2023","Security","Met Office","South West (England)","Male","15","15","[c]","[c]"
"In post","2023","Security","Ministry of Defence (excl. agencies)","East Midlands (England)","Female","20","20","[c]","[c]"
"In post","2023","Security","Ministry of Defence (excl. agencies)","East Midlands (England)","Male","90","90","33010","30700"
"In post","2023","Security","Ministry of Defence (excl. agencies)","East of England","Female","145","140","33180","30450"
"In post","2023","Security","Ministry of Defence (excl. agencies)","East of England","Male","380","380","37190","40880"
"In post","2023","Security","Ministry of Defence (excl. agencies)","London","Female","80","80","43230","38680"
"In post","2023","Security","Ministry of Defence (excl. agencies)","London","Male","315","315","37550","34800"
"In post","2023","Security","Ministry of Defence (excl. agencies)","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Ministry of Defence (excl. agencies)","North East (England)","Male","25","20","[c]","[c]"
"In post","2023","Security","Ministry of Defence (excl. agencies)","North West (England)","Female","25","25","[c]","[c]"
"In post","2023","Security","Ministry of Defence (excl. agencies)","North West (England)","Male","170","165","28230","25350"
"In post","2023","Security","Ministry of Defence (excl. agencies)","Northern Ireland","Female","25","25","[c]","[c]"
"In post","2023","Security","Ministry of Defence (excl. agencies)","Northern Ireland","Male","350","345","22710","22130"
"In post","2023","Security","Ministry of Defence (excl. agencies)","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Ministry of Defence (excl. agencies)","Overseas","Male","25","25","[c]","[c]"
"In post","2023","Security","Ministry of Defence (excl. agencies)","Scotland","Female","210","200","30290","26410"
"In post","2023","Security","Ministry of Defence (excl. agencies)","Scotland","Male","1160","1125","32840","28560"
"In post","2023","Security","Ministry of Defence (excl. agencies)","South East (England)","Female","205","200","30400","27470"
"In post","2023","Security","Ministry of Defence (excl. agencies)","South East (England)","Male","1240","1230","33890","30560"
"In post","2023","Security","Ministry of Defence (excl. agencies)","South West (England)","Female","215","210","28390","26410"
"In post","2023","Security","Ministry of Defence (excl. agencies)","South West (England)","Male","920","900","30130","27480"
"In post","2023","Security","Ministry of Defence (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Ministry of Defence (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","Ministry of Defence (excl. agencies)","Wales","Female","20","20","[c]","[c]"
"In post","2023","Security","Ministry of Defence (excl. agencies)","Wales","Male","130","125","25030","21380"
"In post","2023","Security","Ministry of Defence (excl. agencies)","West Midlands (England)","Female","40","40","27310","23330"
"In post","2023","Security","Ministry of Defence (excl. agencies)","West Midlands (England)","Male","215","215","29690","27470"
"In post","2023","Security","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","Female","40","40","33530","27500"
"In post","2023","Security","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","Male","290","285","33580","30700"
"In post","2023","Security","Ministry of Justice (excl. agencies)","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Ministry of Justice (excl. agencies)","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","Ministry of Justice (excl. agencies)","London","Female","35","35","47500","43650"
"In post","2023","Security","Ministry of Justice (excl. agencies)","London","Male","25","25","[c]","[c]"
"In post","2023","Security","Ministry of Justice (excl. agencies)","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Ministry of Justice (excl. agencies)","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","Ministry of Justice (excl. agencies)","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Ministry of Justice (excl. agencies)","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","Ministry of Justice (excl. agencies)","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Ministry of Justice (excl. agencies)","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","Ministry of Justice (excl. agencies)","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Ministry of Justice (excl. agencies)","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","Ministry of Justice (excl. agencies)","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Ministry of Justice (excl. agencies)","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","Ministry of Justice (excl. agencies)","West Midlands (England)","Female","5","5","[c]","[c]"
"In post","2023","Security","Ministry of Justice (excl. agencies)","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","National Crime Agency","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","National Crime Agency","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","National Crime Agency","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","National Crime Agency","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","National Crime Agency","London","Female","25","25","[c]","[c]"
"In post","2023","Security","National Crime Agency","London","Male","25","25","[c]","[c]"
"In post","2023","Security","National Crime Agency","North West (England)","Female","5","5","[c]","[c]"
