"Status","Year","Age","Disability","Function_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","30-39","Undeclared","Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Debt","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Debt","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Digital, Data & Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Digital, Data & Technology","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Human Resources","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","No function","Heterosexual / straight","70","[c]","35820","31280"
"Leaver Dept.","2023","30-39","Undeclared","No function","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","No function","Undeclared","55","[c]","44090","41920"
"Leaver Dept.","2023","30-39","Undeclared","No function","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Project Delivery","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Analysis","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Analysis","Unknown","35","[c]","40110","38680"
"Leaver Dept.","2023","30-39","Unknown","Commercial","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Commercial","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Communications","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Counter Fraud","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Debt","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Debt","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Debt","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Digital, Data & Technology","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Digital, Data & Technology","Unknown","40","[c]","40260","37300"
"Leaver Dept.","2023","30-39","Unknown","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Finance","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Human Resources","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Human Resources","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Legal","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Legal","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","No function","Heterosexual / straight","115","[c]","39880","37590"
"Leaver Dept.","2023","30-39","Unknown","No function","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","No function","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","No function","Unknown","475","[c]","41190","38480"
"Leaver Dept.","2023","30-39","Unknown","Project Delivery","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Project Delivery","Unknown","40","[c]","39120","33630"
"Leaver Dept.","2023","30-39","Unknown","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Property","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Security","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Security","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Unknown","Heterosexual / straight","100","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Unknown","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Unknown","Undeclared","45","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Unknown","Unknown","135","[c]","39790","32960"
"Leaver Dept.","2023","40-49","Declared disabled","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Commercial","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Counter Fraud","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Counter Fraud","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Debt","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Debt","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Debt","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Debt","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Digital, Data & Technology","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Finance","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Human Resources","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Legal","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","No function","Heterosexual / straight","155","[c]","36130","28120"
"Leaver Dept.","2023","40-49","Declared disabled","No function","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","No function","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","No function","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Project Delivery","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Project Delivery","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Analysis","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Commercial","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Communications","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Counter Fraud","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Counter Fraud","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Debt","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Debt","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Debt","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Debt","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Digital, Data & Technology","Heterosexual / straight","100","[c]","48490","46290"
"Leaver Dept.","2023","40-49","Declared non-disabled","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Digital, Data & Technology","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Digital, Data & Technology","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Finance","Heterosexual / straight","55","[c]","49240","41510"
"Leaver Dept.","2023","40-49","Declared non-disabled","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Finance","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Grants Management","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Human Resources","Heterosexual / straight","95","[c]","42990","37840"
"Leaver Dept.","2023","40-49","Declared non-disabled","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Human Resources","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Internal Audit","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Legal","Heterosexual / straight","30","[c]","52740","52980"
"Leaver Dept.","2023","40-49","Declared non-disabled","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Legal","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","No function","Heterosexual / straight","930","[c]","39400","31990"
"Leaver Dept.","2023","40-49","Declared non-disabled","No function","LGBO","50","[c]","41940","33600"
"Leaver Dept.","2023","40-49","Declared non-disabled","No function","Undeclared","65","[c]","38090","31810"
"Leaver Dept.","2023","40-49","Declared non-disabled","No function","Unknown","140","[c]","32210","28120"
"Leaver Dept.","2023","40-49","Declared non-disabled","Project Delivery","Heterosexual / straight","55","[c]","48250","42920"
"Leaver Dept.","2023","40-49","Declared non-disabled","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Project Delivery","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Project Delivery","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Property","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Security","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Unknown","Heterosexual / straight","60","[c]","46980","41500"
"Leaver Dept.","2023","40-49","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared non-disabled","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Debt","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Debt","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Digital, Data & Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Digital, Data & Technology","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Human Resources","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Legal","LGBO","[c]","[c]","[c]","[c]"
