"Status","Year","Ethnicity","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Black","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Other","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Other","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Other","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Planning","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Planning","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Planning","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Policy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Policy","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Policy","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Policy","SEO/HEO","65","[c]","36820","36650"
"Leaver Dept.","2023","Black","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Psychology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Psychology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Psychology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Social Research","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Social Research","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Social Research","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Statistics","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Statistics","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Tax","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Tax","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Tax","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Tax","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Tax","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","SEO/HEO","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Veterinarian","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Veterinarian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Corporate Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Corporate Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Counter Fraud","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Digital, Data and Technology","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Economics","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Economics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Economics","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Economics","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Geography","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Geography","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Human Resources","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Inspector of Education and Training","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Intelligence Analysis","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Intelligence Analysis","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Internal Audit","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","International Trade","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","International Trade","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","International Trade","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Medicine","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Medicine","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Operational Delivery","AA/AO","45","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Operational Delivery","EO","70","[c]","29160","28120"
"Leaver Dept.","2023","Mixed","Operational Delivery","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Operational Delivery","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Operational Delivery","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Operational Research","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Operational Research","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Other","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Other","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Other","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Planning","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Planning","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Planning","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Policy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Policy","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Policy","G6/G7","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Policy","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Policy","SEO/HEO","50","[c]","37880","37730"
"Leaver Dept.","2023","Mixed","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Psychology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Psychology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Psychology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Social Research","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Social Research","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Social Research","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Statistics","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Statistics","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Tax","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Tax","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Tax","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Tax","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Tax","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","G6/G7","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","SEO/HEO","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Veterinarian","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Veterinarian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Corporate Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Corporate Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Economics","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Economics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Economics","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Geography","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Geography","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Inspector of Education and Training","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Intelligence Analysis","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Intelligence Analysis","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Internal Audit","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","International Trade","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","International Trade","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","International Trade","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Medicine","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Medicine","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Operational Delivery","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Operational Delivery","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Operational Delivery","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Operational Research","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Operational Research","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Other","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Other","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Other","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Planning","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Planning","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Planning","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Policy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Policy","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Policy","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Property","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Property","SCS level","[c]","[c]","[c]","[c]"
