"Status","Year","Disability","Region_ITL1","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Unknown","London","Outer London - West and North West","Barnet","35","[c]","40720","31060"
"Leaver CS","2023","Unknown","London","Outer London - West and North West","Brent","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","London","Outer London - West and North West","Ealing","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","London","Outer London - West and North West","Harrow and Hillingdon","60","[c]","29720","29890"
"Leaver CS","2023","Unknown","London","Outer London - West and North West","Hounslow and Richmond upon Thames","120","[c]","28130","25480"
"Leaver CS","2023","Unknown","North East (England)","Northumberland, and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North East (England)","Northumberland, and Tyne and Wear","Sunderland","60","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North East (England)","Northumberland, and Tyne and Wear","Tyneside","295","[c]","31940","25880"
"Leaver CS","2023","Unknown","North East (England)","Tees Valley and Durham","Darlington","30","[c]","34190","30210"
"Leaver CS","2023","Unknown","North East (England)","Tees Valley and Durham","Durham","135","[c]","25540","22400"
"Leaver CS","2023","Unknown","North East (England)","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North East (England)","Tees Valley and Durham","South Teesside","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North West (England)","Cheshire","Cheshire East","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North West (England)","Cheshire","Cheshire West and Chester","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North West (England)","Cheshire","Warrington","85","[c]","36540","36230"
"Leaver CS","2023","Unknown","North West (England)","Cumbria","East Cumbria","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North West (England)","Cumbria","West Cumbria","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North West (England)","Greater Manchester","Greater Manchester North East","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North West (England)","Greater Manchester","Greater Manchester North West","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North West (England)","Greater Manchester","Greater Manchester South East","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North West (England)","Greater Manchester","Greater Manchester South West","235","[c]","33100","26750"
"Leaver CS","2023","Unknown","North West (England)","Greater Manchester","Manchester","160","[c]","33550","28120"
"Leaver CS","2023","Unknown","North West (England)","Lancashire","Blackburn with Darwen","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North West (England)","Lancashire","Blackpool","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North West (England)","Lancashire","Chorley and West Lancashire","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North West (England)","Lancashire","East Lancashire","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North West (England)","Lancashire","Lancaster and Wyre","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North West (England)","Lancashire","Mid Lancashire","70","[c]","24000","21780"
"Leaver CS","2023","Unknown","North West (England)","Merseyside","East Merseyside","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North West (England)","Merseyside","Liverpool","245","[c]","25640","22400"
"Leaver CS","2023","Unknown","North West (England)","Merseyside","Sefton","130","[c]","25660","25750"
"Leaver CS","2023","Unknown","North West (England)","Merseyside","Wirral","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland","Northern Ireland","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland","Northern Ireland","Belfast","70","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland","Northern Ireland","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland","Northern Ireland","Derry City and Strabane","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland","Northern Ireland","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland","Northern Ireland","Lisburn and Castlereagh","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland","Northern Ireland","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","Overseas","Overseas","105","[c]","49480","48610"
"Leaver CS","2023","Unknown","Scotland","Eastern Scotland","Angus and Dundee City","50","[c]","27430","23340"
"Leaver CS","2023","Unknown","Scotland","Eastern Scotland","City of Edinburgh","415","[c]","36280","33520"
"Leaver CS","2023","Unknown","Scotland","Eastern Scotland","Clackmannanshire and Fife","35","[c]","30220","28490"
"Leaver CS","2023","Unknown","Scotland","Eastern Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","Eastern Scotland","Falkirk","60","[c]","34590","37060"
"Leaver CS","2023","Unknown","Scotland","Eastern Scotland","Perth and Kinross, and Stirling","65","[c]","31120","28490"
"Leaver CS","2023","Unknown","Scotland","Eastern Scotland","West Lothian","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","Highlands and Islands","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","Highlands and Islands","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","North Eastern Scotland","Aberdeen City and Aberdeenshire","60","[c]","32330","28110"
"Leaver CS","2023","Unknown","Scotland","Southern Scotland","Dumfries and Galloway","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","Southern Scotland","East Ayrshire and North Ayrshire mainland","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","Southern Scotland","Scottish Borders","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","Southern Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","Southern Scotland","South Lanarkshire","140","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","60","[c]","31340","29890"
"Leaver CS","2023","Unknown","Scotland","West Central Scotland","Glasgow City","365","[c]","33110","28490"
"Leaver CS","2023","Unknown","Scotland","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","30","[c]","31360","27710"
"Leaver CS","2023","Unknown","Scotland","West Central Scotland","North Lanarkshire","50","[c]","27030","22920"
"Leaver CS","2023","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","95","[c]","34540","29290"
"Leaver CS","2023","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","40","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","65","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","80","[c]","31560","27270"
"Leaver CS","2023","Unknown","South East (England)","Hampshire and Isle of Wight","Central Hampshire","165","[c]","37940","39890"
"Leaver CS","2023","Unknown","South East (England)","Hampshire and Isle of Wight","Isle of Wight","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Hampshire and Isle of Wight","North Hampshire","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Hampshire and Isle of Wight","Portsmouth","95","[c]","36540","31320"
"Leaver CS","2023","Unknown","South East (England)","Hampshire and Isle of Wight","South Hampshire","215","[c]","25920","21200"
"Leaver CS","2023","Unknown","South East (England)","Hampshire and Isle of Wight","Southampton","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Kent","East Kent","70","[c]","25440","25750"
"Leaver CS","2023","Unknown","South East (England)","Kent","Kent Thames Gateway","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Kent","Medway","40","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Kent","Mid Kent","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Kent","West Kent","40","[c]","36910","35330"
"Leaver CS","2023","Unknown","South East (England)","Surrey, East and West Sussex","Brighton and Hove","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Surrey, East and West Sussex","East Surrey","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Surrey, East and West Sussex","East Sussex CC","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Surrey, East and West Sussex","West Surrey","65","[c]","29520","25340"
"Leaver CS","2023","Unknown","South East (England)","Surrey, East and West Sussex","West Sussex (North East)","40","[c]","27940","26880"
"Leaver CS","2023","Unknown","South East (England)","Surrey, East and West Sussex","West Sussex (South West)","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Devon","Devon CC","80","[c]","27130","25000"
"Leaver CS","2023","Unknown","South West (England)","Devon","Plymouth","80","[c]","31340","27500"
"Leaver CS","2023","Unknown","South West (England)","Dorset and Somerset","Bournemouth, Christchurch and Poole","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Dorset and Somerset","Dorset","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Dorset and Somerset","Somerset CC","60","[c]","29420","26740"
"Leaver CS","2023","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","210","[c]","33600","31920"
"Leaver CS","2023","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","150","[c]","32290","27490"
"Leaver CS","2023","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","35","[c]","31960","27570"
"Leaver CS","2023","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","310","[c]","36970","33000"
"Leaver CS","2023","Unknown","Unknown","Unknown","Unknown","335","[c]","36560","32700"
"Leaver CS","2023","Unknown","Wales","East Wales","Cardiff and Vale of Glamorgan","205","[c]","31920","26500"
"Leaver CS","2023","Unknown","Wales","East Wales","Flintshire and Wrexham","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Wales","East Wales","Monmouthshire and Newport","170","[c]","34920","30640"
"Leaver CS","2023","Unknown","Wales","East Wales","Powys","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Wales","West Wales and The Valleys","Bridgend and Neath Port Talbot","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Wales","West Wales and The Valleys","Central Valleys","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Wales","West Wales and The Valleys","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Wales","West Wales and The Valleys","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Wales","West Wales and The Valleys","Gwynedd","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Wales","West Wales and The Valleys","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Wales","West Wales and The Valleys","South West Wales","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Wales","West Wales and The Valleys","Swansea","160","[c]","24280","21840"
"Leaver CS","2023","Unknown","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","40","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Midlands (England)","Shropshire and Staffordshire","Shropshire","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Midlands (England)","Shropshire and Staffordshire","Staffordshire CC","85","[c]","29190","26520"
"Leaver CS","2023","Unknown","West Midlands (England)","Shropshire and Staffordshire","Stoke-on-Trent","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Midlands (England)","Shropshire and Staffordshire","Telford and Wrekin","40","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Midlands (England)","West Midlands","Birmingham","320","[c]","30540","22180"
"Leaver CS","2023","Unknown","West Midlands (England)","West Midlands","Coventry","60","[c]","37950","37590"
"Leaver CS","2023","Unknown","West Midlands (England)","West Midlands","Dudley","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Midlands (England)","West Midlands","Sandwell","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Midlands (England)","West Midlands","Solihull","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Midlands (England)","West Midlands","Walsall","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Midlands (England)","West Midlands","Wolverhampton","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","40","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Yorkshire and The Humber","North Yorkshire","North Yorkshire CC","40","[c]","29390","26780"
"Leaver CS","2023","Unknown","Yorkshire and The Humber","North Yorkshire","York","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Yorkshire and The Humber","South Yorkshire","Barnsley, Doncaster and Rotherham","45","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Yorkshire and The Humber","South Yorkshire","Sheffield","135","[c]","32610","26380"
"Leaver CS","2023","Unknown","Yorkshire and The Humber","West Yorkshire","Bradford","60","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Yorkshire and The Humber","West Yorkshire","Calderdale and Kirklees","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Yorkshire and The Humber","West Yorkshire","Leeds","415","[c]","38350","31660"
"Leaver CS","2023","Unknown","Yorkshire and The Humber","West Yorkshire","Wakefield","45","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East Midlands (England)","Derbyshire and Nottinghamshire","Derby","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East Midlands (England)","Derbyshire and Nottinghamshire","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East Midlands (England)","Derbyshire and Nottinghamshire","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East Midlands (England)","Derbyshire and Nottinghamshire","Nottingham","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East Midlands (England)","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East Midlands (England)","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Leicester","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East Midlands (England)","Lincolnshire","Lincolnshire CC","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East of England","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East of England","Bedfordshire and Hertfordshire","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East of England","Bedfordshire and Hertfordshire","Hertfordshire CC","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East of England","Bedfordshire and Hertfordshire","Luton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East of England","East Anglia","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East of England","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East of England","East Anglia","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East of England","East Anglia","Norwich and East Norfolk","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East of England","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East of England","East Anglia","Suffolk CC","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East of England","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East of England","Essex","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East of England","Essex","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East of England","Essex","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East of England","Essex","Thurrock","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East of England","Essex","West Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","Inner London - East","Hackney and Newham","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","Inner London - East","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","Inner London - East","Lambeth","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","Inner London - East","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","Inner London - East","Tower Hamlets","35","[c]","43050","37300"
"Leaver Dept.","2023","Declared disabled","London","Inner London - West","Camden and City of London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","Inner London - West","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","Inner London - West","Westminster","410","[c]","44430","39900"
"Leaver Dept.","2023","Declared disabled","London","Outer London - East and North East","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","Outer London - East and North East","Enfield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","Outer London - East and North East","Redbridge and Waltham Forest","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","Outer London - South","Bromley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","Outer London - South","Croydon","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","Outer London - South","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","Outer London - West and North West","Barnet","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","Outer London - West and North West","Brent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","Outer London - West and North West","Ealing","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","Outer London - West and North West","Harrow and Hillingdon","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","Outer London - West and North West","Hounslow and Richmond upon Thames","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","North East (England)","Northumberland, and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","North East (England)","Northumberland, and Tyne and Wear","Sunderland","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","North East (England)","Northumberland, and Tyne and Wear","Tyneside","45","[c]","29050","26900"
"Leaver Dept.","2023","Declared disabled","North East (England)","Tees Valley and Durham","Darlington","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","North East (England)","Tees Valley and Durham","Durham","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","North East (England)","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","North East (England)","Tees Valley and Durham","South Teesside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","North West (England)","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","North West (England)","Cheshire","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","North West (England)","Cheshire","Warrington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","North West (England)","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","North West (England)","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","North West (England)","Greater Manchester","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","North West (England)","Greater Manchester","Greater Manchester North West","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","North West (England)","Greater Manchester","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","North West (England)","Greater Manchester","Greater Manchester South West","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","North West (England)","Greater Manchester","Manchester","40","[c]","35670","30710"
"Leaver Dept.","2023","Declared disabled","North West (England)","Lancashire","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","North West (England)","Lancashire","Blackpool","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","North West (England)","Lancashire","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","North West (England)","Lancashire","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","North West (England)","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","North West (England)","Lancashire","Mid Lancashire","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","North West (England)","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","North West (England)","Merseyside","Liverpool","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","North West (England)","Merseyside","Sefton","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","North West (England)","Merseyside","Wirral","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Northern Ireland","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Northern Ireland","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Northern Ireland","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Northern Ireland","Northern Ireland","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Northern Ireland","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Overseas","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Scotland","Eastern Scotland","Angus and Dundee City","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Scotland","Eastern Scotland","City of Edinburgh","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Scotland","Eastern Scotland","Clackmannanshire and Fife","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Scotland","Eastern Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Scotland","Eastern Scotland","Falkirk","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Scotland","Eastern Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Scotland","Eastern Scotland","West Lothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Scotland","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Scotland","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Scotland","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Scotland","Highlands and Islands","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Scotland","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Scotland","Southern Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Scotland","Southern Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Scotland","Southern Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Scotland","Southern Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Scotland","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Scotland","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Scotland","West Central Scotland","Glasgow City","40","[c]","26570","25120"
"Leaver Dept.","2023","Declared disabled","Scotland","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Scotland","West Central Scotland","North Lanarkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","[c]","[c]","[c]","[c]"
