"Status","Year","Disability","Ethnicity","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared non-disabled","Undeclared","London","Heterosexual / straight","50","[c]","38260","32330"
"Leaver CS","2023","Declared non-disabled","Undeclared","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","London","Undeclared","65","[c]","44030","41750"
"Leaver CS","2023","Declared non-disabled","Undeclared","London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Outside London","Heterosexual / straight","110","[c]","30420","27570"
"Leaver CS","2023","Declared non-disabled","Undeclared","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Outside London","Undeclared","260","[c]","33050","28120"
"Leaver CS","2023","Declared non-disabled","Undeclared","Outside London","Unknown","125","[c]","26010","21690"
"Leaver CS","2023","Declared non-disabled","Undeclared","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","London","Unknown","75","[c]","46900","35500"
"Leaver CS","2023","Declared non-disabled","Unknown","Outside London","Heterosexual / straight","110","[c]","33100","27570"
"Leaver CS","2023","Declared non-disabled","Unknown","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Outside London","Undeclared","40","[c]","35640","33430"
"Leaver CS","2023","Declared non-disabled","Unknown","Outside London","Unknown","460","[c]","29500","23390"
"Leaver CS","2023","Declared non-disabled","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","White","London","Heterosexual / straight","2615","[c]","48400","43280"
"Leaver CS","2023","Declared non-disabled","White","London","LGBO","310","[c]","46070","41360"
"Leaver CS","2023","Declared non-disabled","White","London","Undeclared","220","[c]","44240","39220"
"Leaver CS","2023","Declared non-disabled","White","London","Unknown","275","[c]","50160","42940"
"Leaver CS","2023","Declared non-disabled","White","Outside London","Heterosexual / straight","12620","[c]","32430","27570"
"Leaver CS","2023","Declared non-disabled","White","Outside London","LGBO","860","[c]","31120","27570"
"Leaver CS","2023","Declared non-disabled","White","Outside London","Undeclared","920","[c]","30670","27570"
"Leaver CS","2023","Declared non-disabled","White","Outside London","Unknown","2630","[c]","30690","27570"
"Leaver CS","2023","Declared non-disabled","White","Overseas","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","White","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","White","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","White","Unknown","Heterosexual / straight","50","[c]","33680","28120"
"Leaver CS","2023","Declared non-disabled","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","London","Heterosexual / straight","40","[c]","33680","32520"
"Leaver CS","2023","Undeclared","Asian","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Outside London","Heterosexual / straight","45","[c]","30750","27570"
"Leaver CS","2023","Undeclared","Asian","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","London","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","London","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","London","Undeclared","100","[c]","44280","41280"
"Leaver CS","2023","Undeclared","Undeclared","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Outside London","Undeclared","315","[c]","34350","29100"
"Leaver CS","2023","Undeclared","Undeclared","Outside London","Unknown","95","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Outside London","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Outside London","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","White","London","Heterosexual / straight","130","[c]","48150","42470"
"Leaver CS","2023","Undeclared","White","London","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","White","London","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","White","London","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","White","Outside London","Heterosexual / straight","700","[c]","31130","27570"
"Leaver CS","2023","Undeclared","White","Outside London","LGBO","65","[c]","30020","27570"
"Leaver CS","2023","Undeclared","White","Outside London","Undeclared","195","[c]","32380","27000"
"Leaver CS","2023","Undeclared","White","Outside London","Unknown","235","[c]","31330","27840"
"Leaver CS","2023","Undeclared","White","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","White","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","White","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","White","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","London","Heterosexual / straight","120","[c]","38400","33990"
"Leaver CS","2023","Unknown","Asian","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","London","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Outside London","Heterosexual / straight","100","[c]","34100","26230"
"Leaver CS","2023","Unknown","Asian","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Outside London","Unknown","65","[c]","37310","30650"
"Leaver CS","2023","Unknown","Asian","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","London","Heterosexual / straight","80","[c]","38600","32000"
"Leaver CS","2023","Unknown","Black","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Outside London","Heterosexual / straight","45","[c]","34930","32550"
"Leaver CS","2023","Unknown","Black","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","London","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","London","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Outside London","Undeclared","50","[c]","36730","33990"
"Leaver CS","2023","Unknown","Undeclared","Outside London","Unknown","80","[c]","37020","35270"
"Leaver CS","2023","Unknown","Undeclared","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","London","Heterosexual / straight","100","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","London","Undeclared","150","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","London","Unknown","2060","[c]","40990","33790"
"Leaver CS","2023","Unknown","Unknown","Outside London","Heterosexual / straight","90","[c]","26820","22400"
"Leaver CS","2023","Unknown","Unknown","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Outside London","Undeclared","70","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Outside London","Unknown","5900","[c]","29880","25750"
"Leaver CS","2023","Unknown","Unknown","Overseas","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Overseas","Unknown","60","[c]","48960","46540"
"Leaver CS","2023","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","Undeclared","45","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","Unknown","270","[c]","36900","32700"
"Leaver CS","2023","Unknown","White","London","Heterosexual / straight","375","[c]","45580","41310"
"Leaver CS","2023","Unknown","White","London","LGBO","55","[c]","42830","40050"
"Leaver CS","2023","Unknown","White","London","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","London","Unknown","100","[c]","53710","45340"
"Leaver CS","2023","Unknown","White","Outside London","Heterosexual / straight","1180","[c]","34370","30910"
"Leaver CS","2023","Unknown","White","Outside London","LGBO","110","[c]","32250","28130"
"Leaver CS","2023","Unknown","White","Outside London","Undeclared","80","[c]","35980","33710"
"Leaver CS","2023","Unknown","White","Outside London","Unknown","715","[c]","37490","32640"
"Leaver CS","2023","Unknown","White","Overseas","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Overseas","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","London","Heterosexual / straight","60","[c]","41180","36610"
"Leaver Dept.","2023","Declared disabled","Asian","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Outside London","Heterosexual / straight","45","[c]","30090","28120"
"Leaver Dept.","2023","Declared disabled","Asian","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","London","Heterosexual / straight","40","[c]","36650","33040"
"Leaver Dept.","2023","Declared disabled","Black","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Overseas","Undeclared","[c]","[c]","[c]","[c]"
