"Status","Year","Ethnicity","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Asian","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data and Technology","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data and Technology","Male","40","[c]","40860","37660"
"Leaver Dept.","2023","Asian","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Economics","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Economics","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Geography","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Geography","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Human Resources","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Human Resources","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","International Trade","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","International Trade","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Legal","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Legal","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Operational Delivery","Female","310","[c]","29590","28120"
"Leaver Dept.","2023","Asian","Operational Delivery","Male","280","[c]","29930","28120"
"Leaver Dept.","2023","Asian","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Other","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Other","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Planning","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Policy","Female","120","[c]","42390","38160"
"Leaver Dept.","2023","Asian","Policy","Male","80","[c]","41620","37160"
"Leaver Dept.","2023","Asian","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Project Delivery","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Project Delivery","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Psychology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Statistics","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Statistics","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Tax","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Tax","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Tax","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Female","110","[c]","42730","36680"
"Leaver Dept.","2023","Asian","Unknown","Male","50","[c]","40180","35240"
"Leaver Dept.","2023","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Counter Fraud","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Counter Fraud","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data and Technology","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data and Technology","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Finance","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Geography","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Geography","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Operational Delivery","Female","185","[c]","29950","29360"
"Leaver Dept.","2023","Black","Operational Delivery","Male","80","[c]","28160","27760"
"Leaver Dept.","2023","Black","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Other","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Planning","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Policy","Female","50","[c]","37750","36760"
"Leaver Dept.","2023","Black","Policy","Male","40","[c]","39170","35690"
"Leaver Dept.","2023","Black","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Psychology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Tax","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Tax","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Female","45","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Digital, Data and Technology","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Digital, Data and Technology","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Economics","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Geography","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Geography","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Human Resources","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Human Resources","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Operational Delivery","Female","100","[c]","30130","28120"
"Leaver Dept.","2023","Mixed","Operational Delivery","Male","50","[c]","30010","28120"
"Leaver Dept.","2023","Mixed","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Other","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Other","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Planning","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Policy","Female","60","[c]","43750","41440"
"Leaver Dept.","2023","Mixed","Policy","Male","35","[c]","48220","42180"
"Leaver Dept.","2023","Mixed","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Psychology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Social Research","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Tax","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","Male","40","[c]","42400","38220"
"Leaver Dept.","2023","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Digital, Data and Technology","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Geography","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Geography","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Operational Delivery","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Operational Delivery","Male","15","[c]","[c]","[c]"
