"Status","Year","Organisation","Parent_department","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","East Kent","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","East Kent","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","East Lancashire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","East Lancashire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","East Merseyside","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","East Merseyside","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","East Surrey","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","East Surrey","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","East Sussex CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","East Sussex CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Enfield","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Enfield","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Essex Haven Gateway","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Essex Haven Gateway","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Falkirk","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Falkirk","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Flintshire and Wrexham","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Flintshire and Wrexham","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Glasgow City","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Glasgow City","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Gloucestershire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Gloucestershire CC","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Greater Manchester North East","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Greater Manchester North East","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Greater Manchester North West","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Greater Manchester North West","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Greater Manchester South East","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Greater Manchester South East","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Greater Manchester South West","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Greater Manchester South West","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Gwynedd","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Gwynedd","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Haringey and Islington","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Haringey and Islington","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Harrow and Hillingdon","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Harrow and Hillingdon","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Hartlepool and Stockton-on-Tees","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Hartlepool and Stockton-on-Tees","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Heart of Essex","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Heart of Essex","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Hertfordshire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Hertfordshire CC","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Hounslow and Richmond upon Thames","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Hounslow and Richmond upon Thames","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Inverclyde, East Renfrewshire, and Renfrewshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Inverclyde, East Renfrewshire, and Renfrewshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Inverness and Nairn, Moray, and Badenoch and Strathspey","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Inverness and Nairn, Moray, and Badenoch and Strathspey","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Kingston upon Hull, City of","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Kingston upon Hull, City of","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Leeds","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Leeds","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Leicester","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Leicester","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Leicestershire CC and Rutland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Leicestershire CC and Rutland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Lewisham and Southwark","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Lewisham and Southwark","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Lincolnshire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Lincolnshire CC","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Liverpool","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Liverpool","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Manchester","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Manchester","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Medway","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Medway","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Merton, Kingston upon Thames and Sutton","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Merton, Kingston upon Thames and Sutton","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Mid Kent","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Mid Kent","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Mid Lancashire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Mid Lancashire","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Milton Keynes","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Milton Keynes","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Monmouthshire and Newport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Monmouthshire and Newport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","North Hampshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","North Hampshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","North Northamptonshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","North Northamptonshire","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","North Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","North Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","North Yorkshire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","North Yorkshire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","North and North East Lincolnshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","North and North East Lincolnshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Northumberland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Northumberland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Norwich and East Norfolk","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Norwich and East Norfolk","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Nottingham","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Nottingham","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Oxfordshire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Oxfordshire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Perth and Kinross, and Stirling","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Perth and Kinross, and Stirling","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Peterborough","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Peterborough","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Plymouth","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Plymouth","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Redbridge and Waltham Forest","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Redbridge and Waltham Forest","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Sandwell","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Sandwell","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Sheffield","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Sheffield","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Shropshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Shropshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Solihull","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Solihull","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Somerset CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Somerset CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","South Hampshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","South Hampshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","South Lanarkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","South Lanarkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","South Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","South Nottinghamshire","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","South West Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","South West Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Southampton","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Southampton","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Southend-on-Sea","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Southend-on-Sea","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Staffordshire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Staffordshire CC","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Stoke-on-Trent","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Stoke-on-Trent","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Suffolk CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Suffolk CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Sunderland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Sunderland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Swansea","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Swansea","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Swindon","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Swindon","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Telford and Wrekin","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Telford and Wrekin","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Tyneside","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Tyneside","Male","30","[c]","25060","26780"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Wakefield","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Wakefield","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Warwickshire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Warwickshire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","West Cumbria","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","West Cumbria","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","West Essex","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","West Essex","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","West Lothian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","West Lothian","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","West Surrey","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","West Surrey","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","West Sussex (North East)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","West Sussex (North East)","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","West Sussex (South West)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","West Sussex (South West)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Wiltshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Wiltshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Wirral","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Wirral","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Wolverhampton","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Wolverhampton","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Worcestershire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Worcestershire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","York","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","York","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","Scottish Government","Aberdeen City and Aberdeenshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","Scottish Government","Aberdeen City and Aberdeenshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","Scottish Government","Angus and Dundee City","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","Scottish Government","Angus and Dundee City","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","Scottish Government","Glasgow City","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","Scottish Government","Glasgow City","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","Scottish Government","Inverness and Nairn, Moray, and Badenoch and Strathspey","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","Scottish Government","Inverness and Nairn, Moray, and Badenoch and Strathspey","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","Scottish Government","Na h-Eileanan Siar","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","Scottish Government","Na h-Eileanan Siar","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","Scottish Government","West Lothian","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","Scottish Government","West Lothian","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","Department for Education","Bristol, City of","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","Department for Education","Bristol, City of","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","Department for Education","Coventry","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","Department for Education","Coventry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","Department for Education","Darlington","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","Department for Education","Darlington","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","Department for Education","Leeds","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","Department for Education","Leeds","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","Department for Education","Manchester","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","Department for Education","Manchester","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","Department for Education","Nottingham","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","Department for Education","Nottingham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","Department for Education","Sheffield","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","Department for Education","Sheffield","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","Department for Education","Westminster","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","Department for Education","Westminster","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Estyn","Cardiff and Vale of Glamorgan","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Estyn","Cardiff and Vale of Glamorgan","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Estyn","Gwynedd","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Estyn","Gwynedd","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Estyn","Isle of Anglesey","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Estyn","Isle of Anglesey","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Estyn","South West Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Estyn","South West Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Estyn","Swansea","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Estyn","Swansea","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Antrim and Newtownabbey","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Antrim and Newtownabbey","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Ards and North Down","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Ards and North Down","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Armagh City, Banbridge and Craigavon","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Armagh City, Banbridge and Craigavon","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Barking & Dagenham and Havering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Barking & Dagenham and Havering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Barnsley, Doncaster and Rotherham","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Barnsley, Doncaster and Rotherham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Belfast","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Belfast","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Bexley and Greenwich","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Bexley and Greenwich","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Birmingham","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Birmingham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Breckland and South Norfolk","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Breckland and South Norfolk","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Bristol, City of","Female","[c]","[c]","[c]","[c]"
