"Status","Year","Disability","Function_of_post","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Project Delivery","Department for Levelling Up, Housing and Communities","Heterosexual / straight","25","20","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Department for Levelling Up, Housing and Communities","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Department for Levelling Up, Housing and Communities","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Department for Transport","Heterosexual / straight","30","30","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Department for Work and Pensions","Heterosexual / straight","220","200","38710","34970"
"In post","2023","Declared disabled","Project Delivery","Department for Work and Pensions","LGBO","30","25","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Department for Work and Pensions","Undeclared","25","25","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Department for Work and Pensions","Unknown","10","10","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Department of Health and Social Care","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Department of Health and Social Care","LGBO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Estyn","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Estyn","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Estyn","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Estyn","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Foreign, Commonwealth and Development Office","Heterosexual / straight","40","40","50020","44410"
"In post","2023","Declared disabled","Project Delivery","Foreign, Commonwealth and Development Office","LGBO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Foreign, Commonwealth and Development Office","Unknown","15","15","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","HM Land Registry","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","HM Revenue and Customs","Heterosexual / straight","400","380","47420","42510"
"In post","2023","Declared disabled","Project Delivery","HM Revenue and Customs","LGBO","50","50","46010","42510"
"In post","2023","Declared disabled","Project Delivery","HM Revenue and Customs","Undeclared","45","40","45690","41920"
"In post","2023","Declared disabled","Project Delivery","HM Revenue and Customs","Unknown","40","35","45790","42060"
"In post","2023","Declared disabled","Project Delivery","HM Treasury","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Home Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Home Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Ministry of Defence","Heterosexual / straight","680","655","42550","41160"
"In post","2023","Declared disabled","Project Delivery","Ministry of Defence","LGBO","45","45","38740","40190"
"In post","2023","Declared disabled","Project Delivery","Ministry of Defence","Undeclared","85","80","45050","41800"
"In post","2023","Declared disabled","Project Delivery","Ministry of Defence","Unknown","60","60","41680","39890"
"In post","2023","Declared disabled","Project Delivery","Ministry of Justice","Heterosexual / straight","30","30","41340","37680"
"In post","2023","Declared disabled","Project Delivery","Ministry of Justice","LGBO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","National Crime Agency","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Northern Ireland Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Office of Gas and Electricity Markets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Office of Gas and Electricity Markets","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","UK Statistics Authority","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","UK Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","UK Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Welsh Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Welsh Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Welsh Government","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Attorney General's Departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
