"Status","Year","Ethnicity","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Other ethnicity","Outer London - South","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Outer London - West and North West","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Shropshire and Staffordshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","South Yorkshire","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Surrey, East and West Sussex","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Tees Valley and Durham","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","West Midlands","15","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","West Yorkshire","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Bedfordshire and Hertfordshire","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cheshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cumbria","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Derbyshire and Nottinghamshire","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Devon","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Dorset and Somerset","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East Anglia","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East Wales","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Eastern Scotland","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Essex","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","45","[c]","36080","33810"
"New entrant CS","2023","Undeclared","Greater Manchester","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Hampshire and Isle of Wight","30","[c]","32850","31060"
"New entrant CS","2023","Undeclared","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Inner London - East","45","[c]","43030","39110"
"New entrant CS","2023","Undeclared","Inner London - West","85","[c]","37170","33800"
"New entrant CS","2023","Undeclared","Kent","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Lancashire","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Leicestershire, Rutland and Northamptonshire","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Lincolnshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Merseyside","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North Yorkshire","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Northumberland, and Tyne and Wear","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Outer London - East and North East","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Outer London - South","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Outer London - West and North West","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Shropshire and Staffordshire","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","South Yorkshire","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Surrey, East and West Sussex","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Tees Valley and Durham","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","West Central Scotland","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","West Midlands","40","[c]","26310","22520"
"New entrant CS","2023","Undeclared","West Wales and The Valleys","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","West Yorkshire","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Bedfordshire and Hertfordshire","175","[c]","28370","25750"
"New entrant CS","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","340","[c]","30020","27350"
"New entrant CS","2023","Unknown","Cheshire","155","[c]","28400","28880"
"New entrant CS","2023","Unknown","Cornwall and Isles of Scilly","30","[c]","29320","22500"
"New entrant CS","2023","Unknown","Cumbria","90","[c]","25770","22150"
"New entrant CS","2023","Unknown","Derbyshire and Nottinghamshire","565","[c]","26820","23230"
"New entrant CS","2023","Unknown","Devon","315","[c]","27910","25350"
"New entrant CS","2023","Unknown","Dorset and Somerset","205","[c]","27100","24430"
"New entrant CS","2023","Unknown","East Anglia","450","[c]","26940","23230"
"New entrant CS","2023","Unknown","East Wales","580","[c]","27400","24540"
"New entrant CS","2023","Unknown","East Yorkshire and Northern Lincolnshire","135","[c]","26600","25880"
"New entrant CS","2023","Unknown","Eastern Scotland","1410","[c]","31510","29100"
"New entrant CS","2023","Unknown","Essex","210","[c]","26460","23640"
"New entrant CS","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","1010","[c]","30590","27080"
"New entrant CS","2023","Unknown","Greater Manchester","800","[c]","28670","25750"
"New entrant CS","2023","Unknown","Hampshire and Isle of Wight","630","[c]","28070","24840"
"New entrant CS","2023","Unknown","Herefordshire, Worcestershire and Warwickshire","170","[c]","26690","24090"
"New entrant CS","2023","Unknown","Highlands and Islands","80","[c]","26690","24710"
"New entrant CS","2023","Unknown","Inner London - East","435","[c]","33530","28400"
"New entrant CS","2023","Unknown","Inner London - West","1615","[c]","37160","33880"
"New entrant CS","2023","Unknown","Kent","610","[c]","25770","25750"
"New entrant CS","2023","Unknown","Lancashire","340","[c]","26860","23640"
"New entrant CS","2023","Unknown","Leicestershire, Rutland and Northamptonshire","275","[c]","25090","23230"
"New entrant CS","2023","Unknown","Lincolnshire","125","[c]","27810","25080"
"New entrant CS","2023","Unknown","Merseyside","1755","[c]","24000","22400"
"New entrant CS","2023","Unknown","North Eastern Scotland","90","[c]","29960","29100"
"New entrant CS","2023","Unknown","North Yorkshire","135","[c]","29030","26910"
"New entrant CS","2023","Unknown","Northern Ireland","265","[c]","25390","22520"
"New entrant CS","2023","Unknown","Northumberland, and Tyne and Wear","490","[c]","27060","22520"
"New entrant CS","2023","Unknown","Outer London - East and North East","165","[c]","31540","30780"
"New entrant CS","2023","Unknown","Outer London - South","780","[c]","31050","29750"
"New entrant CS","2023","Unknown","Outer London - West and North West","690","[c]","31270","29750"
"New entrant CS","2023","Unknown","Overseas","50","[c]","49980","45780"
"New entrant CS","2023","Unknown","Shropshire and Staffordshire","385","[c]","30150","27080"
"New entrant CS","2023","Unknown","South Yorkshire","865","[c]","25700","25750"
"New entrant CS","2023","Unknown","Southern Scotland","305","[c]","25610","23190"
"New entrant CS","2023","Unknown","Surrey, East and West Sussex","315","[c]","29380","26750"
"New entrant CS","2023","Unknown","Tees Valley and Durham","515","[c]","25840","23230"
"New entrant CS","2023","Unknown","Unknown","260","[c]","24900","22400"
"New entrant CS","2023","Unknown","West Central Scotland","1610","[c]","27710","24710"
"New entrant CS","2023","Unknown","West Midlands","880","[c]","25820","22520"
"New entrant CS","2023","Unknown","West Wales and The Valleys","325","[c]","24320","22500"
"New entrant CS","2023","Unknown","West Yorkshire","740","[c]","27200","25750"
"New entrant CS","2023","White","Bedfordshire and Hertfordshire","240","[c]","30040","27570"
"New entrant CS","2023","White","Berkshire, Buckinghamshire and Oxfordshire","450","[c]","31560","29080"
"New entrant CS","2023","White","Cheshire","335","[c]","31400","28880"
"New entrant CS","2023","White","Cornwall and Isles of Scilly","95","[c]","31430","25920"
"New entrant CS","2023","White","Cumbria","215","[c]","28160","22150"
"New entrant CS","2023","White","Derbyshire and Nottinghamshire","775","[c]","28540","23640"
"New entrant CS","2023","White","Devon","610","[c]","28930","26650"
"New entrant CS","2023","White","Dorset and Somerset","370","[c]","28320","25920"
"New entrant CS","2023","White","East Anglia","895","[c]","28460","25970"
"New entrant CS","2023","White","East Wales","1420","[c]","30400","26900"
"New entrant CS","2023","White","East Yorkshire and Northern Lincolnshire","360","[c]","26560","26840"
"New entrant CS","2023","White","Eastern Scotland","985","[c]","32620","29100"
"New entrant CS","2023","White","Essex","235","[c]","26910","23640"
"New entrant CS","2023","White","Gloucestershire, Wiltshire and Bath/Bristol area","2225","[c]","32560","28880"
"New entrant CS","2023","White","Greater Manchester","1255","[c]","31020","27520"
"New entrant CS","2023","White","Hampshire and Isle of Wight","1270","[c]","29470","27080"
"New entrant CS","2023","White","Herefordshire, Worcestershire and Warwickshire","220","[c]","27170","23640"
"New entrant CS","2023","White","Highlands and Islands","115","[c]","27060","22220"
"New entrant CS","2023","White","Inner London - East","720","[c]","42400","35410"
"New entrant CS","2023","White","Inner London - West","2265","[c]","38900","34710"
"New entrant CS","2023","White","Kent","570","[c]","27590","25750"
"New entrant CS","2023","White","Lancashire","675","[c]","27620","24070"
"New entrant CS","2023","White","Leicestershire, Rutland and Northamptonshire","365","[c]","26100","23640"
"New entrant CS","2023","White","Lincolnshire","250","[c]","28850","27080"
"New entrant CS","2023","White","Merseyside","1035","[c]","26700","23640"
"New entrant CS","2023","White","North Eastern Scotland","55","[c]","30930","28120"
"New entrant CS","2023","White","North Yorkshire","385","[c]","31400","27070"
"New entrant CS","2023","White","Northern Ireland","270","[c]","28860","23950"
"New entrant CS","2023","White","Northumberland, and Tyne and Wear","1155","[c]","29310","24380"
"New entrant CS","2023","White","Outer London - East and North East","55","[c]","30770","27640"
"New entrant CS","2023","White","Outer London - South","175","[c]","34110","29750"
"New entrant CS","2023","White","Outer London - West and North West","245","[c]","32570","29840"
"New entrant CS","2023","White","Overseas","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Shropshire and Staffordshire","630","[c]","30960","28880"
"New entrant CS","2023","White","South Yorkshire","545","[c]","30000","25900"
"New entrant CS","2023","White","Southern Scotland","275","[c]","25770","22520"
"New entrant CS","2023","White","Surrey, East and West Sussex","555","[c]","32140","28880"
"New entrant CS","2023","White","Tees Valley and Durham","905","[c]","28930","28160"
"New entrant CS","2023","White","Unknown","75","[c]","31510","28840"
"New entrant CS","2023","White","West Central Scotland","1385","[c]","29830","25880"
"New entrant CS","2023","White","West Midlands","810","[c]","31440","26020"
"New entrant CS","2023","White","West Wales and The Valleys","1010","[c]","25430","22500"
"New entrant CS","2023","White","West Yorkshire","1000","[c]","31610","28880"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","",""
"Version","Generated on 2023-07-26, with GIT d545f65.","","","","","",""
"Data column","Description","","","","","",""
"Status","Employment status of the civil servants.","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","",""
"","Four organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","",""
"Region_ITL2","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","",""
"","Following the UK's withdrawal from the EU, a new UK-managed international statistical geography - International Territorial Levels (ITL) - was introduced from 1st January 2021, replacing the former NUTS classification. They align with international standards, enabling comparability both over time and internationally. To ensure continued alignment, the ITLs mirror the NUTS system. They also follow a similar review timetable - every three years.","","","","","",""
"","ITL 2 divides into Northern Ireland, counties in England (most grouped), groups of districts in Greater London, groups of unitary authorities in Wales, groups of council areas in Scotland.","","","","","",""
"Ethnicity","Self reported ethnicity. ""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their ethnicity and ""Unknown"" accounts for employees who have not made an active declaration about their ethnicity.","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","",""
