"Status","Year","Age","Ethnicity","Function_of_post","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","30-39","Asian","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Digital, Data & Technology","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Digital, Data & Technology","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Digital, Data & Technology","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Digital, Data & Technology","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Digital, Data & Technology","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Digital, Data & Technology","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Finance","Finance","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Finance","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Finance","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Grants Management","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Human Resources","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Human Resources","Human Resources","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Human Resources","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Human Resources","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Human Resources","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Human Resources","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Internal Audit","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Legal","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Legal","Legal","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Legal","Operational Delivery","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Legal","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Legal","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Legal","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","No function","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","No function","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","No function","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","No function","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","No function","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","No function","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","No function","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","No function","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","No function","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","No function","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","No function","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","No function","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","No function","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","No function","Medicine","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","No function","Operational Delivery","330","[c]","28460","27570"
"Leaver CS","2023","30-39","Asian","No function","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","No function","Other","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","No function","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","No function","Policy","40","[c]","48550","53380"
"Leaver CS","2023","30-39","Asian","No function","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","No function","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","No function","Science and Engineering","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","No function","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","No function","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","No function","Tax","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","No function","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","No function","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Project Delivery","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Project Delivery","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Project Delivery","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Project Delivery","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Project Delivery","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Project Delivery","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Project Delivery","Project Delivery","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Project Delivery","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Project Delivery","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Property","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Property","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Property","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Property","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Property","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Property","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Property","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Security","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Security","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Security","Security","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Unknown","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Unknown","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Unknown","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Unknown","Other","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Unknown","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Unknown","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Unknown","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Unknown","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Analysis","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Analysis","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Analysis","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Analysis","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Analysis","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Analysis","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Analysis","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Analysis","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Analysis","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Analysis","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Analysis","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Analysis","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Analysis","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Analysis","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Analysis","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Commercial","Commercial","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Commercial","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Commercial","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Commercial","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Commercial","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Communications","Communications","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Communications","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Communications","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Communications","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Communications","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Counter Fraud","Counter Fraud","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Counter Fraud","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Counter Fraud","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Counter Fraud","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Counter Fraud","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Counter Fraud","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Debt","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Debt","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Debt","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Digital, Data & Technology","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Digital, Data & Technology","Digital, Data and Technology","35","[c]","38970","37030"
"Leaver CS","2023","30-39","Black","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Digital, Data & Technology","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Digital, Data & Technology","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Digital, Data & Technology","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Digital, Data & Technology","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Digital, Data & Technology","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Finance","Finance","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Finance","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Finance","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Grants Management","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Human Resources","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Human Resources","Human Resources","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Human Resources","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Human Resources","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Human Resources","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Human Resources","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Internal Audit","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Legal","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Legal","Legal","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Legal","Operational Delivery","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Legal","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Legal","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Legal","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","No function","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","No function","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","No function","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","No function","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","No function","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","No function","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","No function","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","No function","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","No function","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","No function","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","No function","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","No function","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","No function","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","No function","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","No function","Operational Delivery","290","[c]","30270","31060"
"Leaver CS","2023","30-39","Black","No function","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","No function","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","No function","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","No function","Policy","30","[c]","41290","39820"
"Leaver CS","2023","30-39","Black","No function","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","No function","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","No function","Science and Engineering","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","No function","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","No function","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","No function","Tax","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","No function","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","No function","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Project Delivery","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Project Delivery","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Project Delivery","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Project Delivery","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Project Delivery","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Project Delivery","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Project Delivery","Project Delivery","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Project Delivery","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Project Delivery","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Property","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Property","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Property","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Property","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Property","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Property","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Property","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Security","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Security","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Security","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Unknown","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Unknown","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Unknown","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Unknown","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Unknown","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Unknown","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Unknown","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Unknown","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Analysis","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Analysis","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Analysis","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Analysis","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Analysis","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Analysis","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Analysis","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Analysis","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Analysis","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Analysis","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Analysis","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Analysis","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Analysis","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Analysis","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Analysis","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Commercial","Commercial","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Commercial","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Commercial","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Commercial","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Commercial","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Communications","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Communications","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Communications","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Communications","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Communications","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Counter Fraud","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Counter Fraud","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Counter Fraud","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Counter Fraud","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Counter Fraud","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Counter Fraud","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Debt","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Debt","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Debt","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Digital, Data & Technology","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Digital, Data & Technology","Digital, Data and Technology","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Digital, Data & Technology","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Digital, Data & Technology","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Digital, Data & Technology","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Digital, Data & Technology","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Digital, Data & Technology","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Digital, Data & Technology","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Finance","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Finance","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Finance","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Grants Management","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Human Resources","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Human Resources","Human Resources","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Human Resources","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Human Resources","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Human Resources","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Human Resources","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Internal Audit","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Legal","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Legal","Legal","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Legal","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Legal","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Legal","Policy","[c]","[c]","[c]","[c]"
